policy,mode,agent_order,seed_set,seed,shortfall_bps,completion_rate
twap,dynamic_duopoly,after,final,90555,102.8769,1.000000
lookahead,dynamic_duopoly,after,final,90556,133.3117,1.000000
twap,dynamic_duopoly,after,final,90556,135.0280,1.000000
lookahead,dynamic_duopoly,after,final,90557,128.4699,1.000000
twap,dynamic_duopoly,after,final,90557,134.6687,1.000000
lookahead,dynamic_duopoly,after,final,90558,90.6560,1.000000
twap,dynamic_duopoly,after,final,90558,105.1686,1.000000
lookahead,dynamic_duopoly,after,final,90559,119.6179,1.000000
twap,dynamic_duopoly,after,final,90559,121.8917,1.000000
lookahead,dynamic_duopoly,after,final,90560,108.8351,1.000000
twap,dynamic_duopoly,after,final,90560,120.0309,1.000000
lookahead,dynamic_duopoly,after,final,90561,95.6921,1.000000
twap,dynamic_duopoly,after,final,90561,114.2569,1.000000
lookahead,dynamic_duopoly,after,final,90562,96.5417,1.000000
twap,dynamic_duopoly,after,final,90562,118.0290,1.000000
lookahead,dynamic_duopoly,after,final,90563,91.4358,1.000000
twap,dynamic_duopoly,after,final,90563,120.0219,1.000000
lookahead,dynamic_duopoly,after,final,90564,108.8261,1.000000
twap,dynamic_duopoly,after,final,90564,102.8796,1.000000
lookahead,dynamic_duopoly,after,final,90565,106.8338,1.000000
twap,dynamic_duopoly,after,final,90565,123.0822,1.000000
lookahead,dynamic_duopoly,after,final,90566,117.1941,1.000000
twap,dynamic_duopoly,after,final,90566,122.9219,1.000000
lookahead,dynamic_duopoly,after,final,90567,98.8640,1.000000
twap,dynamic_duopoly,after,final,90567,122.8043,1.000000
lookahead,dynamic_duopoly,after,final,90568,108.0942,1.000000
twap,dynamic_duopoly,after,final,90568,113.8658,1.000000
lookahead,dynamic_duopoly,after,final,90569,75.1625,1.000000
twap,dynamic_duopoly,after,final,90569,110.6524,1.000000
lookahead,dynamic_duopoly,after,final,90570,110.2859,1.000000
twap,dynamic_duopoly,after,final,90570,134.3184,1.000000
lookahead,dynamic_duopoly,after,final,90571,117.0671,1.000000
twap,dynamic_duopoly,after,final,90571,121.7400,1.000000
lookahead,dynamic_duopoly,after,final,90572,104.2377,1.000000
twap,dynamic_duopoly,after,final,90572,118.0181,1.000000
lookahead,dynamic_duopoly,after,final,90573,63.1673,1.000000
twap,dynamic_duopoly,after,final,90573,106.1398,1.000000
lookahead,dynamic_duopoly,after,final,90574,158.4302,1.000000
twap,dynamic_duopoly,after,final,90574,141.8733,1.000000
lookahead,dynamic_duopoly,after,final,90575,128.0745,1.000000
twap,dynamic_duopoly,after,final,90575,131.2514,1.000000
lookahead,dynamic_duopoly,after,final,90576,82.6253,1.000000
twap,dynamic_duopoly,after,final,90576,105.9252,1.000000
lookahead,dynamic_duopoly,after,final,90577,163.7865,1.000000
twap,dynamic_duopoly,after,final,90577,149.9749,1.000000
lookahead,dynamic_duopoly,after,final,90578,89.1401,1.000000
twap,dynamic_duopoly,after,final,90578,117.8948,1.000000
lookahead,dynamic_duopoly,after,final,90579,115.1533,1.000000
twap,dynamic_duopoly,after,final,90579,116.7868,1.000000
lookahead,dynamic_duopoly,after,final,90580,112.9704,1.000000
twap,dynamic_duopoly,after,final,90580,128.7997,1.000000
lookahead,dynamic_duopoly,after,final,90581,140.3660,1.000000
twap,dynamic_duopoly,after,final,90581,151.4492,1.000000
lookahead,dynamic_duopoly,after,final,90582,113.6434,1.000000
twap,dynamic_duopoly,after,final,90582,134.0641,1.000000
lookahead,dynamic_duopoly,after,final,90583,120.1384,1.000000
twap,dynamic_duopoly,after,final,90583,114.7662,1.000000
lookahead,dynamic_duopoly,after,final,90584,87.6983,1.000000
twap,dynamic_duopoly,after,final,90584,118.7382,1.000000
lookahead,dynamic_duopoly,after,final,90585,129.9902,1.000000
twap,dynamic_duopoly,after,final,90585,130.5628,1.000000
lookahead,dynamic_duopoly,after,final,90586,93.8638,1.000000
twap,dynamic_duopoly,after,final,90586,121.2873,1.000000
lookahead,dynamic_duopoly,after,final,90587,136.1167,1.000000
twap,dynamic_duopoly,after,final,90587,134.1843,1.000000
lookahead,dynamic_duopoly,after,final,90588,136.4362,1.000000
twap,dynamic_duopoly,after,final,90588,122.4461,1.000000
lookahead,dynamic_duopoly,after,final,90589,105.7989,1.000000
twap,dynamic_duopoly,after,final,90589,123.9726,1.000000
lookahead,dynamic_duopoly,after,final,90590,100.0973,1.000000
twap,dynamic_duopoly,after,final,90590,125.3727,1.000000
lookahead,dynamic_duopoly,after,final,90591,109.9060,1.000000
twap,dynamic_duopoly,after,final,90591,124.1702,1.000000
lookahead,dynamic_duopoly,after,final,90592,99.5503,1.000000
twap,dynamic_duopoly,after,final,90592,111.2715,1.000000
lookahead,dynamic_duopoly,after,final,90593,151.9176,1.000000
twap,dynamic_duopoly,after,final,90593,155.0192,1.000000
lookahead,dynamic_duopoly,after,final,90594,121.7018,1.000000
twap,dynamic_duopoly,after,final,90594,130.2881,1.000000
lookahead,dynamic_duopoly,after,final,90595,113.0072,1.000000
twap,dynamic_duopoly,after,final,90595,124.2605,1.000000
lookahead,dynamic_duopoly,after,final,90596,124.5413,1.000000
twap,dynamic_duopoly,after,final,90596,116.1761,1.000000
lookahead,dynamic_duopoly,after,final,90597,76.0941,1.000000
twap,dynamic_duopoly,after,final,90597,113.6628,1.000000
lookahead,dynamic_duopoly,after,final,90598,95.2043,1.000000
twap,dynamic_duopoly,after,final,90598,111.8640,1.000000
lookahead,dynamic_duopoly,after,final,90599,130.0638,1.000000
twap,dynamic_duopoly,after,final,90599,128.4247,1.000000
lookahead,dynamic_duopoly,after,final,90600,100.4188,1.000000
twap,dynamic_duopoly,after,final,90600,122.8085,1.000000
lookahead,dynamic_duopoly,after,final,90601,135.1853,1.000000
twap,dynamic_duopoly,after,final,90601,142.9104,1.000000
lookahead,dynamic_duopoly,after,final,90602,117.1514,1.000000
twap,dynamic_duopoly,after,final,90602,121.6598,1.000000
lookahead,dynamic_duopoly,after,final,90603,153.5760,1.000000
twap,dynamic_duopoly,after,final,90603,122.5738,1.000000
lookahead,dynamic_duopoly,after,final,90604,109.9565,1.000000
twap,dynamic_duopoly,after,final,90604,120.6817,1.000000
lookahead,dynamic_duopoly,after,final,90605,72.8317,1.000000
twap,dynamic_duopoly,after,final,90605,102.6436,1.000000
lookahead,dynamic_duopoly,after,final,90606,94.2406,1.000000
twap,dynamic_duopoly,after,final,90606,124.3424,1.000000
lookahead,dynamic_duopoly,after,final,90607,128.3061,1.000000
twap,dynamic_duopoly,after,final,90607,126.8478,1.000000
lookahead,dynamic_duopoly,after,final,90608,123.5350,1.000000
twap,dynamic_duopoly,after,final,90608,131.2335,1.000000
lookahead,dynamic_duopoly,after,final,90609,117.8005,1.000000
twap,dynamic_duopoly,after,final,90609,125.8235,1.000000
lookahead,dynamic_duopoly,after,final,90610,148.2997,1.000000
twap,dynamic_duopoly,after,final,90610,144.6510,1.000000
lookahead,dynamic_duopoly,after,final,90611,145.2652,1.000000
twap,dynamic_duopoly,after,final,90611,139.2949,1.000000
lookahead,dynamic_duopoly,after,final,90612,118.0478,1.000000
twap,dynamic_duopoly,after,final,90612,132.3729,1.000000
lookahead,dynamic_duopoly,after,final,90613,110.2822,1.000000
twap,dynamic_duopoly,after,final,90613,122.8274,1.000000
lookahead,dynamic_duopoly,after,final,90614,99.5228,1.000000
twap,dynamic_duopoly,after,final,90614,120.9846,1.000000
lookahead,dynamic_duopoly,after,final,90615,148.7945,1.000000
twap,dynamic_duopoly,after,final,90615,147.8287,1.000000
lookahead,dynamic_duopoly,after,final,90616,115.7571,1.000000
twap,dynamic_duopoly,after,final,90616,123.7561,1.000000
lookahead,dynamic_duopoly,after,final,90617,130.4838,1.000000
twap,dynamic_duopoly,after,final,90617,139.1920,1.000000
lookahead,dynamic_duopoly,after,final,90618,68.5421,1.000000
twap,dynamic_duopoly,after,final,90618,102.9100,1.000000
lookahead,dynamic_duopoly,after,final,90619,115.9412,1.000000
twap,dynamic_duopoly,after,final,90619,133.4434,1.000000
lookahead,dynamic_duopoly,after,final,90620,105.2793,1.000000
twap,dynamic_duopoly,after,final,90620,111.7968,1.000000
lookahead,dynamic_duopoly,after,final,90621,143.9911,1.000000
twap,dynamic_duopoly,after,final,90621,129.6577,1.000000
lookahead,dynamic_duopoly,after,final,90622,106.5894,1.000000
twap,dynamic_duopoly,after,final,90622,112.5699,1.000000
lookahead,dynamic_duopoly,after,final,90623,116.6730,1.000000
twap,dynamic_duopoly,after,final,90623,127.0599,1.000000
lookahead,dynamic_duopoly,after,final,90624,133.3750,1.000000
twap,dynamic_duopoly,after,final,90624,136.3819,1.000000
lookahead,dynamic_duopoly,after,final,90625,131.9441,1.000000
twap,dynamic_duopoly,after,final,90625,133.6116,1.000000
lookahead,dynamic_duopoly,after,final,90626,116.1088,1.000000
twap,dynamic_duopoly,after,final,90626,118.5564,1.000000
lookahead,dynamic_duopoly,after,final,90627,85.6361,1.000000
twap,dynamic_duopoly,after,final,90627,116.2313,1.000000
lookahead,dynamic_duopoly,after,final,90628,105.9836,1.000000
twap,dynamic_duopoly,after,final,90628,123.1842,1.000000
lookahead,dynamic_duopoly,after,final,90629,120.2735,1.000000
twap,dynamic_duopoly,after,final,90629,133.9544,1.000000
lookahead,dynamic_duopoly,after,final,90630,130.3175,1.000000
twap,dynamic_duopoly,after,final,90630,129.9926,1.000000
lookahead,dynamic_duopoly,after,final,90631,95.3391,1.000000
twap,dynamic_duopoly,after,final,90631,114.0974,1.000000
lookahead,dynamic_duopoly,after,final,90632,105.5472,1.000000
twap,dynamic_duopoly,after,final,90632,123.8827,1.000000
lookahead,dynamic_duopoly,after,final,90633,71.0933,1.000000
twap,dynamic_duopoly,after,final,90633,98.1678,1.000000
lookahead,dynamic_duopoly,after,final,90634,138.0267,1.000000
twap,dynamic_duopoly,after,final,90634,135.9861,1.000000
lookahead,dynamic_duopoly,after,final,90635,67.7516,1.000000
twap,dynamic_duopoly,after,final,90635,91.2160,1.000000
lookahead,dynamic_duopoly,after,final,90636,107.0013,1.000000
twap,dynamic_duopoly,after,final,90636,122.2912,1.000000
lookahead,dynamic_duopoly,after,final,90637,102.2494,1.000000
twap,dynamic_duopoly,after,final,90637,133.8251,1.000000
lookahead,dynamic_duopoly,after,final,90638,97.3384,1.000000
twap,dynamic_duopoly,after,final,90638,108.1214,1.000000
lookahead,dynamic_duopoly,after,final,90639,125.0392,1.000000
twap,dynamic_duopoly,after,final,90639,111.1260,1.000000
lookahead,dynamic_duopoly,after,final,90640,126.3300,1.000000
twap,dynamic_duopoly,after,final,90640,133.7375,1.000000
lookahead,dynamic_duopoly,after,final,90641,127.5648,1.000000
twap,dynamic_duopoly,after,final,90641,112.3791,1.000000
lookahead,dynamic_duopoly,after,final,90642,108.0749,1.000000
twap,dynamic_duopoly,after,final,90642,114.4601,1.000000
lookahead,dynamic_duopoly,after,final,90643,148.2194,1.000000
twap,dynamic_duopoly,after,final,90643,139.8383,1.000000
lookahead,dynamic_duopoly,after,final,90644,88.7089,1.000000
twap,dynamic_duopoly,after,final,90644,113.1855,1.000000
lookahead,dynamic_duopoly,after,final,90645,38.1911,1.000000
twap,dynamic_duopoly,after,final,90645,112.2422,1.000000
lookahead,dynamic_duopoly,after,final,90646,124.9366,1.000000
twap,dynamic_duopoly,after,final,90646,122.3681,1.000000
lookahead,dynamic_duopoly,after,final,90647,93.7331,1.000000
twap,dynamic_duopoly,after,final,90647,117.3411,1.000000
lookahead,dynamic_duopoly,after,final,90648,104.1317,1.000000
twap,dynamic_duopoly,after,final,90648,121.6011,1.000000
lookahead,dynamic_duopoly,after,final,90649,72.8864,1.000000
twap,dynamic_duopoly,after,final,90649,119.5159,1.000000
lookahead,dynamic_duopoly,after,final,90650,83.1234,1.000000
twap,dynamic_duopoly,after,final,90650,104.0652,1.000000
lookahead,dynamic_duopoly,after,final,90651,140.1329,1.000000
twap,dynamic_duopoly,after,final,90651,145.8104,1.000000
lookahead,dynamic_duopoly,after,final,90652,102.1807,1.000000
twap,dynamic_duopoly,after,final,90652,114.1547,1.000000
lookahead,dynamic_duopoly,after,final,90653,120.7313,1.000000
twap,dynamic_duopoly,after,final,90653,102.9969,1.000000
lookahead,dynamic_duopoly,after,final,90654,101.2581,1.000000
twap,dynamic_duopoly,after,final,90654,124.3329,1.000000
lookahead,dynamic_duopoly,after,final,90655,76.8793,1.000000
twap,dynamic_duopoly,after,final,90655,110.2209,1.000000
lookahead,dynamic_duopoly,after,final,90656,108.2756,1.000000
twap,dynamic_duopoly,after,final,90656,120.1114,1.000000
lookahead,dynamic_duopoly,after,final,90657,57.9898,1.000000
twap,dynamic_duopoly,after,final,90657,97.8703,1.000000
lookahead,dynamic_duopoly,after,final,90658,121.4955,1.000000
twap,dynamic_duopoly,after,final,90658,116.0554,1.000000
lookahead,dynamic_duopoly,after,final,90659,114.2094,1.000000
twap,dynamic_duopoly,after,final,90659,125.1576,1.000000
lookahead,dynamic_duopoly,after,final,90660,114.5343,1.000000
twap,dynamic_duopoly,after,final,90660,120.3147,1.000000
lookahead,dynamic_duopoly,after,final,90661,99.7769,1.000000
twap,dynamic_duopoly,after,final,90661,99.4788,1.000000
lookahead,dynamic_duopoly,after,final,90662,104.0122,1.000000
twap,dynamic_duopoly,after,final,90662,126.9806,1.000000
lookahead,dynamic_duopoly,after,final,90663,135.2590,1.000000
twap,dynamic_duopoly,after,final,90663,131.9830,1.000000
lookahead,dynamic_duopoly,after,final,90664,89.1797,1.000000
twap,dynamic_duopoly,after,final,90664,112.4716,1.000000
lookahead,dynamic_duopoly,after,final,90665,162.4720,1.000000
twap,dynamic_duopoly,after,final,90665,154.1274,1.000000
lookahead,dynamic_duopoly,after,final,90666,85.0186,1.000000
twap,dynamic_duopoly,after,final,90666,117.6294,1.000000
lookahead,dynamic_duopoly,after,final,90667,102.8153,1.000000
twap,dynamic_duopoly,after,final,90667,111.0889,1.000000
lookahead,dynamic_duopoly,after,final,90668,160.9434,1.000000
twap,dynamic_duopoly,after,final,90668,137.6066,1.000000
lookahead,dynamic_duopoly,after,final,90669,145.4380,1.000000
twap,dynamic_duopoly,after,final,90669,124.1977,1.000000
lookahead,dynamic_duopoly,after,final,90670,109.0493,1.000000
twap,dynamic_duopoly,after,final,90670,113.7728,1.000000
lookahead,dynamic_duopoly,after,final,90671,106.4866,1.000000
twap,dynamic_duopoly,after,final,90671,118.7958,1.000000
lookahead,dynamic_duopoly,after,final,90672,126.5037,1.000000
twap,dynamic_duopoly,after,final,90672,125.6654,1.000000
lookahead,dynamic_duopoly,after,final,90673,116.1035,1.000000
twap,dynamic_duopoly,after,final,90673,137.0262,1.000000
lookahead,dynamic_duopoly,after,final,90674,93.5652,1.000000
twap,dynamic_duopoly,after,final,90674,135.9543,1.000000
lookahead,dynamic_duopoly,after,final,90675,119.7454,1.000000
twap,dynamic_duopoly,after,final,90675,125.2882,1.000000
lookahead,dynamic_duopoly,after,final,90676,62.0022,1.000000
twap,dynamic_duopoly,after,final,90676,102.6066,1.000000
lookahead,dynamic_duopoly,after,final,90677,114.7081,1.000000
twap,dynamic_duopoly,after,final,90677,125.5628,1.000000
lookahead,dynamic_duopoly,after,final,90678,129.6176,1.000000
twap,dynamic_duopoly,after,final,90678,110.0016,1.000000
lookahead,dynamic_duopoly,after,final,90679,130.0280,1.000000
twap,dynamic_duopoly,after,final,90679,108.5337,1.000000
lookahead,dynamic_duopoly,after,final,90680,133.0614,1.000000
twap,dynamic_duopoly,after,final,90680,140.8665,1.000000
lookahead,dynamic_duopoly,after,final,90681,126.1483,1.000000
twap,dynamic_duopoly,after,final,90681,129.6062,1.000000
lookahead,dynamic_duopoly,after,final,90682,127.2811,1.000000
twap,dynamic_duopoly,after,final,90682,142.1335,1.000000
lookahead,dynamic_duopoly,after,final,90683,135.2005,1.000000
twap,dynamic_duopoly,after,final,90683,139.4043,1.000000
lookahead,dynamic_duopoly,after,final,90684,116.2914,1.000000
twap,dynamic_duopoly,after,final,90684,136.8321,1.000000
lookahead,dynamic_duopoly,after,final,90685,126.7531,1.000000
twap,dynamic_duopoly,after,final,90685,138.0576,1.000000
lookahead,dynamic_duopoly,after,final,90686,112.4741,1.000000
twap,dynamic_duopoly,after,final,90686,132.3917,1.000000
lookahead,dynamic_duopoly,after,final,90687,112.3884,1.000000
twap,dynamic_duopoly,after,final,90687,138.1474,1.000000
lookahead,dynamic_duopoly,after,final,90688,66.0186,1.000000
twap,dynamic_duopoly,after,final,90688,106.6920,1.000000
lookahead,dynamic_duopoly,after,final,90689,130.2042,1.000000
twap,dynamic_duopoly,after,final,90689,119.2297,1.000000
lookahead,dynamic_duopoly,after,final,90690,96.9444,1.000000
twap,dynamic_duopoly,after,final,90690,109.5238,1.000000
lookahead,dynamic_duopoly,after,final,90691,154.8139,1.000000
twap,dynamic_duopoly,after,final,90691,139.4714,1.000000
lookahead,dynamic_duopoly,after,final,90692,106.2087,1.000000
twap,dynamic_duopoly,after,final,90692,108.8186,1.000000
lookahead,dynamic_duopoly,after,final,90693,104.5301,1.000000
twap,dynamic_duopoly,after,final,90693,119.7553,1.000000
lookahead,dynamic_duopoly,after,final,90694,86.9273,1.000000
twap,dynamic_duopoly,after,final,90694,109.8216,1.000000
lookahead,dynamic_duopoly,after,final,90695,67.2854,1.000000
twap,dynamic_duopoly,after,final,90695,101.6037,1.000000
lookahead,dynamic_duopoly,after,final,90696,122.1340,1.000000
twap,dynamic_duopoly,after,final,90696,124.7656,1.000000
lookahead,dynamic_duopoly,after,final,90697,139.2095,1.000000
twap,dynamic_duopoly,after,final,90697,135.6666,1.000000
lookahead,dynamic_duopoly,after,final,90698,87.7092,1.000000
twap,dynamic_duopoly,after,final,90698,103.3186,1.000000
lookahead,dynamic_duopoly,after,final,90699,181.7759,1.000000
twap,dynamic_duopoly,after,final,90699,142.1503,1.000000
lookahead,dynamic_duopoly,after,final,90700,100.6353,1.000000
twap,dynamic_duopoly,after,final,90700,120.6876,1.000000
lookahead,dynamic_duopoly,after,final,90701,82.0210,1.000000
twap,dynamic_duopoly,after,final,90701,111.7619,1.000000
lookahead,dynamic_duopoly,after,final,90702,121.7505,1.000000
twap,dynamic_duopoly,after,final,90702,131.5634,1.000000
lookahead,dynamic_duopoly,after,final,90703,109.7154,1.000000
twap,dynamic_duopoly,after,final,90703,117.9289,1.000000
lookahead,dynamic_duopoly,after,final,90704,113.2396,1.000000
twap,dynamic_duopoly,after,final,90704,127.9615,1.000000
lookahead,dynamic_duopoly,after,final,90705,98.7714,1.000000
twap,dynamic_duopoly,after,final,90705,113.4970,1.000000
lookahead,dynamic_duopoly,after,final,90706,108.2596,1.000000
twap,dynamic_duopoly,after,final,90706,123.3459,1.000000
lookahead,dynamic_duopoly,after,final,90707,40.9918,1.000000
twap,dynamic_duopoly,after,final,90707,82.5270,1.000000
lookahead,dynamic_duopoly,after,final,90708,96.6433,1.000000
twap,dynamic_duopoly,after,final,90708,118.6452,1.000000
lookahead,dynamic_duopoly,after,final,90709,135.6175,1.000000
twap,dynamic_duopoly,after,final,90709,132.2106,1.000000
lookahead,dynamic_duopoly,after,final,90710,119.5088,1.000000
twap,dynamic_duopoly,after,final,90710,129.3809,1.000000
lookahead,dynamic_duopoly,after,final,90711,77.0641,1.000000
twap,dynamic_duopoly,after,final,90711,97.5845,1.000000
lookahead,dynamic_duopoly,after,final,90712,135.5753,1.000000
twap,dynamic_duopoly,after,final,90712,133.7767,1.000000
lookahead,dynamic_duopoly,after,final,90713,118.2842,1.000000
twap,dynamic_duopoly,after,final,90713,133.5868,1.000000
lookahead,dynamic_duopoly,after,final,90714,109.9043,1.000000
twap,dynamic_duopoly,after,final,90714,127.6913,1.000000
lookahead,dynamic_duopoly,after,final,90715,72.5701,1.000000
twap,dynamic_duopoly,after,final,90715,114.4254,1.000000
lookahead,dynamic_duopoly,after,final,90716,131.1839,1.000000
twap,dynamic_duopoly,after,final,90716,144.5855,1.000000
lookahead,dynamic_duopoly,after,final,90717,100.6489,1.000000
twap,dynamic_duopoly,after,final,90717,116.9910,1.000000
lookahead,dynamic_duopoly,after,final,90718,101.8917,1.000000
twap,dynamic_duopoly,after,final,90718,115.8333,1.000000
lookahead,dynamic_duopoly,after,final,90719,139.2707,1.000000
twap,dynamic_duopoly,after,final,90719,128.8017,1.000000
lookahead,dynamic_duopoly,after,final,90720,94.1990,1.000000
twap,dynamic_duopoly,after,final,90720,112.2604,1.000000
lookahead,dynamic_duopoly,after,final,90721,109.6924,1.000000
twap,dynamic_duopoly,after,final,90721,131.8414,1.000000
lookahead,dynamic_duopoly,after,final,90722,142.3679,1.000000
twap,dynamic_duopoly,after,final,90722,138.6708,1.000000
lookahead,dynamic_duopoly,after,final,90723,92.6802,1.000000
twap,dynamic_duopoly,after,final,90723,113.6043,1.000000
lookahead,dynamic_duopoly,after,final,90724,108.6789,1.000000
twap,dynamic_duopoly,after,final,90724,131.6596,1.000000
lookahead,dynamic_duopoly,after,final,90725,120.8849,1.000000
twap,dynamic_duopoly,after,final,90725,124.9106,1.000000
lookahead,dynamic_duopoly,after,final,90726,149.0136,1.000000
twap,dynamic_duopoly,after,final,90726,133.4112,1.000000
lookahead,dynamic_duopoly,after,final,90727,162.8500,1.000000
twap,dynamic_duopoly,after,final,90727,143.9510,1.000000
lookahead,dynamic_duopoly,after,final,90728,95.9833,1.000000
twap,dynamic_duopoly,after,final,90728,105.0035,1.000000
lookahead,dynamic_duopoly,after,final,90729,64.9685,1.000000
twap,dynamic_duopoly,after,final,90729,95.7856,1.000000
lookahead,dynamic_duopoly,after,final,90730,130.6066,1.000000
twap,dynamic_duopoly,after,final,90730,139.5948,1.000000
lookahead,dynamic_duopoly,after,final,90731,84.9468,1.000000
twap,dynamic_duopoly,after,final,90731,125.9337,1.000000
lookahead,dynamic_duopoly,after,final,90732,118.5717,1.000000
twap,dynamic_duopoly,after,final,90732,125.9317,1.000000
lookahead,dynamic_duopoly,after,final,90733,65.5640,1.000000
twap,dynamic_duopoly,after,final,90733,93.9662,1.000000
lookahead,dynamic_duopoly,after,final,90734,142.1608,1.000000
twap,dynamic_duopoly,after,final,90734,135.7416,1.000000
lookahead,dynamic_duopoly,after,final,90735,112.5705,1.000000
twap,dynamic_duopoly,after,final,90735,117.7707,1.000000
lookahead,dynamic_duopoly,after,final,90736,87.1603,1.000000
twap,dynamic_duopoly,after,final,90736,127.7489,1.000000
lookahead,dynamic_duopoly,after,final,90737,101.7445,1.000000
twap,dynamic_duopoly,after,final,90737,122.8753,1.000000
lookahead,dynamic_duopoly,after,final,90738,130.6595,1.000000
twap,dynamic_duopoly,after,final,90738,113.7229,1.000000
lookahead,dynamic_duopoly,after,final,90739,106.9172,1.000000
twap,dynamic_duopoly,after,final,90739,112.6289,1.000000
lookahead,dynamic_duopoly,after,final,90740,111.8640,1.000000
twap,dynamic_duopoly,after,final,90740,131.6138,1.000000
lookahead,dynamic_duopoly,after,final,90741,97.7804,1.000000
twap,dynamic_duopoly,after,final,90741,113.9243,1.000000
lookahead,dynamic_duopoly,after,final,90742,121.7228,1.000000
twap,dynamic_duopoly,after,final,90742,130.3951,1.000000
lookahead,dynamic_duopoly,after,final,90743,113.5527,1.000000
twap,dynamic_duopoly,after,final,90743,134.0745,1.000000
lookahead,dynamic_duopoly,after,final,90744,107.5490,1.000000
twap,dynamic_duopoly,after,final,90744,114.0905,1.000000
lookahead,dynamic_duopoly,after,final,90745,118.8595,1.000000
twap,dynamic_duopoly,after,final,90745,136.3768,1.000000
lookahead,dynamic_duopoly,after,final,90746,122.1471,1.000000
twap,dynamic_duopoly,after,final,90746,128.1183,1.000000
lookahead,dynamic_duopoly,after,final,90747,128.3827,1.000000
twap,dynamic_duopoly,after,final,90747,137.7131,1.000000
lookahead,dynamic_duopoly,after,final,90748,109.5313,1.000000
twap,dynamic_duopoly,after,final,90748,132.7484,1.000000
lookahead,dynamic_duopoly,after,final,90749,70.9409,1.000000
twap,dynamic_duopoly,after,final,90749,102.6580,1.000000
lookahead,dynamic_duopoly,after,final,90750,163.1435,1.000000
twap,dynamic_duopoly,after,final,90750,157.2086,1.000000
lookahead,dynamic_duopoly,after,final,90751,109.8098,1.000000
twap,dynamic_duopoly,after,final,90751,121.2447,1.000000
lookahead,dynamic_duopoly,after,final,90752,68.8964,1.000000
twap,dynamic_duopoly,after,final,90752,96.8661,1.000000
lookahead,dynamic_duopoly,after,final,90753,120.2486,1.000000
twap,dynamic_duopoly,after,final,90753,125.7635,1.000000
lookahead,dynamic_duopoly,after,final,90754,88.4902,1.000000
twap,dynamic_duopoly,after,final,90754,106.0450,1.000000
lookahead,dynamic_duopoly,after,final,90755,93.8252,1.000000
twap,dynamic_duopoly,after,final,90755,100.2229,1.000000
lookahead,dynamic_duopoly,after,final,90756,110.5784,1.000000
twap,dynamic_duopoly,after,final,90756,101.4852,1.000000
lookahead,dynamic_duopoly,after,final,90757,74.1478,1.000000
twap,dynamic_duopoly,after,final,90757,103.5833,1.000000
lookahead,dynamic_duopoly,after,final,90758,121.8668,1.000000
twap,dynamic_duopoly,after,final,90758,125.2046,1.000000
lookahead,dynamic_duopoly,after,final,90759,128.4402,1.000000
twap,dynamic_duopoly,after,final,90759,131.9597,1.000000
lookahead,dynamic_duopoly,after,final,90760,81.0636,1.000000
twap,dynamic_duopoly,after,final,90760,95.3080,1.000000
lookahead,dynamic_duopoly,after,final,90761,100.9925,1.000000
twap,dynamic_duopoly,after,final,90761,101.7661,1.000000
lookahead,dynamic_duopoly,after,final,90762,148.9242,1.000000
twap,dynamic_duopoly,after,final,90762,164.0057,1.000000
lookahead,dynamic_duopoly,after,final,90763,149.0292,1.000000
twap,dynamic_duopoly,after,final,90763,120.8819,1.000000
lookahead,dynamic_duopoly,after,final,90764,114.6543,1.000000
twap,dynamic_duopoly,after,final,90764,123.8294,1.000000
lookahead,dynamic_duopoly,after,final,90765,109.3128,1.000000
twap,dynamic_duopoly,after,final,90765,119.8864,1.000000
lookahead,dynamic_duopoly,after,final,90766,125.5383,1.000000
twap,dynamic_duopoly,after,final,90766,138.5052,1.000000
lookahead,dynamic_duopoly,after,final,90767,125.2383,1.000000
twap,dynamic_duopoly,after,final,90767,115.5835,1.000000
lookahead,dynamic_duopoly,after,final,90768,138.8317,1.000000
twap,dynamic_duopoly,after,final,90768,130.6281,1.000000
lookahead,dynamic_duopoly,after,final,90769,122.8485,1.000000
twap,dynamic_duopoly,after,final,90769,122.3553,1.000000
lookahead,dynamic_duopoly,after,final,90770,109.3211,1.000000
twap,dynamic_duopoly,after,final,90770,131.4819,1.000000
lookahead,dynamic_duopoly,after,final,90771,119.2996,1.000000
twap,dynamic_duopoly,after,final,90771,131.1425,1.000000
lookahead,dynamic_duopoly,after,final,90772,190.8579,1.000000
twap,dynamic_duopoly,after,final,90772,154.7470,1.000000
lookahead,dynamic_duopoly,after,final,90773,104.0435,1.000000
twap,dynamic_duopoly,after,final,90773,107.6884,1.000000
lookahead,dynamic_duopoly,after,final,90774,107.8530,1.000000
twap,dynamic_duopoly,after,final,90774,113.0912,1.000000
lookahead,dynamic_duopoly,after,final,90775,126.0011,1.000000
twap,dynamic_duopoly,after,final,90775,138.8160,1.000000
lookahead,dynamic_duopoly,after,final,90776,42.8295,1.000000
twap,dynamic_duopoly,after,final,90776,95.3405,1.000000
lookahead,dynamic_duopoly,after,final,90777,139.8345,1.000000
twap,dynamic_duopoly,after,final,90777,127.5798,1.000000
lookahead,dynamic_duopoly,after,final,90778,123.9225,1.000000
twap,dynamic_duopoly,after,final,90778,144.1597,1.000000
lookahead,dynamic_duopoly,after,final,90779,99.1712,1.000000
twap,dynamic_duopoly,after,final,90779,108.3823,1.000000
lookahead,dynamic_duopoly,after,final,90780,89.5049,1.000000
