extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
jit,none,lookahead,96093,108.7052,1.000000,37.0483,9.2000,56.4288,6.0281,0.8199,0.4450,0.5550,0.6200,1.0000,1.0000,0
jit,none,twap,96093,116.0663,1.000000,41.8733,20.8000,49.4160,3.9770,0.8475,0.5392,0.4608,0.0000,1.0000,1.0000,0
jit,none,lookahead,96094,69.9324,1.000000,37.0112,8.8000,54.1345,-30.0133,0.7937,0.4531,0.5469,0.6200,1.0000,1.0000,0
jit,none,twap,96094,95.1124,1.000000,42.2980,20.8000,50.3155,-18.3011,0.7949,0.6126,0.3874,0.0000,1.0000,1.0000,0
jit,none,lookahead,96095,99.1955,1.000000,35.9942,9.2000,51.2282,2.7731,0.8226,0.6291,0.3709,0.6200,1.0000,1.0000,0
jit,none,twap,96095,125.3278,1.000000,42.4543,20.8000,50.5118,11.5617,0.8188,0.5402,0.4598,0.0000,1.0000,1.0000,0
jit,none,lookahead,96096,69.3199,1.000000,36.2958,10.4000,43.8984,-21.2743,0.8051,0.6829,0.3171,0.5400,1.0000,1.0000,0
jit,none,twap,96096,100.9121,1.000000,42.1596,20.8000,50.0165,-12.0641,0.7999,0.5470,0.4530,0.0000,1.0000,1.0000,0
jit,none,lookahead,96097,87.5357,1.000000,34.8435,9.6000,45.0134,-1.9212,0.8232,0.4723,0.5277,0.5800,1.0000,1.0000,0
jit,none,twap,96097,110.4450,1.000000,40.9883,20.8000,47.7095,0.9472,0.8333,0.5238,0.4762,0.0000,1.0000,1.0000,0
jit,none,lookahead,96098,53.5060,1.000000,41.0966,9.2000,61.2349,-58.0255,0.8094,0.7054,0.2946,0.6200,1.0000,1.0000,0
jit,none,twap,96098,83.2508,1.000000,43.3989,20.8000,52.4598,-33.4079,0.8010,0.5848,0.4152,0.0000,1.0000,1.0000,0
jit,none,lookahead,96099,26.1880,1.000000,40.5981,10.0000,55.7334,-80.1434,0.7858,0.6178,0.3822,0.5800,1.0000,1.0000,0
jit,none,twap,96099,75.0383,1.000000,43.2760,20.8000,52.2836,-41.3214,0.7751,0.5130,0.4870,0.0000,1.0000,1.0000,0
jit,none,lookahead,96100,70.1354,1.000000,38.4539,9.6000,53.5635,-31.4821,0.7919,0.5092,0.4908,0.6000,1.0000,1.0000,0
jit,none,twap,96100,91.6549,1.000000,41.4741,20.8000,48.7435,-19.3627,0.7893,0.5501,0.4499,0.0000,1.0000,1.0000,0
jit,none,lookahead,96101,129.2288,1.000000,34.4463,9.6000,45.6262,39.5562,0.8207,0.4904,0.5096,0.6000,1.0000,1.0000,0
jit,none,twap,96101,118.9814,1.000000,40.0689,20.8000,45.8046,12.3079,0.8312,0.6220,0.3780,0.0000,1.0000,1.0000,0
jit,none,lookahead,96102,96.9244,1.000000,35.8504,9.2000,50.9259,0.9481,0.8086,0.5717,0.4283,0.6200,1.0000,1.0000,0
jit,none,twap,96102,104.6989,1.000000,42.4894,20.8000,50.6122,-9.2027,0.8062,0.5256,0.4744,0.0000,1.0000,1.0000,0
jit,none,lookahead,96103,93.3014,1.000000,36.1361,9.6000,48.9825,-1.4173,0.8082,0.4008,0.5992,0.6000,1.0000,1.0000,0
jit,none,twap,96103,109.5220,1.000000,41.1797,20.8000,48.0131,-0.4709,0.8115,0.5577,0.4423,0.0000,1.0000,1.0000,0
jit,none,lookahead,96104,115.7070,1.000000,35.4247,8.8000,57.1744,14.3080,0.8027,0.6517,0.3483,0.6400,1.0000,1.0000,0
jit,none,twap,96104,111.4088,1.000000,40.5100,20.8000,46.7273,3.3715,0.8047,0.5426,0.4574,0.0000,1.0000,1.0000,0
jit,none,lookahead,96105,119.6611,1.000000,34.6115,9.2000,48.5337,27.3159,0.8160,0.6452,0.3548,0.6200,1.0000,1.0000,0
jit,none,twap,96105,128.8421,1.000000,42.1177,20.8000,49.8207,16.1036,0.8079,0.5252,0.4748,0.0000,1.0000,1.0000,0
jit,none,lookahead,96106,108.5240,1.000000,38.5028,8.8000,67.5399,-6.3188,0.8021,0.5125,0.4875,0.6600,1.0000,1.0000,0
jit,none,twap,96106,107.8732,1.000000,42.8137,20.8000,51.2536,-6.9941,0.8138,0.5166,0.4834,0.0000,1.0000,1.0000,0
jit,none,lookahead,96107,119.2331,1.000000,36.5404,10.0000,47.6802,25.0124,0.8190,0.6265,0.3735,0.5800,1.0000,1.0000,0
jit,none,twap,96107,124.1368,1.000000,40.7200,20.8000,47.1015,15.5153,0.8246,0.5599,0.4401,0.0000,1.0000,1.0000,0
jit,none,lookahead,96108,80.8142,1.000000,40.3043,8.0000,69.9429,-37.4330,0.7993,0.5919,0.4081,0.6600,1.0000,1.0000,0
jit,none,twap,96108,111.2771,1.000000,42.9587,20.8000,51.5018,-3.9833,0.7916,0.6504,0.3496,0.0000,1.0000,1.0000,0
jit,none,lookahead,96109,104.1415,1.000000,37.5106,9.6000,51.0245,6.0064,0.8088,0.4828,0.5172,0.5800,1.0000,1.0000,0
jit,none,twap,96109,111.3900,1.000000,40.5021,20.8000,46.7309,3.3571,0.8217,0.5348,0.4652,0.0000,1.0000,1.0000,0
jit,none,lookahead,96110,84.4209,1.000000,37.4122,9.2000,53.2382,-15.4295,0.7974,0.6872,0.3128,0.6000,1.0000,1.0000,0
jit,none,twap,96110,106.9843,1.000000,42.0759,20.8000,49.8254,-5.7170,0.7996,0.5674,0.4326,0.0000,1.0000,1.0000,0
jit,none,lookahead,96111,126.9088,1.000000,36.4468,9.6000,49.5503,31.3117,0.8161,0.6841,0.3159,0.6000,1.0000,1.0000,0
jit,none,twap,96111,122.1618,1.000000,39.5172,20.8000,44.6923,17.1523,0.8186,0.5568,0.4432,0.0000,1.0000,1.0000,0
jit,none,lookahead,96112,61.8009,1.000000,37.3195,10.0000,48.7922,-34.3108,0.7973,0.5512,0.4488,0.5600,1.0000,1.0000,0
jit,none,twap,96112,93.6074,1.000000,43.7721,20.8000,53.1931,-24.1579,0.7990,0.5501,0.4499,0.0000,1.0000,1.0000,0
jit,none,lookahead,96113,74.7433,1.000000,38.6357,9.2000,56.3967,-29.4890,0.8224,0.4800,0.5200,0.6200,1.0000,1.0000,0
jit,none,twap,96113,99.9480,1.000000,41.2860,20.8000,48.2798,-10.4179,0.8205,0.5747,0.4253,0.0000,1.0000,1.0000,0
jit,none,lookahead,96114,72.9554,1.000000,36.3321,9.6000,48.4052,-21.3819,0.8036,0.6884,0.3116,0.5400,1.0000,1.0000,0
jit,none,twap,96114,98.1468,1.000000,42.2152,20.8000,50.1263,-14.9947,0.7966,0.6375,0.3625,0.0000,1.0000,1.0000,0
jit,none,lookahead,96115,97.1198,1.000000,35.1156,10.0000,45.9212,6.0830,0.8113,0.4494,0.5506,0.5800,1.0000,1.0000,0
jit,none,twap,96115,113.5395,1.000000,41.1402,20.8000,47.9103,3.6890,0.8161,0.6037,0.3963,0.0000,1.0000,1.0000,0
jit,none,lookahead,96116,118.4374,1.000000,38.4283,9.2000,59.1729,11.6362,0.8035,0.6002,0.3998,0.6200,1.0000,1.0000,0
jit,none,twap,96116,114.3780,1.000000,42.9380,20.8000,51.4661,-0.8262,0.8100,0.5557,0.4443,0.0000,1.0000,1.0000,0
jit,none,lookahead,96117,130.3836,1.000000,36.3499,10.0000,47.2738,36.7599,0.8109,0.6357,0.3643,0.5800,1.0000,1.0000,0
jit,none,twap,96117,125.4960,1.000000,40.4948,20.8000,46.6717,17.5296,0.8174,0.5404,0.4596,0.0000,1.0000,1.0000,0
jit,none,lookahead,96118,116.2593,1.000000,34.0876,10.0000,42.8704,29.3013,0.8229,0.5134,0.4866,0.5800,1.0000,1.0000,0
jit,none,twap,96118,122.6436,1.000000,39.9932,20.8000,45.6986,16.1517,0.8440,0.4872,0.5128,0.0000,1.0000,1.0000,0
jit,none,lookahead,96119,51.5881,1.000000,36.3771,9.2000,55.0987,-49.0877,0.7935,0.5066,0.4934,0.6200,1.0000,1.0000,0
jit,none,twap,96119,94.3603,1.000000,43.8388,20.8000,53.2855,-23.5640,0.7745,0.5652,0.4348,0.0000,1.0000,1.0000,0
jit,none,lookahead,96120,75.1444,1.000000,38.7034,9.2000,56.5643,-29.3233,0.7983,0.4800,0.5200,0.6200,1.0000,1.0000,0
jit,none,twap,96120,102.6583,1.000000,44.3378,20.8000,54.2330,-16.7125,0.8129,0.5676,0.4324,0.0000,1.0000,1.0000,0
jit,none,lookahead,96121,126.8786,1.000000,41.6908,8.8000,69.4172,6.9706,0.8115,0.5917,0.4083,0.6400,1.0000,1.0000,0
jit,none,twap,96121,107.1963,1.000000,43.0942,20.8000,51.8043,-8.5022,0.8222,0.5223,0.4777,0.0000,1.0000,1.0000,0
jit,none,lookahead,96122,99.0411,1.000000,36.7669,9.6000,49.6106,3.0636,0.8171,0.5174,0.4826,0.5800,1.0000,1.0000,0
jit,none,twap,96122,112.0375,1.000000,41.6954,20.8000,49.0461,0.4960,0.8249,0.4609,0.5391,0.0000,1.0000,1.0000,0
jit,none,lookahead,96123,43.4954,1.000000,38.1781,9.6000,53.0499,-57.3327,0.7978,0.5927,0.4073,0.6000,1.0000,1.0000,0
jit,none,twap,96123,93.9710,1.000000,42.9239,20.8000,51.5419,-21.2948,0.8023,0.5767,0.4233,0.0000,1.0000,1.0000,0
jit,none,lookahead,96124,80.6155,1.000000,36.5463,10.0000,47.7113,-13.6421,0.8181,0.6284,0.3716,0.5800,1.0000,1.0000,0
jit,none,twap,96124,95.3245,1.000000,40.5350,20.8000,46.8393,-12.8498,0.8337,0.5031,0.4969,0.0000,1.0000,1.0000,0
jit,none,lookahead,96125,114.7134,1.000000,44.2411,8.8000,74.3915,-12.7192,0.8036,0.6629,0.3371,0.6400,1.0000,1.0000,0
jit,none,twap,96125,110.0219,1.000000,43.9276,20.8000,53.4052,-8.1110,0.7983,0.7400,0.2600,0.0000,1.0000,1.0000,0
jit,none,lookahead,96126,102.4880,1.000000,37.1598,9.6000,50.9778,4.7504,0.8123,0.6082,0.3918,0.6000,1.0000,1.0000,0
jit,none,twap,96126,114.5533,1.000000,43.3205,20.8000,52.2219,-1.7891,0.8232,0.5187,0.4813,0.0000,1.0000,1.0000,0
jit,none,lookahead,96127,113.0250,1.000000,34.8189,8.8000,59.4730,9.9332,0.8066,0.4527,0.5473,0.6400,1.0000,1.0000,0
jit,none,twap,96127,118.7213,1.000000,40.3447,20.8000,46.4037,11.1729,0.8095,0.5471,0.4529,0.0000,1.0000,1.0000,0
jit,none,lookahead,96128,97.4189,1.000000,36.9178,9.6000,49.8987,1.0024,0.7982,0.5554,0.4446,0.5800,1.0000,1.0000,0
jit,none,twap,96128,108.0715,1.000000,41.4435,20.8000,48.5699,-2.7419,0.8087,0.5746,0.4254,0.0000,1.0000,1.0000,0
jit,none,lookahead,96129,129.7984,1.000000,38.6677,10.4000,49.2461,31.4846,0.8124,0.5548,0.4452,0.5400,1.0000,1.0000,0
jit,none,twap,96129,115.1556,1.000000,42.3226,20.8000,50.2499,1.7830,0.8269,0.5936,0.4064,0.0000,1.0000,1.0000,0
jit,none,lookahead,96130,122.4157,1.000000,37.4690,10.4000,47.8348,26.7119,0.8137,0.6044,0.3956,0.5600,1.0000,1.0000,0
jit,none,twap,96130,125.1967,1.000000,41.0899,20.8000,47.8407,15.4662,0.8311,0.6343,0.3657,0.0000,1.0000,1.0000,0
jit,none,lookahead,96131,107.4293,1.000000,37.6125,10.0000,49.2448,10.5720,0.8122,0.4236,0.5764,0.5600,1.0000,1.0000,0
jit,none,twap,96131,94.5025,1.000000,37.2485,20.8000,40.2585,-3.8045,0.8261,0.5890,0.4110,0.0000,1.0000,1.0000,0
jit,none,lookahead,96132,129.7912,1.000000,35.7523,9.6000,48.2106,36.2283,0.8093,0.5901,0.4099,0.6000,1.0000,1.0000,0
jit,none,twap,96132,131.4384,1.000000,42.7383,20.8000,51.0400,16.8601,0.8164,0.5785,0.4215,0.0000,1.0000,1.0000,0
jit,none,lookahead,96133,128.8258,1.000000,35.5356,10.4000,44.0095,38.8807,0.8136,0.4325,0.5675,0.5600,1.0000,1.0000,0
jit,none,twap,96133,133.5289,1.000000,41.8536,20.8000,49.2920,21.5833,0.8295,0.5976,0.4024,0.0000,1.0000,1.0000,0
jit,none,lookahead,96134,72.9943,1.000000,37.7912,8.8000,55.7015,-29.2984,0.7847,0.6346,0.3654,0.6200,1.0000,1.0000,0
jit,none,twap,96134,110.8205,1.000000,42.1375,20.8000,49.9504,-2.0674,0.7883,0.4394,0.5606,0.0000,1.0000,1.0000,0
jit,none,lookahead,96135,49.5155,1.000000,37.3741,9.6000,51.4465,-48.9050,0.7935,0.4979,0.5021,0.6000,1.0000,1.0000,0
jit,none,twap,96135,91.6278,1.000000,42.1299,20.8000,50.0299,-21.3321,0.7934,0.5297,0.4703,0.0000,1.0000,1.0000,0
jit,none,lookahead,96136,49.5476,1.000000,35.2364,9.6000,46.0311,-41.3199,0.8064,0.6385,0.3615,0.5600,1.0000,1.0000,0
jit,none,twap,96136,102.1626,1.000000,42.0343,20.8000,49.6952,-10.3669,0.7962,0.5597,0.4403,0.0000,1.0000,1.0000,0
jit,none,lookahead,96137,83.8313,1.000000,39.6665,8.8000,69.7737,-34.4090,0.8042,0.5221,0.4779,0.6600,1.0000,1.0000,0
jit,none,twap,96137,99.9582,1.000000,43.7156,20.8000,53.0570,-17.6143,0.8031,0.5334,0.4666,0.0000,1.0000,1.0000,0
jit,none,lookahead,96138,80.6412,1.000000,37.0030,10.0000,48.1028,-14.4646,0.8051,0.6559,0.3441,0.5600,1.0000,1.0000,0
jit,none,twap,96138,98.2961,1.000000,42.9456,20.8000,51.5648,-17.0143,0.8171,0.5925,0.4075,0.0000,1.0000,1.0000,0
jit,none,lookahead,96139,124.9475,1.000000,41.3564,9.2000,63.2583,11.1328,0.8151,0.3795,0.6205,0.6200,1.0000,1.0000,0
jit,none,twap,96139,125.2587,1.000000,44.5170,20.8000,54.4752,5.4665,0.8202,0.5214,0.4786,0.0000,1.0000,1.0000,0
jit,none,lookahead,96140,56.7855,1.000000,36.4965,10.0000,47.1222,-36.8331,0.7994,0.4064,0.5936,0.5600,1.0000,1.0000,0
jit,none,twap,96140,83.8492,1.000000,42.0201,20.8000,49.7516,-28.7225,0.8109,0.6388,0.3612,0.0000,1.0000,1.0000,0
jit,none,lookahead,96141,69.4805,1.000000,38.2970,8.8000,57.8703,-35.4868,0.8083,0.6664,0.3336,0.6200,1.0000,1.0000,0
jit,none,twap,96141,93.9401,1.000000,40.2969,20.8000,46.4411,-13.5979,0.8174,0.5156,0.4844,0.0000,1.0000,1.0000,0
jit,none,lookahead,96142,115.0665,1.000000,36.3935,10.0000,46.2182,22.4547,0.8180,0.5626,0.4374,0.5600,1.0000,1.0000,0
jit,none,twap,96142,126.2116,1.000000,41.8815,20.8000,49.3702,14.1599,0.8334,0.5600,0.4400,0.0000,1.0000,1.0000,0
jit,none,lookahead,96143,91.4541,1.000000,36.6404,10.0000,47.9463,-3.1326,0.8012,0.7007,0.2993,0.5800,1.0000,1.0000,0
jit,none,twap,96143,104.9915,1.000000,41.3777,20.8000,48.4853,-5.6715,0.8065,0.5702,0.4298,0.0000,1.0000,1.0000,0
jit,none,lookahead,96144,88.2183,1.000000,39.1321,9.2000,57.4122,-17.5260,0.8000,0.5206,0.4794,0.6200,1.0000,1.0000,0
jit,none,twap,96144,117.6393,1.000000,42.7477,20.8000,51.0715,3.0201,0.8017,0.5309,0.4691,0.0000,1.0000,1.0000,0
jit,none,lookahead,96145,108.7303,1.000000,37.2921,9.6000,51.2199,10.6183,0.7950,0.5258,0.4742,0.6000,1.0000,1.0000,0
jit,none,twap,96145,117.2001,1.000000,42.7055,20.8000,51.0235,2.6712,0.7976,0.6037,0.3963,0.0000,1.0000,1.0000,0
jit,none,lookahead,96146,65.4417,1.000000,36.1973,10.0000,45.7602,-26.5158,0.7991,0.4834,0.5166,0.5200,1.0000,1.0000,0
jit,none,twap,96146,95.0711,1.000000,42.1405,20.8000,50.0018,-17.8712,0.8042,0.5483,0.4517,0.0000,1.0000,1.0000,0
jit,none,lookahead,96147,118.3351,1.000000,36.4810,10.0000,47.0499,24.8042,0.8151,0.4940,0.5060,0.5600,1.0000,1.0000,0
jit,none,twap,96147,122.8006,1.000000,42.1690,20.8000,49.9702,9.8614,0.8237,0.5829,0.4171,0.0000,1.0000,1.0000,0
jit,none,lookahead,96148,104.0669,1.000000,36.4803,9.2000,50.5692,7.8174,0.8127,0.6120,0.3880,0.5800,1.0000,1.0000,0
jit,none,twap,96148,117.0519,1.000000,42.9504,20.8000,51.4858,1.8157,0.8129,0.6615,0.3385,0.0000,1.0000,1.0000,0
jit,none,lookahead,96149,131.6007,1.000000,36.6392,9.6000,49.2899,36.0716,0.8164,0.5243,0.4757,0.5800,1.0000,1.0000,0
jit,none,twap,96149,119.4061,1.000000,40.9860,20.8000,47.4971,10.1230,0.8193,0.5714,0.4286,0.0000,1.0000,1.0000,0
jit,none,lookahead,96150,94.0442,1.000000,35.5129,9.2000,52.5685,-3.2371,0.8157,0.5316,0.4684,0.6000,1.0000,1.0000,0
jit,none,twap,96150,117.1951,1.000000,42.2706,20.8000,50.1808,3.9437,0.8331,0.5139,0.4861,0.0000,1.0000,1.0000,0
jit,none,lookahead,96151,119.1022,1.000000,43.2966,8.4000,77.3583,-9.9526,0.8116,0.5133,0.4867,0.6600,1.0000,1.0000,0
jit,none,twap,96151,99.9132,1.000000,42.5741,20.8000,50.8318,-14.2927,0.8208,0.5225,0.4775,0.0000,1.0000,1.0000,0
jit,none,lookahead,96152,119.1543,1.000000,38.4725,9.2000,56.0952,15.3866,0.7937,0.5458,0.4542,0.6200,1.0000,1.0000,0
jit,none,twap,96152,116.5407,1.000000,41.1069,20.8000,47.8314,6.8024,0.7922,0.5706,0.4294,0.0000,1.0000,1.0000,0
jit,none,lookahead,96153,101.4784,1.000000,34.6120,9.6000,47.9492,9.3172,0.8080,0.5643,0.4357,0.5800,1.0000,1.0000,0
jit,none,twap,96153,118.5365,1.000000,42.9118,20.8000,51.4019,3.4228,0.8252,0.4988,0.5012,0.0000,1.0000,1.0000,0
jit,none,lookahead,96154,58.2297,1.000000,36.5936,9.2000,49.4197,-36.9836,0.8065,0.6004,0.3996,0.5800,1.0000,1.0000,0
jit,none,twap,96154,88.0242,1.000000,41.1779,20.8000,48.1175,-22.0711,0.7977,0.6422,0.3578,0.0000,1.0000,1.0000,0
jit,none,lookahead,96155,99.4801,1.000000,37.7438,9.6000,50.6397,1.4966,0.8053,0.5809,0.4191,0.5800,1.0000,1.0000,0
jit,none,twap,96155,108.9210,1.000000,41.0293,20.8000,47.7664,-0.6747,0.8101,0.5444,0.4556,0.0000,1.0000,1.0000,0
jit,none,lookahead,96156,91.6932,1.000000,41.9486,9.2000,62.9072,-22.3626,0.8017,0.5444,0.4556,0.6200,1.0000,1.0000,0
jit,none,twap,96156,93.8749,1.000000,42.6383,20.8000,50.9923,-20.5557,0.7954,0.5286,0.4714,0.0000,1.0000,1.0000,0
jit,none,lookahead,96157,38.6734,1.000000,37.7526,9.6000,52.1837,-60.8628,0.7860,0.5165,0.4835,0.6000,1.0000,1.0000,0
jit,none,twap,96157,86.7982,1.000000,44.1670,20.8000,54.0271,-32.1959,0.7866,0.5575,0.4425,0.0000,1.0000,1.0000,0
jit,none,lookahead,96158,99.3382,1.000000,37.8228,10.0000,49.6774,1.8380,0.8053,0.5526,0.4474,0.5600,1.0000,1.0000,0
jit,none,twap,96158,116.4681,1.000000,42.1540,20.8000,49.9352,3.5789,0.8213,0.5841,0.4159,0.0000,1.0000,1.0000,0
jit,none,lookahead,96159,117.3642,1.000000,36.6758,9.6000,50.0071,21.0813,0.8058,0.5801,0.4199,0.6000,1.0000,1.0000,0
jit,none,twap,96159,117.4636,1.000000,41.8168,20.8000,49.2446,5.6021,0.8036,0.4356,0.5644,0.0000,1.0000,1.0000,0
jit,none,lookahead,96160,112.9132,1.000000,38.5535,9.6000,53.6930,11.0668,0.8115,0.5157,0.4843,0.6000,1.0000,1.0000,0
jit,none,twap,96160,95.1759,1.000000,44.3114,20.8000,54.1811,-24.1166,0.8303,0.5083,0.4917,0.0000,1.0000,1.0000,0
jit,none,lookahead,96161,117.4656,1.000000,44.4969,8.4000,79.7123,-15.1435,0.8007,0.6264,0.3736,0.6600,1.0000,1.0000,0
jit,none,twap,96161,117.1598,1.000000,42.9898,20.8000,51.5848,1.7851,0.8095,0.5444,0.4556,0.0000,1.0000,1.0000,0
jit,none,lookahead,96162,104.4127,1.000000,40.2141,9.2000,59.5383,-4.5398,0.7895,0.4853,0.5147,0.6200,1.0000,1.0000,0
jit,none,twap,96162,100.8506,1.000000,41.9866,20.8000,49.7002,-11.6363,0.7935,0.5102,0.4898,0.0000,1.0000,1.0000,0
jit,none,lookahead,96163,82.7352,1.000000,36.7435,10.0000,47.6069,-11.6152,0.8037,0.6875,0.3125,0.5600,1.0000,1.0000,0
jit,none,twap,96163,105.8034,1.000000,41.3627,20.8000,48.4641,-4.8234,0.8164,0.5986,0.4014,0.0000,1.0000,1.0000,0
jit,none,lookahead,96164,136.0474,1.000000,41.4131,8.8000,68.8776,16.9567,0.8073,0.5798,0.4202,0.6400,1.0000,1.0000,0
jit,none,twap,96164,119.1448,1.000000,41.1127,20.8000,47.9134,9.3187,0.8233,0.5522,0.4478,0.0000,1.0000,1.0000,0
jit,none,lookahead,96165,97.6885,1.000000,39.0424,9.2000,57.1921,-7.7460,0.8020,0.4809,0.5191,0.6200,1.0000,1.0000,0
jit,none,twap,96165,110.4455,1.000000,42.6415,20.8000,50.8752,-3.8712,0.8053,0.4385,0.5615,0.0000,1.0000,1.0000,0
jit,none,lookahead,96166,83.8176,1.000000,37.7907,8.8000,66.0730,-28.8462,0.8129,0.5285,0.4715,0.6600,1.0000,1.0000,0
jit,none,twap,96166,109.7189,1.000000,43.3614,20.8000,52.3334,-6.7759,0.8248,0.5659,0.4341,0.0000,1.0000,1.0000,0
jit,none,lookahead,96167,128.5852,1.000000,39.2999,9.2000,57.7188,22.3665,0.8196,0.4804,0.5196,0.6200,1.0000,1.0000,0
jit,none,twap,96167,101.0642,1.000000,38.1536,20.8000,42.1227,-0.0121,0.8270,0.3763,0.6237,0.0000,1.0000,1.0000,0
jit,none,lookahead,96168,122.3204,1.000000,40.0371,9.2000,62.2764,10.8069,0.8090,0.5154,0.4846,0.6200,1.0000,1.0000,0
jit,none,twap,96168,117.4451,1.000000,42.9312,20.8000,51.4435,2.2704,0.8186,0.6378,0.3622,0.0000,1.0000,1.0000,0
jit,none,lookahead,96169,122.7840,1.000000,36.4556,10.4000,45.8297,30.0987,0.8079,0.4322,0.5678,0.5600,1.0000,1.0000,0
jit,none,twap,96169,140.1190,1.000000,42.3019,20.8000,50.1467,26.8704,0.8136,0.5149,0.4851,0.0000,1.0000,1.0000,0
jit,none,lookahead,96170,80.4109,1.000000,37.1086,10.0000,48.3215,-15.0191,0.8020,0.5640,0.4360,0.5600,1.0000,1.0000,0
jit,none,twap,96170,97.2844,1.000000,40.9003,20.8000,47.4988,-11.9147,0.8004,0.5517,0.4483,0.0000,1.0000,1.0000,0
jit,none,lookahead,96171,182.1870,1.000000,37.2715,9.2000,52.9643,82.7512,0.8252,0.5416,0.4584,0.6000,1.0000,1.0000,0
jit,none,twap,96171,137.6050,1.000000,42.1933,20.8000,49.9263,24.6854,0.8526,0.6482,0.3518,0.0000,1.0000,1.0000,0
jit,none,lookahead,96172,39.3955,1.000000,38.8516,9.6000,54.3174,-63.3735,0.8004,0.5696,0.4304,0.6000,1.0000,1.0000,0
jit,none,twap,96172,92.6964,1.000000,44.3253,20.8000,54.2770,-26.7059,0.7988,0.5408,0.4592,0.0000,1.0000,1.0000,0
jit,none,lookahead,96173,108.0147,1.000000,36.5212,10.0000,47.1805,14.3129,0.7982,0.4917,0.5083,0.5600,1.0000,1.0000,0
jit,none,twap,96173,127.9450,1.000000,43.2086,20.8000,51.9804,11.9560,0.8025,0.5222,0.4778,0.0000,1.0000,1.0000,0
jit,none,lookahead,96174,120.4097,1.000000,37.8398,8.8000,57.9885,15.7814,0.8212,0.6698,0.3302,0.6400,1.0000,1.0000,0
jit,none,twap,96174,128.1663,1.000000,40.4312,20.8000,46.5670,20.3681,0.8104,0.5313,0.4687,0.0000,1.0000,1.0000,0
jit,none,lookahead,96175,96.2791,1.000000,36.3604,10.0000,46.1761,3.7426,0.8042,0.5896,0.4104,0.5600,1.0000,1.0000,0
jit,none,twap,96175,119.2058,1.000000,40.4944,20.8000,46.7133,11.1981,0.8193,0.5197,0.4803,0.0000,1.0000,1.0000,0
jit,none,lookahead,96176,69.3592,1.000000,38.6053,10.0000,51.8075,-31.0536,0.8050,0.5207,0.4793,0.5800,1.0000,1.0000,0
jit,none,twap,96176,99.5978,1.000000,41.1091,20.8000,48.0139,-10.3251,0.8021,0.6301,0.3699,0.0000,1.0000,1.0000,0
jit,none,lookahead,96177,109.5152,1.000000,37.8135,9.6000,51.6355,10.4662,0.8087,0.5988,0.4012,0.5800,1.0000,1.0000,0
jit,none,twap,96177,106.6435,1.000000,41.6927,20.8000,49.0959,-4.9450,0.8285,0.5408,0.4592,0.0000,1.0000,1.0000,0
jit,none,lookahead,96178,88.7459,1.000000,42.7074,8.0000,88.6631,-50.6246,0.7975,0.5203,0.4797,0.7000,1.0000,1.0000,0
jit,none,twap,96178,108.1753,1.000000,44.1626,20.8000,53.9201,-10.7074,0.8012,0.5919,0.4081,0.0000,1.0000,1.0000,0
jit,none,lookahead,96179,93.7434,1.000000,35.7914,9.2000,51.8469,-3.0949,0.8021,0.5987,0.4013,0.6000,1.0000,1.0000,0
jit,none,twap,96179,110.4492,1.000000,42.6603,20.8000,50.9684,-3.9795,0.8196,0.5312,0.4688,0.0000,1.0000,1.0000,0
jit,none,lookahead,96180,69.3978,1.000000,39.6817,9.2000,61.6336,-41.1175,0.7960,0.5348,0.4652,0.6200,1.0000,1.0000,0
jit,none,twap,96180,88.5354,1.000000,41.3058,20.8000,48.4080,-21.9783,0.8005,0.5406,0.4594,0.0000,1.0000,1.0000,0
jit,none,lookahead,96181,133.2477,1.000000,35.8274,9.6000,50.6897,37.1306,0.8137,0.7464,0.2536,0.5800,1.0000,1.0000,0
jit,none,twap,96181,124.9009,1.000000,41.3693,20.8000,48.3982,14.3333,0.8387,0.6245,0.3755,0.0000,1.0000,1.0000,0
jit,none,lookahead,96182,125.5664,1.000000,40.4537,9.2000,61.5047,14.4080,0.8229,0.5178,0.4822,0.6200,1.0000,1.0000,0
jit,none,twap,96182,110.0623,1.000000,42.3287,20.8000,50.3037,-3.3701,0.8288,0.5402,0.4598,0.0000,1.0000,1.0000,0
jit,none,lookahead,96183,96.7688,1.000000,34.7457,8.8000,55.7919,-2.5687,0.7991,0.6230,0.3770,0.6400,1.0000,1.0000,0
jit,none,twap,96183,102.8791,1.000000,40.6436,20.8000,46.9327,-5.4972,0.8064,0.5349,0.4651,0.0000,1.0000,1.0000,0
jit,none,lookahead,96184,113.7455,1.000000,40.1364,9.2000,62.5028,1.9063,0.8065,0.6730,0.3270,0.6200,1.0000,1.0000,0
jit,none,twap,96184,116.5410,1.000000,39.8899,20.8000,45.5324,10.3187,0.8204,0.5474,0.4526,0.0000,1.0000,1.0000,0
jit,none,lookahead,96185,115.0445,1.000000,36.9997,9.6000,48.2391,20.2057,0.8050,0.6451,0.3549,0.5600,1.0000,1.0000,0
jit,none,twap,96185,126.9922,1.000000,40.2262,20.8000,46.1662,19.7998,0.8073,0.4724,0.5276,0.0000,1.0000,1.0000,0
