policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,62.105599830162646,18,0.00485453304885094,0.004858177976512203,36.90697198658191,36.978721053078004,83.06230426842146,0.9877417735902343,-38.15690796007051,35.39155832827432,176.9577916413716,49.38708867951171,6.4,32.0,78.47471476275716,DynamicDuopoly,50,0.6952696789649055,0.8124657412940701,0.18753425870592982,30059,52.738845058466566,46.65254940830798,2.4516452819531254,-0.005273884505846479,0.68
rl,test,98.35614494029869,15,0.004171443679909664,0.004129644854354722,23.30860356672379,22.484747750252545,80.21305886386737,0.9846772169877929,8.900519441389463,33.85839588163651,169.29197940818256,49.23386084938964,6.4,32.0,74.68277003755652,DynamicDuopoly,50,0.6222784946130271,0.7472635179449519,0.2527364820550481,30060,97.34904761198163,45.12557568651443,3.064556602441406,-0.00973490476119818,0.68
rl,test,81.89477916394435,15,0.0041612191308651805,0.004182962254910064,23.11117647488506,23.53968378296533,81.88166348678931,0.9763537299194336,31.45363859100621,32.97750100434955,164.88750502174776,48.81768649597168,5.6,28.0,82.26923144440623,DynamicDuopoly,50,0.5124667473525449,0.5789517173738005,0.42104828262619953,30061,121.72836016445552,46.967966552985075,4.729254016113281,-0.012172836016445449,0.72
rl,test,55.14445537197116,14,0.004457970739013141,0.0044516325280293525,29.014187454891147,28.88910877670461,68.26776700644399,0.928510023578247,47.445992907013576,30.071418388360645,150.35709194180322,46.42550117891235,6.800000000000001,34.0,67.11721837124237,DynamicDuopoly,50,0.5635568329646784,0.6782650175506658,0.32173498244933424,30062,131.93129414415264,33.31588756442693,14.297995284350625,-0.01319312941441518,0.68
rl,test,45.82853004084882,18,0.0045503233982582235,0.004806410032461787,30.87759437429464,35.92383178890758,78.12434463383825,0.984677216987793,-17.289144298353115,33.935935230316815,169.6796761515841,49.23386084938965,6.4,32.0,75.42455500212174,DynamicDuopoly,50,0.8307002311656977,0.9066326543489207,0.0933673456510794,30063,69.10267455712932,42.99132702272625,3.064556602441406,-0.006910267455713143,0.68
rl,test,61.585813425891956,21,0.0045920780409540694,0.004691204842627577,31.693202858765698,33.64648706678278,77.41189148868622,0.9880850039297079,-22.274853725787793,35.21408108906046,176.0704054453023,49.40425019648539,7.6000000000000005,38.0,70.29609459057687,DynamicDuopoly,50,0.8866838309315392,0.939706624314178,0.06029337568582215,30064,64.19767459407441,41.27544801674419,2.3829992140584375,-0.006419767459407515,0.64
rl,test,37.19645098282126,14,0.0043800948199258696,0.0044417129139144125,27.47095114010356,28.685003605726994,79.10671392688727,0.9616930424694826,13.050620182800214,31.741244927354753,158.70622463677375,48.08465212347413,5.999999999999999,30.0,78.351065862757,DynamicDuopoly,50,0.6338597738947344,0.7587081114835157,0.24129188851648428,30065,102.78838808501413,44.335131468756465,7.661391506103516,-0.010278838808501469,0.7
rl,test,97.63895912718635,21,0.0046375186049075956,0.004743566884303832,32.59816654372731,34.68787660877002,88.27055038977136,0.97820759749375,-62.88826347251802,36.578083018864525,182.89041509432263,48.9103798746875,5.999999999999999,30.0,81.68209428335824,DynamicDuopoly,50,0.7070807078249381,0.8217768697598836,0.17822313024011643,30066,33.81714005495973,49.76884000736472,4.35848050125,-0.0033817140054961184,0.72
rl,test,66.5973686836528,16,0.004433116918547989,0.004287485966052358,28.505910571479454,25.636063809124362,82.41069962963591,0.9816126603853514,21.165119396004442,35.76956094854063,178.84780474270315,49.08063301926757,6.800000000000001,34.0,74.7985841058118,DynamicDuopoly,50,0.527707499827202,0.6177019537373999,0.3822980462626001,30067,112.53797342660332,45.12582515912438,3.677467922929688,-0.011253797342659893,0.68
rl,test,58.31172383653393,14,0.0047363687877779,0.004739104424492482,34.555345210787,34.60914730555801,77.69932980428135,0.917256971734082,25.32731761839055,31.764014456266253,158.82007228133125,45.862848586704104,5.999999999999999,30.0,74.26830006036836,DynamicDuopoly,50,0.7088195646703708,0.8231250258571523,0.1768749741428477,30068,119.14617523361794,39.50623750577656,16.548605653183593,-0.011914617523361676,0.7
rl,test,67.64768659008087,20,0.004221301930123769,0.004398795127482003,24.32209853109446,27.819767329158672,75.22299321676547,0.9827618691112672,7.355672615473623,33.22378661175494,166.1189330587747,49.13809345556336,6.800000000000001,34.0,70.43832406260911,DynamicDuopoly,50,0.6888014742105097,0.8072470294490329,0.1927529705509671,30069,91.52958820707399,40.70250280209766,3.4476261777465815,-0.009152958820707283,0.66
rl,test,54.844448173563705,15,0.004592744404909515,0.0046072733822764035,31.69816728541658,31.98445452334912,77.40736695812593,0.9310474764450685,23.1484841626665,31.81658026785303,159.08290133926516,46.55237382225342,5.999999999999999,30.0,73.4371722578699,DynamicDuopoly,50,0.6723657405215426,0.7935691916069725,0.2064308083930276,30070,115.00892253827368,40.253353396767494,13.790504710986326,-0.011500892253827326,0.7
rl,test,39.95102839426272,15,0.0045054812471930755,0.004381595829708108,29.948169985435648,27.50678704285769,70.55214833892764,0.9816126603853516,-7.6556588921191695,31.503131110528784,157.51565555264392,49.08063301926758,6.4,32.0,67.52921243864886,DynamicDuopoly,50,0.6469429069602668,0.7710561814091932,0.22894381859080673,30071,71.67669105768805,37.751750916347945,3.677467922929688,-0.0071676691057687095,0.68
rl,test,49.88765260267837,12,0.0040618694266767955,0.004107318543160451,21.13644811145541,22.03200529381352,65.35700050335255,0.954031650963379,33.700033181762386,27.575739747681,137.87869873840498,47.70158254816895,5.999999999999999,30.0,69.19281546044989,DynamicDuopoly,50,0.6682615217895833,0.7900530311766999,0.20994696882330008,30072,111.24635008131274,34.77690734454684,9.193669807324218,-0.01112463500813144,0.7
rl,test,37.509619854804896,10,0.004183048475901855,0.004122212127703896,23.53755952497633,22.320710366330026,63.725521214830756,0.9318987421679688,36.31125500506675,22.595384539027826,112.97692269513914,46.59493710839844,5.199999999999999,26.0,76.37148775671022,DynamicDuopoly,50,0.5058762614096437,0.5542045266082256,0.44579547339177444,30073,114.51723963557048,36.79034852507116,13.620251566406248,-0.0114517239635572,0.74
rl,test,47.90127986193511,17,0.004607928560535024,0.004751563691471027,32.0129875166196,34.843326735136415,79.62068792313084,0.9613954127322532,-27.871588814778686,34.31612233547348,171.58061167736741,48.06977063661266,7.2,36.0,72.10465238982125,DynamicDuopoly,50,0.8194225270441631,0.8996389164259176,0.10036108357408227,30074,63.59629276665743,42.23084179241082,7.720917453549338,-0.006359629276665509,0.64
rl,test,41.851074369602884,18,0.004417577426833361,0.004479082354248621,28.216850946682516,29.42878308773077,70.42639212292123,0.9885079127408448,-3.225026251235555,31.50273565562875,157.51367827814374,49.42539563704224,6.800000000000001,34.0,69.71307312598108,DynamicDuopoly,50,0.7111161265489818,0.8248970041020552,0.17510299589794479,30075,75.49043707988923,38.1143102236684,2.2984174518310545,-0.007549043707989257,0.66
rl,test,65.30701458830754,15,0.004233287198409664,0.004386541234356608,24.558313368126527,27.578163848912666,75.75598156666426,0.9724189905780273,6.453985387472216,30.451137843368553,152.25568921684277,48.62094952890136,6.4,32.0,70.4006579543461,DynamicDuopoly,50,0.6133615068030462,0.738077200507573,0.26192279949242697,30076,92.03674239717263,43.21541728193475,5.516201884394532,-0.009203674239716998,0.68
rl,test,49.02381426124475,17,0.004415431248397648,0.004349632039834205,28.161682018140954,26.86506410922022,84.2434704840148,0.9724189905780272,15.300665190112559,36.13106254487466,180.6553127243733,48.620949528901356,6.800000000000001,34.0,76.77852026337321,DynamicDuopoly,50,0.5759408587262294,0.6948600250516116,0.30513997494838846,30077,109.53681760536608,45.78888798598084,5.516201884394532,-0.01095368176053623,0.68
rl,test,60.85424408183371,16,0.004522440101941558,0.0045827242262779025,30.303569120659205,31.49147485476257,81.67621096040531,0.987588545760112,-15.562325298057708,36.203318832773014,181.01659416386508,49.3794272880056,7.2,36.0,72.49714514699652,DynamicDuopoly,50,0.7382664279258906,0.8451567961998507,0.15484320380014935,30078,74.78245595550511,44.45917157280978,2.4822908479775387,-0.00747824559555025,0.64
rl,test,43.16125037956317,14,0.004693203416952911,0.004580445750189192,33.685053186434104,31.46298288013796,72.11898791457374,0.9829746855419923,-12.839700159960731,31.20894459191061,156.04472295955304,49.148734277099614,5.999999999999999,30.0,72.03499097557079,DynamicDuopoly,50,0.5713497647745704,0.6888779563297031,0.311122043670297,30079,67.45650219857534,39.682194875024244,3.405062891601562,-0.006745650219857577,0.7
rl,test,62.726413295513794,14,0.004751014286408113,0.004834422369458078,34.85466534887027,36.498138025585185,76.53274236775643,0.9597868882627639,29.536468280889906,34.06830418610393,170.34152093051966,47.9893444131382,7.6000000000000005,38.0,68.53793064134535,DynamicDuopoly,50,0.6795594908373401,0.7996326841629099,0.20036731583709005,30080,118.63421327570006,39.3868184612608,8.042622347447226,-0.011863421327570173,0.64
rl,test,74.19956227130297,12,0.0046976335477320105,0.004760008569408634,33.79029908228012,35.01933477671299,81.10234133923736,0.9829746855419923,-15.098751175190195,34.197435666316146,170.9871783315807,49.148734277099614,5.999999999999999,30.0,76.68129032847354,DynamicDuopoly,50,0.6829174850467212,0.8024214650506155,0.19757853494938446,30081,74.02786019106614,45.524112808340014,3.405062891601562,-0.007402786019106733,0.7
rl,test,74.08711125879881,17,0.004470820242409334,0.004573375381924984,29.2803555878216,31.30129507544379,86.53014358012764,0.9863797484335938,-5.0272263973786115,36.48897311424114,182.4448655712057,49.31898742167969,6.4,32.0,76.5436797491804,DynamicDuopoly,50,0.6644050249985902,0.7867098053769614,0.21329019462303855,30082,89.44840517239098,48.86260814224791,2.7240503132812504,-0.00894484051723917,0.7
rl,test,78.77226928878736,19,0.004820665770696911,0.004816994272346517,36.23230388813177,36.15983916474231,82.29238876020605,0.986761115477453,-40.41968392416882,36.37187609137675,181.85938045688374,49.338055773872654,7.2,36.0,73.1470826468173,DynamicDuopoly,50,0.7610863337470064,0.8613075793192044,0.13869242068079554,30083,50.631022308665706,44.8310532369484,2.6477769045093753,-0.005063102230866556,0.66
rl,test,77.03586583871174,19,0.004690809315907303,0.004862246604176188,33.665083495981065,37.043328928068675,82.0003609996116,0.9889675962312107,-53.236516223410135,35.67190179871075,178.35950899355373,49.448379811560535,6.800000000000001,34.0,74.6250795783467,DynamicDuopoly,50,0.9247207716033352,0.9608257651235091,0.039174234876490834,30084,36.86566443822655,45.42379810916666,2.206480753757812,-0.003686566443822534,0.66
rl,test,62.712171911595306,15,0.004740544590554521,0.004711451607341116,34.63536711689993,34.06192923445298,74.21113181113245,0.9827618691112672,3.2018646261024144,32.877607044683806,164.38803522341902,49.13809345556336,6.800000000000001,34.0,72.94994365635822,DynamicDuopoly,50,0.6584739119177212,0.7814905965727107,0.2185094034272894,30085,86.38136141141848,40.05426356288733,3.4476261777465815,-0.00863813614114202,0.66
rl,test,42.03854245387129,13,0.004701129240010534,0.004818232433869792,33.86512249613308,36.17275316001903,75.19211229463522,0.9394655485937501,35.514865143722055,30.077285529348867,150.38642764674432,46.973277429687506,5.6,28.0,80.07929331960206,DynamicDuopoly,50,0.56196122406318,0.6760131018748037,0.3239868981251964,30086,123.86215445177316,40.56311349745347,12.10689028125,-0.012386215445177411,0.76
rl,test,53.1669846224313,16,0.004598658211578512,0.004676437015111997,31.82209181852975,33.35468381035325,77.98709884368168,0.9897848113251955,-35.42503618699622,33.00128138224901,165.00640691124505,49.489240566259774,6.4,32.0,76.0534469293606,DynamicDuopoly,50,0.8040649695478996,0.8899134324102592,0.11008656758974082,30087,50.2084474627557,44.18916453254383,2.0430377349609374,-0.005020844746275743,0.68
rl,test,61.78435263472966,13,0.00444088107219778,0.004500805552826354,28.680410894431947,29.861313152265407,71.71809816055068,0.9727594968671874,1.7868233748193014,29.36403437586341,146.82017187931706,48.63797484335937,5.6,28.0,75.61455004412198,DynamicDuopoly,50,0.5761084131402284,0.69507487426656,0.30492512573344,30088,82.59938508431149,40.40042670706544,5.448100626562501,-0.008259938508431059,0.72
rl,test,42.09019393238441,15,0.004561124900930228,0.0046764308504923255,31.078907115596568,33.350852637757164,71.87326568774438,0.9720742279602524,-1.053370632283276,32.48683556352853,162.43417781764265,48.60371139801262,7.2,36.0,65.8819253535509,DynamicDuopoly,50,0.8374182222010798,0.9107421467302083,0.08925785326979173,30089,81.59793303006374,37.37931369086768,5.585154407949461,-0.008159793303006244,0.64
rl,test,46.41500919200007,15,0.004454497771348771,0.004494718827699547,28.949521390250847,29.74202025496925,72.17976786453335,0.9816126603853514,-11.696942147510171,30.931299703410446,154.65649851705223,49.08063301926757,6.4,32.0,72.52303347705305,DynamicDuopoly,50,0.6157096878919646,0.7405303389304191,0.259469661069581,30090,69.23309973492219,39.921274256091245,3.677467922929688,-0.006923309973492098,0.68
rl,test,46.638939681613465,15,0.00464595863649086,0.004633005242915791,32.754568559118496,32.49919319079141,79.69138031510732,0.9867611154774533,-24.79316110680118,34.66838579034702,173.3419289517351,49.33805577387266,6.800000000000001,34.0,74.1809381337609,DynamicDuopoly,50,0.6478203069800029,0.7718642188483094,0.22813578115169075,30091,63.29097113137905,43.96796954332624,2.6477769045093753,-0.006329097113138122,0.66
rl,test,71.31787060280976,13,0.004065102314619889,0.004033589602008846,21.193312049393036,20.572227607227905,71.31409773190731,0.9831848746093751,1.7906405556863934,29.641452134317433,148.20726067158716,49.15924373046875,5.6,28.0,72.50935925670649,DynamicDuopoly,50,0.6921626695872332,0.8099698933664632,0.19003010663353673,30092,80.86860787023609,40.47349010210858,3.3630250781250006,-0.008086860787023715,0.74
rl,test,81.00446935791979,18,0.004482478205904588,0.004372151860560226,29.491638629468042,27.317518970530788,84.69035997816712,0.9772995807226563,38.667627765667106,35.54816582057174,177.7408291028587,48.864979036132816,6.4,32.0,80.72181630715649,DynamicDuopoly,50,0.561037058994155,0.6746955337067251,0.3253044662932749,30093,132.37556491904942,47.21968747734181,4.540083855468749,-0.013237556491904948,0.72
rl,test,17.021464040491992,12,0.004499341333276144,0.0045609474143186775,29.84405203599641,31.057932408447833,71.52934817594873,0.9862094952890138,-2.9808950482282826,32.36190126241083,161.80950631205417,49.31047476445069,6.800000000000001,34.0,69.47543323874368,DynamicDuopoly,50,0.7530138206138242,0.855678099279267,0.14432190072073306,30094,77.12012825692312,38.181021100543695,2.758100942197266,-0.007712012825692323,0.66
rl,test,43.14760018180232,13,0.004381464538513486,0.004427805347119534,27.496723136050868,28.409810569606588,70.80344098558328,0.9808465212347415,-1.7173659227496711,30.98075600023935,154.90378000119676,49.04232606173707,6.4,32.0,69.38500514987633,DynamicDuopoly,50,0.7673822270433135,0.8656379541591063,0.1343620458408937,30095,77.96063861245834,38.46655278191931,3.830695753051758,-0.007796063861246087,0.68
rl,test,74.17122881354635,20,0.004867138796223919,0.004875182109734671,37.15819862668475,37.31669456684148,100.65035860304,0.9894905466308594,-64.31907941989013,39.23880494641041,196.19402473205207,49.47452733154297,5.6,28.0,95.58143141242799,DynamicDuopoly,50,0.5797116079882282,0.6996391845157511,0.30036081548424876,30096,42.975389606653295,60.35377340630367,2.101890673828125,-0.00429753896066523,0.72
rl,test,48.210652913635386,14,0.004284417517096559,0.0042542609204456626,25.55793182741661,24.96365643546233,71.61347601865629,0.9861603906249999,12.007061004650941,25.760696806599892,128.80348403299945,49.30801953125,4.8,24.0,87.6539896064362,DynamicDuopoly,50,0.5271019189319881,0.6164085884546069,0.3835914115453931,30097,90.19735636422307,44.86167667797226,2.767921875,-0.009019735636422315,0.78
rl,test,66.5465324850993,19,0.0044970861118887725,0.004684374367469558,29.811416257099108,33.50196103379689,78.09234827822384,0.987588545760112,-47.69747692399165,34.979489220577285,174.89744610288642,49.3794272880056,7.2,36.0,67.23870587893143,DynamicDuopoly,50,0.8879414058155111,0.9404210518444316,0.05957894815556849,30098,39.107922595071116,42.14361945050598,2.4822908479775387,-0.003910792259506916,0.64
rl,test,58.192066947884086,19,0.004537323777422885,0.004621239399164697,30.602057136184644,32.25559954764688,86.83743553535732,0.9770158254816895,18.443317398960094,36.87798208719596,184.3899104359798,48.85079127408448,6.800000000000001,34.0,79.35345008647586,DynamicDuopoly,50,0.759636369186663,0.8603029067234006,0.13969709327659938,30099,114.6817010649122,47.96356667509417,4.596834903662109,-0.011468170106491206,0.68
rl,test,52.3107815349108,16,0.00461709033685522,0.00458681069092537,32.1783472754891,31.581650016278996,73.16280960409037,0.9627656372803366,26.600172750653964,32.35581752459432,161.7790876229716,48.13828186401683,6.800000000000001,34.0,69.48662262583026,DynamicDuopoly,50,0.5604649807503975,0.673874927390923,0.32612507260907697,30100,111.28568430829085,38.08282148910769,7.446872543932616,-0.011128568430828847,0.66
rl,test,51.994516947429474,18,0.004797226959764905,0.00480273465003007,35.766713939599235,35.87519068076292,79.22217101477823,0.9908063301926756,-35.370408443659166,34.08861641194593,170.44308205972965,49.54031650963378,6.800000000000001,34.0,74.67381291766154,DynamicDuopoly,50,0.7385337592467418,0.8453503722647058,0.15464962773529423,30101,51.762154050854974,44.405212121103055,1.838733961464844,-0.005176215405085479,0.66
rl,test,52.18651400408635,15,0.004523953860861834,0.004619787343883707,30.337162753163327,32.22554154754786,75.11555758320976,0.9517442659153166,39.947006282033506,33.46711183298667,167.33555916493333,47.58721329576583,7.6000000000000005,38.0,66.3383072486495,DynamicDuopoly,50,0.7639291826087948,0.863269309609823,0.13673069039017713,30102,128.6889543098223,38.023689377865004,9.651146816936672,-0.012868895430982174,0.64
rl,test,73.93573968857163,15,0.004359617887118133,0.004300214554133893,27.051534671836865,25.880935549430184,102.05111624326753,0.98131652734375,-13.194432483522725,39.21057080207838,196.0528540103919,49.0658263671875,5.199999999999999,26.0,97.87178050115268,DynamicDuopoly,50,0.5613528656104156,0.6751468892250383,0.3248531107749617,30103,95.88670905112627,60.933876201318256,3.73669453125,-0.009588670905112416,0.76
rl,test,72.556167677546,17,0.004671803119150595,0.00462665453007445,33.265704412152246,32.37597872166409,86.2020048314841,0.9829746855419923,-16.17625087565323,35.875610492033275,179.37805246016637,49.148734277099614,5.999999999999999,30.0,81.77449575508916,DynamicDuopoly,50,0.5485656077305553,0.655829406291873,0.34417059370812697,30104,77.96320060826737,48.8587781002841,3.405062891601562,-0.007796320060826582,0.7
rl,test,62.961881942158016,14,0.004297965845387861,0.004256948906969273,25.826452095967564,25.018162415800887,70.17825125814109,0.9744620283129883,1.2539731697524912,30.492475350416363,152.4623767520818,48.72310141564942,5.999999999999999,30.0,71.19723112438534,DynamicDuopoly,50,0.6293578294066002,0.7543204960346298,0.24567950396537017,30105,80.74760857162102,37.89356571405033,5.107594337402343,-0.008074760857162163,0.7
rl,test,60.837979918660494,16,0.0047929316723490135,0.0047268607007145795,35.67420644223112,34.372197603056904,82.83173528179519,0.9741428036669006,13.796919501404869,35.420088383478586,177.1004419173929,48.70714018334503,6.800000000000001,34.0,74.60251691721032,DynamicDuopoly,50,0.5756096105271148,0.6944345783639253,0.3055654216360747,30106,106.45829760802766,45.269850456523905,5.171439266619872,-0.010645829760802715,0.66
rl,test,24.384910700480305,13,0.004358517466447562,0.004478745778323422,27.047310970666103,29.41643271539949,72.72300997447235,0.9772995807226563,9.240888276391876,28.845129610537743,144.2256480526887,48.864979036132816,5.6,28.0,80.54791532906877,DynamicDuopoly,50,0.5529869999041385,0.6627682399980697,0.3372317600019304,30107,90.45313928880313,42.22703754640363,4.540083855468749,-0.009045313928880177,0.72
