policy,seed_set,seed,shortfall_bps,completion_rate
lookahead,final,90684,112.4536,1.0000
twap,final,90684,120.1914,1.0000
stochastic_planner,final,90685,112.4523,1.0000
lookahead,final,90685,112.9639,1.0000
twap,final,90685,125.5391,1.0000
stochastic_planner,final,90686,104.2108,1.0000
lookahead,final,90686,94.2669,1.0000
twap,final,90686,121.2477,1.0000
stochastic_planner,final,90687,100.4008,1.0000
lookahead,final,90687,100.7692,1.0000
twap,final,90687,117.0887,1.0000
stochastic_planner,final,90688,63.7823,1.0000
lookahead,final,90688,58.8443,1.0000
twap,final,90688,96.7914,1.0000
stochastic_planner,final,90689,110.5624,1.0000
lookahead,final,90689,112.6770,1.0000
twap,final,90689,105.0501,1.0000
stochastic_planner,final,90690,88.9425,1.0000
lookahead,final,90690,89.4030,1.0000
twap,final,90690,100.4989,1.0000
stochastic_planner,final,90691,142.8607,1.0000
lookahead,final,90691,132.8553,1.0000
twap,final,90691,132.3805,1.0000
stochastic_planner,final,90692,89.8626,1.0000
lookahead,final,90692,92.8435,1.0000
twap,final,90692,89.1795,1.0000
stochastic_planner,final,90693,85.3264,1.0000
lookahead,final,90693,77.9757,1.0000
twap,final,90693,108.5709,1.0000
stochastic_planner,final,90694,76.2908,1.0000
lookahead,final,90694,88.5434,1.0000
twap,final,90694,101.8564,1.0000
stochastic_planner,final,90695,48.3703,1.0000
lookahead,final,90695,41.0714,1.0000
twap,final,90695,93.7230,1.0000
stochastic_planner,final,90696,103.6990,1.0000
lookahead,final,90696,102.8458,1.0000
twap,final,90696,118.5226,1.0000
stochastic_planner,final,90697,125.4626,1.0000
lookahead,final,90697,132.2546,1.0000
twap,final,90697,120.6354,1.0000
stochastic_planner,final,90698,83.1035,1.0000
lookahead,final,90698,85.1481,1.0000
twap,final,90698,91.7584,1.0000
stochastic_planner,final,90699,172.1500,1.0000
lookahead,final,90699,168.2402,1.0000
twap,final,90699,136.3059,1.0000
stochastic_planner,final,90700,74.9245,1.0000
lookahead,final,90700,68.6621,1.0000
twap,final,90700,107.1743,1.0000
stochastic_planner,final,90701,77.0045,1.0000
lookahead,final,90701,85.4211,1.0000
twap,final,90701,101.2101,1.0000
stochastic_planner,final,90702,120.0604,1.0000
lookahead,final,90702,114.8996,1.0000
twap,final,90702,126.7739,1.0000
stochastic_planner,final,90703,75.4371,1.0000
lookahead,final,90703,79.5594,1.0000
twap,final,90703,105.0461,1.0000
stochastic_planner,final,90704,92.3729,1.0000
lookahead,final,90704,88.3271,1.0000
twap,final,90704,108.1572,1.0000
stochastic_planner,final,90705,72.3707,1.0000
lookahead,final,90705,73.1478,1.0000
twap,final,90705,98.6675,1.0000
stochastic_planner,final,90706,99.2989,1.0000
lookahead,final,90706,100.9000,1.0000
twap,final,90706,115.7996,1.0000
stochastic_planner,final,90707,22.8012,1.0000
lookahead,final,90707,23.6585,1.0000
twap,final,90707,75.0785,1.0000
stochastic_planner,final,90708,82.2384,1.0000
lookahead,final,90708,86.6774,1.0000
twap,final,90708,106.8844,1.0000
stochastic_planner,final,90709,130.0512,1.0000
lookahead,final,90709,111.0988,1.0000
twap,final,90709,120.2625,1.0000
stochastic_planner,final,90710,104.1939,1.0000
lookahead,final,90710,92.7715,1.0000
twap,final,90710,117.0542,1.0000
stochastic_planner,final,90711,61.3725,1.0000
lookahead,final,90711,67.1944,1.0000
twap,final,90711,90.3534,1.0000
stochastic_planner,final,90712,135.8569,1.0000
lookahead,final,90712,132.2905,1.0000
twap,final,90712,126.5836,1.0000
stochastic_planner,final,90713,108.5706,1.0000
lookahead,final,90713,102.8396,1.0000
twap,final,90713,120.9341,1.0000
stochastic_planner,final,90714,103.4401,1.0000
lookahead,final,90714,112.0200,1.0000
twap,final,90714,107.5137,1.0000
stochastic_planner,final,90715,75.1009,1.0000
lookahead,final,90715,61.4587,1.0000
twap,final,90715,103.1921,1.0000
stochastic_planner,final,90716,125.6547,1.0000
lookahead,final,90716,135.0089,1.0000
twap,final,90716,128.2245,1.0000
stochastic_planner,final,90717,107.4619,1.0000
lookahead,final,90717,89.4015,1.0000
twap,final,90717,106.9530,1.0000
stochastic_planner,final,90718,108.2260,1.0000
lookahead,final,90718,94.5901,1.0000
twap,final,90718,100.7650,1.0000
stochastic_planner,final,90719,127.7892,1.0000
lookahead,final,90719,115.7365,1.0000
twap,final,90719,116.2687,1.0000
stochastic_planner,final,90720,85.2540,1.0000
lookahead,final,90720,82.7153,1.0000
twap,final,90720,100.6622,1.0000
stochastic_planner,final,90721,93.9292,1.0000
lookahead,final,90721,108.0880,1.0000
twap,final,90721,114.4146,1.0000
stochastic_planner,final,90722,129.6117,1.0000
lookahead,final,90722,139.2285,1.0000
twap,final,90722,129.2857,1.0000
stochastic_planner,final,90723,81.9716,1.0000
lookahead,final,90723,71.2923,1.0000
twap,final,90723,105.3036,1.0000
stochastic_planner,final,90724,116.3824,1.0000
lookahead,final,90724,117.3428,1.0000
twap,final,90724,128.8615,1.0000
stochastic_planner,final,90725,96.8467,1.0000
lookahead,final,90725,91.5822,1.0000
twap,final,90725,113.0982,1.0000
stochastic_planner,final,90726,123.3563,1.0000
lookahead,final,90726,126.7140,1.0000
twap,final,90726,120.5670,1.0000
stochastic_planner,final,90727,164.9805,1.0000
lookahead,final,90727,153.0237,1.0000
twap,final,90727,125.2697,1.0000
stochastic_planner,final,90728,105.1862,1.0000
lookahead,final,90728,104.5015,1.0000
twap,final,90728,96.2350,1.0000
stochastic_planner,final,90729,46.7478,1.0000
lookahead,final,90729,42.5884,1.0000
twap,final,90729,81.3904,1.0000
stochastic_planner,final,90730,129.2331,1.0000
lookahead,final,90730,130.3624,1.0000
twap,final,90730,123.2270,1.0000
stochastic_planner,final,90731,89.3390,1.0000
lookahead,final,90731,72.9190,1.0000
twap,final,90731,113.5585,1.0000
stochastic_planner,final,90732,115.9686,1.0000
lookahead,final,90732,127.7833,1.0000
twap,final,90732,114.1499,1.0000
stochastic_planner,final,90733,47.7167,1.0000
lookahead,final,90733,50.2567,1.0000
twap,final,90733,89.6363,1.0000
stochastic_planner,final,90734,163.6620,1.0000
lookahead,final,90734,132.7594,1.0000
twap,final,90734,123.9480,1.0000
stochastic_planner,final,90735,88.0271,1.0000
lookahead,final,90735,100.1171,1.0000
twap,final,90735,107.1223,1.0000
stochastic_planner,final,90736,87.3766,1.0000
lookahead,final,90736,83.6106,1.0000
twap,final,90736,104.8410,1.0000
stochastic_planner,final,90737,105.6023,1.0000
lookahead,final,90737,102.4432,1.0000
twap,final,90737,104.6982,1.0000
stochastic_planner,final,90738,129.2195,1.0000
lookahead,final,90738,124.0141,1.0000
twap,final,90738,106.2547,1.0000
stochastic_planner,final,90739,79.4719,1.0000
lookahead,final,90739,87.1714,1.0000
twap,final,90739,102.6071,1.0000
stochastic_planner,final,90740,107.8327,1.0000
lookahead,final,90740,93.5603,1.0000
twap,final,90740,115.4104,1.0000
stochastic_planner,final,90741,82.2647,1.0000
lookahead,final,90741,109.4152,1.0000
twap,final,90741,99.8146,1.0000
stochastic_planner,final,90742,108.1797,1.0000
lookahead,final,90742,98.9566,1.0000
twap,final,90742,121.9963,1.0000
stochastic_planner,final,90743,117.4162,1.0000
lookahead,final,90743,120.7939,1.0000
twap,final,90743,113.9958,1.0000
stochastic_planner,final,90744,94.8200,1.0000
lookahead,final,90744,95.3949,1.0000
twap,final,90744,97.7974,1.0000
stochastic_planner,final,90745,103.0854,1.0000
lookahead,final,90745,103.3218,1.0000
twap,final,90745,117.8602,1.0000
stochastic_planner,final,90746,101.7294,1.0000
lookahead,final,90746,105.6201,1.0000
twap,final,90746,114.9597,1.0000
stochastic_planner,final,90747,126.6361,1.0000
lookahead,final,90747,119.2567,1.0000
twap,final,90747,120.2501,1.0000
stochastic_planner,final,90748,102.7070,1.0000
lookahead,final,90748,95.8278,1.0000
twap,final,90748,120.0791,1.0000
stochastic_planner,final,90749,60.5101,1.0000
lookahead,final,90749,50.4672,1.0000
twap,final,90749,92.8410,1.0000
stochastic_planner,final,90750,161.2780,1.0000
lookahead,final,90750,164.9718,1.0000
twap,final,90750,143.4295,1.0000
stochastic_planner,final,90751,91.4239,1.0000
lookahead,final,90751,87.4339,1.0000
twap,final,90751,107.4644,1.0000
stochastic_planner,final,90752,54.4660,1.0000
lookahead,final,90752,52.0977,1.0000
twap,final,90752,87.9710,1.0000
stochastic_planner,final,90753,111.8723,1.0000
lookahead,final,90753,108.4102,1.0000
twap,final,90753,114.6603,1.0000
stochastic_planner,final,90754,66.5198,1.0000
lookahead,final,90754,66.2935,1.0000
twap,final,90754,92.3753,1.0000
stochastic_planner,final,90755,69.8272,1.0000
lookahead,final,90755,68.6960,1.0000
twap,final,90755,87.8786,1.0000
stochastic_planner,final,90756,78.7918,1.0000
lookahead,final,90756,103.9079,1.0000
twap,final,90756,91.6079,1.0000
stochastic_planner,final,90757,66.4342,1.0000
lookahead,final,90757,57.3698,1.0000
twap,final,90757,99.9753,1.0000
stochastic_planner,final,90758,104.9860,1.0000
lookahead,final,90758,92.5034,1.0000
twap,final,90758,118.8298,1.0000
stochastic_planner,final,90759,119.4730,1.0000
lookahead,final,90759,117.8982,1.0000
twap,final,90759,117.8072,1.0000
stochastic_planner,final,90760,80.1124,1.0000
lookahead,final,90760,83.4674,1.0000
twap,final,90760,89.9369,1.0000
stochastic_planner,final,90761,101.8789,1.0000
lookahead,final,90761,95.0780,1.0000
twap,final,90761,94.5034,1.0000
stochastic_planner,final,90762,146.1087,1.0000
lookahead,final,90762,147.7934,1.0000
twap,final,90762,144.6459,1.0000
stochastic_planner,final,90763,131.5795,1.0000
lookahead,final,90763,152.5152,1.0000
twap,final,90763,112.8436,1.0000
stochastic_planner,final,90764,114.0667,1.0000
lookahead,final,90764,104.4428,1.0000
twap,final,90764,108.2976,1.0000
stochastic_planner,final,90765,96.9735,1.0000
lookahead,final,90765,89.8242,1.0000
twap,final,90765,98.5154,1.0000
stochastic_planner,final,90766,125.2954,1.0000
lookahead,final,90766,116.5997,1.0000
twap,final,90766,132.8794,1.0000
stochastic_planner,final,90767,139.6392,1.0000
lookahead,final,90767,132.3239,1.0000
twap,final,90767,101.1920,1.0000
stochastic_planner,final,90768,132.8779,1.0000
lookahead,final,90768,139.2193,1.0000
twap,final,90768,120.8434,1.0000
stochastic_planner,final,90769,109.1072,1.0000
lookahead,final,90769,115.0072,1.0000
twap,final,90769,108.8643,1.0000
stochastic_planner,final,90770,91.8052,1.0000
lookahead,final,90770,93.8872,1.0000
twap,final,90770,122.8808,1.0000
stochastic_planner,final,90771,102.0025,1.0000
lookahead,final,90771,98.1539,1.0000
twap,final,90771,117.2616,1.0000
stochastic_planner,final,90772,147.9176,1.0000
lookahead,final,90772,168.5255,1.0000
twap,final,90772,142.5914,1.0000
stochastic_planner,final,90773,97.8107,1.0000
lookahead,final,90773,89.9258,1.0000
twap,final,90773,98.9328,1.0000
stochastic_planner,final,90774,80.5870,1.0000
lookahead,final,90774,78.6716,1.0000
twap,final,90774,103.5967,1.0000
stochastic_planner,final,90775,128.5815,1.0000
lookahead,final,90775,127.1723,1.0000
twap,final,90775,123.4145,1.0000
stochastic_planner,final,90776,24.6019,1.0000
lookahead,final,90776,19.5870,1.0000
twap,final,90776,86.4170,1.0000
stochastic_planner,final,90777,117.3490,1.0000
lookahead,final,90777,122.1930,1.0000
twap,final,90777,113.8910,1.0000
stochastic_planner,final,90778,102.5011,1.0000
lookahead,final,90778,131.2079,1.0000
twap,final,90778,125.5352,1.0000
stochastic_planner,final,90779,75.2710,1.0000
lookahead,final,90779,81.3057,1.0000
twap,final,90779,101.8539,1.0000
stochastic_planner,final,90780,75.6919,1.0000
lookahead,final,90780,67.7586,1.0000
twap,final,90780,88.6444,1.0000
stochastic_planner,final,90781,125.2773,1.0000
lookahead,final,90781,117.8595,1.0000
twap,final,90781,115.6813,1.0000
stochastic_planner,final,90782,151.7663,1.0000
lookahead,final,90782,169.8422,1.0000
twap,final,90782,111.6668,1.0000
stochastic_planner,final,90783,108.3176,1.0000
lookahead,final,90783,105.7682,1.0000
twap,final,90783,102.1938,1.0000
stochastic_planner,final,90784,118.9004,1.0000
lookahead,final,90784,106.1880,1.0000
twap,final,90784,111.8626,1.0000
stochastic_planner,final,90785,105.6099,1.0000
lookahead,final,90785,97.6535,1.0000
twap,final,90785,114.3189,1.0000
stochastic_planner,final,90786,26.9483,1.0000
lookahead,final,90786,25.8252,1.0000
twap,final,90786,83.3136,1.0000
stochastic_planner,final,90787,185.7524,1.0000
lookahead,final,90787,158.1699,1.0000
twap,final,90787,118.8061,1.0000
stochastic_planner,final,90788,78.3358,1.0000
lookahead,final,90788,77.5791,1.0000
twap,final,90788,113.3669,1.0000
stochastic_planner,final,90789,90.6676,1.0000
lookahead,final,90789,94.2882,1.0000
twap,final,90789,113.5958,1.0000
stochastic_planner,final,90790,157.5614,1.0000
lookahead,final,90790,153.7301,1.0000
twap,final,90790,144.9353,1.0000
stochastic_planner,final,90791,98.7653,1.0000
lookahead,final,90791,103.5903,1.0000
twap,final,90791,107.5215,1.0000
stochastic_planner,final,90792,60.7027,1.0000
lookahead,final,90792,73.1005,1.0000
twap,final,90792,105.1185,1.0000
stochastic_planner,final,90793,107.8111,1.0000
lookahead,final,90793,121.0934,1.0000
twap,final,90793,110.4023,1.0000
stochastic_planner,final,90794,122.5585,1.0000
lookahead,final,90794,124.7229,1.0000
twap,final,90794,124.4163,1.0000
stochastic_planner,final,90795,109.7011,1.0000
lookahead,final,90795,86.5938,1.0000
twap,final,90795,102.1330,1.0000
stochastic_planner,final,90796,81.4250,1.0000
lookahead,final,90796,90.2658,1.0000
twap,final,90796,88.8320,1.0000
stochastic_planner,final,90797,87.4862,1.0000
lookahead,final,90797,77.8417,1.0000
twap,final,90797,110.9063,1.0000
stochastic_planner,final,90798,88.1286,1.0000
lookahead,final,90798,80.3830,1.0000
twap,final,90798,121.1912,1.0000
stochastic_planner,final,90799,66.5654,1.0000
lookahead,final,90799,65.9049,1.0000
twap,final,90799,101.8336,1.0000
stochastic_planner,final,90800,109.3449,1.0000
lookahead,final,90800,106.9071,1.0000
twap,final,90800,113.8334,1.0000
stochastic_planner,final,90801,83.5447,1.0000
lookahead,final,90801,79.2450,1.0000
twap,final,90801,113.5427,1.0000
stochastic_planner,final,90802,94.6394,1.0000
lookahead,final,90802,94.6833,1.0000
twap,final,90802,105.6485,1.0000
stochastic_planner,final,90803,90.9053,1.0000
lookahead,final,90803,89.9011,1.0000
twap,final,90803,102.2473,1.0000
stochastic_planner,final,90804,107.1230,1.0000
lookahead,final,90804,105.2448,1.0000
twap,final,90804,110.8856,1.0000
stochastic_planner,final,90805,75.0213,1.0000
lookahead,final,90805,78.2367,1.0000
twap,final,90805,96.2182,1.0000
stochastic_planner,final,90806,133.9023,1.0000
lookahead,final,90806,144.9598,1.0000
twap,final,90806,122.1257,1.0000
stochastic_planner,final,90807,108.6374,1.0000
lookahead,final,90807,103.2961,1.0000
twap,final,90807,114.6117,1.0000
stochastic_planner,final,90808,89.3662,1.0000
lookahead,final,90808,65.1950,1.0000
twap,final,90808,91.3731,1.0000
stochastic_planner,final,90809,73.0717,1.0000
lookahead,final,90809,69.9686,1.0000
twap,final,90809,106.2237,1.0000
stochastic_planner,final,90810,107.2537,1.0000
lookahead,final,90810,104.4414,1.0000
twap,final,90810,109.1706,1.0000
stochastic_planner,final,90811,147.3152,1.0000
lookahead,final,90811,125.7691,1.0000
twap,final,90811,122.4405,1.0000
stochastic_planner,final,90812,113.5910,1.0000
lookahead,final,90812,113.8262,1.0000
twap,final,90812,123.7687,1.0000
stochastic_planner,final,90813,132.1719,1.0000
lookahead,final,90813,130.9168,1.0000
twap,final,90813,139.4625,1.0000
stochastic_planner,final,90814,47.3466,1.0000
lookahead,final,90814,58.9015,1.0000
twap,final,90814,90.0655,1.0000
stochastic_planner,final,90815,69.5293,1.0000
lookahead,final,90815,55.0962,1.0000
twap,final,90815,106.1123,1.0000
stochastic_planner,final,90816,131.2652,1.0000
lookahead,final,90816,129.9370,1.0000
twap,final,90816,118.0187,1.0000
stochastic_planner,final,90817,91.0817,1.0000
lookahead,final,90817,97.0406,1.0000
twap,final,90817,112.7224,1.0000
stochastic_planner,final,90818,88.6171,1.0000
lookahead,final,90818,96.5878,1.0000
twap,final,90818,100.6551,1.0000
stochastic_planner,final,90819,97.0196,1.0000
lookahead,final,90819,92.6171,1.0000
twap,final,90819,114.3814,1.0000
stochastic_planner,final,90820,85.7768,1.0000
lookahead,final,90820,76.1149,1.0000
twap,final,90820,107.5597,1.0000
stochastic_planner,final,90821,126.5830,1.0000
lookahead,final,90821,134.8027,1.0000
twap,final,90821,106.2694,1.0000
stochastic_planner,final,90822,106.8307,1.0000
lookahead,final,90822,111.2284,1.0000
twap,final,90822,116.7858,1.0000
stochastic_planner,final,90823,87.5515,1.0000
lookahead,final,90823,75.4049,1.0000
twap,final,90823,110.7079,1.0000
stochastic_planner,final,90824,146.0319,1.0000
lookahead,final,90824,137.8266,1.0000
twap,final,90824,119.5825,1.0000
stochastic_planner,final,90825,66.6931,1.0000
lookahead,final,90825,81.5727,1.0000
twap,final,90825,96.9351,1.0000
stochastic_planner,final,90826,93.7508,1.0000
lookahead,final,90826,80.6751,1.0000
twap,final,90826,100.8043,1.0000
stochastic_planner,final,90827,145.8294,1.0000
lookahead,final,90827,146.0023,1.0000
twap,final,90827,140.5286,1.0000
stochastic_planner,final,90828,110.8960,1.0000
lookahead,final,90828,109.2900,1.0000
twap,final,90828,123.6463,1.0000
stochastic_planner,final,90829,82.5696,1.0000
lookahead,final,90829,79.4931,1.0000
twap,final,90829,107.0933,1.0000
stochastic_planner,final,90830,90.4608,1.0000
lookahead,final,90830,82.3146,1.0000
twap,final,90830,95.9327,1.0000
stochastic_planner,final,90831,78.6579,1.0000
lookahead,final,90831,69.7187,1.0000
twap,final,90831,98.5539,1.0000
stochastic_planner,final,90832,108.7463,1.0000
lookahead,final,90832,132.8689,1.0000
twap,final,90832,116.7901,1.0000
stochastic_planner,final,90833,87.6560,1.0000
lookahead,final,90833,86.7891,1.0000
twap,final,90833,98.1295,1.0000
stochastic_planner,final,90834,107.7154,1.0000
lookahead,final,90834,111.2245,1.0000
twap,final,90834,114.8473,1.0000
stochastic_planner,final,90835,41.9877,1.0000
lookahead,final,90835,42.9626,1.0000
twap,final,90835,92.4031,1.0000
stochastic_planner,final,90836,83.3705,1.0000
lookahead,final,90836,82.3091,1.0000
twap,final,90836,104.1611,1.0000
stochastic_planner,final,90837,103.2262,1.0000
lookahead,final,90837,101.8157,1.0000
twap,final,90837,107.0074,1.0000
stochastic_planner,final,90838,107.5594,1.0000
lookahead,final,90838,102.0774,1.0000
twap,final,90838,116.6526,1.0000
stochastic_planner,final,90839,109.5006,1.0000
lookahead,final,90839,109.2211,1.0000
twap,final,90839,114.3761,1.0000
stochastic_planner,final,90840,64.2184,1.0000
lookahead,final,90840,59.3048,1.0000
twap,final,90840,86.3540,1.0000
stochastic_planner,final,90841,89.6913,1.0000
lookahead,final,90841,92.0750,1.0000
twap,final,90841,109.4277,1.0000
stochastic_planner,final,90842,112.6684,1.0000
lookahead,final,90842,102.5227,1.0000
twap,final,90842,121.1031,1.0000
stochastic_planner,final,90843,98.0649,1.0000
lookahead,final,90843,85.2996,1.0000
twap,final,90843,116.5328,1.0000
stochastic_planner,final,90844,92.4513,1.0000
lookahead,final,90844,91.4734,1.0000
twap,final,90844,118.1365,1.0000
stochastic_planner,final,90845,123.3200,1.0000
lookahead,final,90845,129.5027,1.0000
twap,final,90845,125.2606,1.0000
stochastic_planner,final,90846,138.9340,1.0000
lookahead,final,90846,120.6587,1.0000
twap,final,90846,129.7561,1.0000
stochastic_planner,final,90847,134.1908,1.0000
lookahead,final,90847,135.0623,1.0000
twap,final,90847,140.1294,1.0000
stochastic_planner,final,90848,72.8979,1.0000
lookahead,final,90848,72.4082,1.0000
twap,final,90848,92.6455,1.0000
stochastic_planner,final,90849,68.8940,1.0000
lookahead,final,90849,73.2067,1.0000
twap,final,90849,104.1860,1.0000
stochastic_planner,final,90850,121.1394,1.0000
lookahead,final,90850,117.8889,1.0000
twap,final,90850,125.2276,1.0000
stochastic_planner,final,90851,52.9950,1.0000
lookahead,final,90851,53.1902,1.0000
twap,final,90851,98.5522,1.0000
stochastic_planner,final,90852,147.8814,1.0000
lookahead,final,90852,168.7161,1.0000
twap,final,90852,150.8201,1.0000
stochastic_planner,final,90853,78.6230,1.0000
lookahead,final,90853,72.2808,1.0000
twap,final,90853,100.9581,1.0000
stochastic_planner,final,90854,98.2033,1.0000
lookahead,final,90854,93.5701,1.0000
twap,final,90854,113.0627,1.0000
stochastic_planner,final,90855,123.7190,1.0000
lookahead,final,90855,132.4284,1.0000
twap,final,90855,120.3853,1.0000
stochastic_planner,final,90856,86.2598,1.0000
lookahead,final,90856,85.0880,1.0000
twap,final,90856,100.0566,1.0000
stochastic_planner,final,90857,105.4759,1.0000
lookahead,final,90857,101.8821,1.0000
twap,final,90857,114.9869,1.0000
stochastic_planner,final,90858,121.4892,1.0000
lookahead,final,90858,109.1022,1.0000
twap,final,90858,113.9892,1.0000
stochastic_planner,final,90859,62.2153,1.0000
lookahead,final,90859,59.2325,1.0000
twap,final,90859,103.2449,1.0000
stochastic_planner,final,90860,88.6267,1.0000
lookahead,final,90860,75.8824,1.0000
twap,final,90860,111.1005,1.0000
stochastic_planner,final,90861,102.3245,1.0000
lookahead,final,90861,98.3348,1.0000
twap,final,90861,108.9816,1.0000
stochastic_planner,final,90862,126.0351,1.0000
lookahead,final,90862,123.4114,1.0000
twap,final,90862,114.4534,1.0000
stochastic_planner,final,90863,50.6413,1.0000
lookahead,final,90863,38.9341,1.0000
twap,final,90863,88.7441,1.0000
stochastic_planner,final,90864,114.0460,1.0000
lookahead,final,90864,99.9054,1.0000
twap,final,90864,106.7221,1.0000
stochastic_planner,final,90865,109.9587,1.0000
lookahead,final,90865,113.4586,1.0000
twap,final,90865,111.9457,1.0000
stochastic_planner,final,90866,79.4551,1.0000
lookahead,final,90866,92.0268,1.0000
twap,final,90866,105.1719,1.0000
stochastic_planner,final,90867,86.1331,1.0000
lookahead,final,90867,94.3069,1.0000
twap,final,90867,106.7881,1.0000
stochastic_planner,final,90868,109.4904,1.0000
lookahead,final,90868,115.3442,1.0000
twap,final,90868,122.4793,1.0000
stochastic_planner,final,90869,67.8789,1.0000
lookahead,final,90869,79.3533,1.0000
twap,final,90869,104.1578,1.0000
stochastic_planner,final,90870,86.7648,1.0000
lookahead,final,90870,87.9362,1.0000
twap,final,90870,102.8906,1.0000
stochastic_planner,final,90871,147.5616,1.0000
lookahead,final,90871,146.4787,1.0000
twap,final,90871,127.1034,1.0000
stochastic_planner,final,90872,58.9571,1.0000
lookahead,final,90872,55.1898,1.0000
twap,final,90872,87.4661,1.0000
stochastic_planner,final,90873,104.4470,1.0000
lookahead,final,90873,107.7154,1.0000
twap,final,90873,101.6518,1.0000
stochastic_planner,final,90874,73.6834,1.0000
lookahead,final,90874,71.3123,1.0000
twap,final,90874,106.6298,1.0000
stochastic_planner,final,90875,115.3726,1.0000
lookahead,final,90875,107.9055,1.0000
twap,final,90875,109.4707,1.0000
stochastic_planner,final,90876,97.8996,1.0000
lookahead,final,90876,100.4488,1.0000
twap,final,90876,112.4118,1.0000
stochastic_planner,final,90877,86.7793,1.0000
lookahead,final,90877,89.8835,1.0000
twap,final,90877,113.9038,1.0000
stochastic_planner,final,90878,109.7913,1.0000
lookahead,final,90878,102.7428,1.0000
twap,final,90878,113.6940,1.0000
stochastic_planner,final,90879,127.7034,1.0000
lookahead,final,90879,128.4031,1.0000
twap,final,90879,118.0397,1.0000
stochastic_planner,final,90880,107.8136,1.0000
lookahead,final,90880,92.7578,1.0000
twap,final,90880,111.9311,1.0000
stochastic_planner,final,90881,97.9506,1.0000
lookahead,final,90881,110.6117,1.0000
twap,final,90881,116.4133,1.0000
stochastic_planner,final,90882,105.7336,1.0000
lookahead,final,90882,106.1121,1.0000
twap,final,90882,113.1011,1.0000
stochastic_planner,final,90883,118.7309,1.0000
lookahead,final,90883,112.8102,1.0000
twap,final,90883,109.1353,1.0000
stochastic_planner,final,90884,87.4075,1.0000
lookahead,final,90884,79.4160,1.0000
twap,final,90884,113.7795,1.0000
stochastic_planner,final,90885,70.2212,1.0000
lookahead,final,90885,87.2843,1.0000
twap,final,90885,99.5062,1.0000
stochastic_planner,final,90886,74.4694,1.0000
lookahead,final,90886,67.9279,1.0000
twap,final,90886,97.2201,1.0000
stochastic_planner,final,90887,93.9934,1.0000
lookahead,final,90887,102.8585,1.0000
twap,final,90887,115.7716,1.0000
stochastic_planner,final,90888,126.0107,1.0000
lookahead,final,90888,128.1234,1.0000
twap,final,90888,128.7137,1.0000
stochastic_planner,final,90889,113.2455,1.0000
lookahead,final,90889,109.4686,1.0000
twap,final,90889,112.2191,1.0000
stochastic_planner,final,90890,98.5144,1.0000
lookahead,final,90890,98.7754,1.0000
twap,final,90890,110.1922,1.0000
stochastic_planner,final,90891,76.7346,1.0000
lookahead,final,90891,80.1521,1.0000
twap,final,90891,114.8546,1.0000
stochastic_planner,final,90892,114.9607,1.0000
lookahead,final,90892,118.8510,1.0000
twap,final,90892,109.2296,1.0000
stochastic_planner,final,90893,109.3976,1.0000
lookahead,final,90893,108.4843,1.0000
twap,final,90893,120.7911,1.0000
stochastic_planner,final,90894,83.5508,1.0000
lookahead,final,90894,80.1172,1.0000
twap,final,90894,107.9033,1.0000
stochastic_planner,final,90895,119.3364,1.0000
lookahead,final,90895,131.2572,1.0000
twap,final,90895,107.5724,1.0000
stochastic_planner,final,90896,114.2326,1.0000
lookahead,final,90896,105.0757,1.0000
twap,final,90896,121.0220,1.0000
stochastic_planner,final,90897,82.7440,1.0000
lookahead,final,90897,87.8331,1.0000
twap,final,90897,104.5114,1.0000
stochastic_planner,final,90898,104.6421,1.0000
lookahead,final,90898,107.9094,1.0000
twap,final,90898,136.5596,1.0000
stochastic_planner,final,90899,73.1065,1.0000
lookahead,final,90899,58.8218,1.0000
twap,final,90899,101.6675,1.0000
stochastic_planner,final,90900,110.8741,1.0000
lookahead,final,90900,122.8347,1.0000
twap,final,90900,116.8976,1.0000
stochastic_planner,final,90901,94.2253,1.0000
lookahead,final,90901,98.0350,1.0000
twap,final,90901,106.7148,1.0000
stochastic_planner,final,90902,111.3889,1.0000
lookahead,final,90902,130.7059,1.0000
twap,final,90902,113.8221,1.0000
stochastic_planner,final,90903,80.0203,1.0000
lookahead,final,90903,72.6147,1.0000
twap,final,90903,99.6833,1.0000
stochastic_planner,final,90904,105.1558,1.0000
lookahead,final,90904,101.3664,1.0000
twap,final,90904,117.7072,1.0000
stochastic_planner,final,90905,79.3414,1.0000
lookahead,final,90905,80.6779,1.0000
twap,final,90905,101.2802,1.0000
stochastic_planner,final,90906,82.2428,1.0000
lookahead,final,90906,83.8431,1.0000
twap,final,90906,114.7963,1.0000
stochastic_planner,final,90907,132.8678,1.0000
lookahead,final,90907,124.3613,1.0000
twap,final,90907,128.3065,1.0000
stochastic_planner,final,90908,88.7688,1.0000
lookahead,final,90908,91.0021,1.0000
twap,final,90908,105.5376,1.0000
stochastic_planner,final,90909,111.9629,1.0000
lookahead,final,90909,110.4014,1.0000
twap,final,90909,123.7999,1.0000
stochastic_planner,final,90910,95.1727,1.0000
lookahead,final,90910,84.0821,1.0000
twap,final,90910,111.5255,1.0000
stochastic_planner,final,90911,125.2732,1.0000
lookahead,final,90911,126.7490,1.0000
twap,final,90911,132.0257,1.0000
stochastic_planner,final,90912,101.2515,1.0000
lookahead,final,90912,107.7030,1.0000
twap,final,90912,114.2015,1.0000
stochastic_planner,final,90913,129.1145,1.0000
