policy,seed_set,arb_profit_x,arb_trade_count,avg_fee_a,avg_fee_b,avg_oracle_gap_a_bps,avg_oracle_gap_b_bps,avg_slippage_bps,completion_rate,drift_bps,fee_paid_bps,fees_paid_x,filled_qty,forced_terminal_cost_bps,gas_paid_bps,gas_paid_x,mean_post_trade_gap_bps,mode,n_steps,route_concentration,route_share_a,route_share_b,seed,shortfall_bps,slippage_ex_fee_bps,terminal_penalty_bps,total_reward,wait_share
rl,test,140.75306091202447,14,0.004409422740270546,0.004842450419692064,28.090716488047697,36.62415010268191,96.70561041944462,0.9943949582031248,-69.56059241422837,45.01412650978483,225.07063254892415,49.719747910156244,0.0,6.4,32.0,77.60501671688573,DynamicDuopoly,50,0.7043236923538454,0.18037233195963356,0.8196276680403665,30010,34.123987376197064,51.14944492126648,1.121008359375,-0.0034123987376197683,0.72
rl,test,63.491769666035,11,0.0042816808965195135,0.004408331627279268,25.518754513539662,28.01468976777322,87.37919231237599,0.9364533542917749,20.724001115812076,39.815652694926484,199.07826347463242,46.822667714588746,0.0,6.4,32.0,70.10702755365669,DynamicDuopoly,50,0.5089603044476281,0.43306606074782367,0.5669339392521764,30011,121.65986799369044,42.01088504130407,12.709329141645,-0.012165986799368794,0.7
rl,test,93.13083735643477,11,0.004217879192412545,0.004681898254951624,24.281922737481437,33.42594864377113,80.08064515978631,0.9911740769849686,11.968347520864251,41.94637521698909,209.73187608494544,49.55870384924843,0.0,7.6000000000000005,38.0,64.82879112113636,DynamicDuopoly,50,0.6109257876069563,0.2644943868960272,0.7355056131039728,30012,100.70739167448386,37.42748433362291,1.76518460300625,-0.01007073916744823,0.66
rl,test,90.40232505957374,16,0.004523972361861403,0.004934024889815159,30.3682494592198,38.448579323417356,88.6852737329139,0.9841133385729437,7.0520124396070445,43.03469194917977,215.17345974589887,49.20566692864718,0.0,7.2,36.0,70.90990465710955,DynamicDuopoly,50,0.5604453555948997,0.32615329224443207,0.673846707755568,30013,104.70570554057136,44.241668866373516,3.17733228541125,-0.01047057055405716,0.66
rl,test,93.90341247408242,15,0.004690130464017688,0.004729287707481485,33.63862636698136,34.41050267061599,93.16759421982417,0.9891037987468749,5.799779362428629,44.14117443942291,220.70587219711456,49.45518993734375,0.0,6.800000000000001,34.0,75.78683588375775,DynamicDuopoly,50,0.5177217112547483,0.4058678820626341,0.5941321179373659,30014,106.93144097598967,48.011246923512566,2.179240250625,-0.010693144097598863,0.7
rl,test,83.91238649410388,17,0.0046242019400323684,0.004967116395507447,32.35633137920007,39.113666139815344,91.22973991759488,0.9891037987468749,15.394923193735615,43.73749372998177,218.68746864990885,49.45518993734375,0.0,6.800000000000001,34.0,77.01214764463093,DynamicDuopoly,50,0.5744983521467277,0.3069995438519282,0.6930004561480719,30015,114.60984575554436,46.49818858120075,2.179240250625,-0.011460984575554304,0.7
rl,test,79.41030952042047,20,0.0045711108198673205,0.005493907914936717,31.356230266671773,49.54084353710629,94.41457615142686,0.9855232797745949,-38.94394442420016,46.291233614731844,231.45616807365923,49.27616398872974,0.0,8.0,40.0,72.55065502259939,DynamicDuopoly,50,1.0,0.0,1.0,30016,64.9991623681644,46.7565291325506,2.8953440450810013,-0.006499916236816352,0.6
rl,test,66.58762816793387,17,0.004484904333046064,0.005145248398949042,29.615153197381396,42.627741030720955,89.6556948912651,0.9841133385729437,5.563381682605947,43.470944515330984,217.35472257665492,49.20566692864718,0.0,7.2,36.0,71.76732673287714,DynamicDuopoly,50,0.8256888455784628,0.09646013482032369,0.9035398651796763,30017,104.17207918954168,44.76042070618912,3.17733228541125,-0.010417207918953751,0.66
rl,test,118.06228953113396,19,0.0045584506582870945,0.005170417266798848,31.07402680485211,43.13344904438766,87.51609080054949,0.9933805577387266,-43.398029793444564,44.00376901855566,220.0188450927783,49.66902788693633,0.0,7.6000000000000005,38.0,69.48379295220337,DynamicDuopoly,50,0.8157453586482359,0.10266804895136111,0.8973319510486389,30018,52.46264174937497,42.93301407200723,1.3238884522546877,-0.005246264174937275,0.64
rl,test,81.81168603435026,16,0.004496416168066446,0.005096724664125667,29.838310784131977,41.66802345958864,93.20654733595516,0.9823481539699374,10.986440268563502,42.44029399182621,212.20146995913103,49.11740769849687,0.0,6.800000000000001,34.0,81.9093284545968,DynamicDuopoly,50,0.7879414229393811,0.12056527376939978,0.8794347262306003,30019,112.87808918796316,49.12098572156094,3.5303692060125,-0.011287808918796289,0.68
