policy,agent_order,seed,shortfall_bps,completion_rate,forced_terminal_cost_bps,wait_share
dqn_dynamic_duopoly,before,90293,110.3679,1.0,3.0672,0.66
dqn_dynamic_duopoly,before,90294,89.0548,1.0,3.0616,0.72
dqn_dynamic_duopoly,before,90295,71.8415,1.0,1.7086,0.7
dqn_dynamic_duopoly,before,90296,103.5184,1.0,7.7494,0.68
dqn_dynamic_duopoly,before,90297,84.1547,1.0,2.0111,0.7
dqn_dynamic_duopoly,before,90298,93.6378,1.0,1.7718,0.66
dqn_dynamic_duopoly,before,90299,74.1083,1.0,2.2218,0.66
dqn_dynamic_duopoly,before,90300,88.9916,1.0,3.9751,0.8
dqn_dynamic_duopoly,before,90301,95.9339,1.0,2.2513,0.72
dqn_dynamic_duopoly,before,90302,75.2919,1.0,2.9555,0.7
dqn_dynamic_duopoly,before,90303,95.3569,1.0,8.3956,0.64
dqn_dynamic_duopoly,before,90304,65.4197,1.0,1.9837,0.72
dqn_dynamic_duopoly,before,90305,100.8529,1.0,2.8498,0.68
dqn_dynamic_duopoly,before,90306,54.5859,1.0,1.3922,0.68
dqn_dynamic_duopoly,before,90307,47.2248,1.0,1.5528,0.66
dqn_dynamic_duopoly,before,90308,132.0123,1.0,19.9995,0.66
dqn_dynamic_duopoly,before,90309,105.6462,1.0,11.5446,0.74
dqn_dynamic_duopoly,before,90310,91.3598,1.0,2.484,0.68
dqn_dynamic_duopoly,before,90311,99.4641,1.0,5.0858,0.68
dqn_dynamic_duopoly,before,90312,62.0319,1.0,2.1273,0.66
dqn_dynamic_duopoly,before,90313,110.1385,1.0,7.575,0.66
dqn_dynamic_duopoly,before,90314,37.2343,1.0,1.6271,0.7
dqn_dynamic_duopoly,before,90315,84.0839,1.0,4.8809,0.68
dqn_dynamic_duopoly,before,90316,79.4109,1.0,3.265,0.68
dqn_dynamic_duopoly,before,90317,106.2171,1.0,3.7281,0.72
dqn_dynamic_duopoly,before,90318,100.7145,1.0,4.3583,0.7
dqn_dynamic_duopoly,before,90319,85.129,1.0,1.8774,0.66
dqn_dynamic_duopoly,before,90320,135.6229,1.0,20.1425,0.68
dqn_dynamic_duopoly,before,90321,119.195,1.0,11.813,0.7
dqn_dynamic_duopoly,before,90322,96.2346,1.0,1.8224,0.7
dqn_dynamic_duopoly,before,90323,38.1032,1.0,1.3754,0.66
dqn_dynamic_duopoly,before,90324,82.5032,1.0,1.358,0.7
dqn_dynamic_duopoly,before,90325,135.7072,1.0,23.4612,0.74
dqn_dynamic_duopoly,before,90326,79.6944,1.0,2.4764,0.7
dqn_dynamic_duopoly,before,90327,111.4401,1.0,3.8321,0.7
dqn_dynamic_duopoly,before,90328,75.2926,1.0,2.5316,0.7
dqn_dynamic_duopoly,before,90329,102.5837,1.0,2.4012,0.74
dqn_dynamic_duopoly,before,90330,89.0969,1.0,1.2187,0.68
dqn_dynamic_duopoly,before,90331,107.7073,1.0,1.6946,0.76
dqn_dynamic_duopoly,before,90332,70.1942,1.0,2.2235,0.66
dqn_dynamic_duopoly,before,90333,42.8107,1.0,0.662,0.68
dqn_dynamic_duopoly,before,90334,58.0924,1.0,1.1812,0.64
dqn_dynamic_duopoly,before,90335,119.8182,1.0,8.1576,0.68
dqn_dynamic_duopoly,before,90336,70.4804,1.0,1.6253,0.7
dqn_dynamic_duopoly,before,90337,84.1522,1.0,1.8453,0.68
dqn_dynamic_duopoly,before,90338,93.1593,1.0,3.7545,0.68
dqn_dynamic_duopoly,before,90339,63.5411,1.0,1.3641,0.66
dqn_dynamic_duopoly,before,90340,45.0033,1.0,0.6278,0.68
dqn_dynamic_duopoly,before,90341,87.8467,1.0,2.0135,0.7
dqn_dynamic_duopoly,before,90342,99.4102,1.0,3.1765,0.66
dqn_dynamic_duopoly,before,90343,64.7869,1.0,0.4643,0.66
dqn_dynamic_duopoly,before,90344,93.9358,1.0,3.2702,0.66
dqn_dynamic_duopoly,before,90345,119.7961,1.0,4.3434,0.76
dqn_dynamic_duopoly,before,90346,98.9378,1.0,6.8568,0.68
dqn_dynamic_duopoly,before,90347,97.4208,1.0,3.1791,0.7
dqn_dynamic_duopoly,before,90348,104.611,1.0,3.3842,0.74
dqn_dynamic_duopoly,before,90349,122.6846,1.0,6.0359,0.66
dqn_dynamic_duopoly,before,90350,60.728,1.0,1.5254,0.66
dqn_dynamic_duopoly,before,90351,92.4715,1.0,2.1328,0.66
dqn_dynamic_duopoly,before,90352,142.5947,1.0,3.4847,0.76
dqn_dynamic_duopoly,before,90353,104.9194,1.0,3.3225,0.64
dqn_dynamic_duopoly,before,90354,128.8244,1.0,21.9862,0.82
dqn_dynamic_duopoly,before,90355,85.5368,1.0,3.7304,0.72
dqn_dynamic_duopoly,before,90356,92.0625,1.0,6.5563,0.72
dqn_dynamic_duopoly,before,90357,82.3491,1.0,1.7187,0.7
dqn_dynamic_duopoly,before,90358,91.0415,1.0,3.1362,0.68
dqn_dynamic_duopoly,before,90359,96.174,1.0,3.0455,0.68
dqn_dynamic_duopoly,before,90360,74.5272,1.0,2.9342,0.68
dqn_dynamic_duopoly,before,90361,134.5867,1.0,5.0385,0.82
dqn_dynamic_duopoly,before,90362,43.8705,1.0,1.5279,0.66
dqn_dynamic_duopoly,before,90363,85.0133,1.0,1.3343,0.68
dqn_dynamic_duopoly,before,90364,71.7493,1.0,1.8781,0.68
dqn_dynamic_duopoly,before,90365,88.2705,1.0,2.3101,0.68
dqn_dynamic_duopoly,before,90366,60.1865,1.0,4.0685,0.64
dqn_dynamic_duopoly,before,90367,100.8908,1.0,3.3033,0.7
dqn_dynamic_duopoly,before,90368,56.7875,1.0,1.1315,0.68
dqn_dynamic_duopoly,before,90369,91.2787,1.0,3.3006,0.74
dqn_dynamic_duopoly,before,90370,87.0452,1.0,2.6334,0.68
dqn_dynamic_duopoly,before,90371,51.5228,1.0,1.5836,0.68
dqn_dynamic_duopoly,before,90372,81.5261,1.0,1.2666,0.72
dqn_dynamic_duopoly,before,90373,96.8992,1.0,4.3449,0.68
dqn_dynamic_duopoly,before,90374,45.1377,1.0,1.0162,0.66
dqn_dynamic_duopoly,before,90375,106.7719,1.0,3.7877,0.68
dqn_dynamic_duopoly,before,90376,94.7841,1.0,4.7274,0.66
dqn_dynamic_duopoly,before,90377,97.4142,1.0,4.4613,0.64
dqn_dynamic_duopoly,before,90378,103.1371,1.0,1.6819,0.7
dqn_dynamic_duopoly,before,90379,105.6222,1.0,2.5126,0.74
dqn_dynamic_duopoly,before,90380,84.9578,1.0,1.0804,0.68
dqn_dynamic_duopoly,before,90381,84.4,1.0,3.7395,0.66
dqn_dynamic_duopoly,before,90382,98.0115,1.0,2.5704,0.74
dqn_dynamic_duopoly,before,90383,54.3694,1.0,1.7923,0.7
dqn_dynamic_duopoly,before,90384,71.9202,1.0,1.6466,0.66
dqn_dynamic_duopoly,before,90385,73.7604,1.0,2.8158,0.7
dqn_dynamic_duopoly,before,90386,95.3186,1.0,2.6858,0.66
dqn_dynamic_duopoly,before,90387,96.5792,1.0,1.2104,0.7
dqn_dynamic_duopoly,before,90388,115.0267,1.0,18.2543,0.72
dqn_dynamic_duopoly,before,90389,119.9227,1.0,1.8089,0.68
dqn_dynamic_duopoly,before,90390,60.1143,1.0,1.4256,0.64
dqn_dynamic_duopoly,before,90391,66.1717,1.0,1.4716,0.68
dqn_dynamic_duopoly,before,90392,51.2355,1.0,1.0853,0.64
dqn_dynamic_duopoly,before,90393,95.8958,1.0,2.7622,0.7
dqn_dynamic_duopoly,before,90394,81.3797,1.0,4.7748,0.7
dqn_dynamic_duopoly,before,90395,129.0603,1.0,16.613,0.74
dqn_dynamic_duopoly,before,90396,62.8628,1.0,0.9985,0.68
dqn_dynamic_duopoly,before,90397,74.206,1.0,2.6543,0.66
dqn_dynamic_duopoly,before,90398,137.3519,1.0,27.3674,0.64
dqn_dynamic_duopoly,before,90399,94.528,1.0,1.591,0.68
dqn_dynamic_duopoly,before,90400,104.7273,1.0,3.1549,0.66
dqn_dynamic_duopoly,before,90401,86.4622,1.0,3.5707,0.68
dqn_dynamic_duopoly,before,90402,88.5251,1.0,2.8368,0.64
dqn_dynamic_duopoly,before,90403,53.5739,1.0,0.9351,0.66
dqn_dynamic_duopoly,before,90404,53.6877,1.0,1.4868,0.64
dqn_dynamic_duopoly,before,90405,73.5693,1.0,1.1502,0.68
dqn_dynamic_duopoly,before,90406,59.6837,1.0,1.367,0.68
dqn_dynamic_duopoly,before,90407,86.6045,1.0,4.2502,0.7
dqn_dynamic_duopoly,before,90408,46.254,1.0,1.1109,0.74
dqn_dynamic_duopoly,before,90409,71.2098,1.0,2.1767,0.7
dqn_dynamic_duopoly,before,90410,63.1771,1.0,1.481,0.68
dqn_dynamic_duopoly,before,90411,90.5549,1.0,2.9202,0.74
dqn_dynamic_duopoly,before,90412,73.048,1.0,1.6859,0.66
dqn_dynamic_duopoly,before,90413,97.797,1.0,1.994,0.64
dqn_dynamic_duopoly,before,90414,115.1054,1.0,7.452,0.66
dqn_dynamic_duopoly,before,90415,51.1157,1.0,0.8425,0.62
dqn_dynamic_duopoly,before,90416,104.0132,1.0,2.9321,0.72
dqn_dynamic_duopoly,before,90417,37.2222,1.0,0.8385,0.74
dqn_dynamic_duopoly,before,90418,64.6707,1.0,2.0288,0.66
dqn_dynamic_duopoly,before,90419,110.9214,1.0,8.1791,0.7
dqn_dynamic_duopoly,before,90420,84.2492,1.0,1.7856,0.7
dqn_dynamic_duopoly,before,90421,86.581,1.0,2.4595,0.68
dqn_dynamic_duopoly,before,90422,46.3442,1.0,1.7126,0.68
dqn_dynamic_duopoly,before,90423,100.0529,1.0,10.4863,0.7
dqn_dynamic_duopoly,before,90424,105.9181,1.0,12.7974,0.7
dqn_dynamic_duopoly,before,90425,75.6407,1.0,1.8707,0.7
dqn_dynamic_duopoly,before,90426,70.9317,1.0,0.4537,0.68
dqn_dynamic_duopoly,before,90427,102.3849,1.0,2.7628,0.66
dqn_dynamic_duopoly,before,90428,114.579,1.0,20.8918,0.7
dqn_dynamic_duopoly,before,90429,103.6748,1.0,4.9869,0.7
dqn_dynamic_duopoly,before,90430,68.7097,1.0,2.0624,0.66
dqn_dynamic_duopoly,before,90431,83.2356,1.0,2.412,0.72
dqn_dynamic_duopoly,before,90432,85.0726,1.0,2.3628,0.68
dqn_dynamic_duopoly,before,90433,29.3082,1.0,0.668,0.68
dqn_dynamic_duopoly,before,90434,78.03,1.0,2.5506,0.7
dqn_dynamic_duopoly,before,90435,26.8354,1.0,0.5877,0.72
dqn_dynamic_duopoly,before,90436,107.7471,1.0,2.7208,0.74
dqn_dynamic_duopoly,before,90437,108.8523,1.0,6.4676,0.66
dqn_dynamic_duopoly,before,90438,33.0536,1.0,1.2142,0.7
dqn_dynamic_duopoly,before,90439,86.2753,1.0,1.9858,0.66
dqn_dynamic_duopoly,before,90440,57.0205,1.0,1.2216,0.72
dqn_dynamic_duopoly,before,90441,113.0311,1.0,4.8546,0.68
dqn_dynamic_duopoly,before,90442,56.264,1.0,1.1557,0.7
dqn_dynamic_duopoly,before,90443,85.7726,1.0,2.5997,0.68
dqn_dynamic_duopoly,before,90444,74.3245,1.0,1.6498,0.66
dqn_dynamic_duopoly,before,90445,96.6865,1.0,4.6953,0.7
dqn_dynamic_duopoly,before,90446,63.2276,1.0,1.7097,0.68
dqn_dynamic_duopoly,before,90447,105.671,1.0,8.2969,0.68
dqn_dynamic_duopoly,before,90448,60.7381,1.0,1.0709,0.66
dqn_dynamic_duopoly,before,90449,72.6407,1.0,2.1201,0.68
dqn_dynamic_duopoly,before,90450,95.4498,1.0,3.1268,0.72
dqn_dynamic_duopoly,before,90451,110.2228,1.0,20.7106,0.74
dqn_dynamic_duopoly,before,90452,86.2982,1.0,2.983,0.7
dqn_dynamic_duopoly,before,90453,98.4914,1.0,2.2201,0.64
dqn_dynamic_duopoly,before,90454,98.2186,1.0,3.6857,0.68
dqn_dynamic_duopoly,before,90455,72.7696,1.0,1.3467,0.72
dqn_dynamic_duopoly,before,90456,112.9408,1.0,12.3512,0.76
dqn_dynamic_duopoly,before,90457,54.0558,1.0,0.4536,0.66
dqn_dynamic_duopoly,before,90458,112.8025,1.0,1.8837,0.72
dqn_dynamic_duopoly,before,90459,111.4461,1.0,28.3286,0.72
dqn_dynamic_duopoly,before,90460,61.6091,1.0,1.6053,0.7
dqn_dynamic_duopoly,before,90461,48.3552,1.0,1.3113,0.7
dqn_dynamic_duopoly,before,90462,109.3898,1.0,3.3006,0.76
dqn_dynamic_duopoly,before,90463,53.7334,1.0,0.829,0.7
dqn_dynamic_duopoly,before,90464,36.5326,1.0,0.72,0.68
dqn_dynamic_duopoly,before,90465,97.2453,1.0,3.7562,0.62
dqn_dynamic_duopoly,before,90466,122.7812,1.0,2.8866,0.72
dqn_dynamic_duopoly,before,90467,56.8883,1.0,1.2811,0.74
dqn_dynamic_duopoly,before,90468,89.1979,1.0,4.4324,0.66
dqn_dynamic_duopoly,before,90469,109.2209,1.0,3.8136,0.64
dqn_dynamic_duopoly,before,90470,121.6864,1.0,14.7341,0.78
dqn_dynamic_duopoly,before,90471,47.4051,1.0,0.9792,0.68
dqn_dynamic_duopoly,before,90472,4.1732,1.0,-0.9377,0.7
dqn_dynamic_duopoly,before,90473,102.0087,1.0,3.4965,0.64
dqn_dynamic_duopoly,before,90474,75.6788,1.0,2.0606,0.68
dqn_dynamic_duopoly,before,90475,36.6289,1.0,1.6595,0.68
dqn_dynamic_duopoly,before,90476,110.9175,1.0,3.311,0.76
dqn_dynamic_duopoly,before,90477,94.6988,1.0,1.6942,0.62
dqn_dynamic_duopoly,before,90478,53.7624,1.0,1.0927,0.66
dqn_dynamic_duopoly,before,90479,59.2258,1.0,2.8085,0.7
dqn_dynamic_duopoly,before,90480,91.9211,1.0,4.4598,0.68
dqn_dynamic_duopoly,before,90481,94.1645,1.0,5.1686,0.72
dqn_dynamic_duopoly,before,90482,85.9585,1.0,2.8262,0.7
dqn_dynamic_duopoly,before,90483,81.6514,1.0,1.5145,0.7
dqn_dynamic_duopoly,before,90484,67.092,1.0,1.0562,0.64
dqn_dynamic_duopoly,before,90485,101.8111,1.0,2.8,0.62
dqn_dynamic_duopoly,before,90486,93.4387,1.0,1.3079,0.64
dqn_dynamic_duopoly,before,90487,105.0695,1.0,4.9678,0.78
dqn_dynamic_duopoly,before,90488,75.4444,1.0,3.2188,0.68
dqn_dynamic_duopoly,before,90489,51.0712,1.0,1.3801,0.66
dqn_dynamic_duopoly,before,90490,124.7135,1.0,16.909,0.72
dqn_dynamic_duopoly,before,90491,109.8696,1.0,4.039,0.66
dqn_dynamic_duopoly,before,90492,137.9114,1.0,28.0614,0.74
dqn_dynamic_duopoly,before,90493,101.6851,1.0,3.0191,0.68
dqn_dynamic_duopoly,before,90494,107.9773,1.0,3.4798,0.7
dqn_dynamic_duopoly,before,90495,61.9117,1.0,1.3235,0.66
dqn_dynamic_duopoly,before,90496,107.8719,1.0,14.7339,0.72
dqn_dynamic_duopoly,before,90497,45.9528,1.0,0.8403,0.64
dqn_dynamic_duopoly,before,90498,56.2433,1.0,1.6197,0.64
dqn_dynamic_duopoly,before,90499,100.5686,1.0,7.4246,0.66
dqn_dynamic_duopoly,before,90500,58.2721,1.0,1.0478,0.64
dqn_dynamic_duopoly,before,90501,98.5995,1.0,1.88,0.68
dqn_dynamic_duopoly,before,90502,43.954,1.0,1.1962,0.68
dqn_dynamic_duopoly,before,90503,93.749,1.0,2.8306,0.66
dqn_dynamic_duopoly,before,90504,68.6657,1.0,1.469,0.7
dqn_dynamic_duopoly,before,90505,102.2312,1.0,5.3391,0.72
dqn_dynamic_duopoly,before,90506,96.5325,1.0,3.7474,0.72
dqn_dynamic_duopoly,before,90507,97.4778,1.0,2.815,0.66
dqn_dynamic_duopoly,before,90508,74.676,1.0,1.497,0.66
dqn_dynamic_duopoly,before,90509,93.1543,1.0,2.7389,0.68
dqn_dynamic_duopoly,before,90510,52.4276,1.0,0.6202,0.72
dqn_dynamic_duopoly,before,90511,61.5975,1.0,1.7842,0.68
dqn_dynamic_duopoly,before,90512,125.3179,1.0,3.6201,0.64
dqn_dynamic_duopoly,before,90513,81.9485,1.0,1.8733,0.66
dqn_dynamic_duopoly,before,90514,100.9206,1.0,3.488,0.68
dqn_dynamic_duopoly,before,90515,19.1037,1.0,0.9287,0.7
dqn_dynamic_duopoly,before,90516,104.3704,1.0,1.5392,0.72
dqn_dynamic_duopoly,before,90517,101.5919,1.0,8.7893,0.82
dqn_dynamic_duopoly,before,90518,69.6326,1.0,2.6666,0.64
dqn_dynamic_duopoly,before,90519,97.3896,1.0,2.1018,0.7
dqn_dynamic_duopoly,before,90520,52.4241,1.0,1.1201,0.66
dqn_dynamic_duopoly,before,90521,99.2835,1.0,4.3403,0.72
dqn_dynamic_duopoly,before,90522,53.7592,1.0,1.331,0.64
dqn_dynamic_duopoly,before,90523,84.2279,1.0,3.5328,0.68
dqn_dynamic_duopoly,before,90524,67.0266,1.0,3.1556,0.68
dqn_dynamic_duopoly,before,90525,105.7483,1.0,3.7073,0.66
dqn_dynamic_duopoly,before,90526,97.6467,1.0,5.6704,0.68
dqn_dynamic_duopoly,before,90527,59.5014,1.0,1.5042,0.68
dqn_dynamic_duopoly,before,90528,80.5633,1.0,1.5227,0.66
dqn_dynamic_duopoly,before,90529,68.7271,1.0,1.1933,0.66
dqn_dynamic_duopoly,before,90530,66.6956,1.0,0.8164,0.66
dqn_dynamic_duopoly,before,90531,47.977,1.0,2.097,0.7
dqn_dynamic_duopoly,before,90532,77.6109,1.0,1.1136,0.66
dqn_dynamic_duopoly,before,90533,100.9493,1.0,13.3194,0.7
dqn_dynamic_duopoly,before,90534,125.3829,1.0,47.0411,0.74
dqn_dynamic_duopoly,before,90535,73.919,1.0,1.811,0.7
dqn_dynamic_duopoly,before,90536,82.2129,1.0,2.6242,0.66
dqn_dynamic_duopoly,before,90537,70.0526,1.0,1.967,0.68
dqn_dynamic_duopoly,before,90538,50.0526,1.0,1.5539,0.68
dqn_dynamic_duopoly,before,90539,58.7339,1.0,1.7151,0.66
dqn_dynamic_duopoly,before,90540,83.4605,1.0,1.5944,0.68
dqn_dynamic_duopoly,before,90541,113.3509,1.0,7.2774,0.68
dqn_dynamic_duopoly,before,90542,96.7108,1.0,2.7646,0.64
dqn_dynamic_duopoly,before,90543,133.4704,1.0,19.4364,0.66
dqn_dynamic_duopoly,before,90544,112.3834,1.0,5.8585,0.7
dqn_dynamic_duopoly,before,90545,49.8673,1.0,1.3783,0.68
dqn_dynamic_duopoly,before,90546,54.7557,1.0,1.0475,0.68
dqn_dynamic_duopoly,before,90547,79.4228,1.0,2.8278,0.72
dqn_dynamic_duopoly,before,90548,49.1076,1.0,0.8606,0.68
dqn_dynamic_duopoly,before,90549,112.854,1.0,1.9536,0.7
dqn_dynamic_duopoly,before,90550,86.6713,1.0,2.1514,0.7
dqn_dynamic_duopoly,before,90551,112.4476,1.0,14.7899,0.72
dqn_dynamic_duopoly,before,90552,81.1103,1.0,2.1305,0.66
dqn_dynamic_duopoly,before,90553,101.5349,1.0,3.8853,0.72
dqn_dynamic_duopoly,before,90554,89.7504,1.0,2.0257,0.64
dqn_dynamic_duopoly,before,90555,62.3483,1.0,2.1925,0.66
dqn_dynamic_duopoly,before,90556,93.2968,1.0,3.631,0.64
dqn_dynamic_duopoly,before,90557,97.441,1.0,2.4531,0.72
dqn_dynamic_duopoly,before,90558,68.4744,1.0,1.9569,0.68
dqn_dynamic_duopoly,before,90559,80.9211,1.0,2.7566,0.66
dqn_dynamic_duopoly,before,90560,66.4343,1.0,1.167,0.72
dqn_dynamic_duopoly,before,90561,76.9089,1.0,2.0749,0.64
dqn_dynamic_duopoly,before,90562,76.835,1.0,1.6931,0.68
dqn_dynamic_duopoly,before,90563,69.3654,1.0,1.4761,0.7
dqn_dynamic_duopoly,before,90564,71.6605,1.0,1.9196,0.68
dqn_dynamic_duopoly,before,90565,80.8133,1.0,2.2212,0.7
dqn_dynamic_duopoly,before,90566,102.0271,1.0,2.2798,0.72
dqn_dynamic_duopoly,before,90567,69.8735,1.0,1.3276,0.66
dqn_dynamic_duopoly,before,90568,64.257,1.0,2.2257,0.68
dqn_dynamic_duopoly,before,90569,52.406,1.0,1.2803,0.64
dqn_dynamic_duopoly,before,90570,73.9437,1.0,1.1812,0.74
dqn_dynamic_duopoly,before,90571,82.1052,1.0,1.5731,0.68
dqn_dynamic_duopoly,before,90572,101.2,1.0,6.157,0.72
dqn_dynamic_duopoly,before,90573,36.3394,1.0,0.9275,0.66
dqn_dynamic_duopoly,before,90574,122.726,1.0,4.6636,0.68
dqn_dynamic_duopoly,before,90575,118.8818,1.0,4.9309,0.72
dqn_dynamic_duopoly,before,90576,56.3409,1.0,0.7452,0.64
dqn_dynamic_duopoly,before,90577,109.8653,1.0,6.1739,0.74
dqn_dynamic_duopoly,before,90578,76.8725,1.0,1.7927,0.68
dqn_dynamic_duopoly,before,90579,84.8785,1.0,4.4116,0.66
dqn_dynamic_duopoly,before,90580,94.6032,1.0,1.7697,0.66
dqn_dynamic_duopoly,before,90581,92.9639,1.0,2.552,0.7
dqn_dynamic_duopoly,before,90582,95.0093,1.0,8.9197,0.7
dqn_dynamic_duopoly,before,90583,73.3324,1.0,1.7414,0.68
dqn_dynamic_duopoly,before,90584,52.7828,1.0,0.7975,0.68
dqn_dynamic_duopoly,before,90585,98.7524,1.0,2.9682,0.66
dqn_dynamic_duopoly,before,90586,64.1746,1.0,1.0219,0.72
dqn_dynamic_duopoly,before,90587,93.3413,1.0,1.8427,0.66
dqn_dynamic_duopoly,before,90588,88.3612,1.0,1.2781,0.7
dqn_dynamic_duopoly,before,90589,101.1125,1.0,5.0539,0.76
dqn_dynamic_duopoly,before,90590,75.1272,1.0,4.1931,0.64
dqn_dynamic_duopoly,before,90591,81.7318,1.0,2.3732,0.7
dqn_dynamic_duopoly,before,90592,68.5709,1.0,2.3462,0.7
dqn_dynamic_duopoly,before,90593,127.7133,1.0,14.8469,0.7
dqn_dynamic_duopoly,before,90594,94.5904,1.0,2.2551,0.72
dqn_dynamic_duopoly,before,90595,60.8716,1.0,1.2098,0.66
dqn_dynamic_duopoly,before,90596,111.1849,1.0,15.825,0.72
dqn_dynamic_duopoly,before,90597,35.1405,1.0,0.917,0.68
dqn_dynamic_duopoly,before,90598,50.4494,1.0,1.1577,0.7
dqn_dynamic_duopoly,before,90599,108.76,1.0,6.2842,0.66
dqn_dynamic_duopoly,before,90600,89.7089,1.0,2.6215,0.7
dqn_dynamic_duopoly,before,90601,112.7189,1.0,4.6699,0.6
dqn_dynamic_duopoly,before,90602,104.9713,1.0,19.5241,0.74
dqn_dynamic_duopoly,before,90603,102.1516,1.0,10.748,0.7
dqn_dynamic_duopoly,before,90604,91.2743,1.0,1.6063,0.66
dqn_dynamic_duopoly,before,90605,40.0624,1.0,0.5837,0.66
dqn_dynamic_duopoly,before,90606,72.1657,1.0,2.831,0.68
dqn_dynamic_duopoly,before,90607,87.6262,1.0,2.5261,0.66
dqn_dynamic_duopoly,before,90608,118.683,1.0,9.8045,0.76
dqn_dynamic_duopoly,before,90609,89.4431,1.0,2.759,0.64
dqn_dynamic_duopoly,before,90610,123.9291,1.0,4.5503,0.7
dqn_dynamic_duopoly,before,90611,128.5928,1.0,21.0518,0.7
dqn_dynamic_duopoly,before,90612,97.4948,1.0,1.3976,0.68
dqn_dynamic_duopoly,before,90613,104.9793,1.0,4.1891,0.68
dqn_dynamic_duopoly,before,90614,108.3511,1.0,4.1393,0.72
dqn_dynamic_duopoly,before,90615,147.0589,1.0,53.5391,0.7
dqn_dynamic_duopoly,before,90616,94.3729,1.0,3.3356,0.7
dqn_dynamic_duopoly,before,90617,117.15,1.0,20.1343,0.68
dqn_dynamic_duopoly,before,90618,52.372,1.0,1.3649,0.68
dqn_dynamic_duopoly,before,90619,105.1815,1.0,10.4229,0.74
dqn_dynamic_duopoly,before,90620,71.5608,1.0,1.5657,0.7
dqn_dynamic_duopoly,before,90621,133.9719,1.0,14.9534,0.72
dqn_dynamic_duopoly,before,90622,62.1805,1.0,1.7522,0.78
dqn_dynamic_duopoly,before,90623,83.4466,1.0,3.3999,0.7
dqn_dynamic_duopoly,before,90624,107.74,1.0,10.4037,0.68
dqn_dynamic_duopoly,before,90625,106.2434,1.0,3.3246,0.66
dqn_dynamic_duopoly,before,90626,86.1296,1.0,1.6278,0.66
dqn_dynamic_duopoly,before,90627,18.5318,1.0,0.6482,0.66
dqn_dynamic_duopoly,before,90628,72.7586,1.0,1.9544,0.66
dqn_dynamic_duopoly,before,90629,98.1362,1.0,2.0005,0.68
dqn_dynamic_duopoly,before,90630,99.5766,1.0,17.5473,0.7
dqn_dynamic_duopoly,before,90631,54.449,1.0,1.2863,0.66
dqn_dynamic_duopoly,before,90632,78.5836,1.0,2.373,0.68
dqn_dynamic_duopoly,before,90633,52.4812,1.0,1.2675,0.7
dqn_dynamic_duopoly,before,90634,103.2221,1.0,5.1908,0.66
dqn_dynamic_duopoly,before,90635,30.9971,1.0,1.0089,0.62
dqn_dynamic_duopoly,before,90636,84.7079,1.0,2.319,0.62
dqn_dynamic_duopoly,before,90637,96.171,1.0,2.0443,0.72
dqn_dynamic_duopoly,before,90638,78.0865,1.0,2.7756,0.68
dqn_dynamic_duopoly,before,90639,74.3929,1.0,1.8482,0.74
dqn_dynamic_duopoly,before,90640,100.8213,1.0,3.2138,0.7
dqn_dynamic_duopoly,before,90641,75.355,1.0,2.2934,0.66
dqn_dynamic_duopoly,before,90642,75.2239,1.0,2.8629,0.68
dqn_dynamic_duopoly,before,90643,133.9794,1.0,19.7441,0.72
dqn_dynamic_duopoly,before,90644,59.5413,1.0,2.267,0.66
dqn_dynamic_duopoly,before,90645,-5.0219,1.0,-0.396,0.66
dqn_dynamic_duopoly,before,90646,139.0363,1.0,42.3326,0.74
dqn_dynamic_duopoly,before,90647,87.3992,1.0,2.3383,0.72
dqn_dynamic_duopoly,before,90648,62.9843,1.0,1.2128,0.68
dqn_dynamic_duopoly,before,90649,49.7222,1.0,0.9983,0.72
dqn_dynamic_duopoly,before,90650,57.5404,1.0,1.4652,0.64
dqn_dynamic_duopoly,before,90651,124.6365,1.0,4.0447,0.82
dqn_dynamic_duopoly,before,90652,90.3166,1.0,1.7505,0.72
dqn_dynamic_duopoly,before,90653,46.2809,1.0,1.2613,0.66
dqn_dynamic_duopoly,before,90654,94.994,1.0,3.3749,0.68
dqn_dynamic_duopoly,before,90655,75.8398,1.0,3.1125,0.68
dqn_dynamic_duopoly,before,90656,54.8857,1.0,1.2289,0.64
dqn_dynamic_duopoly,before,90657,60.1301,1.0,3.66,0.64
dqn_dynamic_duopoly,before,90658,75.8573,1.0,2.3373,0.72
dqn_dynamic_duopoly,before,90659,51.2391,1.0,1.0909,0.7
dqn_dynamic_duopoly,before,90660,93.6362,1.0,2.3517,0.68
dqn_dynamic_duopoly,before,90661,78.1197,1.0,2.0552,0.7
dqn_dynamic_duopoly,before,90662,62.86,1.0,1.1008,0.68
dqn_dynamic_duopoly,before,90663,117.0734,1.0,17.4062,0.76
dqn_dynamic_duopoly,before,90664,56.7108,1.0,1.8743,0.68
dqn_dynamic_duopoly,before,90665,144.3616,1.0,8.3687,0.68
dqn_dynamic_duopoly,before,90666,73.8023,1.0,1.8285,0.68
dqn_dynamic_duopoly,before,90667,60.8675,1.0,1.6431,0.66
dqn_dynamic_duopoly,before,90668,110.4599,1.0,6.5071,0.76
dqn_dynamic_duopoly,before,90669,98.6084,1.0,3.6182,0.7
dqn_dynamic_duopoly,before,90670,80.847,1.0,1.9876,0.68
dqn_dynamic_duopoly,before,90671,98.8549,1.0,5.1676,0.66
