policy,seed,shortfall_bps,completion_rate
three_step,90752,48.2579,1.0000
q_learner,90752,90.4281,1.0000
q_learner_fine,90752,88.2661,1.0000
clairvoyant,90752,27.4827,1.0000
twap,90753,114.6603,1.0000
lookahead,90753,108.4102,1.0000
two_step,90753,116.7721,1.0000
three_step,90753,111.2268,1.0000
q_learner,90753,114.9786,1.0000
q_learner_fine,90753,109.3544,1.0000
clairvoyant,90753,75.1947,1.0000
twap,90754,92.3753,1.0000
lookahead,90754,66.2935,1.0000
two_step,90754,55.2134,1.0000
three_step,90754,62.0589,1.0000
q_learner,90754,91.7846,1.0000
q_learner_fine,90754,85.2577,1.0000
clairvoyant,90754,53.2203,1.0000
twap,90755,87.8786,1.0000
lookahead,90755,68.6960,1.0000
two_step,90755,84.4084,1.0000
three_step,90755,61.7862,1.0000
q_learner,90755,77.3731,1.0000
q_learner_fine,90755,72.4531,1.0000
clairvoyant,90755,24.1518,1.0000
twap,90756,91.6079,1.0000
lookahead,90756,103.9079,1.0000
two_step,90756,76.9646,1.0000
three_step,90756,75.3288,1.0000
q_learner,90756,85.6822,1.0000
q_learner_fine,90756,77.7485,1.0000
clairvoyant,90756,59.5791,1.0000
twap,90757,99.9753,1.0000
lookahead,90757,57.3698,1.0000
two_step,90757,71.4544,1.0000
three_step,90757,64.7150,1.0000
q_learner,90757,93.0022,1.0000
q_learner_fine,90757,88.5745,1.0000
clairvoyant,90757,38.7337,1.0000
twap,90758,118.8298,1.0000
lookahead,90758,92.5034,1.0000
two_step,90758,93.2541,1.0000
three_step,90758,105.3714,1.0000
q_learner,90758,124.3414,1.0000
q_learner_fine,90758,107.6906,1.0000
clairvoyant,90758,84.9797,1.0000
twap,90759,117.8072,1.0000
lookahead,90759,117.8982,1.0000
two_step,90759,111.3065,1.0000
three_step,90759,108.2245,1.0000
q_learner,90759,116.0760,1.0000
q_learner_fine,90759,109.6815,1.0000
clairvoyant,90759,89.7380,1.0000
twap,90760,89.9369,1.0000
lookahead,90760,83.4674,1.0000
two_step,90760,82.6420,1.0000
three_step,90760,73.3306,1.0000
q_learner,90760,71.0669,1.0000
q_learner_fine,90760,71.5436,1.0000
clairvoyant,90760,35.3967,1.0000
twap,90761,94.5034,1.0000
lookahead,90761,95.0780,1.0000
two_step,90761,102.3477,1.0000
three_step,90761,96.1113,1.0000
q_learner,90761,89.0456,1.0000
q_learner_fine,90761,80.7282,1.0000
clairvoyant,90761,60.1268,1.0000
twap,90762,144.6459,1.0000
lookahead,90762,147.7934,1.0000
two_step,90762,148.7656,1.0000
three_step,90762,146.2675,1.0000
q_learner,90762,147.3236,1.0000
q_learner_fine,90762,136.0766,1.0000
clairvoyant,90762,139.5438,1.0000
twap,90763,112.8436,1.0000
lookahead,90763,152.5152,1.0000
two_step,90763,156.4108,1.0000
three_step,90763,138.9907,1.0000
q_learner,90763,106.1418,1.0000
q_learner_fine,90763,98.5174,1.0000
clairvoyant,90763,87.6389,1.0000
twap,90764,108.2976,1.0000
lookahead,90764,104.4428,1.0000
two_step,90764,126.6288,1.0000
three_step,90764,94.4889,1.0000
q_learner,90764,99.3659,1.0000
q_learner_fine,90764,100.8070,1.0000
clairvoyant,90764,93.5567,1.0000
twap,90765,98.5154,1.0000
lookahead,90765,89.8242,1.0000
two_step,90765,100.3714,1.0000
three_step,90765,97.6718,1.0000
q_learner,90765,100.8718,1.0000
q_learner_fine,90765,92.6212,1.0000
clairvoyant,90765,83.8163,1.0000
twap,90766,132.8794,1.0000
lookahead,90766,116.5997,1.0000
two_step,90766,120.2258,1.0000
three_step,90766,122.7358,1.0000
q_learner,90766,131.0249,1.0000
q_learner_fine,90766,112.1566,1.0000
clairvoyant,90766,89.9480,1.0000
twap,90767,101.1920,1.0000
lookahead,90767,132.3239,1.0000
two_step,90767,167.5421,1.0000
three_step,90767,140.9166,1.0000
q_learner,90767,98.7785,1.0000
q_learner_fine,90767,101.1393,1.0000
clairvoyant,90767,85.9809,1.0000
twap,90768,120.8434,1.0000
lookahead,90768,139.2193,1.0000
two_step,90768,150.3493,1.0000
three_step,90768,138.6856,1.0000
q_learner,90768,119.0074,1.0000
q_learner_fine,90768,109.5059,1.0000
clairvoyant,90768,135.7217,1.0000
twap,90769,108.8643,1.0000
lookahead,90769,115.0072,1.0000
two_step,90769,107.8814,1.0000
three_step,90769,107.0461,1.0000
q_learner,90769,104.4496,1.0000
q_learner_fine,90769,111.5269,1.0000
clairvoyant,90769,87.6981,1.0000
twap,90770,122.8808,1.0000
lookahead,90770,93.8872,1.0000
two_step,90770,111.3471,1.0000
three_step,90770,92.6379,1.0000
q_learner,90770,120.2092,1.0000
q_learner_fine,90770,108.6588,1.0000
clairvoyant,90770,70.7923,1.0000
twap,90771,117.2616,1.0000
lookahead,90771,98.1539,1.0000
two_step,90771,101.9315,1.0000
three_step,90771,100.7914,1.0000
q_learner,90771,112.6643,1.0000
q_learner_fine,90771,105.9172,1.0000
clairvoyant,90771,83.0395,1.0000
twap,90772,142.5914,1.0000
lookahead,90772,168.5255,1.0000
two_step,90772,167.4972,1.0000
three_step,90772,152.7460,1.0000
q_learner,90772,145.8722,1.0000
q_learner_fine,90772,137.8521,1.0000
clairvoyant,90772,142.1678,1.0000
twap,90773,98.9328,1.0000
lookahead,90773,89.9258,1.0000
two_step,90773,91.3639,1.0000
three_step,90773,89.4522,1.0000
q_learner,90773,94.4446,1.0000
q_learner_fine,90773,82.4931,1.0000
clairvoyant,90773,83.6170,1.0000
twap,90774,103.5967,1.0000
lookahead,90774,78.6716,1.0000
two_step,90774,76.7591,1.0000
three_step,90774,85.5692,1.0000
q_learner,90774,101.7092,1.0000
q_learner_fine,90774,94.9638,1.0000
clairvoyant,90774,66.6800,1.0000
twap,90775,123.4145,1.0000
lookahead,90775,127.1723,1.0000
two_step,90775,185.5572,1.0000
three_step,90775,132.3921,1.0000
q_learner,90775,122.2935,1.0000
q_learner_fine,90775,115.6893,1.0000
clairvoyant,90775,116.1709,1.0000
twap,90776,86.4170,1.0000
lookahead,90776,19.5870,1.0000
two_step,90776,26.5630,1.0000
three_step,90776,21.8029,1.0000
q_learner,90776,72.5008,1.0000
q_learner_fine,90776,70.4502,1.0000
clairvoyant,90776,-3.7874,1.0000
twap,90777,113.8910,1.0000
lookahead,90777,122.1930,1.0000
two_step,90777,144.0680,1.0000
three_step,90777,116.8465,1.0000
q_learner,90777,117.5391,1.0000
q_learner_fine,90777,108.7009,1.0000
clairvoyant,90777,106.0081,1.0000
twap,90778,125.5352,1.0000
lookahead,90778,131.2079,1.0000
two_step,90778,112.2825,1.0000
three_step,90778,115.3691,1.0000
q_learner,90778,127.6621,1.0000
q_learner_fine,90778,110.2790,1.0000
clairvoyant,90778,100.6801,1.0000
twap,90779,101.8539,1.0000
lookahead,90779,81.3057,1.0000
two_step,90779,86.2352,1.0000
three_step,90779,75.2710,1.0000
q_learner,90779,86.7677,1.0000
q_learner_fine,90779,80.7751,1.0000
clairvoyant,90779,62.8660,1.0000
twap,90780,88.6444,1.0000
lookahead,90780,67.7586,1.0000
two_step,90780,101.5060,1.0000
three_step,90780,86.4193,1.0000
q_learner,90780,83.8423,1.0000
q_learner_fine,90780,82.5825,1.0000
clairvoyant,90780,44.2219,1.0000
twap,90781,115.6813,1.0000
lookahead,90781,117.8595,1.0000
two_step,90781,143.4864,1.0000
three_step,90781,140.3981,1.0000
q_learner,90781,119.6620,1.0000
q_learner_fine,90781,110.8457,1.0000
clairvoyant,90781,95.2665,1.0000
twap,90782,111.6668,1.0000
lookahead,90782,169.8422,1.0000
two_step,90782,169.7205,1.0000
three_step,90782,163.0766,1.0000
q_learner,90782,115.8615,1.0000
q_learner_fine,90782,114.9747,1.0000
clairvoyant,90782,98.1065,1.0000
twap,90783,102.1938,1.0000
lookahead,90783,105.7682,1.0000
two_step,90783,111.5227,1.0000
three_step,90783,116.5624,1.0000
q_learner,90783,101.7341,1.0000
q_learner_fine,90783,92.5654,1.0000
clairvoyant,90783,81.2148,1.0000
twap,90784,111.8626,1.0000
lookahead,90784,106.1880,1.0000
two_step,90784,118.9254,1.0000
three_step,90784,112.8646,1.0000
q_learner,90784,108.7367,1.0000
q_learner_fine,90784,96.5261,1.0000
clairvoyant,90784,92.5381,1.0000
twap,90785,114.3189,1.0000
lookahead,90785,97.6535,1.0000
two_step,90785,108.0601,1.0000
three_step,90785,113.2842,1.0000
q_learner,90785,111.5224,1.0000
q_learner_fine,90785,108.2277,1.0000
clairvoyant,90785,93.5888,1.0000
twap,90786,83.3136,1.0000
lookahead,90786,25.8252,1.0000
two_step,90786,28.2218,1.0000
three_step,90786,21.7097,1.0000
q_learner,90786,71.5780,1.0000
q_learner_fine,90786,63.0601,1.0000
clairvoyant,90786,8.0495,1.0000
twap,90787,118.8061,1.0000
lookahead,90787,158.1699,1.0000
two_step,90787,173.4250,1.0000
three_step,90787,170.7054,1.0000
q_learner,90787,112.2610,1.0000
q_learner_fine,90787,113.9123,1.0000
clairvoyant,90787,103.0903,1.0000
twap,90788,113.3669,1.0000
lookahead,90788,77.5791,1.0000
two_step,90788,85.0903,1.0000
three_step,90788,73.3042,1.0000
q_learner,90788,118.9570,1.0000
q_learner_fine,90788,99.8556,1.0000
clairvoyant,90788,64.9174,1.0000
twap,90789,113.5958,1.0000
lookahead,90789,94.2882,1.0000
two_step,90789,108.3961,1.0000
three_step,90789,93.7295,1.0000
q_learner,90789,103.9670,1.0000
q_learner_fine,90789,95.8758,1.0000
clairvoyant,90789,72.4230,1.0000
twap,90790,144.9353,1.0000
lookahead,90790,153.7301,1.0000
two_step,90790,164.7325,1.0000
three_step,90790,163.1163,1.0000
q_learner,90790,150.7874,1.0000
q_learner_fine,90790,131.6107,1.0000
clairvoyant,90790,115.5180,1.0000
twap,90791,107.5215,1.0000
lookahead,90791,103.5903,1.0000
two_step,90791,112.5813,1.0000
three_step,90791,106.6294,1.0000
q_learner,90791,107.7228,1.0000
q_learner_fine,90791,100.0989,1.0000
clairvoyant,90791,84.5658,1.0000
twap,90792,105.1185,1.0000
lookahead,90792,73.1005,1.0000
two_step,90792,67.0734,1.0000
three_step,90792,60.0820,1.0000
q_learner,90792,98.4495,1.0000
q_learner_fine,90792,97.5261,1.0000
clairvoyant,90792,43.3611,1.0000
twap,90793,110.4023,1.0000
lookahead,90793,121.0934,1.0000
two_step,90793,114.5138,1.0000
three_step,90793,115.7175,1.0000
q_learner,90793,118.1407,1.0000
q_learner_fine,90793,95.8920,1.0000
clairvoyant,90793,72.7302,1.0000
twap,90794,124.4163,1.0000
lookahead,90794,124.7229,1.0000
two_step,90794,124.3641,1.0000
three_step,90794,120.0910,1.0000
q_learner,90794,118.3184,1.0000
q_learner_fine,90794,117.6549,1.0000
clairvoyant,90794,98.1178,1.0000
twap,90795,102.1330,1.0000
lookahead,90795,86.5938,1.0000
two_step,90795,114.2246,1.0000
three_step,90795,100.1392,1.0000
q_learner,90795,89.3550,1.0000
q_learner_fine,90795,107.6803,1.0000
clairvoyant,90795,84.0597,1.0000
twap,90796,88.8320,1.0000
lookahead,90796,90.2658,1.0000
two_step,90796,103.2921,1.0000
three_step,90796,73.5165,1.0000
q_learner,90796,93.7045,1.0000
q_learner_fine,90796,89.9841,1.0000
clairvoyant,90796,53.8695,1.0000
twap,90797,110.9063,1.0000
lookahead,90797,77.8417,1.0000
two_step,90797,78.7733,1.0000
three_step,90797,77.8515,1.0000
q_learner,90797,109.7994,1.0000
q_learner_fine,90797,101.2957,1.0000
clairvoyant,90797,63.2719,1.0000
twap,90798,121.1912,1.0000
lookahead,90798,80.3830,1.0000
two_step,90798,78.2509,1.0000
three_step,90798,83.3806,1.0000
q_learner,90798,117.3610,1.0000
q_learner_fine,90798,104.1090,1.0000
clairvoyant,90798,65.8986,1.0000
twap,90799,101.8336,1.0000
lookahead,90799,65.9049,1.0000
two_step,90799,71.3005,1.0000
three_step,90799,65.1249,1.0000
q_learner,90799,110.4204,1.0000
q_learner_fine,90799,90.7328,1.0000
clairvoyant,90799,52.5626,1.0000
twap,90800,113.8334,1.0000
lookahead,90800,106.9071,1.0000
two_step,90800,114.6963,1.0000
three_step,90800,111.3336,1.0000
q_learner,90800,112.2828,1.0000
q_learner_fine,90800,114.3068,1.0000
clairvoyant,90800,99.6155,1.0000
twap,90801,113.5427,1.0000
lookahead,90801,79.2450,1.0000
two_step,90801,90.1422,1.0000
three_step,90801,80.4620,1.0000
q_learner,90801,111.8878,1.0000
q_learner_fine,90801,99.4744,1.0000
clairvoyant,90801,60.1814,1.0000
twap,90802,105.6485,1.0000
lookahead,90802,94.6833,1.0000
two_step,90802,94.8411,1.0000
three_step,90802,95.1040,1.0000
q_learner,90802,96.2750,1.0000
q_learner_fine,90802,93.9296,1.0000
clairvoyant,90802,69.8241,1.0000
twap,90803,102.2473,1.0000
lookahead,90803,89.9011,1.0000
two_step,90803,95.9551,1.0000
three_step,90803,95.2100,1.0000
q_learner,90803,101.2560,1.0000
q_learner_fine,90803,91.1717,1.0000
clairvoyant,90803,69.0760,1.0000
twap,90804,110.8856,1.0000
lookahead,90804,105.2448,1.0000
two_step,90804,127.5982,1.0000
three_step,90804,96.2173,1.0000
q_learner,90804,110.1750,1.0000
q_learner_fine,90804,104.0816,1.0000
clairvoyant,90804,76.4528,1.0000
twap,90805,96.2182,1.0000
lookahead,90805,78.2367,1.0000
two_step,90805,102.4472,1.0000
three_step,90805,85.1871,1.0000
q_learner,90805,96.3668,1.0000
q_learner_fine,90805,89.7909,1.0000
clairvoyant,90805,66.5646,1.0000
twap,90806,122.1257,1.0000
lookahead,90806,144.9598,1.0000
two_step,90806,146.4989,1.0000
three_step,90806,145.2255,1.0000
q_learner,90806,117.7933,1.0000
q_learner_fine,90806,116.3898,1.0000
clairvoyant,90806,107.7639,1.0000
twap,90807,114.6117,1.0000
lookahead,90807,103.2961,1.0000
two_step,90807,113.2016,1.0000
three_step,90807,105.1345,1.0000
q_learner,90807,114.1576,1.0000
q_learner_fine,90807,102.8908,1.0000
clairvoyant,90807,95.3469,1.0000
twap,90808,91.3731,1.0000
lookahead,90808,65.1950,1.0000
two_step,90808,80.3842,1.0000
three_step,90808,86.0736,1.0000
q_learner,90808,87.2655,1.0000
q_learner_fine,90808,78.2153,1.0000
clairvoyant,90808,36.7694,1.0000
twap,90809,106.2237,1.0000
lookahead,90809,69.9686,1.0000
two_step,90809,69.5458,1.0000
three_step,90809,67.2762,1.0000
q_learner,90809,94.9338,1.0000
q_learner_fine,90809,88.3786,1.0000
clairvoyant,90809,57.2002,1.0000
twap,90810,109.1706,1.0000
lookahead,90810,104.4414,1.0000
two_step,90810,99.3638,1.0000
three_step,90810,103.3822,1.0000
q_learner,90810,104.7411,1.0000
q_learner_fine,90810,100.3762,1.0000
clairvoyant,90810,90.6095,1.0000
twap,90811,122.4405,1.0000
lookahead,90811,125.7691,1.0000
two_step,90811,156.3921,1.0000
three_step,90811,156.7114,1.0000
q_learner,90811,112.2085,1.0000
q_learner_fine,90811,112.7417,1.0000
clairvoyant,90811,116.7773,1.0000
twap,90812,123.7687,1.0000
lookahead,90812,113.8262,1.0000
two_step,90812,137.6139,1.0000
three_step,90812,123.8547,1.0000
q_learner,90812,120.1493,1.0000
q_learner_fine,90812,112.3154,1.0000
clairvoyant,90812,100.8356,1.0000
twap,90813,139.4625,1.0000
lookahead,90813,130.9168,1.0000
two_step,90813,133.7456,1.0000
three_step,90813,135.9080,1.0000
q_learner,90813,142.2810,1.0000
q_learner_fine,90813,129.3195,1.0000
clairvoyant,90813,104.7179,1.0000
twap,90814,90.0655,1.0000
lookahead,90814,58.9015,1.0000
two_step,90814,85.6193,1.0000
three_step,90814,61.7129,1.0000
q_learner,90814,81.8532,1.0000
q_learner_fine,90814,78.1771,1.0000
clairvoyant,90814,51.2133,1.0000
twap,90815,106.1123,1.0000
lookahead,90815,55.0962,1.0000
two_step,90815,64.8563,1.0000
three_step,90815,62.6974,1.0000
q_learner,90815,109.4936,1.0000
q_learner_fine,90815,91.5630,1.0000
clairvoyant,90815,38.1003,1.0000
twap,90816,118.0187,1.0000
lookahead,90816,129.9370,1.0000
two_step,90816,140.4218,1.0000
three_step,90816,135.5278,1.0000
q_learner,90816,110.5959,1.0000
q_learner_fine,90816,99.4166,1.0000
clairvoyant,90816,78.7475,1.0000
twap,90817,112.7224,1.0000
lookahead,90817,97.0406,1.0000
two_step,90817,92.5516,1.0000
three_step,90817,86.9831,1.0000
q_learner,90817,107.4576,1.0000
q_learner_fine,90817,100.2286,1.0000
clairvoyant,90817,76.0298,1.0000
twap,90818,100.6551,1.0000
lookahead,90818,96.5878,1.0000
two_step,90818,103.4263,1.0000
three_step,90818,100.8976,1.0000
q_learner,90818,98.3674,1.0000
q_learner_fine,90818,92.9489,1.0000
clairvoyant,90818,78.2830,1.0000
twap,90819,114.3814,1.0000
lookahead,90819,92.6171,1.0000
two_step,90819,95.4598,1.0000
three_step,90819,96.9360,1.0000
q_learner,90819,119.6593,1.0000
q_learner_fine,90819,103.1643,1.0000
clairvoyant,90819,69.5927,1.0000
twap,90820,107.5597,1.0000
lookahead,90820,76.1149,1.0000
two_step,90820,88.1993,1.0000
three_step,90820,92.4501,1.0000
q_learner,90820,110.0228,1.0000
q_learner_fine,90820,99.6089,1.0000
clairvoyant,90820,64.7662,1.0000
twap,90821,106.2694,1.0000
lookahead,90821,134.8027,1.0000
two_step,90821,142.7851,1.0000
three_step,90821,133.7026,1.0000
q_learner,90821,98.9516,1.0000
q_learner_fine,90821,99.4216,1.0000
clairvoyant,90821,90.0640,1.0000
twap,90822,116.7858,1.0000
lookahead,90822,111.2284,1.0000
two_step,90822,145.8513,1.0000
three_step,90822,113.2312,1.0000
q_learner,90822,109.8544,1.0000
q_learner_fine,90822,105.2312,1.0000
clairvoyant,90822,76.9932,1.0000
twap,90823,110.7079,1.0000
lookahead,90823,75.4049,1.0000
two_step,90823,89.8385,1.0000
three_step,90823,90.8266,1.0000
q_learner,90823,101.5947,1.0000
q_learner_fine,90823,101.1688,1.0000
clairvoyant,90823,52.5902,1.0000
twap,90824,119.5825,1.0000
lookahead,90824,137.8266,1.0000
two_step,90824,147.9376,1.0000
three_step,90824,146.6436,1.0000
q_learner,90824,122.7673,1.0000
q_learner_fine,90824,103.2342,1.0000
clairvoyant,90824,120.9477,1.0000
twap,90825,96.9351,1.0000
lookahead,90825,81.5727,1.0000
two_step,90825,111.7592,1.0000
three_step,90825,86.1196,1.0000
q_learner,90825,92.2355,1.0000
q_learner_fine,90825,81.9287,1.0000
clairvoyant,90825,62.8549,1.0000
twap,90826,100.8043,1.0000
lookahead,90826,80.6751,1.0000
two_step,90826,101.1637,1.0000
three_step,90826,104.8336,1.0000
q_learner,90826,96.6128,1.0000
q_learner_fine,90826,93.0000,1.0000
clairvoyant,90826,64.6874,1.0000
twap,90827,140.5286,1.0000
lookahead,90827,146.0023,1.0000
two_step,90827,194.2226,1.0000
three_step,90827,144.2439,1.0000
q_learner,90827,143.6423,1.0000
q_learner_fine,90827,124.4862,1.0000
clairvoyant,90827,114.4481,1.0000
twap,90828,123.6463,1.0000
lookahead,90828,109.2900,1.0000
two_step,90828,128.5803,1.0000
three_step,90828,119.8411,1.0000
q_learner,90828,118.0518,1.0000
q_learner_fine,90828,108.2328,1.0000
clairvoyant,90828,98.1830,1.0000
twap,90829,107.0933,1.0000
lookahead,90829,79.4931,1.0000
two_step,90829,92.4637,1.0000
three_step,90829,78.0927,1.0000
q_learner,90829,100.6753,1.0000
q_learner_fine,90829,91.0562,1.0000
clairvoyant,90829,63.9947,1.0000
twap,90830,95.9327,1.0000
lookahead,90830,82.3146,1.0000
two_step,90830,95.8856,1.0000
three_step,90830,87.9492,1.0000
q_learner,90830,84.3891,1.0000
q_learner_fine,90830,84.4458,1.0000
clairvoyant,90830,68.0062,1.0000
twap,90831,98.5539,1.0000
lookahead,90831,69.7187,1.0000
two_step,90831,76.1573,1.0000
three_step,90831,73.7094,1.0000
q_learner,90831,93.9812,1.0000
q_learner_fine,90831,91.4622,1.0000
clairvoyant,90831,54.1327,1.0000
twap,90832,116.7901,1.0000
lookahead,90832,132.8689,1.0000
two_step,90832,138.1624,1.0000
three_step,90832,128.3264,1.0000
q_learner,90832,114.6544,1.0000
q_learner_fine,90832,106.4592,1.0000
clairvoyant,90832,106.8273,1.0000
twap,90833,98.1295,1.0000
lookahead,90833,86.7891,1.0000
two_step,90833,87.6054,1.0000
three_step,90833,87.5711,1.0000
q_learner,90833,98.7262,1.0000
q_learner_fine,90833,94.8602,1.0000
clairvoyant,90833,61.6388,1.0000
twap,90834,114.8473,1.0000
lookahead,90834,111.2245,1.0000
two_step,90834,107.0799,1.0000
three_step,90834,108.4247,1.0000
q_learner,90834,106.5346,1.0000
q_learner_fine,90834,102.2922,1.0000
clairvoyant,90834,104.6125,1.0000
twap,90835,92.4031,1.0000
lookahead,90835,42.9626,1.0000
two_step,90835,57.7370,1.0000
three_step,90835,43.0773,1.0000
q_learner,90835,85.4560,1.0000
q_learner_fine,90835,73.6645,1.0000
clairvoyant,90835,19.2114,1.0000
twap,90836,104.1611,1.0000
lookahead,90836,82.3091,1.0000
two_step,90836,100.6548,1.0000
three_step,90836,83.2321,1.0000
q_learner,90836,108.9337,1.0000
q_learner_fine,90836,93.9716,1.0000
clairvoyant,90836,72.1956,1.0000
twap,90837,107.0074,1.0000
lookahead,90837,101.8157,1.0000
two_step,90837,109.2760,1.0000
three_step,90837,97.5189,1.0000
q_learner,90837,110.2205,1.0000
q_learner_fine,90837,99.5090,1.0000
clairvoyant,90837,68.7043,1.0000
twap,90838,116.6526,1.0000
lookahead,90838,102.0774,1.0000
two_step,90838,104.4447,1.0000
three_step,90838,108.1680,1.0000
q_learner,90838,119.6037,1.0000
q_learner_fine,90838,105.7180,1.0000
clairvoyant,90838,82.7556,1.0000
twap,90839,114.3761,1.0000
lookahead,90839,109.2211,1.0000
two_step,90839,117.7617,1.0000
three_step,90839,103.9057,1.0000
q_learner,90839,114.0575,1.0000
q_learner_fine,90839,103.7550,1.0000
clairvoyant,90839,86.6378,1.0000
twap,90840,86.3540,1.0000
lookahead,90840,59.3048,1.0000
two_step,90840,75.5864,1.0000
three_step,90840,57.7270,1.0000
q_learner,90840,87.6390,1.0000
q_learner_fine,90840,79.1585,1.0000
clairvoyant,90840,44.2384,1.0000
twap,90841,109.4277,1.0000
lookahead,90841,92.0750,1.0000
two_step,90841,103.8905,1.0000
three_step,90841,92.5869,1.0000
q_learner,90841,105.8872,1.0000
q_learner_fine,90841,92.1056,1.0000
clairvoyant,90841,42.4910,1.0000
twap,90842,121.1031,1.0000
lookahead,90842,102.5227,1.0000
two_step,90842,134.2407,1.0000
three_step,90842,113.1306,1.0000
q_learner,90842,116.4274,1.0000
q_learner_fine,90842,103.9187,1.0000
clairvoyant,90842,80.3118,1.0000
twap,90843,116.5328,1.0000
lookahead,90843,85.2996,1.0000
two_step,90843,101.6630,1.0000
three_step,90843,93.5418,1.0000
q_learner,90843,131.0845,1.0000
q_learner_fine,90843,110.2342,1.0000
clairvoyant,90843,72.5036,1.0000
twap,90844,118.1365,1.0000
lookahead,90844,91.4734,1.0000
two_step,90844,95.3197,1.0000
three_step,90844,94.9565,1.0000
q_learner,90844,119.8543,1.0000
q_learner_fine,90844,105.4124,1.0000
clairvoyant,90844,71.5832,1.0000
twap,90845,125.2606,1.0000
lookahead,90845,129.5027,1.0000
two_step,90845,132.0190,1.0000
three_step,90845,131.4061,1.0000
q_learner,90845,125.3319,1.0000
q_learner_fine,90845,119.2828,1.0000
clairvoyant,90845,115.7156,1.0000
twap,90846,129.7561,1.0000
lookahead,90846,120.6587,1.0000
two_step,90846,157.1519,1.0000
three_step,90846,122.3482,1.0000
q_learner,90846,123.4798,1.0000
q_learner_fine,90846,118.6623,1.0000
clairvoyant,90846,105.3164,1.0000
twap,90847,140.1294,1.0000
lookahead,90847,135.0623,1.0000
two_step,90847,138.6553,1.0000
three_step,90847,135.8553,1.0000
q_learner,90847,140.4151,1.0000
q_learner_fine,90847,123.4719,1.0000
clairvoyant,90847,127.5220,1.0000
twap,90848,92.6455,1.0000
lookahead,90848,72.4082,1.0000
two_step,90848,77.7319,1.0000
three_step,90848,70.5159,1.0000
q_learner,90848,87.6437,1.0000
q_learner_fine,90848,83.1857,1.0000
clairvoyant,90848,32.1488,1.0000
twap,90849,104.1860,1.0000
lookahead,90849,73.2067,1.0000
two_step,90849,66.6716,1.0000
three_step,90849,61.7760,1.0000
q_learner,90849,97.6652,1.0000
q_learner_fine,90849,89.9261,1.0000
clairvoyant,90849,53.5364,1.0000
twap,90850,125.2276,1.0000
lookahead,90850,117.8889,1.0000
two_step,90850,117.1711,1.0000
three_step,90850,116.7118,1.0000
q_learner,90850,120.0948,1.0000
q_learner_fine,90850,118.1238,1.0000
clairvoyant,90850,111.5955,1.0000
twap,90851,98.5522,1.0000
lookahead,90851,53.1902,1.0000
two_step,90851,78.0850,1.0000
three_step,90851,49.5448,1.0000
q_learner,90851,95.3026,1.0000
q_learner_fine,90851,78.9156,1.0000
clairvoyant,90851,43.8159,1.0000
twap,90852,150.8201,1.0000
lookahead,90852,168.7161,1.0000
two_step,90852,154.7301,1.0000
three_step,90852,148.5538,1.0000
q_learner,90852,147.3758,1.0000
q_learner_fine,90852,143.1766,1.0000
clairvoyant,90852,110.1007,1.0000
twap,90853,100.9581,1.0000
lookahead,90853,72.2808,1.0000
two_step,90853,87.2794,1.0000
three_step,90853,79.2368,1.0000
q_learner,90853,96.2325,1.0000
q_learner_fine,90853,95.8007,1.0000
clairvoyant,90853,49.2966,1.0000
twap,90854,113.0627,1.0000
lookahead,90854,93.5701,1.0000
two_step,90854,132.1105,1.0000
three_step,90854,107.5298,1.0000
q_learner,90854,112.9471,1.0000
q_learner_fine,90854,99.7995,1.0000
clairvoyant,90854,78.6302,1.0000
twap,90855,120.3853,1.0000
lookahead,90855,132.4284,1.0000
two_step,90855,172.6528,1.0000
three_step,90855,136.4844,1.0000
q_learner,90855,119.1224,1.0000
q_learner_fine,90855,115.2253,1.0000
clairvoyant,90855,107.7979,1.0000
twap,90856,100.0566,1.0000
lookahead,90856,85.0880,1.0000
two_step,90856,100.8862,1.0000
three_step,90856,91.2812,1.0000
q_learner,90856,95.1735,1.0000
q_learner_fine,90856,89.2055,1.0000
clairvoyant,90856,78.2072,1.0000
twap,90857,114.9869,1.0000
lookahead,90857,101.8821,1.0000
two_step,90857,101.6941,1.0000
three_step,90857,103.5590,1.0000
q_learner,90857,102.4930,1.0000
q_learner_fine,90857,98.5446,1.0000
clairvoyant,90857,92.8537,1.0000
twap,90858,113.9892,1.0000
lookahead,90858,109.1022,1.0000
two_step,90858,124.9534,1.0000
three_step,90858,118.5534,1.0000
q_learner,90858,111.8649,1.0000
q_learner_fine,90858,109.8742,1.0000
clairvoyant,90858,83.9289,1.0000
twap,90859,103.2449,1.0000
lookahead,90859,59.2325,1.0000
two_step,90859,66.5679,1.0000
three_step,90859,55.7647,1.0000
q_learner,90859,89.6597,1.0000
q_learner_fine,90859,84.6821,1.0000
clairvoyant,90859,36.8366,1.0000
twap,90860,111.1005,1.0000
lookahead,90860,75.8824,1.0000
two_step,90860,105.3544,1.0000
three_step,90860,87.2196,1.0000
q_learner,90860,111.7429,1.0000
q_learner_fine,90860,104.8753,1.0000
clairvoyant,90860,62.4610,1.0000
twap,90861,108.9816,1.0000
lookahead,90861,98.3348,1.0000
two_step,90861,102.8928,1.0000
three_step,90861,107.1295,1.0000
q_learner,90861,110.6293,1.0000
q_learner_fine,90861,108.4347,1.0000
clairvoyant,90861,77.4828,1.0000
twap,90862,114.4534,1.0000
lookahead,90862,123.4114,1.0000
two_step,90862,134.9418,1.0000
