extension,regime,policy,seed,shortfall_bps,completion_rate,fee_bps,gas_bps,slippage_ex_fee_bps,drift_bps,forced_terminal_cost_bps,route_share_A,route_share_B,wait_share,avg_depth_factor,min_depth_factor,jit_event_count
lp,weak,dqn,95022,101.3140,1.000000,35.6903,7.2000,45.1889,13.2347,5.5444,0.7720,0.2280,0.7000,0.9972,0.9821,0
lp,weak,dqn,95023,74.9451,1.000000,34.9904,6.8000,47.5155,-14.3608,1.4626,0.7766,0.2234,0.7000,0.9953,0.9743,0
lp,weak,dqn,95024,110.6686,1.000000,35.4320,7.2000,44.1692,23.8674,12.3259,0.9199,0.0801,0.6800,0.9999,0.9970,0
lp,weak,dqn,95025,69.2170,1.000000,38.6645,8.0000,49.8744,-27.3220,1.2186,0.9271,0.0729,0.6400,0.9932,0.9607,0
lp,weak,dqn,95026,116.2339,1.000000,27.9094,6.8000,35.8313,45.6932,9.5155,0.8319,0.1681,0.7200,0.9993,0.9821,0
lp,weak,dqn,95027,142.6402,1.000000,34.8747,6.8000,44.1857,56.7797,33.5290,0.7435,0.2565,0.7000,0.9995,0.9910,0
lp,weak,dqn,95028,71.4129,1.000000,37.4130,7.6000,48.5297,-22.1298,1.0270,0.9209,0.0791,0.6600,0.9949,0.9655,0
lp,weak,dqn,95029,92.2312,1.000000,33.7434,7.2000,43.9636,7.3242,3.2163,0.6606,0.3394,0.6800,0.9956,0.9763,0
lp,weak,dqn,95030,88.3716,1.000000,31.8189,7.6000,38.2217,10.7310,3.0010,0.9160,0.0840,0.6600,0.9995,0.9910,0
lp,weak,dqn,95031,96.6793,1.000000,28.4911,6.8000,36.6284,24.7597,1.7995,0.7200,0.2800,0.7200,0.9965,0.9733,0
lp,weak,dqn,95032,85.3651,1.000000,34.9253,8.0000,42.0585,0.3813,2.3084,0.9612,0.0388,0.6400,0.9957,0.9733,0
lp,weak,dqn,95033,91.4235,1.000000,36.0348,8.4000,42.2585,4.7301,3.0036,0.8147,0.1853,0.6200,0.9959,0.9763,0
lp,weak,dqn,95034,97.1609,1.000000,33.9513,8.0000,39.3924,15.8173,1.7489,0.7928,0.2072,0.6400,0.9984,0.9821,0
lp,weak,dqn,95035,120.2153,1.000000,35.6325,6.8000,47.1293,30.6535,5.3378,0.8160,0.1840,0.7400,0.9948,0.9675,0
lp,weak,dqn,95036,132.4709,1.000000,30.8821,6.4000,37.0383,58.1505,18.5015,0.6163,0.3837,0.7000,0.9918,0.9569,0
lp,weak,dqn,95037,50.2298,1.000000,36.8830,7.2000,52.1468,-46.0000,0.8775,0.7078,0.2922,0.6800,0.9912,0.9578,0
lp,weak,dqn,95038,62.9428,1.000000,37.0141,7.2000,47.7744,-29.0457,1.9274,0.9540,0.0460,0.6800,0.9915,0.9694,0
lp,weak,dqn,95039,67.8577,1.000000,34.0373,8.0000,40.1419,-14.3215,2.0703,0.8910,0.1090,0.6600,0.9998,0.9910,0
lp,weak,dqn,95040,111.2959,1.000000,34.2977,6.8000,46.0617,24.1365,5.2443,0.6451,0.3549,0.7000,0.9906,0.9626,0
lp,weak,dqn,95041,96.5666,1.000000,34.1613,7.6000,41.7209,13.0843,1.8274,0.8600,0.1400,0.6600,0.9991,0.9910,0
lp,weak,dqn,95042,56.6283,1.000000,36.2396,8.0000,43.7345,-31.3457,1.9010,0.9090,0.0910,0.6600,0.9968,0.9763,0
lp,weak,dqn,95043,100.0343,1.000000,34.3248,7.2000,42.4785,16.0309,3.3878,0.7783,0.2217,0.6800,0.9952,0.9704,0
lp,weak,dqn,95044,46.3482,1.000000,35.0287,6.8000,49.2476,-44.7281,1.2659,0.7793,0.2207,0.7000,0.9942,0.9704,0
lp,weak,dqn,95045,102.6907,1.000000,32.8430,8.0000,40.3329,21.5149,2.8312,0.7353,0.2647,0.6400,0.9974,0.9821,0
lp,weak,dqn,95046,39.7431,1.000000,33.6470,7.6000,40.7333,-42.2373,1.5276,0.8309,0.1691,0.6600,0.9979,0.9772,0
lp,weak,dqn,95047,103.8474,1.000000,33.5353,6.8000,46.5464,16.9658,4.6687,0.7198,0.2802,0.7000,0.9936,0.9598,0
lp,weak,dqn,95048,114.2971,1.000000,37.5764,7.2000,50.3175,19.2031,2.0908,0.7547,0.2453,0.6800,0.9954,0.9743,0
lp,weak,dqn,95049,71.4216,1.000000,35.4160,7.6000,44.7597,-16.3542,2.7123,0.8444,0.1556,0.6600,0.9846,0.9464,0
lp,weak,dqn,95050,105.2778,1.000000,32.9523,7.2000,41.5399,23.5857,4.7152,0.6655,0.3345,0.7000,0.9955,0.9763,0
lp,weak,dqn,95051,107.7717,1.000000,32.5202,7.6000,38.5944,29.0571,4.6408,0.6836,0.3164,0.6600,0.9957,0.9801,0
lp,weak,dqn,95052,46.5595,1.000000,35.8987,7.2000,47.6328,-44.1720,1.3387,0.8480,0.1520,0.6800,0.9989,0.9910,0
lp,weak,dqn,95053,118.1680,1.000000,34.7256,6.8000,46.6913,29.9511,2.7571,0.8016,0.1984,0.7400,0.9961,0.9675,0
lp,weak,dqn,95054,66.4102,1.000000,38.0609,7.6000,48.5231,-27.7738,1.8265,0.8471,0.1529,0.6600,0.9883,0.9704,0
lp,weak,dqn,95055,123.3050,1.000000,31.3036,6.8000,36.5954,48.6060,18.2095,0.6348,0.3652,0.7000,0.9965,0.9792,0
lp,weak,dqn,95056,86.9215,1.000000,32.8244,8.0000,38.6115,7.4856,1.6246,0.7508,0.2492,0.6400,0.9918,0.9733,0
lp,weak,dqn,95057,70.0636,1.000000,32.0816,6.4000,44.6052,-13.0231,2.1458,0.8770,0.1230,0.7200,0.9926,0.9704,0
lp,weak,dqn,95058,56.3506,1.000000,35.9358,7.6000,45.4339,-32.6190,1.9808,0.8324,0.1676,0.6600,0.9946,0.9704,0
lp,weak,dqn,95059,50.8058,1.000000,35.4194,8.4000,43.8342,-36.8478,1.1589,0.8803,0.1197,0.6200,0.9960,0.9733,0
lp,weak,dqn,95060,97.0074,1.000000,33.6723,7.2000,42.2574,13.8777,3.6956,0.7509,0.2491,0.7200,0.9981,0.9811,0
lp,weak,dqn,95061,102.3563,1.000000,37.9925,7.2000,52.1449,5.0189,1.1959,0.6257,0.3743,0.7000,0.9953,0.9792,0
lp,weak,dqn,95062,57.0975,1.000000,36.6960,8.0000,44.5347,-32.1332,1.2806,0.9082,0.0918,0.6400,0.9956,0.9792,0
lp,weak,dqn,95063,115.7052,1.000000,31.8856,6.8000,40.1614,36.8582,12.4211,0.7176,0.2824,0.7200,0.9961,0.9733,0
lp,weak,dqn,95064,73.3833,1.000000,36.5015,7.6000,45.2467,-15.9649,1.5296,0.8667,0.1333,0.6600,0.9996,0.9900,0
lp,weak,dqn,95065,76.7786,1.000000,32.5173,7.2000,40.6853,-3.6240,2.8297,0.7640,0.2360,0.6800,0.9946,0.9665,0
lp,weak,dqn,95066,96.3315,1.000000,33.2969,7.6000,40.3847,15.0500,1.6922,0.7569,0.2431,0.6600,0.9937,0.9704,0
lp,weak,dqn,95067,105.9816,1.000000,35.6886,8.0000,42.7439,19.5491,5.3742,0.8402,0.1598,0.6600,0.9993,0.9920,0
lp,weak,dqn,95068,-2.7898,1.000000,39.1468,6.4000,57.2425,-105.5791,-2.2060,0.6119,0.3881,0.7400,0.9902,0.9578,0
lp,weak,dqn,95069,103.1704,1.000000,32.6952,8.0000,36.0734,26.4018,8.4396,0.7207,0.2793,0.6400,0.9904,0.9617,0
lp,weak,dqn,95070,77.3798,1.000000,30.5232,7.2000,38.0746,1.5820,1.7288,0.8073,0.1927,0.7000,0.9995,0.9940,0
lp,weak,dqn,95071,60.0614,1.000000,38.9478,6.4000,59.3052,-44.5916,1.3592,0.8619,0.1381,0.7200,0.9962,0.9733,0
lp,weak,dqn,95072,70.2227,1.000000,35.1068,7.6000,45.4615,-17.9456,1.8190,0.7996,0.2004,0.6600,0.9986,0.9792,0
lp,weak,dqn,95073,85.0280,1.000000,33.5161,8.0000,40.7054,2.8065,2.5870,0.6788,0.3212,0.6400,0.9974,0.9782,0
lp,weak,dqn,95074,76.8809,1.000000,32.5423,7.2000,39.7660,-2.6275,2.0013,0.7207,0.2793,0.6800,0.9956,0.9617,0
lp,weak,dqn,95075,84.8348,1.000000,35.8577,7.6000,45.2620,-3.8848,2.5282,0.8467,0.1533,0.6600,0.9903,0.9646,0
lp,weak,dqn,95076,74.3348,1.000000,35.1883,7.2000,44.8126,-12.8661,1.7294,0.7573,0.2427,0.7000,0.9944,0.9646,0
lp,weak,dqn,95077,91.2980,1.000000,34.0003,7.2000,43.4533,6.6444,3.2141,0.7893,0.2107,0.7000,0.9991,0.9851,0
lp,weak,dqn,95078,94.5329,1.000000,33.0177,7.2000,41.6216,12.6936,3.7022,0.7056,0.2944,0.6800,0.9970,0.9743,0
lp,weak,dqn,95079,84.6015,1.000000,34.5779,6.4000,48.0357,-4.4121,1.6715,0.7375,0.2625,0.7400,0.9996,0.9910,0
lp,weak,dqn,95080,64.5500,1.000000,36.3791,8.4000,42.9088,-23.1380,1.9062,0.8761,0.1239,0.6200,0.9988,0.9910,0
lp,weak,dqn,95081,38.7001,1.000000,33.7323,7.6000,41.4454,-44.0776,1.4589,0.9035,0.0965,0.6600,0.9923,0.9646,0
lp,weak,dqn,95082,96.6307,1.000000,33.9554,6.8000,45.4779,10.3974,2.9725,0.7609,0.2391,0.7200,0.9985,0.9851,0
lp,weak,dqn,95083,81.8293,1.000000,33.4730,7.6000,39.7579,0.9984,2.2393,0.8459,0.1541,0.6600,0.9983,0.9851,0
lp,weak,dqn,95084,96.0727,1.000000,35.7700,6.8000,48.6115,4.8911,3.1277,0.8808,0.1192,0.7000,0.9985,0.9763,0
lp,weak,dqn,95085,85.7813,1.000000,31.2948,6.8000,39.9989,7.6876,2.4528,0.8067,0.1933,0.7000,0.9980,0.9675,0
lp,weak,dqn,95086,105.7320,1.000000,31.8051,7.2000,39.3603,27.3666,7.3938,0.6709,0.3291,0.6800,0.9962,0.9753,0
lp,weak,dqn,95087,103.2112,1.000000,35.2248,8.0000,41.6941,18.2923,2.4974,0.7198,0.2802,0.6400,0.9953,0.9578,0
lp,weak,dqn,95088,53.0841,1.000000,39.0080,6.8000,55.4815,-48.2053,1.3345,0.7154,0.2846,0.7000,0.9924,0.9617,0
lp,weak,dqn,95089,41.5306,1.000000,36.0453,7.6000,45.6400,-47.7546,1.2643,0.8714,0.1286,0.6600,0.9921,0.9704,0
lp,weak,dqn,95090,108.8355,1.000000,37.4133,7.2000,49.1853,15.0368,3.0907,0.7635,0.2365,0.7000,0.9971,0.9617,0
lp,weak,dqn,95091,145.8035,1.000000,36.0575,6.0000,53.2917,50.4544,14.0399,0.5183,0.4817,0.7800,0.9997,0.9940,0
lp,weak,dqn,95092,55.6698,1.000000,35.6627,7.6000,45.2333,-32.8263,0.8103,0.7822,0.2178,0.6600,0.9904,0.9675,0
lp,weak,dqn,95093,137.9047,1.000000,32.4155,6.0000,46.7321,52.7572,26.3752,0.6203,0.3797,0.7600,1.0000,1.0000,0
lp,weak,dqn,95094,205.3394,1.000000,34.6565,4.8000,69.9529,95.9300,102.7264,0.4299,0.5701,0.8000,0.9993,0.9821,0
lp,weak,dqn,95095,87.4139,1.000000,34.7424,7.2000,43.3807,2.0907,2.8907,0.8108,0.1892,0.6800,0.9986,0.9763,0
lp,weak,dqn,95096,117.9415,1.000000,34.5778,8.4000,39.4149,35.5487,2.4412,0.7520,0.2480,0.6200,0.9896,0.9549,0
lp,weak,dqn,95097,70.4976,1.000000,33.2761,7.6000,39.9908,-10.3693,1.3964,0.7757,0.2243,0.6600,0.9974,0.9811,0
lp,weak,dqn,95098,102.5552,1.000000,34.7156,7.2000,43.8552,16.7843,1.9611,0.7561,0.2439,0.6800,0.9958,0.9617,0
lp,weak,dqn,95099,63.8036,1.000000,35.0440,7.2000,46.3407,-24.7810,1.2260,0.8350,0.1650,0.7000,0.9947,0.9704,0
lp,weak,dqn,95100,81.5924,1.000000,34.1572,7.2000,45.1215,-4.8864,2.2055,0.6832,0.3168,0.6800,0.9952,0.9763,0
lp,weak,dqn,95101,64.0102,1.000000,38.3098,8.0000,48.8529,-31.1525,1.2606,0.7994,0.2006,0.6600,0.9940,0.9502,0
lp,weak,dqn,95102,94.1649,1.000000,34.4663,8.0000,40.2151,11.4835,2.7866,0.8279,0.1721,0.6600,0.9979,0.9753,0
lp,weak,dqn,95103,132.2105,1.000000,38.4814,6.8000,56.4612,30.4679,5.2183,0.6748,0.3252,0.7600,0.9992,0.9881,0
lp,weak,dqn,95104,54.8615,1.000000,34.0759,7.6000,42.4880,-29.3024,0.9007,0.8802,0.1198,0.6600,0.9968,0.9743,0
lp,weak,dqn,95105,40.0725,1.000000,32.8109,8.0000,39.3038,-40.0423,0.6316,0.8785,0.1215,0.6400,0.9961,0.9802,0
lp,weak,dqn,95106,78.3216,1.000000,35.7075,8.0000,43.4900,-8.8760,1.5336,0.8560,0.1440,0.6400,0.9970,0.9743,0
lp,weak,dqn,95107,117.7114,1.000000,35.5115,7.6000,42.1310,32.4689,15.9108,0.8853,0.1147,0.6600,0.9995,0.9910,0
lp,weak,dqn,95108,38.8640,1.000000,33.4717,7.2000,43.6638,-45.4715,1.3412,0.8345,0.1655,0.6800,0.9955,0.9598,0
lp,weak,dqn,95109,115.8980,1.000000,34.9596,7.6000,46.0445,27.2939,5.8473,0.7331,0.2669,0.6600,0.9964,0.9782,0
lp,weak,dqn,95110,74.0256,1.000000,35.3428,8.0000,42.8314,-12.1486,1.3789,0.8697,0.1303,0.6400,0.9962,0.9704,0
lp,weak,dqn,95111,130.5934,1.000000,37.1230,8.4000,44.3165,40.7540,4.2045,0.7304,0.2696,0.6400,0.9929,0.9655,0
lp,weak,dqn,95112,91.9926,1.000000,34.5603,7.2000,43.6615,6.5708,2.8359,0.8611,0.1389,0.7000,0.9905,0.9636,0
lp,weak,dqn,95113,71.7905,1.000000,34.2283,7.2000,43.1301,-12.7679,2.0087,0.9310,0.0690,0.6800,0.9865,0.9665,0
lp,weak,dqn,95114,48.2399,1.000000,35.0068,7.6000,44.7997,-39.1666,1.1732,0.9945,0.0055,0.6600,0.9877,0.9569,0
lp,weak,dqn,95115,96.7186,1.000000,37.0481,6.8000,51.6923,1.1782,2.8598,0.7013,0.2987,0.7200,0.9982,0.9851,0
lp,weak,dqn,95116,84.4736,1.000000,34.9220,7.2000,43.8108,-1.4593,3.9577,0.7848,0.2152,0.6800,0.9951,0.9792,0
lp,weak,dqn,95117,57.1318,1.000000,37.7817,6.8000,54.5497,-41.9995,1.7190,0.7616,0.2384,0.7000,0.9929,0.9733,0
lp,weak,dqn,95118,60.9426,1.000000,32.7728,7.2000,40.8494,-19.8795,2.0711,0.8044,0.1956,0.7000,0.9965,0.9792,0
lp,weak,dqn,95119,72.4945,1.000000,34.9087,7.6000,43.9113,-13.9254,2.9541,0.8838,0.1162,0.6600,0.9962,0.9772,0
lp,weak,dqn,95120,118.1664,1.000000,28.2162,6.0000,38.9175,45.0326,16.9675,0.5625,0.4375,0.7200,0.9963,0.9763,0
lp,weak,dqn,95121,91.0525,1.000000,34.9131,7.2000,45.0237,3.9157,2.7237,0.8724,0.1276,0.6800,0.9958,0.9704,0
lp,weak,dqn,95122,68.7771,1.000000,35.9023,7.2000,47.1787,-21.5038,2.2903,0.7940,0.2060,0.7000,0.9967,0.9704,0
lp,weak,dqn,95123,51.7360,1.000000,34.7133,8.0000,42.6033,-33.5806,1.1100,0.8874,0.1126,0.6400,0.9981,0.9802,0
lp,weak,dqn,95124,59.2595,1.000000,36.5029,8.4000,45.3473,-30.9907,1.2480,0.8184,0.1816,0.6200,0.9891,0.9588,0
lp,weak,dqn,95125,90.2921,1.000000,31.0763,6.4000,41.9748,10.8410,2.5573,0.5217,0.4783,0.7200,0.9970,0.9802,0
lp,weak,dqn,95126,88.1071,1.000000,37.1227,7.2000,49.8522,-6.0679,1.5403,0.8731,0.1269,0.7000,0.9966,0.9646,0
lp,weak,dqn,95127,88.0975,1.000000,32.2994,7.2000,38.4113,10.1868,3.0595,0.7503,0.2497,0.6800,0.9991,0.9841,0
lp,weak,dqn,95128,73.2999,1.000000,36.7636,7.6000,47.2681,-18.3317,1.2262,0.7774,0.2226,0.6800,0.9966,0.9821,0
lp,weak,dqn,95129,104.1507,1.000000,35.4208,7.6000,43.2243,17.9057,3.1470,0.7793,0.2207,0.6800,0.9973,0.9821,0
lp,weak,dqn,95130,70.1272,1.000000,37.6933,8.0000,46.0151,-21.5812,1.7480,0.8484,0.1516,0.6600,0.9995,0.9881,0
lp,weak,dqn,95131,40.3879,1.000000,35.1560,7.2000,45.6034,-47.5716,1.3857,0.8304,0.1696,0.6800,0.9977,0.9763,0
lp,weak,dqn,95132,72.3751,1.000000,35.9273,7.2000,46.2197,-16.9719,1.6684,0.7962,0.2038,0.7000,0.9977,0.9792,0
lp,weak,dqn,95133,60.9054,1.000000,31.0794,7.2000,37.8644,-15.2383,1.1516,0.7591,0.2409,0.6800,0.9988,0.9821,0
lp,weak,dqn,95134,18.2649,1.000000,39.2156,6.8000,55.9116,-83.6623,0.3286,0.7901,0.2099,0.7000,0.9947,0.9685,0
lp,weak,dqn,95135,111.6249,1.000000,36.9789,8.0000,45.8310,20.8149,2.1430,0.8477,0.1523,0.6600,0.9945,0.9684,0
lp,weak,dqn,95136,45.8492,1.000000,32.9672,6.4000,46.6694,-40.1874,1.3570,0.9047,0.0953,0.7400,0.9944,0.9792,0
lp,weak,dqn,95137,88.7280,1.000000,35.6886,7.2000,46.8043,-0.9649,1.8264,0.7330,0.2670,0.7200,0.9966,0.9821,0
lp,weak,dqn,95138,86.2491,1.000000,28.7777,6.8000,35.4965,15.1749,3.2010,0.5737,0.4263,0.7000,0.9996,0.9881,0
lp,weak,dqn,95139,92.4305,1.000000,30.9901,6.8000,39.3726,15.2678,3.3188,0.7201,0.2799,0.7400,0.9977,0.9851,0
lp,weak,dqn,95140,87.1592,1.000000,36.0836,7.2000,46.6454,-2.7698,2.0120,0.8584,0.1416,0.6800,0.9881,0.9530,0
lp,weak,dqn,95141,127.2984,1.000000,35.3994,6.4000,53.4408,32.0581,4.0093,0.6352,0.3648,0.7600,0.9961,0.9685,0
lp,weak,dqn,95142,117.7206,1.000000,40.8377,6.8000,58.9498,11.1331,3.7671,0.8356,0.1644,0.7200,0.9922,0.9617,0
lp,weak,dqn,95143,100.3620,1.000000,34.2520,7.2000,43.9125,14.9975,1.8278,0.8321,0.1679,0.6800,0.9927,0.9743,0
lp,weak,dqn,95144,96.6891,1.000000,29.6773,6.8000,35.7602,24.4515,6.8925,0.6799,0.3201,0.7000,0.9967,0.9821,0
lp,weak,dqn,95145,54.0504,1.000000,37.0010,7.6000,48.1028,-38.6535,1.2324,0.8487,0.1513,0.6600,0.9962,0.9762,0
lp,weak,dqn,95146,81.9710,1.000000,33.5566,7.6000,40.1060,0.7084,2.8166,0.7370,0.2630,0.6600,1.0000,1.0000,0
lp,weak,dqn,95147,93.1727,1.000000,24.4504,6.0000,35.4539,27.2685,3.9146,0.5194,0.4806,0.7400,0.9960,0.9733,0
lp,weak,dqn,95148,58.2321,1.000000,35.0354,8.0000,41.6674,-26.4707,1.5187,0.9153,0.0847,0.6400,0.9901,0.9636,0
lp,weak,dqn,95149,120.8719,1.000000,26.0769,5.2000,44.3527,45.2422,12.9907,0.7194,0.2806,0.8200,0.9991,0.9851,0
lp,weak,dqn,95150,135.0474,1.000000,36.6202,6.0000,50.9593,41.4679,21.3471,0.7504,0.2496,0.7600,0.9979,0.9851,0
lp,weak,dqn,95151,92.7958,1.000000,35.8910,6.0000,55.4224,-4.5177,1.4668,0.6637,0.3363,0.7400,0.9985,0.9763,0
lp,weak,dqn,95152,105.1910,1.000000,34.8354,7.2000,42.8714,20.2843,4.1555,0.6383,0.3617,0.7000,0.9974,0.9762,0
lp,weak,dqn,95153,83.5831,1.000000,33.4714,6.4000,47.3665,-3.6548,2.4037,0.7534,0.2466,0.7600,0.9983,0.9763,0
lp,weak,dqn,95154,113.1967,1.000000,34.5771,7.2000,44.4017,27.0180,11.2871,0.8123,0.1877,0.6800,0.9974,0.9675,0
lp,weak,dqn,95155,113.1553,1.000000,29.7010,6.0000,37.0313,40.4231,11.9095,0.6380,0.3620,0.7200,0.9940,0.9723,0
lp,weak,dqn,95156,3.8336,1.000000,41.9658,7.2000,59.0217,-104.3539,-0.7349,0.4815,0.5185,0.7000,0.9967,0.9704,0
lp,weak,dqn,95157,68.2388,1.000000,35.3873,6.8000,48.1835,-22.1320,1.7935,0.7594,0.2406,0.7200,0.9958,0.9704,0
lp,weak,dqn,95158,78.3138,1.000000,35.0610,7.6000,41.9216,-6.2688,3.4509,0.8264,0.1736,0.6600,0.9957,0.9772,0
lp,weak,dqn,95159,49.1488,1.000000,39.4228,8.0000,50.2451,-48.5191,1.5110,0.7021,0.2979,0.6600,0.9894,0.9389,0
lp,weak,dqn,95160,38.3407,1.000000,33.3916,7.6000,40.4993,-43.1502,0.7831,0.8719,0.1281,0.6600,0.9913,0.9636,0
lp,weak,dqn,95161,93.0399,1.000000,35.8529,7.6000,44.0774,5.5095,2.1792,0.8401,0.1599,0.6800,0.9965,0.9704,0
lp,weak,dqn,95162,74.7322,1.000000,32.6146,7.6000,37.6939,-3.1763,2.0825,0.8807,0.1193,0.6800,0.9992,0.9881,0
lp,weak,dqn,95163,116.6814,1.000000,37.4638,7.6000,48.5076,23.1101,5.5612,0.7497,0.2503,0.6800,0.9975,0.9782,0
lp,weak,dqn,95164,100.9402,1.000000,29.8590,6.8000,44.3363,19.9449,3.6251,0.5600,0.4400,0.7000,0.9961,0.9831,0
lp,weak,dqn,95165,112.8367,1.000000,37.2772,8.0000,45.0974,22.4621,4.9853,0.7406,0.2594,0.6600,0.9983,0.9851,0
lp,weak,dqn,95166,96.8425,1.000000,35.3206,7.6000,43.0870,10.8349,2.9950,0.8620,0.1380,0.6800,0.9977,0.9704,0
lp,weak,dqn,95167,41.5290,1.000000,35.2907,7.6000,44.2653,-45.6269,0.8233,0.9062,0.0938,0.6600,0.9878,0.9627,0
lp,weak,dqn,95168,91.9951,1.000000,30.2456,7.2000,34.4024,20.1472,4.7989,0.8621,0.1379,0.6800,0.9995,0.9910,0
lp,weak,dqn,95169,107.0771,1.000000,30.2940,7.6000,39.0645,30.1186,1.7672,0.4702,0.5298,0.6600,0.9970,0.9636,0
lp,weak,dqn,95170,56.5789,1.000000,37.1098,7.6000,51.2073,-39.3383,1.2422,0.7369,0.2631,0.6600,0.9972,0.9665,0
lp,weak,dqn,95171,86.5914,1.000000,31.9292,6.8000,39.6622,8.2000,3.3145,0.6228,0.3772,0.7000,0.9969,0.9733,0
lp,weak,dqn,95172,75.2662,1.000000,35.5188,6.8000,49.5388,-16.5914,1.3388,0.7662,0.2338,0.7200,0.9985,0.9763,0
lp,weak,dqn,95173,58.9270,1.000000,37.0506,7.6000,47.6267,-33.3503,1.5293,0.8787,0.1213,0.6600,0.9977,0.9811,0
lp,weak,dqn,95174,90.9556,1.000000,33.7372,7.2000,42.0571,7.9612,3.5632,0.7771,0.2229,0.6800,0.9870,0.9540,0
lp,weak,dqn,95175,88.7606,1.000000,36.3169,8.0000,44.8217,-0.3780,1.5837,0.7581,0.2419,0.6400,0.9984,0.9792,0
lp,weak,dqn,95176,69.8509,1.000000,34.4364,6.4000,49.5272,-20.5127,2.0094,0.7499,0.2501,0.7200,0.9891,0.9521,0
lp,weak,dqn,95177,113.5881,1.000000,28.1608,6.8000,38.0646,40.5627,13.1653,0.5452,0.4548,0.6800,0.9996,0.9940,0
lp,weak,dqn,95178,113.1891,1.000000,32.6036,6.8000,44.6477,29.1379,8.7074,0.6595,0.3405,0.7000,0.9990,0.9881,0
lp,weak,dqn,95179,96.6523,1.000000,25.1007,6.8000,27.2756,37.4760,6.3543,0.6886,0.3114,0.6800,0.9937,0.9743,0
lp,weak,dqn,95180,72.5496,1.000000,38.4609,8.0000,48.3906,-22.3019,1.4559,0.7921,0.2079,0.6400,0.9959,0.9588,0
lp,weak,dqn,95181,101.5493,1.000000,30.9626,6.8000,39.7532,24.0335,2.5771,0.7068,0.2932,0.7200,0.9997,0.9940,0
lp,weak,dqn,95182,119.4681,1.000000,34.5234,7.2000,43.0939,34.6508,5.0625,0.7146,0.2854,0.7000,0.9978,0.9782,0
lp,weak,dqn,95183,4.9693,1.000000,30.0166,6.0000,52.7524,-83.7997,-1.5818,0.8901,0.1099,0.7600,0.9963,0.9627,0
lp,weak,dqn,95184,117.3065,1.000000,31.9320,6.8000,37.7364,40.8381,17.4493,0.7576,0.2424,0.7000,0.9999,0.9970,0
lp,weak,dqn,95185,70.1687,1.000000,32.9990,6.8000,41.6384,-11.2687,2.8800,0.7703,0.2297,0.7000,0.9996,0.9910,0
lp,weak,dqn,95186,60.5941,1.000000,38.1050,7.2000,50.5922,-35.3031,1.5681,0.8230,0.1770,0.7000,0.9971,0.9831,0
lp,weak,dqn,95187,98.6048,1.000000,30.5996,6.8000,45.9829,15.2223,4.2549,0.7274,0.2726,0.7000,0.9930,0.9636,0
lp,weak,dqn,95188,51.1209,1.000000,35.0326,8.0000,41.3885,-33.3002,1.3223,0.8653,0.1347,0.6400,0.9920,0.9675,0
lp,weak,dqn,95189,123.2546,1.000000,28.1290,6.0000,33.7761,55.3495,28.5102,0.7882,0.2118,0.7200,0.9995,0.9910,0
lp,weak,dqn,95190,111.3983,1.000000,35.1828,7.6000,41.9843,26.6311,8.7163,0.8101,0.1899,0.6600,0.9859,0.9531,0
lp,weak,dqn,95191,110.2112,1.000000,35.5338,7.6000,43.8036,23.2738,3.2679,0.7013,0.2987,0.6800,0.9990,0.9792,0
lp,weak,dqn,95192,14.3147,1.000000,37.1258,7.6000,46.0213,-76.4323,-0.6249,0.6413,0.3587,0.6800,0.9975,0.9714,0
lp,weak,dqn,95193,116.1177,1.000000,32.6403,6.4000,45.6934,31.3840,9.3043,0.7241,0.2759,0.7400,0.9989,0.9821,0
lp,weak,dqn,95194,48.4145,1.000000,36.9714,7.6000,47.5305,-43.6874,0.6775,0.7364,0.2636,0.6600,0.9956,0.9763,0
lp,weak,dqn,95195,91.3585,1.000000,32.0399,7.6000,39.7347,11.9839,1.3876,0.7637,0.2363,0.6600,0.9920,0.9704,0
lp,weak,dqn,95196,106.2853,1.000000,31.6037,7.6000,37.0194,30.0621,3.7554,0.6723,0.3277,0.6600,0.9981,0.9792,0
lp,weak,dqn,95197,82.5023,1.000000,35.2395,7.2000,45.8540,-5.7912,3.4879,0.7184,0.2816,0.6800,0.9883,0.9530,0
lp,weak,dqn,95198,78.2957,1.000000,32.4876,6.8000,43.6665,-4.6584,3.3337,0.8082,0.1918,0.7000,0.9989,0.9763,0
lp,weak,dqn,95199,91.5449,1.000000,32.8171,8.0000,40.1627,10.5650,1.9919,0.7955,0.2045,0.6400,0.9956,0.9704,0
lp,weak,dqn,95200,113.7105,1.000000,34.4447,8.0000,39.1275,32.1383,11.2759,0.8004,0.1996,0.6400,0.9924,0.9704,0
lp,weak,dqn,95201,99.2682,1.000000,32.3610,6.4000,51.0749,9.4322,2.3507,0.6882,0.3118,0.7200,0.9931,0.9588,0
lp,weak,dqn,95202,71.6375,1.000000,35.3729,6.4000,50.4931,-20.6285,2.0320,0.8683,0.1317,0.7400,0.9940,0.9665,0
lp,weak,dqn,95203,84.6386,1.000000,30.3752,7.6000,33.3851,13.2784,2.8105,0.7856,0.2144,0.6600,0.9975,0.9704,0
lp,weak,dqn,95204,93.7557,1.000000,33.3758,7.2000,42.6873,10.4926,2.0517,0.8767,0.1233,0.7000,0.9991,0.9851,0
lp,weak,dqn,95205,87.9803,1.000000,34.0574,7.6000,39.9740,6.3489,3.7316,0.7005,0.2995,0.6600,0.9968,0.9588,0
