pool,unit_role,week,swaps,vol0,vol1,twl_active_liquidity,depth_1pct,depth_2pct,depth_5pct,lp_entry_count,lp_exit_count,unique_lp_count,jit_share_same_block,lp_fee_income_native1,lp_fee_income_per_active_liquidity,collect_amount1_native,position_duration_days,net_liq
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-01,9,1227.509146,0.536655,1870150269147392.0,1870150269147392.0,1869599633432667.8,1869599633432667.8,0,2,1,0.0,0.000268,0.0,11.828204,0.0,-1861601160141544
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-02,0,0,0,1870150269147392.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-03,3,35.09718,0.014079,34953825016058.3,6897201861675.0,6897201861675.0,6897201861675.0,0,0,0,0.0,7e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-04,3,29.293353,0.012661,8251932330901.81,8549109005848.0,8549109005848.0,7998473291123.67,0,0,0,0.0,6e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-05,0,0,0,8549109005848.0,0,0,0,0,1,1,0.0,0,0.0,0.101851,0.0,-4834272666275
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-06,0,0,0,8549109005848.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-07,1,10.0,0.004087,4064496935021.3,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,2e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-08,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-09,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-10,1,20.031689,0.006278,2062929195400.0,2049881378616.0,2049881378616.0,2049881378616.0,0,0,0,0.0,3e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-11,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-12,2,3.684541,0.001003,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-13,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-14,1,0.085493,2.4e-05,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-15,6,11.833748,0.003674,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,2e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-16,1,3.331558,0.00111,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-17,4,7.042971,0.002329,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-18,5,19.176996,0.00668,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,3e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-19,1,1.463152,0.000496,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-20,4,8.048347,0.002593,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-21,5,15.881275,0.004542,2060583695001.92,2049881378616.0,2049881378616.0,2049881378616.0,0,0,0,0.0,2e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-22,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-23,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-24,2,3.771301,0.001025,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-25,0,0,0,2062929195400.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-26,1,3.470512,0.001,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-27,2,7.445797,0.002354,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,1,0,1,0.0,1e-06,0.0,0,0.0,14710545149
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-28,1,3.753151,0.001223,2066658226167.9,2077639740549.0,2077639740549.0,2077639740549.0,0,1,1,0.0,1e-06,0.0,7.1e-05,6.92,-14710545149
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-29,1,0.9975,0.000312,2066523622733.95,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-30,3,15.357174,0.004457,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,2e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-31,5,16.173209,0.005293,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,3e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-32,2,7.786158,0.003085,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,2e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-33,2,4.065208,0.001541,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-34,2,6.758885,0.002444,2062929195400.0,2062929195400.0,2062929195400.0,2062929195400.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-35,4,481.905296,0.178412,111920739170454.69,2062929195400.0,2062929195400.0,2062929195400.0,1,1,1,0.0,8.9e-05,0.0,3.573944,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-36,2,12.997282,0.005599,2066862307648.03,2613564910124.33,2613564910124.33,2613564910124.33,1,1,1,0.0,3e-06,0.0,0.001988,0.02,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-37,0,0,0,2062929195400.0,0,0,0,1,0,1,0.0,0,0.0,0,0.0,2094059457487
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-38,1,46.264402,0.018745,9005886576650.98,19426279816606.0,19426279816606.0,19426279816606.0,1,0,1,0.0,9e-06,0.0,0,0.0,17363350621206
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-39,1,13.124611,0.005002,19426279816606.0,19426279816606.0,19426279816606.0,19426279816606.0,0,0,0,0.0,3e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-40,12,1658.199192,0.691811,139544227099567.06,19426279816606.0,19426279816606.0,19976915531330.33,1,1,1,0.0,0.000346,0.0,1.022691,0.74,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-41,0,0,0,19426279816606.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-42,12,167.1459,0.063696,36645803660185.57,19426279816606.0,19426279816606.0,19426279816606.0,1,0,1,0.0,3.2e-05,0.0,0,0.0,718430464997028
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-43,9,93.774567,0.035787,38327843240932.57,19426279816606.0,19426279816606.0,19976915531330.33,0,0,0,0.0,1.8e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-44,6,281.885166,0.103528,144709719436821.84,19426279816606.0,19426279816606.0,19426279816606.0,0,0,0,0.0,5.2e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-45,7,253.111603,0.090293,19426279816606.0,19426279816606.0,19426279816606.0,19426279816606.0,0,0,0,0.0,4.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-46,6,126.388667,0.038503,19426279816606.0,19426279816606.0,19426279816606.0,19426279816606.0,0,0,0,0.0,1.9e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-47,3,83.963734,0.025516,19426279816606.0,19426279816606.0,19426279816606.0,19426279816606.0,0,0,0,0.0,1.3e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-48,4,84.63534,0.02401,19426279816606.0,19426279816606.0,19413231999822.0,19413231999822.0,0,0,0,0.0,1.2e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-49,2,45.332926,0.011824,19408088920651.66,13599352825852.0,13599352825852.0,13612400642636.0,0,0,0,0.0,6e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-50,3,76.047932,0.019739,19400353493993.89,19387136366254.0,13599352825852.0,13612400642636.0,0,0,0,0.0,1e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-51,4,89.331479,0.024539,19410168934222.12,19426279816606.0,19426279816606.0,19426279816606.0,0,1,1,0.0,1.2e-05,0.0,5.6e-05,90.87,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-52,6,76.720973,0.022855,19426279816606.0,19426279816606.0,19426279816606.0,19426279816606.0,0,1,1,0.0,1.1e-05,0.0,4.1e-05,0.0,-2398462654
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2024-53,0,0,0,19426279816606.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-00,7,41.808525,0.011937,19423881353952.0,19423881353952.0,19423881353952.0,19423881353952.0,0,0,0,0.0,6e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-01,35,167.255098,0.050551,19423881353951.99,19423881353952.0,19423881353952.0,19423881353952.0,0,0,0,0.0,2.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-02,5,108.207724,0.032677,19423881353952.0,19423881353952.0,19423881353952.0,19423881353952.0,0,0,0,0.0,1.6e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-03,11,149.625783,0.044857,19423881353952.0,19423881353952.0,19423881353952.0,19423881353952.0,0,0,0,0.0,2.2e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-04,18,40547.536692,0.189861,19424163814144.2,19424442464942.0,19424442464942.0,19424442464942.0,2,1,2,1.0,9.5e-05,0.0,0.065965,0.0,561110990
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-05,29,619.618137,0.231922,115744166525865.77,19424442464942.0,19424442464942.0,19424442464942.0,0,0,0,0.0,0.000116,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-06,33,522.91259,0.19446,45268058695675.14,258902056771848.66,19425235106172.67,19425235106172.67,1,0,1,0.0,9.7e-05,0.0,0,0.0,1188961846
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-07,36,500.895107,0.185421,183295396534938.62,19763110144119.0,19763110144119.0,19762713823503.67,1,0,1,0.0,9.3e-05,0.0,0,0.0,337478717331
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-08,35,473.668087,0.194886,51522503550804.3,19761921182273.0,19761921182273.0,19649428276496.0,0,0,0,0.0,9.7e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-09,50,463.213678,0.213526,20943082223140.86,21080958368418.0,21080958368418.0,21080958368418.0,1,0,1,0.0,0.000107,0.0,0,0.0,4608759303
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-10,68,1259.57393,0.666289,100599340303939.72,21634080516111.0,21634080516111.0,21634080516111.0,2,0,1,0.0,0.000333,0.0,0,0.0,71872388297689
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-11,26,174.736205,0.089061,23217702477596.18,21634080516111.0,21634080516111.0,21634080516111.0,0,0,0,0.0,4.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-12,47,667.624714,0.351424,107444935470412.97,21634080516111.0,21634080516111.0,21634080516111.0,0,0,0,0.0,0.000176,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-13,54,909.508932,0.490658,115569595785933.98,21634080516111.0,21634080516111.0,21634080516111.0,0,1,1,0.0,0.000245,0.0,0.0,48.96,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-14,59,485.136155,0.311272,22762223488053.86,21634080516111.0,21634080516111.0,21634080516111.0,0,0,0,0.0,0.000156,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-15,52,266.870361,0.166698,22124967447162.39,21634080516111.0,21634080516111.0,35225863418770.66,1,0,1,0.0,8.3e-05,0.0,0,0.0,40775348707979
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-16,42,269.060323,0.155575,21634080516111.0,21634080516111.0,21634080516111.0,21634080516111.0,0,0,0,0.0,7.8e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-17,37,252.768438,0.139324,21662438528001.9,21634080516111.0,21634080516111.0,21634080516111.0,0,2,1,0.0,7e-05,0.0,0.0,17.8,-40775348707979
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-18,51,1600.442148,0.804092,24282624916760.11,20319652089269.0,20319652089269.0,20207159183492.0,0,0,0,0.0,0.000402,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-19,27,334.094084,0.130246,67202941759412.38,20207159183492.0,20207159183492.0,20757794898216.33,0,0,0,0.0,6.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-20,11,151.174669,0.058304,83041442282134.3,2956301468063.0,2956301468063.0,2843808562286.0,0,1,1,0.0,2.9e-05,0.0,0.078796,0.0,-17363350621206
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-21,11,124.148643,0.046463,99645093858467.1,2956301468063.0,2956301468063.0,2956301468063.0,0,0,0,0.0,2.3e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-22,19,2788.211885,0.806015,2955497947307.45,2956301468063.0,2956301468063.0,2956301468063.0,1,1,1,1.0,0.000403,0.0,0.054494,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-23,11,226.522382,0.098277,54671996739266.75,2956301468063.0,2956301468063.0,2956301468063.0,0,0,0,0.0,4.9e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-24,11,68.795034,0.029609,3133255960361.12,4270729894905.0,4270729894905.0,4270729894905.0,0,0,0,0.0,1.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-25,4,17.801032,0.007452,3135572727396.53,2956301468063.0,2843808562286.0,3394444277010.33,0,1,1,0.0,4e-06,0.0,0.04134,103.73,-2021387282394
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-26,10,239.79546,0.089658,1048172702267.03,934914185669.0,934914185669.0,934914185669.0,0,0,0,0.0,4.5e-05,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-27,4,42.657959,0.015842,129843501492478.67,598624430184.0,598624430184.0,711117335961.0,0,0,0,0.0,8e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-28,1,2.348347,0.000707,598624430184.0,598624430184.0,598228109568.67,598228109568.67,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-29,3,2.326199,0.000621,584938195620.09,597435468338.0,597435468338.0,584783972169.33,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-30,2,1.375041,0.000382,597885034706.64,598624430184.0,598624430184.0,598228109568.67,0,0,0,0.0,0.0,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-31,7,3.976068,0.001028,580642690342.29,558292017986.0,558292017986.0,558292017986.0,0,0,0,0.0,1e-06,0.0,0,0.0,0
0x35644fb61afbc458bf92b15add6abc1996be5014,crossvenue_fork,2025-32,2,1.460105,0.000327,558292017986.0,558292017986.0,558292017986.0,558292017986.0,0,0,0,0.0,0.0,0.0,0,0.0,0
