pool,treated,tier,class,fr12_usd,fr4_usd,sw12,old,covered
0x09117bff68b5939319e61b226bf1f3f5f985eba1,1,3000,weth-pair,8248.69,2144.14,4876,1,1
0xa339d4c41ad791e27a10cd0f9a80deec815b79ee,1,3000,weth-pair,2214.39,270.56,5268,0,1
0x5b781915b6b610a1aba8135ad5df084ffe528da4,1,10000,weth-pair,4835.94,2122.26,1237,1,1
0x7baece5d47f1bc5e1953fbe0e9931d54dab6d810,1,10000,weth-pair,37975.53,13444.11,6131,1,1
0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,0,500,stable-stable,10315.24,2578.15,5055,1,1
0xd564867b0b936b5f8d2bde42f0aae9943856f1d0,1,10000,weth-pair,3947.1,532.36,6456,0,1
0x062b5073e30e0f4bdb5e7437cfdc659916d631c0,0,3000,weth-pair,1230.44,663.0,2404,1,1
0x15aa01580ae866f9ff4dbe45e06e307941d90c7b,0,3000,weth-pair,631.89,235.9,3199,1,1
0xac8ba9d6fa2f9ff7c712bef5670cb0f7e4177965,1,3000,other,6897.48,2244.62,4312,1,1
0xab26d20964cc0284e190bc22e67d52b8a88a3084,1,10000,weth-pair,3133.5,483.56,3728,1,1
0x2541910ec56199899bde27287811a553ff55f387,0,100,other,0.0,0.0,1984,0,0
0xff29d3e552155180809ea3a877408a4620058086,1,3000,other,5117.83,4015.96,4569,1,1
0xed6b5fb20322c2822cd97845261422f9d581b9c4,1,3000,weth-pair,2719.24,903.87,2613,1,1
0x0a9f8b90d2bc2b126fceb93ee747c2b707e23764,0,500,weth-pair,334.44,0.03,4518,0,1
0x27941a235804f33d81adabb2d56589c5f6ea6556,1,10000,weth-pair,231671.45,119405.21,9590,1,1
0x2a216495584e406c39582d3ee583aeda937beba6,1,10000,other,0.0,0.0,6574,1,0
0x1becf1ac50f31c3441181563f9d350ddf72a2bfa,1,3000,weth-pair,4547.74,744.27,5628,1,1
0x7d4e22a6abbfe86f730b179d2b934c0981712f45,1,500,other,1486.37,99.45,7510,1,1
0xe8c6c9227491c0a8156a0106a0204d881bb7e531,0,3000,weth-pair,45863.37,472.0,9984,1,1
0xfa06982d442deac6ce57dedce29d55cc6ff99d73,1,10000,weth-pair,11688.39,2231.9,4809,0,1
0x403b1b747b1efb309070436c9ac99bf476f299ea,1,10000,weth-pair,18968.92,4475.07,3943,1,1
0x68a70d80424a3f558873a0c467c554bcb723b227,1,10000,weth-pair,21795.77,3376.16,1601,1,1
0x9445bd19767f73dcae6f2de90e6cd31192f62589,1,10000,other,35742.94,7220.06,4729,1,1
0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0,1,500,weth-pair,659.72,271.67,6613,1,1
0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,1,3000,weth-pair,16011.69,8340.15,7194,1,1
0xfa4a4c553733f2e0c54f1c4b0ddc1fa2f5f10ce6,1,10000,weth-pair,30932.86,5137.61,7254,1,1
0x122c12fcab68cb8cd96615c636ac44999ba90f2b,1,3000,weth-pair,1389.03,1227.93,4327,1,1
0x25ca2719b2b4bc137be0ea6e5bb83bf3a3dbdb7e,1,3000,weth-pair,1320.45,296.49,2290,0,1
0xa4e489d21dddf750fb0e71b512189504427c48c9,1,10000,weth-pair,18805.36,718.25,1598,0,1
0xc4dbe30fecc148a8755c970f3b8b0c9af0db81f5,1,10000,other,21999.85,7621.11,6961,1,1
0x44f9469d0d5393d3a01a0d4fa14fe7713c1ad1f7,1,10000,weth-pair,4674.48,1950.83,2667,1,1
0xc7cf089fb4bc91f1981df2285ca019ab09a5dd3b,1,10000,weth-pair,22835.95,8339.71,4281,1,1
0x3687b338d229dc2aaa69ca4b2a7a90795017a997,1,3000,other,0.0,0.0,3543,0,0
0x5c95d4b1c3321cf898d25949f41d50be2db5bc1d,0,500,stable-stable,19230.25,6759.46,4348,1,1
0x4109ab7966c5461439bdb0beda92c92fec767966,1,3000,other,1026.53,202.13,2404,1,1
0x0858e2b0f9d75f7300b38d64482ac2c8df06a755,1,3000,other,0.0,0.0,5145,1,0
0x8cd6c8c449918d92d2ad4658c32f2e2ff1e7096d,1,10000,weth-pair,45959.15,17585.36,4636,1,1
0xefd69f1ff464ed673dab856c5b9bca4d2847a74f,1,3000,weth-pair,1931.69,297.43,2761,1,1
0x054083270214cdce329c3a6e5d5346d661a77a76,1,10000,weth-pair,2660.52,270.33,1700,0,1
0xcd8286b48936cdac20518247dbd310ab681a9fbf,1,10000,weth-pair,12755.09,3615.68,3406,1,1
0x290a6a7460b308ee3f19023d2d00de604bcf5b42,1,3000,weth-pair,5865.8,1502.51,5628,1,1
0x51c2e82b1d0815eda5f21d63795a77774e988e50,1,3000,other,7352.42,2153.63,3999,0,1
0xec2061372a02d5e416f5d8905eea64cab2c10970,1,10000,weth-pair,40584.4,9557.86,5347,1,1
0xa8e8c91faa15149f5f6e4a37846dcd58b88b3ec7,1,3000,other,648.5,224.26,4332,1,1
0x371a0985d104c706cafa26ffb990f55ba55bf6c5,1,3000,other,864.87,343.89,2592,1,1
0xa4ca754abbe392c635f795e092f7fe6307d0088d,1,10000,other,2752.0,675.46,1431,1,1
0x2b7e68fa478ebf6b1b4697fabaedb61fe17cfab5,1,3000,weth-pair,6079.17,115.57,10239,0,1
0x30ea22c879628514f1494d4bbfef79d21a6b49a2,0,500,weth-pair,5362.0,1412.72,3503,1,1
0x8fe199d58ebbec1c9c8dc45c9961ce3ac33e939c,1,3000,weth-pair,3387.64,1564.83,2748,1,1
0x13dc0a39dc00f394e030b97b0b569dedbe634c0d,1,3000,weth-pair,388.56,172.41,3461,1,1
0xc7ec87aeb9d1129c42123859220c525aba1ca617,1,3000,weth-pair,4268.56,1603.98,5401,0,1
0x7138eae57e8a214f7297e5e67bb6e183df3572d5,0,3000,weth-pair,7087.01,485.01,1501,1,1
0xc3b4acd01c91e813d49332f11c0ec294c76104fa,1,10000,other,16791.81,4554.18,2390,1,1
0x0b732e2e0fb07c5dec674932895beb4e3a7ccf2c,0,500,btc-pair,6235.46,1737.46,2149,0,1
0xb011e4eb4111ef00b620a5ed195836dcd69db1ff,0,3000,weth-pair,1356.25,104.33,3113,1,1
0xae750560b09ad1f5246f3b279b3767afd1d79160,1,10000,other,271005.46,54553.21,12191,1,1
0xa9de9685d373763b424d42a9b01bb87999e110d9,0,3000,other,5500.59,524.12,2872,1,1
0xde77450d0887994364b62a93e14a3a76d2db9162,1,10000,other,38648.73,10154.93,3684,1,1
0xe71f731c2b76b145354a2bd9e8216f7b0e40d555,1,3000,other,19361.43,4106.98,10096,1,1
0xc7cbff2a23d0926604f9352f65596e65729b8a17,1,10000,weth-pair,32661.36,12578.55,2912,1,1
0xe177b575d628f4c9879fb184f20103a865a3f002,1,3000,btc-pair,698.83,30.9,494,1,1
0xd6e420f6b1c4035ffd566963301b92067a8c34cd,0,3000,weth-pair,430.51,65.04,3633,1,1
0xcbcc3cbad991ec59204be2963b4a87951e4d292b,1,10000,weth-pair,47823.97,1248.02,6428,1,1
0x1cffd8ed91e62c84c163e2116b14a6ba1fd0de17,1,3000,weth-pair,745.88,0.0,314,0,1
0xf260d15e8ebe54d210ef53f5b61cb46bd9aa29ee,1,500,weth-pair,829.59,168.96,5702,1,1
0xffc9efd66926e3023a4cbd20145ca48f52dff2d9,1,10000,other,8471.2,2185.05,2718,0,1
0x1542cd77e7a605cbf140823a9f21fa7ddde44078,1,10000,other,4590.79,1452.72,3993,0,1
0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,1,10000,weth-pair,31889.48,6223.95,7400,0,1
0xc96b335567bf88fcf2a57f4b5e145e02bcc58922,0,3000,weth-pair,56.87,0.0,450,0,1
0x096501097213216a36f33b3d7e0ff4c2e0347a64,1,10000,other,30865.88,10646.71,3263,1,1
0xfcfdfc98062d13a11cec48c44e4613eb26a34293,1,10000,weth-pair,49353.32,6366.3,3771,1,1
0x5f7e8408e573e934b0df49ba5b569c30f1ebbad4,1,10000,other,33187.59,12703.63,3558,1,1
0x66bea722346efc72a5a2fc3d35abd7915547fea0,1,10000,weth-pair,4501.33,1527.18,4579,1,1
0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,1,10000,weth-pair,24425.76,8397.81,4395,1,1
0x4b62fa30fea125e43780dc425c2be5acb4ba743b,1,10000,weth-pair,45498.42,11351.02,4228,1,1
0x331399c614ca67dee86733e5a2fba40dbb16827c,1,10000,weth-pair,8493.66,1885.2,4838,1,1
0xb003df4b243f938132e8cadbeb237abc5a889fb4,0,10000,weth-pair,71452.15,39020.65,8690,1,1
0xf8f0ef9f6a12336a1e035adddbd634f3b0962f54,1,10000,other,0.0,0.0,3520,1,0
0xcd423f3ab39a11ff1d9208b7d37df56e902c932b,1,10000,weth-pair,41837.16,23243.88,5591,1,1
0xc3f6b81fb9e6db259272026601689e383f94c0b0,1,10000,weth-pair,11318.7,2719.73,1980,1,1
0x6890cea9bd587c60d23cf08c714c8cbad2269ff3,1,3000,other,0.0,0.0,4943,0,0
0x61192eb6ca9fe34a3ccc5f4cd4bf6fefb77a037f,1,3000,weth-pair,6761.34,1165.59,4966,0,1
0xb26a868ffa4cbba926970d7ae9c6a36d088ee38c,1,3000,weth-pair,26282.64,9534.9,3883,0,1
0x412940fdac1214fc3df430769f54e69210a18e49,1,3000,weth-pair,7894.46,690.72,5400,1,1
0x3af029b34926028d7ecd4b870cf096493e18f6d0,1,3000,other,8913.7,2661.77,4657,0,1
0xc987d503a9f78f6d1d782c1fff5af4cb34437e3f,1,3000,weth-pair,6818.96,2644.68,3258,1,1
0x6378f1fdaf3048ca71d8f69671c31cb83cabee69,1,10000,weth-pair,3287.47,419.93,2784,0,1
0xc2a8f4fc2aa6cddb18ae19df1783f9f33ac2e33b,1,10000,weth-pair,7461.23,443.71,441,0,1
0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,1,10000,weth-pair,8336.38,757.14,2611,1,1
0xd017617f6f0fd22796e137a8240cc38f52a147b2,1,3000,weth-pair,1698.22,376.81,4713,1,1
0x4d63da0421ab1d71fbf2a3d3c8625a66d9b9799d,1,3000,other,12573.38,10054.64,16846,0,1
0x59d813c1d0266278e2f5f146c0e222a6cfea83df,1,3000,weth-pair,8375.23,1330.32,3733,1,1
0xe42318ea3b998e8355a3da364eb9d48ec725eb45,1,3000,weth-pair,5641.65,2906.87,7213,1,1
0x38fa0e36a9eb335ca00dbd6d0f203b0bd72ce3b6,1,3000,weth-pair,8678.37,2844.12,4017,0,1
0x0cac93cfdaa3005ac781f00c1565b8df5f4dcedd,0,10000,other,0.0,0.0,852,0,0
0x83a5f5bdc1c6bc32bdd17ed75a69652002e7cac6,0,10000,weth-pair,306.06,94.71,945,1,1
0xe7f6720c1f546217081667a5ab7febb688036856,1,3000,weth-pair,715.73,247.41,3154,1,1
0x9c9b943c90450f601cb389d3851795db1a395710,1,10000,weth-pair,4454.45,867.81,1410,1,1
0x881e1bd47e50a3ad8e4bb8668f726a87ce31db86,1,3000,other,0.0,0.0,4628,1,0
0x44c95bf226a6a1385beaced2bb3328d6afb044a3,1,10000,weth-pair,56522.06,5065.03,6860,1,1
0x7f76a06e8485bb5a12c0e2632dd5c365ecf3e6da,1,3000,other,949.63,57.04,1905,1,1
0xf51648233bb51fffe2bed4be89fcff4ea1fc9ac4,1,3000,other,13753.18,5386.48,4392,1,1
0x465e56cd21ad47d4d4790f17de5e0458f20c3719,1,3000,weth-pair,1462.55,395.92,4395,1,1
0x21060e3de5d324933d1471aa1a5ce8409cac47cf,1,3000,weth-pair,3250.59,919.75,2924,0,1
0x4a480f11a98d09a7c37ecbb4fafccf803e287f42,1,3000,other,1585.43,433.03,2141,0,1
0x489cebe6cd5dc5dcb7047a1f0d4f358a5d2fb295,1,3000,weth-pair,8167.07,3590.92,3558,1,1
0x4e665157291dbcb25152ebb01061e4012f58add2,0,100,other,394.68,78.15,3091,0,1
0x6cbe9fbfba9dbdc063fe0d6d803d25e7d0ce4a51,1,3000,other,928.74,151.2,1752,1,1
0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,0,500,stable-stable,4859.24,1330.07,3190,1,1
0xe3100bb16871d9f53a5bc8a659803811a4d08e59,1,3000,other,392.24,145.64,1093,1,1
0xa4bc5738951ed7d6b224016f8cd0774f7b2a34f1,1,10000,weth-pair,495.99,0.0,409,0,1
0x645c3a387b8633df1d4d71ca4b50d27233bcb887,1,10000,other,0.0,0.0,2320,1,0
0x884accd11c12104dbd273b97159002486489c0ca,1,3000,weth-pair,1340.93,452.07,1608,1,1
0xa305f3aad48e285c002a2dbadbbba58fea10ad45,1,3000,other,7230.29,970.02,3472,1,1
0x7a233f0e957a9ff4726c738e9d790b9956f4c894,1,10000,weth-pair,28976.04,4279.68,5999,1,1
0x408a625596f47314e1fd4a6cbce84c4a8695ba3f,1,3000,other,1824.9,1048.06,5313,1,1
0xc76cdb74d781e219e8c8855a99584dd2e4580046,1,10000,weth-pair,14880.71,4262.71,3822,0,1
0x18adbc0144059be823a5d0de1d6445002f858eb5,1,3000,weth-pair,3313.69,1443.44,2973,1,1
0xf2f5f087fc434c96f1bb469be2529d12440087bd,0,100,other,7.65,2.18,2736,0,1
0x9496d107a4b90c7d18c703e8685167f90ac273b0,1,3000,weth-pair,1343.88,118.43,1476,1,1
0x7a0fbcc466e6830d3a813826ddeec608978bde2f,1,10000,weth-pair,857.94,21.96,1622,1,1
0x05f63dc38bfeb686ca68b9d237b192cb43067ce0,1,10000,weth-pair,11941.45,1172.15,4932,1,1
0x2837809fd68e4a4104af76bbec5b622b6146b2cb,1,10000,weth-pair,497851.38,291929.22,9159,1,1
0x6b55e8a50db7ccc8f7bdb437ce03a32a47d221d5,1,10000,weth-pair,29574.03,6897.54,7647,1,1
0x35d1e851f04b874ec6eb7b0589f04686ebe64c8c,0,100,other,84.2,36.33,3503,1,1
0xa5ef2a6bbe8852bd6fd2ef6ab9bb45081a6f531c,1,10000,other,1190.57,127.44,1193,1,1
0xf0230b6f9604e3edc13e125806e4c5446c34dfdf,1,10000,weth-pair,34797.16,3824.68,4180,1,1
0x25215d9ba4403b3da77ce50606b54577a71b7895,1,10000,other,0.0,0.0,3793,1,0
0xe936f0073549ad8b1fa53583600d629ba9375161,1,10000,weth-pair,81954.26,35778.45,3670,1,1
0xed7ef9a9a05a48858a507c080def0405ad1eaa3e,0,500,other,0.0,0.0,4979,1,0
0x6e5930d139a848e0446ff11e0d30f964eec8df76,1,10000,other,476279.15,822.18,8995,0,1
0x8aee53b873176d9f938d24a53a8ae5cf36276464,0,500,other,6151.18,499.49,5061,0,1
0x2a0330c7e979a4d18e5b0c987b877da24dd37d04,0,10000,weth-pair,38086.29,14534.09,4696,1,1
0x6c49592c54238e51e59b04ff3751c3d3b30445c7,1,3000,weth-pair,117.02,0.0,240,0,1
0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,1,3000,other,1241.03,155.21,1795,1,1
0x78235d08b2ae7a3e00184329212a4d7acd2f9985,1,10000,other,11366.74,993.26,2132,1,1
0xfba26c3f9c8ecef989def3c5c8ad037487462d83,1,3000,weth-pair,4132.77,1562.52,3832,1,1
0xac2bb0855ab7963152c8fc4f98a862dcac530a4e,1,3000,other,0.0,0.0,1606,1,0
0x28dd617d6528a1fae26bf4293d7e9cbf2641ee86,1,3000,other,4358.19,926.91,2322,0,1
0x36095c32623186aa74257fc6729e2aa80ee17cee,1,10000,weth-pair,20811.04,3397.53,3073,1,1
0xd22568175466184a9fcd903963995806f466b99b,0,10000,weth-pair,537.9,3.44,255,0,1
0x26fa8b07dce29fb1f0fb3c889e01b59debadefda,1,3000,weth-pair,3556.0,315.56,4207,1,1
0x065ff88d5cf1963dae5c1644f3f07550a2cb82dc,0,3000,other,254.88,0.0,1182,0,1
0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e,1,10000,other,8265.69,1863.57,2714,1,1
0x6637d3d16bf761289e0e2dc7668135c49e9dd801,1,3000,weth-pair,694.85,233.64,2428,0,1
0x79db69ab1ed51261a9fdc3bf0e6db3fa48b8cc52,1,10000,weth-pair,862.87,38.45,380,1,1
0x1dfd47d8609e98b930f82e9e734d3fc6067bc643,1,3000,weth-pair,466.28,0.0,658,1,1
0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,0,3000,weth-pair,4570.99,1499.44,1701,1,1
0xfeb09c7e130a4b87b27ebd648ec485657b688b34,1,10000,weth-pair,14857.8,3832.5,3196,1,1
0xf3d15274772f40f65673fd35c665dcf7d6c27e8f,1,10000,weth-pair,2074.57,277.33,2796,0,1
0xa11c29e8b7b0eabffd72b2096b531e8456bad46c,1,10000,weth-pair,167.21,37.24,1018,0,1
0x40515518ade5a9218b1013e2b1f6387e9e40270d,1,3000,weth-pair,101.12,11.17,450,1,1
0xa14afc841a2742cbd52587b705f00f322309580e,1,3000,other,8073.88,4389.21,6377,1,1
0x5add7be9c8272a35330dcb378c4b21c2448ba406,1,10000,weth-pair,20930.48,225.92,1189,0,1
0x893f503fac2ee1e5b78665db23f9c94017aae97d,1,3000,other,8733.27,3882.32,3181,1,1
0xc0b7f8b3f857df57027d340cf101a164c3b20bb8,1,10000,other,5021.82,1849.67,3967,0,1
0x6dcba3657ee750a51a13a235b4ed081317da3066,1,500,weth-pair,1820.12,323.59,3371,0,1
0x9ba3f47fe7f5a12562ba0a4a5645d8bf9ea1dd8e,0,10000,weth-pair,11887.68,6543.33,2634,1,1
0x6e064484bcf7985bf164cd04bf67f4728d651d72,0,500,weth-pair,884.18,0.02,1326,0,1
0xc979f885f3de74ea98b40c108bb93c2eb84b14ed,1,3000,weth-pair,3309.04,1494.92,2861,0,1
0x26feed00c2474116c093d55879c57e55ed563ce3,0,10000,weth-pair,578.86,0.0,214,0,1
0xe5ae9d3976002433fdfb64838ad6acb5212e70d3,0,3000,weth-pair,838.22,28.28,2737,0,1
0x02edd21f1db8eb146be60998e9801691e725f119,0,100,weth-pair,276.01,8.86,2019,1,1
0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,1,3000,weth-pair,5201.86,1847.99,5155,1,1
0xc3881fbb90daf3066da30016d578ed024027317c,1,10000,weth-pair,13963.67,7013.15,2899,1,1
0x22a80b289670a5676e0be54ad6514fa601757875,1,3000,weth-pair,366.15,86.66,4131,1,1
0xf9f7f108b3e2323343acf9bd9d34906aa478de6d,1,10000,weth-pair,3417.65,701.32,1802,1,1
0xa91f80380d9cc9c86eb98d2965a0ded9e2000791,1,3000,other,93257.96,28821.7,4348,1,1
0x72879d5aebfa4e608bbfac2161ca962f97899a7e,0,10000,weth-pair,761.9,5.11,448,0,1
0x8e4318e2cb1ae291254b187001a59a1f8ac78cef,1,100,other,1282.8,785.54,4005,1,1
0x70bb8e6844dfb681810fd557dd741bcaf027bf94,1,3000,weth-pair,545.71,215.5,1177,1,1
0x94e4b2e24523cf9b3e631a6943c346df9687c723,0,500,weth-pair,23.76,3.27,2171,1,1
0x968510ce860030060283aedc4d951bb72f939334,1,3000,weth-pair,2004.4,1171.27,2165,1,1
0x726709acc841fd8302f79e4a7028235e09b9d87e,0,100,other,0.0,0.0,1259,0,0
0x09400c5bde8e2f2e08d959ba3c7f36d514f62c9b,1,10000,other,1351.85,229.77,1714,0,1
0xcbfb8d042342ec7816432d12120fc4e740a2d419,1,3000,weth-pair,116.47,40.77,1723,0,1
0x084b5191bd08412952337b1108b6e5942418928f,1,3000,weth-pair,12262.14,5824.08,2863,1,1
0xe61cedeb1593e2d9f06af1e212842c8b5e289863,1,3000,other,2117.98,578.93,2036,1,1
0x039b9cf3407f4573b7d37530c42ef9c7db424fc8,1,10000,weth-pair,181.82,37.51,1121,0,1
0x2349a69875aad7beb787f6f230ea2d71a52d6283,1,500,weth-pair,1806.99,1393.33,4895,1,1
0x677d05b8bc5c691afd0dcb8ed81404c1ebe114d6,1,10000,weth-pair,13454.71,5788.6,2431,1,1
0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,1,10000,weth-pair,19042.08,10006.56,3146,1,1
0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,1,10000,weth-pair,16756.15,5240.51,2825,1,1
0xe56275ccef4baf8623432b0d89a8970b20aeff37,1,10000,weth-pair,13475.12,69.67,3372,0,1
0x27dbabcc58f25063526fa414c5f852b3b505cf76,1,10000,weth-pair,15070.82,4088.31,2406,1,1
0x557520519449baa1e2d4d4ad4ca0a23dc3fd6ec1,1,3000,other,1062.62,299.9,2390,0,1
0xc72abb13b6bdfa64770cb5b1f57bebd36a91a29e,1,3000,other,12246.14,369.42,7045,1,1
0x14424eeecbff345b38187d0b8b749e56faa68539,1,3000,weth-pair,2914.38,882.57,4388,1,1
0xb6d629cb247333dd5e273b75741c55dfeca6f6e9,1,500,other,1763.45,674.08,2188,0,1
0xc5af84701f98fa483ece78af83f11b6c38aca71d,1,10000,weth-pair,27195.23,18256.9,2905,1,1
0xdefdac77a9a767a2c4eed826e1aead2dace53e1c,0,10000,weth-pair,691.09,84.7,1440,1,1
0x98409d8ca9629fbe01ab1b914ebf304175e384c8,1,3000,weth-pair,1495.62,598.5,3965,1,1
0x6c4c7f46d9d4ef6bc5c9e155f011ad19fc4ef321,1,10000,weth-pair,5269.34,1240.1,1597,1,1
0x2efec2097beede290b2eed63e2faf5ecbbc528fc,1,3000,weth-pair,16916.81,5133.41,2182,1,1
0x3bd4c71155de785328bd7d1118acad7798cbaf6b,1,10000,weth-pair,5310.56,199.68,2288,1,1
0x820ee6b0be5942bc3b28db52678ae97b82fab52d,1,3000,weth-pair,1039.61,250.39,1721,0,1
0xc5c9a9ab6403cdba9722463000146c18b504f0ba,1,10000,weth-pair,17161.19,8807.5,4082,1,1
0x7d45a2557becd766a285d07a4701f5c64d716e2f,1,10000,weth-pair,26939.44,6846.46,1924,1,1
0x391e8501b626c623d39474afca6f9e46c2686649,0,3000,btc-pair,680.11,103.15,1973,1,1
0x1b934271e2759d74272471e98c8fc3289b591228,1,10000,other,2243.48,167.31,1761,0,1
0x54a5f5d841212efa9ccba5e99404288bb4e38dfa,0,3000,other,81.54,43.06,1835,0,1
0x33f6e97ea6f5dfa6691176b33ad5677e08fb6b38,0,10000,weth-pair,1639.9,544.35,1768,1,1
0x1a3fb049c2d88a16b927be6a4cae48ca38d93d4c,1,3000,weth-pair,2906.59,1046.92,3425,1,1
0x99f60479da6a49d55eba34893958cdaacc710ee9,1,10000,other,0.0,0.0,1547,1,0
0xe2680fd7cdbb04e9087a647ad4d023ef6c8fb4e2,1,3000,weth-pair,6798.74,2667.84,3139,1,1
0x7efd2626ee9ba89b46630c4bbf684561abab6733,0,3000,other,192.92,51.95,1130,1,1
0x81fbbc40cf075fd7de6afce1bc72eda1bb0e13aa,1,3000,weth-pair,229.2,65.1,1874,1,1
0x3ebec0a1b4055c8d1180fce64db2a8c068170880,1,3000,weth-pair,224.16,45.02,1619,1,1
0xe9f1e2ef814f5686c30ce6fb7103d0f780836c67,1,3000,other,16349.18,3391.54,1822,1,1
0xd632204b44ddf050019676be26f23adfc539dbaa,1,10000,weth-pair,857.36,150.43,357,0,1
0xa0d9ab5af36933656671fa0813ffb407e9e0fc75,1,10000,other,0.0,0.0,2667,1,0
0x9cb91e5451d29c84b51ffd40df0b724b639bf841,1,10000,weth-pair,3227.31,787.27,1989,1,1
0x1dcd41a3876959023ef49603374af655973a64cf,1,3000,other,1283.3,126.87,1159,0,1
0xcfac0661d802ef85ece2f02ca691cd2079a19456,1,3000,weth-pair,1856.32,408.49,2703,1,1
0x5a6799c11afb8aa3b766f354d2d9863dda118553,1,3000,weth-pair,3874.18,1185.52,3130,1,1
0xea4ba4ce14fdd287f380b55419b1c5b6c3f22ab6,1,3000,weth-pair,756.61,253.34,2660,1,1
0xe931b03260b2854e77e8da8378a1bc017b13cb97,1,10000,weth-pair,12764.55,5948.92,2692,1,1
0x12cc685eeb95d3fcdfae0a996e214e51fa6f7548,1,10000,weth-pair,19934.92,2505.72,5373,1,1
0x526cd4f72f2cc54d6a02a7fefc84753a826a5737,1,100,other,676.33,198.24,1703,0,1
0xbaec0e18c770993ffb1175fef493b5113cc6e32d,0,10000,weth-pair,3546.51,940.74,1687,1,1
0xf7849d0852fc588210b9c0d8b26f43c0c9bc1470,0,10000,weth-pair,4319.28,1820.75,1817,1,1
0x965e3a3007c02162d11ad3db98d475b8b9c690f7,1,500,weth-pair,73.36,42.38,1600,1,1
0xaa683fd3ae3033e0f3ffba14619e5371057740b7,1,10000,weth-pair,2991.04,531.23,939,1,1
0x238f00fcfd4f0c5930028237c6a1b395f4c0fc74,1,10000,other,490971.45,1805.02,7580,0,1
0x14a9f195a1c9af738d7444c870a0aa24224893d1,0,3000,other,337.82,11.39,614,0,1
0x06d6d72e579c19f2a6f8ab47bd71ccba2cbbcbcf,0,10000,weth-pair,367.37,0.0,168,0,1
0x2e4784446a0a06df3d1a040b03e1680ee266c35a,0,10000,weth-pair,5017.47,85.64,1256,1,1
0xf9bc02a0f79ee8b6982a754979c9dbd909ccee10,1,10000,weth-pair,1054.94,94.66,1550,1,1
0x23e182724f1b00a3c5a2c76502096625b5fe87cd,1,3000,weth-pair,2138.47,750.41,4361,0,1
0xfa8a27ff25863419fae7f584459c34d90538b348,1,3000,other,738.42,331.01,1126,0,1
0x9e0fc414e8d5c45b0890c32ab9329ac90b3ab534,1,10000,weth-pair,341.1,155.95,2030,1,1
0x24eb98386106f9f866820ef357bbd6c98266301b,0,10000,weth-pair,301.64,0.0,161,0,1
0xe472a9450974d9bae8be0eaebe556dfc892297cd,1,10000,weth-pair,13683.14,3974.62,1942,0,1
0xb431c70f800100d87554ac1142c4a94c5fe4c0c4,1,3000,other,29238.62,12196.48,3462,1,1
0x77843ea21a4cc006766bba8bdefd934cbea20f4a,1,3000,weth-pair,7546.79,2453.35,4144,1,1
0x4548280ac92507c9092a511c7396cbea78fa9e49,0,3000,btc-pair,58027.51,161.98,3330,1,1
0x220ec3a989fbbf750407103574731edb4d4eb397,0,10000,weth-pair,188.29,0.0,158,0,1
0x4068038ab5490063a3ead93b3712ed082e62bd59,1,500,weth-pair,5160.88,3666.17,5362,0,1
0x1a89ae3ba4f9a97b10bac6a77061f00bb956858b,1,3000,weth-pair,2604.65,1015.74,1990,1,1
0x1cb63ca0f6bf03acd85c2d1167cb141af074af22,0,3000,weth-pair,526.37,63.9,1133,1,1
0xfaace66bd25abff62718abd6db97560e414ec074,1,3000,weth-pair,2267.19,688.09,4541,1,1
0x850e09eff92cb8a36c3a8e0c808e2d07cd8744a0,0,100,other,0.0,0.0,1228,0,0
0x463a60837d50cc8901cd314ae454331260a8fff9,1,10000,other,13251.51,5275.15,3268,1,1
0x959c7d5706ac0b5a29f506a1019ba7f2a1c70c70,1,3000,weth-pair,3107.88,589.77,2946,1,1
0x084565106618419274beed1b4ad4bdff77c5f90f,0,3000,stable-stable,420.83,268.33,788,1,1
0xf239009a101b6b930a527deaab6961b6e7dec8a6,1,10000,weth-pair,1493.33,160.4,1484,1,1
0x63caa808cbde017d88f8a5aa4efbe02710f356c3,1,3000,other,0.0,0.0,1197,0,0
0x4d3ae7904a2e9612c2f3b6686dbb3991a7b7ebe5,1,10000,weth-pair,16483.73,8635.4,5575,0,1
0xa2542303c9a01c011da9106128d9b0838e6c3e57,1,10000,weth-pair,1725.35,378.55,1731,0,1
0xb382646c447007a23eab179957235dc3fc51606c,1,3000,other,1301.28,339.0,2053,0,1
0x2afeaf811fe57b72cb496e841113b020a5cf0d60,1,10000,weth-pair,9122.03,4161.63,2262,1,1
0x580ee6b001348fa0deb675f4d55259c96c4a3a31,1,500,other,0.0,0.0,1338,1,0
0x6d69dce31606abd62c58e95ba984718eebd540ea,0,10000,weth-pair,3923.68,1305.87,3602,0,1
