policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,lp_vs_hold_pct,fee_revenues,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price
fixed_6bps,5212,6.0000,0.4166,-0.1432,-0.0072,0.7972,0.3806,1348.8210,218,1440,0.976210,0.975819
fixed_6bps,5213,6.0000,0.4091,-0.0041,-0.0002,0.8014,0.3923,1332.4951,218,1440,0.995940,0.995542
fixed_6bps,5214,6.0000,0.4060,-0.1947,-0.0097,0.8224,0.4164,1336.9879,218,1440,1.028102,1.027690
fixed_6bps,5215,6.0000,0.4083,-0.4679,-0.0234,0.8200,0.4118,1345.4864,237,1440,1.043734,1.043316
fixed_6bps,5216,6.0000,0.4049,-0.3916,-0.0196,0.7936,0.3887,1348.9128,201,1440,0.960811,0.960427
fixed_6bps,5217,6.0000,0.3914,-0.2663,-0.0133,0.8353,0.4439,1351.5625,232,1440,1.032905,1.032491
fixed_6bps,5218,6.0000,0.4071,-0.2099,-0.0105,0.8177,0.4106,1343.7146,219,1440,1.029186,1.028774
fixed_6bps,5219,6.0000,0.4217,-0.0490,-0.0025,0.8212,0.3996,1343.9911,227,1440,1.014061,1.013655
fixed_6bps,5220,6.0000,0.3800,-0.5607,-0.0280,0.8379,0.4579,1367.4738,273,1440,1.047923,1.047503
fixed_6bps,5221,6.0000,0.4111,-0.7964,-0.0398,0.8503,0.4392,1332.5112,243,1440,1.057239,1.056815
fixed_6bps,5222,6.0000,0.4070,-0.1060,-0.0053,0.7974,0.3904,1347.4905,230,1440,0.979510,0.979118
fixed_6bps,5223,6.0000,0.4054,-0.0811,-0.0041,0.8149,0.4095,1361.9411,233,1440,1.018100,1.017692
fixed_6bps,5224,6.0000,0.4063,-1.2701,-0.0635,0.8406,0.4343,1338.4045,238,1440,1.072548,1.072118
fixed_6bps,5225,6.0000,0.4100,-0.2771,-0.0139,0.8222,0.4122,1341.0843,219,1440,1.033572,1.033158
fixed_6bps,5226,6.0000,0.3995,-0.9323,-0.0466,0.7923,0.3928,1355.5957,221,1440,0.939865,0.939489
fixed_6bps,5227,6.0000,0.4078,-0.0588,-0.0029,0.8158,0.4080,1337.3793,225,1440,1.015405,1.014999
fixed_6bps,5228,6.0000,0.4055,-1.1387,-0.0569,0.8371,0.4316,1340.8118,240,1440,1.068630,1.068202
fixed_6bps,5229,6.0000,0.3975,-0.0172,-0.0009,0.8145,0.4170,1356.9649,237,1440,1.008324,1.007920
fixed_6bps,5230,6.0000,0.4105,-0.0793,-0.0040,0.7958,0.3853,1339.5472,229,1440,0.982263,0.981870
fixed_6bps,5231,6.0000,0.4049,-0.0032,-0.0002,0.8086,0.4037,1348.1702,222,1440,1.003586,1.003184
fixed_6bps,5232,6.0000,0.4076,-0.0000,-0.0000,0.8134,0.4058,1359.3970,234,1440,1.000498,1.000097
fixed_6bps,5233,6.0000,0.3919,-0.0006,-0.0000,0.8123,0.4204,1366.3300,239,1440,1.001643,1.001242
fixed_6bps,5234,6.0000,0.3895,-0.0623,-0.0031,0.7986,0.4091,1359.7055,232,1440,0.984271,0.983877
fixed_6bps,5235,6.0000,0.3922,-0.1648,-0.0082,0.8261,0.4339,1355.5896,256,1440,1.025840,1.025430
fixed_6bps,5236,6.0000,0.3965,-0.3084,-0.0154,0.7938,0.3973,1350.3489,212,1440,0.965184,0.964798
fixed_6bps,5237,6.0000,0.4230,-1.0829,-0.0541,0.7823,0.3593,1340.6807,204,1440,0.935267,0.934892
fixed_6bps,5238,6.0000,0.4118,-0.6122,-0.0306,0.7901,0.3783,1347.4192,216,1440,0.951126,0.950745
fixed_6bps,5239,6.0000,0.4114,-1.6764,-0.0838,0.7733,0.3619,1347.8364,208,1440,0.919789,0.919421
fixed_6bps,5240,6.0000,0.3994,-0.4771,-0.0239,0.7864,0.3870,1345.9512,226,1440,0.956788,0.956406
fixed_6bps,5241,6.0000,0.4065,-0.0783,-0.0039,0.8153,0.4089,1328.1915,233,1440,1.017776,1.017369
fixed_6bps,5242,6.0000,0.4206,-0.6505,-0.0325,0.8237,0.4031,1345.3601,235,1440,1.051661,1.051241
fixed_6bps,5243,6.0000,0.4062,-0.2763,-0.0138,0.7935,0.3873,1357.4433,205,1440,0.967030,0.966643
fixed_6bps,5244,6.0000,0.4002,-0.1262,-0.0063,0.8026,0.4024,1360.5464,234,1440,0.977655,0.977264
fixed_6bps,5245,6.0000,0.4036,-0.3580,-0.0179,0.8303,0.4267,1344.3162,240,1440,1.038202,1.037786
fixed_6bps,5246,6.0000,0.3879,-1.1646,-0.0582,0.7766,0.3887,1390.2793,224,1440,0.932911,0.932537
fixed_6bps,5247,6.0000,0.4147,-0.0181,-0.0009,0.8075,0.3928,1351.9329,231,1440,1.008527,1.008123
fixed_6bps,5248,6.0000,0.4021,-1.2725,-0.0636,0.7812,0.3791,1348.2330,222,1440,0.929928,0.929556
fixed_6bps,5249,6.0000,0.3965,-0.0498,-0.0025,0.8185,0.4220,1350.1110,241,1440,1.014172,1.013766
fixed_6bps,5250,6.0000,0.4222,-0.5653,-0.0283,0.8209,0.3986,1336.6238,220,1440,1.048120,1.047701
fixed_6bps,5251,6.0000,0.4130,-1.0786,-0.0539,0.8212,0.4082,1344.0419,224,1440,1.066765,1.066338
fixed_6bps,5252,6.0000,0.4179,-0.4193,-0.0210,0.8179,0.4000,1316.2424,214,1440,1.041374,1.040958
fixed_6bps,5253,6.0000,0.4047,-0.4675,-0.0234,0.7842,0.3795,1356.5370,217,1440,0.957220,0.956837
fixed_6bps,5254,6.0000,0.4042,-0.0452,-0.0023,0.8236,0.4194,1360.1639,229,1440,1.013496,1.013090
fixed_6bps,5255,6.0000,0.4246,-0.0526,-0.0026,0.7931,0.3685,1323.7053,198,1440,0.985540,0.985146
fixed_6bps,5256,6.0000,0.4154,-1.1846,-0.0592,0.8347,0.4193,1334.6799,230,1440,1.070021,1.069593
fixed_6bps,5257,6.0000,0.4037,-0.3457,-0.0173,0.8117,0.4079,1363.2872,231,1440,1.037535,1.037119
fixed_6bps,5258,6.0000,0.4078,-0.1455,-0.0073,0.8051,0.3973,1337.8521,213,1440,0.976017,0.975627
fixed_6bps,5259,6.0000,0.4168,-0.0404,-0.0020,0.8152,0.3984,1344.7046,244,1440,1.012765,1.012359
fixed_6bps,5260,6.0000,0.4020,-0.2972,-0.0149,0.8271,0.4251,1343.6446,234,1440,1.034781,1.034367
fixed_6bps,5261,6.0000,0.4156,-0.1102,-0.0055,0.8126,0.3970,1332.9922,220,1440,1.021110,1.020701
fixed_6bps,5262,6.0000,0.4089,-0.0140,-0.0007,0.8028,0.3939,1359.0923,214,1440,0.992507,0.992110
fixed_6bps,5263,6.0000,0.4160,-0.0008,-0.0000,0.8028,0.3868,1338.0132,213,1440,0.998212,0.997812
fixed_6bps,5264,6.0000,0.4156,-0.0773,-0.0039,0.7926,0.3770,1357.7501,218,1440,0.982489,0.982096
fixed_6bps,5265,6.0000,0.4094,-1.0993,-0.0550,0.7762,0.3668,1337.4741,199,1440,0.934786,0.934412
fixed_6bps,5266,6.0000,0.4021,-0.1613,-0.0081,0.8207,0.4186,1364.5138,245,1440,1.025566,1.025155
fixed_6bps,5267,6.0000,0.3969,-0.4763,-0.0238,0.8003,0.4035,1345.4421,234,1440,0.956827,0.956444
fixed_6bps,5268,6.0000,0.4032,-0.1689,-0.0084,0.8291,0.4258,1348.1616,242,1440,1.026168,1.025757
fixed_6bps,5269,6.0000,0.3857,-0.1301,-0.0065,0.8353,0.4497,1377.8444,231,1440,1.022945,1.022536
fixed_6bps,5270,6.0000,0.4065,-0.9923,-0.0496,0.8377,0.4312,1345.1444,252,1440,1.063996,1.063570
fixed_6bps,5271,6.0000,0.4043,-0.0094,-0.0005,0.8087,0.4043,1355.9230,238,1440,1.006147,1.005745
fixed_6bps,5272,6.0000,0.4064,-0.0018,-0.0001,0.8099,0.4034,1348.1513,222,1440,1.002686,1.002284
fixed_6bps,5273,6.0000,0.4298,-0.5132,-0.0257,0.8153,0.3854,1336.6249,225,1440,1.045823,1.045404
fixed_6bps,5274,6.0000,0.4034,-1.4551,-0.0728,0.8442,0.4408,1354.2816,244,1440,1.077748,1.077316
fixed_6bps,5275,6.0000,0.4277,-0.1223,-0.0061,0.7742,0.3465,1325.1550,198,1440,0.978004,0.977612
fixed_6bps,5276,6.0000,0.4192,-0.0015,-0.0001,0.8026,0.3834,1325.9134,216,1440,0.997523,0.997124
fixed_6bps,5277,6.0000,0.3958,-0.9405,-0.0470,0.7707,0.3749,1366.9052,223,1440,0.939605,0.939229
fixed_6bps,5278,6.0000,0.3967,-0.1167,-0.0058,0.8077,0.4110,1343.2696,213,1440,1.021725,1.021316
fixed_6bps,5279,6.0000,0.4228,-0.1231,-0.0062,0.7945,0.3717,1346.1837,207,1440,0.977925,0.977534
fixed_6bps,5280,6.0000,0.4161,-0.2923,-0.0146,0.8217,0.4055,1324.0739,218,1440,1.034486,1.034072
fixed_6bps,5281,6.0000,0.4134,-0.1262,-0.0063,0.7983,0.3849,1350.3176,203,1440,0.977654,0.977263
fixed_6bps,5282,6.0000,0.4135,-0.3064,-0.0153,0.7997,0.3861,1326.3249,220,1440,0.965293,0.964907
fixed_6bps,5283,6.0000,0.4114,-0.3042,-0.0152,0.7906,0.3792,1341.1419,208,1440,0.965419,0.965032
fixed_6bps,5284,6.0000,0.4049,-0.0000,-0.0000,0.8039,0.3990,1332.7637,219,1440,0.999438,0.999038
fixed_6bps,5285,6.0000,0.4144,-0.7434,-0.0372,0.8318,0.4173,1346.3038,232,1440,1.055276,1.054853
fixed_6bps,5286,6.0000,0.4229,-1.1472,-0.0574,0.8314,0.4085,1329.1455,218,1440,1.068891,1.068463
fixed_6bps,5287,6.0000,0.4133,-0.5123,-0.0256,0.8157,0.4024,1356.5678,233,1440,1.045784,1.045365
fixed_6bps,5288,6.0000,0.4110,-0.2600,-0.0130,0.8014,0.3904,1345.0322,223,1440,0.968011,0.967623
fixed_6bps,5289,6.0000,0.4055,-0.1420,-0.0071,0.8140,0.4085,1345.4031,223,1440,1.023979,1.023570
fixed_6bps,5290,6.0000,0.4002,-0.0689,-0.0034,0.8126,0.4124,1336.5476,237,1440,0.983465,0.983071
fixed_6bps,5291,6.0000,0.4016,-0.1780,-0.0089,0.7995,0.3979,1352.2310,213,1440,0.973490,0.973100
fixed_6bps,5292,6.0000,0.4178,-0.2168,-0.0108,0.7899,0.3721,1333.1890,224,1440,0.970767,0.970378
fixed_6bps,5293,6.0000,0.4025,-0.1201,-0.0060,0.8145,0.4119,1350.9111,224,1440,1.022039,1.021630
fixed_6bps,5294,6.0000,0.4264,-0.3675,-0.0184,0.8152,0.3887,1332.9229,210,1440,1.038713,1.038297
fixed_6bps,5295,6.0000,0.4157,-0.5021,-0.0251,0.7924,0.3767,1351.7812,211,1440,0.955684,0.955302
fixed_6bps,5296,6.0000,0.4054,-0.1684,-0.0084,0.8092,0.4038,1340.9316,245,1440,1.026128,1.025717
fixed_6bps,5297,6.0000,0.4264,-0.5258,-0.0263,0.7821,0.3557,1333.0603,203,1440,0.954662,0.954280
fixed_6bps,5298,6.0000,0.4036,-1.9207,-0.0960,0.7697,0.3661,1362.7863,212,1440,0.914268,0.913902
fixed_6bps,5299,6.0000,0.3867,-0.3607,-0.0180,0.8069,0.4202,1372.2909,251,1440,0.962376,0.961991
fixed_6bps,5300,6.0000,0.4229,-0.0026,-0.0001,0.8072,0.3844,1338.1415,210,1440,0.996756,0.996357
fixed_6bps,5301,6.0000,0.4296,-1.6099,-0.0805,0.8408,0.4112,1326.4989,229,1440,1.081858,1.081425
fixed_6bps,5302,6.0000,0.4143,-0.5002,-0.0250,0.8167,0.4024,1332.5060,222,1440,1.045231,1.044812
fixed_6bps,5303,6.0000,0.4158,-0.5856,-0.0293,0.8214,0.4056,1347.9363,227,1440,1.048986,1.048566
fixed_6bps,5304,6.0000,0.3949,-0.0860,-0.0043,0.8028,0.4078,1364.9680,246,1440,0.981540,0.981147
fixed_6bps,5305,6.0000,0.4137,-0.4470,-0.0224,0.7849,0.3712,1353.9929,204,1440,0.958160,0.957776
fixed_6bps,5306,6.0000,0.3938,-0.4470,-0.0224,0.8357,0.4419,1354.0580,274,1440,1.042734,1.042317
fixed_6bps,5307,6.0000,0.4106,-0.0884,-0.0044,0.8194,0.4088,1348.1725,229,1440,1.018900,1.018492
fixed_6bps,5308,6.0000,0.4071,-0.3224,-0.0161,0.7902,0.3831,1323.4823,218,1440,0.964408,0.964022
fixed_6bps,5309,6.0000,0.4080,-0.6222,-0.0311,0.8347,0.4268,1341.0174,219,1440,1.050510,1.050089
fixed_6bps,5310,6.0000,0.4047,-0.3700,-0.0185,0.7818,0.3770,1356.5855,227,1440,0.961896,0.961511
fixed_6bps,5311,6.0000,0.4102,-0.0060,-0.0003,0.8009,0.3908,1343.2836,219,1440,1.004925,1.004523
fixed_6bps,5312,6.0000,0.3989,-0.2472,-0.0124,0.8223,0.4233,1344.6630,235,1440,1.031695,1.031282
fixed_6bps,5313,6.0000,0.4113,-0.2840,-0.0142,0.7947,0.3833,1362.7750,208,1440,0.966579,0.966192
fixed_6bps,5314,6.0000,0.3988,-0.0143,-0.0007,0.8081,0.4093,1346.4732,237,1440,0.992433,0.992036
fixed_6bps,5315,6.0000,0.3945,-0.2462,-0.0123,0.7981,0.4036,1347.0850,224,1440,0.968862,0.968474
fixed_6bps,5316,6.0000,0.4251,-0.1081,-0.0054,0.7911,0.3660,1334.4516,210,1440,0.979307,0.978915
fixed_6bps,5317,6.0000,0.4143,-0.0560,-0.0028,0.8096,0.3952,1337.4779,220,1440,1.015026,1.014620
fixed_6bps,5318,6.0000,0.4090,-0.0209,-0.0010,0.8121,0.4031,1351.3250,225,1440,1.009171,1.008767
fixed_6bps,5319,6.0000,0.4051,-0.0665,-0.0033,0.8011,0.3960,1359.8431,235,1440,0.983753,0.983360
fixed_6bps,5320,6.0000,0.3904,-0.2629,-0.0131,0.8065,0.4161,1349.7408,241,1440,0.967832,0.967445
fixed_6bps,5321,6.0000,0.4086,-0.1700,-0.0085,0.7969,0.3883,1352.1796,236,1440,0.974087,0.973697
fixed_6bps,5322,6.0000,0.4068,-0.4864,-0.0243,0.8186,0.4118,1355.3370,223,1440,1.044599,1.044181
fixed_6bps,5323,6.0000,0.3998,-0.3073,-0.0154,0.8300,0.4302,1357.8838,230,1440,1.035372,1.034958
fixed_6bps,5324,6.0000,0.4009,-1.5889,-0.0794,0.8406,0.4397,1364.7398,236,1440,1.081312,1.080879
fixed_6bps,5325,6.0000,0.3958,-0.0129,-0.0006,0.8133,0.4175,1374.4720,247,1440,1.007213,1.006810
fixed_6bps,5326,6.0000,0.3951,-1.3244,-0.0662,0.7767,0.3816,1352.7077,218,1440,0.928538,0.928166
fixed_6bps,5327,6.0000,0.4109,-0.7742,-0.0387,0.8224,0.4115,1340.8722,246,1440,1.056424,1.056001
fixed_6bps,5328,6.0000,0.4078,-1.0484,-0.0524,0.8366,0.4288,1331.4252,231,1440,1.065808,1.065382
fixed_6bps,5329,6.0000,0.3858,-0.9387,-0.0469,0.8293,0.4435,1375.0357,253,1440,1.062216,1.061791
fixed_6bps,5330,6.0000,0.4212,-0.8337,-0.0417,0.8423,0.4212,1321.7094,236,1440,1.058583,1.058159
fixed_6bps,5331,6.0000,0.4155,-2.3948,-0.1197,0.8449,0.4294,1338.2405,232,1440,1.100269,1.099829
fixed_6bps,5332,6.0000,0.3927,-1.4084,-0.0704,0.7814,0.3887,1362.3855,222,1440,0.926350,0.925979
fixed_6bps,5333,6.0000,0.4067,-0.1050,-0.0053,0.8073,0.4006,1354.7371,226,1440,1.020605,1.020196
fixed_6bps,5334,6.0000,0.4067,-0.0025,-0.0001,0.8005,0.3938,1348.3506,216,1440,0.996835,0.996436
fixed_6bps,5335,6.0000,0.4225,-0.0987,-0.0049,0.8080,0.3856,1334.6265,215,1440,1.019970,1.019561
fixed_6bps,5336,6.0000,0.4207,-0.0137,-0.0007,0.7910,0.3703,1347.3406,211,1440,0.992612,0.992214
fixed_6bps,5337,6.0000,0.3859,-0.0735,-0.0037,0.8209,0.4350,1362.6898,239,1440,1.017228,1.016821
fixed_6bps,5338,6.0000,0.4145,-0.3743,-0.0187,0.8239,0.4093,1343.2087,231,1440,1.039068,1.038653
fixed_6bps,5339,6.0000,0.4000,-0.0176,-0.0009,0.8039,0.4039,1363.8763,240,1440,0.991610,0.991213
fixed_6bps,5340,6.0000,0.4045,-0.0030,-0.0002,0.7974,0.3930,1349.2390,226,1440,0.996492,0.996093
fixed_6bps,5341,6.0000,0.3921,-0.0848,-0.0042,0.8054,0.4132,1384.0954,231,1440,0.981659,0.981266
fixed_6bps,5342,6.0000,0.4112,-0.0174,-0.0009,0.8046,0.3934,1344.2188,226,1440,1.008360,1.007957
fixed_6bps,5343,6.0000,0.4252,-1.4274,-0.0714,0.8340,0.4088,1329.3277,231,1440,1.076991,1.076560
fixed_6bps,5344,6.0000,0.3986,-0.2603,-0.0130,0.8006,0.4020,1354.0923,230,1440,0.967990,0.967603
fixed_6bps,5345,6.0000,0.4130,-0.2312,-0.0116,0.7945,0.3815,1343.2728,220,1440,0.969820,0.969431
fixed_6bps,5346,6.0000,0.4078,-0.4233,-0.0212,0.8384,0.4306,1336.9126,227,1440,1.041572,1.041156
fixed_6bps,5347,6.0000,0.3900,-4.2221,-0.2111,0.7553,0.3653,1355.9614,202,1440,0.874266,0.873916
fixed_6bps,5348,6.0000,0.4033,-0.0851,-0.0043,0.7976,0.3942,1343.2235,229,1440,0.981629,0.981236
fixed_6bps,5349,6.0000,0.4245,-0.2071,-0.0104,0.8148,0.3903,1345.9299,213,1440,1.028995,1.028583
fixed_6bps,5350,6.0000,0.4143,-0.3972,-0.0199,0.7947,0.3805,1360.9480,222,1440,0.960534,0.960150
fixed_6bps,5351,6.0000,0.4175,-0.7533,-0.0377,0.7826,0.3651,1323.8447,197,1440,0.945861,0.945482
fixed_6bps,5352,6.0000,0.4211,-0.0358,-0.0018,0.7962,0.3752,1323.5578,194,1440,1.012013,1.011608
fixed_6bps,5353,6.0000,0.4267,-0.1201,-0.0060,0.8074,0.3807,1322.2509,199,1440,1.022040,1.021630
fixed_6bps,5354,6.0000,0.4093,-0.0002,-0.0000,0.8098,0.4005,1347.9141,228,1440,0.998929,0.998529
fixed_6bps,5355,6.0000,0.4136,-0.1157,-0.0058,0.8114,0.3978,1334.4693,225,1440,1.021630,1.021221
fixed_6bps,5356,6.0000,0.4264,-0.1506,-0.0075,0.8034,0.3770,1339.1001,206,1440,1.024701,1.024291
fixed_6bps,5357,6.0000,0.4050,-0.2421,-0.0121,0.8034,0.3984,1355.8275,231,1440,0.969121,0.968733
fixed_6bps,5358,6.0000,0.4109,-0.0849,-0.0042,0.8058,0.3949,1348.9944,232,1440,0.981652,0.981260
fixed_6bps,5359,6.0000,0.3992,-1.1286,-0.0564,0.7827,0.3835,1364.3800,227,1440,0.933937,0.933563
fixed_6bps,5360,6.0000,0.4088,-0.0145,-0.0007,0.8197,0.4109,1348.3079,225,1440,0.992397,0.992000
fixed_6bps,5361,6.0000,0.4282,-0.6393,-0.0320,0.8243,0.3961,1342.1822,224,1440,1.051211,1.050790
fixed_6bps,5362,6.0000,0.4086,-0.0452,-0.0023,0.8192,0.4105,1350.7503,228,1440,1.013498,1.013093
fixed_6bps,5363,6.0000,0.4144,-0.0250,-0.0013,0.8086,0.3942,1346.2211,211,1440,1.010033,1.009629
fixed_6bps,5364,6.0000,0.4040,-0.8323,-0.0416,0.7786,0.3745,1342.4486,210,1440,0.943132,0.942754
fixed_6bps,5365,6.0000,0.4262,-0.4506,-0.0225,0.7815,0.3553,1335.5080,195,1440,0.957995,0.957612
fixed_6bps,5366,6.0000,0.4271,-0.4886,-0.0244,0.8202,0.3931,1319.1191,218,1440,1.044697,1.044279
fixed_6bps,5367,6.0000,0.4085,-0.9279,-0.0464,0.8271,0.4186,1344.0116,240,1440,1.061852,1.061427
fixed_6bps,5368,6.0000,0.4060,-0.5668,-0.0283,0.8265,0.4205,1355.7010,248,1440,1.048184,1.047764
fixed_6bps,5369,6.0000,0.4149,-0.1943,-0.0097,0.8209,0.4060,1349.2502,232,1440,1.028079,1.027667
fixed_6bps,5370,6.0000,0.3922,-0.3851,-0.0193,0.8152,0.4229,1364.6719,233,1440,0.961136,0.960752
fixed_6bps,5371,6.0000,0.4113,-0.0031,-0.0002,0.7965,0.3852,1326.0895,207,1440,1.003544,1.003142
fixed_6bps,5372,6.0000,0.4098,-0.0630,-0.0032,0.8008,0.3910,1342.8100,205,1440,0.984178,0.983784
fixed_6bps,5373,6.0000,0.4049,-0.1165,-0.0058,0.7998,0.3949,1345.8363,228,1440,0.978529,0.978137
fixed_6bps,5374,6.0000,0.3997,-0.0254,-0.0013,0.7929,0.3932,1364.6915,210,1440,0.989932,0.989535
fixed_6bps,5375,6.0000,0.4176,-0.0121,-0.0006,0.7968,0.3792,1343.6108,211,1440,0.993032,0.992634
fixed_6bps,5376,6.0000,0.4227,-0.0675,-0.0034,0.8075,0.3847,1324.5829,219,1440,0.983636,0.983242
fixed_6bps,5377,6.0000,0.4304,-0.0979,-0.0049,0.7890,0.3586,1329.8843,201,1440,0.980308,0.979915
fixed_6bps,5378,6.0000,0.3983,-0.0322,-0.0016,0.8156,0.4172,1360.6697,239,1440,1.011380,1.010976
fixed_6bps,5379,6.0000,0.4087,-0.2332,-0.0117,0.8047,0.3960,1351.6302,226,1440,0.969692,0.969303
fixed_6bps,5380,6.0000,0.4017,-0.0499,-0.0025,0.8202,0.4185,1356.5114,233,1440,0.985922,0.985527
fixed_6bps,5381,6.0000,0.4121,-0.4424,-0.0221,0.8209,0.4088,1340.7807,229,1440,1.042512,1.042095
fixed_6bps,5382,6.0000,0.4103,-0.0089,-0.0004,0.8067,0.3964,1347.7987,218,1440,1.005976,1.005574
fixed_6bps,5383,6.0000,0.4004,-0.9669,-0.0483,0.7859,0.3856,1336.4091,220,1440,0.938776,0.938401
fixed_6bps,5384,6.0000,0.4098,-0.0395,-0.0020,0.8211,0.4112,1347.6832,244,1440,1.012620,1.012215
fixed_6bps,5385,6.0000,0.4021,-0.0446,-0.0022,0.7967,0.3946,1358.2534,230,1440,0.986679,0.986284
fixed_6bps,5386,6.0000,0.4203,-0.0655,-0.0033,0.8169,0.3966,1333.5446,226,1440,1.016255,1.015849
fixed_6bps,5387,6.0000,0.3993,-0.3954,-0.0198,0.8176,0.4183,1345.7353,234,1440,1.040168,1.039752
fixed_6bps,5388,6.0000,0.4055,-0.0103,-0.0005,0.8111,0.4056,1344.1839,226,1440,0.993589,0.993192
fixed_6bps,5389,6.0000,0.3985,-0.6578,-0.0329,0.8358,0.4374,1355.0261,244,1440,1.051954,1.051533
fixed_6bps,5390,6.0000,0.4110,-0.4350,-0.0217,0.7857,0.3746,1344.7998,198,1440,0.958722,0.958338
fixed_6bps,5391,6.0000,0.4035,-0.0071,-0.0004,0.8236,0.4201,1346.9508,253,1440,1.005337,1.004935
fixed_6bps,5392,6.0000,0.4107,-0.4078,-0.0204,0.8219,0.4112,1332.6756,228,1440,1.040799,1.040383
fixed_6bps,5393,6.0000,0.4008,-0.0087,-0.0004,0.8109,0.4101,1354.5298,226,1440,1.005906,1.005503
fixed_6bps,5394,6.0000,0.4035,-0.0292,-0.0015,0.8101,0.4065,1353.1867,245,1440,1.010848,1.010444
fixed_6bps,5395,6.0000,0.4022,-0.4460,-0.0223,0.7933,0.3911,1345.1978,217,1440,0.958206,0.957822
fixed_6bps,5396,6.0000,0.4066,-0.1944,-0.0097,0.7852,0.3786,1347.1201,223,1440,0.972310,0.971920
fixed_6bps,5397,6.0000,0.3997,-0.1694,-0.0085,0.8394,0.4397,1348.1374,259,1440,1.026205,1.025795
fixed_6bps,5398,6.0000,0.4023,-0.0184,-0.0009,0.8071,0.4049,1336.4568,239,1440,0.991429,0.991033
fixed_6bps,5399,6.0000,0.3956,-0.7837,-0.0392,0.7856,0.3900,1351.8185,212,1440,0.944793,0.944415
fixed_6bps,5400,6.0000,0.4198,-0.3484,-0.0174,0.8155,0.3957,1336.2541,213,1440,1.037683,1.037268
fixed_6bps,5401,6.0000,0.3963,-0.0004,-0.0000,0.8138,0.4175,1359.8006,242,1440,0.998705,0.998305
fixed_6bps,5402,6.0000,0.4058,-1.0253,-0.0513,0.8277,0.4219,1351.8258,238,1440,1.065066,1.064640
fixed_6bps,5403,6.0000,0.3914,-1.8309,-0.0915,0.7725,0.3810,1357.9044,217,1440,0.916251,0.915884
fixed_6bps,5404,6.0000,0.4192,-0.4527,-0.0226,0.8288,0.4096,1347.8020,224,1440,1.043006,1.042589
fixed_6bps,5405,6.0000,0.4031,-0.1598,-0.0080,0.8296,0.4265,1345.6640,240,1440,1.025447,1.025037
fixed_6bps,5406,6.0000,0.4151,-0.0874,-0.0044,0.8074,0.3922,1347.4902,217,1440,0.981388,0.980995
fixed_6bps,5407,6.0000,0.4131,-0.5881,-0.0294,0.7952,0.3821,1337.3299,222,1440,0.952085,0.951704
fixed_6bps,5408,6.0000,0.4138,-0.2062,-0.0103,0.8200,0.4063,1336.9482,233,1440,1.028929,1.028518
fixed_6bps,5409,6.0000,0.4103,-0.0294,-0.0015,0.7995,0.3892,1351.4030,213,1440,0.989181,0.988785
fixed_6bps,5410,6.0000,0.4022,-2.0938,-0.1047,0.7791,0.3770,1346.2874,239,1440,0.910576,0.910212
fixed_6bps,5411,6.0000,0.3961,-0.4390,-0.0220,0.7937,0.3976,1354.4725,213,1440,0.958531,0.958147
fixed_6bps,5412,6.0000,0.4207,-0.0250,-0.0013,0.8060,0.3853,1330.7406,209,1440,1.010040,1.009636
fixed_6bps,5413,6.0000,0.4234,-0.1975,-0.0099,0.7882,0.3647,1322.3060,205,1440,0.972090,0.971701
fixed_6bps,5414,6.0000,0.4162,-0.2114,-0.0106,0.8164,0.4002,1339.5413,232,1440,1.029293,1.028881
fixed_6bps,5415,6.0000,0.3968,-0.2373,-0.0119,0.8233,0.4264,1361.8599,237,1440,1.031048,1.030635
fixed_6bps,5416,6.0000,0.3935,-0.7702,-0.0385,0.7973,0.4038,1361.7173,225,1440,0.945264,0.944885
fixed_6bps,5417,6.0000,0.4152,-0.9334,-0.0467,0.7974,0.3822,1341.0869,224,1440,0.939828,0.939452
fixed_6bps,5418,6.0000,0.4136,-0.0022,-0.0001,0.8235,0.4099,1365.8022,221,1440,1.002994,1.002593
fixed_6bps,5419,6.0000,0.4121,-1.7354,-0.0868,0.8354,0.4233,1362.1864,240,1440,1.085052,1.084618
fixed_6bps,5420,6.0000,0.4055,-0.2633,-0.0132,0.8233,0.4178,1347.1577,237,1440,1.032717,1.032304
fixed_6bps,5421,6.0000,0.4238,-3.0167,-0.1508,0.8453,0.4215,1339.1405,238,1440,1.112866,1.112421
fixed_6bps,5422,6.0000,0.3913,-0.0319,-0.0016,0.8253,0.4340,1365.9598,252,1440,1.011338,1.010934
fixed_6bps,5423,6.0000,0.4043,-0.0036,-0.0002,0.8201,0.4158,1347.4004,232,1440,0.996169,0.995770
fixed_6bps,5424,6.0000,0.3977,-0.0893,-0.0045,0.8148,0.4170,1357.2581,239,1440,1.018998,1.018590
fixed_6bps,5425,6.0000,0.4166,-0.7115,-0.0356,0.7879,0.3713,1333.9717,209,1440,0.947361,0.946981
fixed_6bps,5426,6.0000,0.4241,-0.0036,-0.0002,0.8132,0.3891,1321.4245,210,1440,1.003818,1.003416
fixed_6bps,5427,6.0000,0.4173,-0.5291,-0.0265,0.7997,0.3825,1352.9842,215,1440,0.954522,0.954140
fixed_6bps,5428,6.0000,0.4130,-0.3633,-0.0182,0.8176,0.4046,1355.5803,232,1440,1.038487,1.038071
