latency,arb_prob,policy,seed,avg_fee_bps,fee_std_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,arb_opportunities,mean_abs_gap_bps,final_external_price
E5_none,1,fixed_10bps,5317,10.0000,0.0000,10.0000,0.2129,0.6051,0.0164,0.5886,0.3921,583.3668,16.2708,599.6376,1440,77,1440,8.3657,1.015026
E5_none,1,fixed_10bps,5318,10.0000,0.0000,10.0000,0.2064,0.6077,0.0163,0.5914,0.4014,590.4262,16.2666,606.6928,1440,94,1440,8.4334,1.009171
E5_none,1,fixed_10bps,5319,10.0000,0.0000,10.0000,0.2037,0.6029,0.0153,0.5875,0.3991,598.2749,15.6606,613.9355,1440,86,1440,8.4496,0.983753
E5_none,1,fixed_10bps,5320,10.0000,0.0000,10.0000,0.1901,0.6127,0.0231,0.5897,0.4226,592.1628,23.2551,615.4180,1440,88,1440,8.5282,0.967832
E5_none,1,fixed_10bps,5321,10.0000,0.0000,10.0000,0.2069,0.6005,0.0150,0.5855,0.3936,596.1681,15.3292,611.4972,1440,86,1440,8.4166,0.974087
E5_none,1,fixed_10bps,5322,10.0000,0.0000,10.0000,0.1940,0.5973,0.0193,0.5780,0.4032,574.5260,19.2187,593.7448,1440,84,1440,8.2704,1.044599
E5_none,1,fixed_10bps,5323,10.0000,0.0000,10.0000,0.2110,0.6340,0.0180,0.6159,0.4230,604.8483,17.7337,622.5820,1440,84,1440,8.7253,1.035372
E5_none,1,fixed_10bps,5324,10.0000,0.0000,10.0000,0.2049,0.6289,0.0172,0.6117,0.4240,596.3465,16.7808,613.1273,1440,88,1440,8.6228,1.081312
E5_none,1,fixed_10bps,5325,10.0000,0.0000,10.0000,0.1955,0.6115,0.0208,0.5907,0.4160,598.8605,21.0331,619.8936,1440,101,1440,8.5509,1.007213
E5_none,1,fixed_10bps,5326,10.0000,0.0000,10.0000,0.1922,0.5883,0.0187,0.5696,0.3961,595.2478,19.4605,614.7083,1440,79,1440,8.3515,0.928538
E5_none,1,fixed_10bps,5327,10.0000,0.0000,10.0000,0.2090,0.6092,0.0177,0.5915,0.4002,578.6460,17.2747,595.9207,1440,78,1440,8.3676,1.056424
E5_none,1,fixed_10bps,5328,10.0000,0.0000,10.0000,0.2100,0.6259,0.0187,0.6072,0.4159,579.9222,17.9163,597.8385,1440,85,1440,8.4949,1.065808
E5_none,1,fixed_10bps,5329,10.0000,0.0000,10.0000,0.2033,0.6344,0.0175,0.6170,0.4312,613.7599,17.3698,631.1297,1440,98,1440,8.7876,1.062216
E5_none,1,fixed_10bps,5330,10.0000,0.0000,10.0000,0.2156,0.6253,0.0142,0.6111,0.4097,574.9361,13.3755,588.3116,1440,83,1440,8.4230,1.058583
E5_none,1,fixed_10bps,5331,10.0000,0.0000,10.0000,0.2122,0.6219,0.0182,0.6037,0.4096,573.5042,17.2312,590.7354,1440,83,1440,8.4165,1.100269
E5_none,1,fixed_10bps,5332,10.0000,0.0000,10.0000,0.1965,0.6002,0.0186,0.5816,0.4037,608.1006,19.4280,627.5286,1440,95,1440,8.5231,0.926350
E5_none,1,fixed_10bps,5333,10.0000,0.0000,10.0000,0.2054,0.6020,0.0176,0.5843,0.3966,588.5133,17.7760,606.2893,1440,77,1440,8.3905,1.020605
E5_none,1,fixed_10bps,5334,10.0000,0.0000,10.0000,0.2065,0.6005,0.0179,0.5826,0.3940,588.8087,18.0547,606.8634,1440,80,1440,8.3841,0.996835
E5_none,1,fixed_10bps,5335,10.0000,0.0000,10.0000,0.2134,0.5947,0.0142,0.5805,0.3814,575.4690,14.0888,589.5578,1440,71,1440,8.2240,1.019970
E5_none,1,fixed_10bps,5336,10.0000,0.0000,10.0000,0.2063,0.5785,0.0142,0.5644,0.3722,576.7541,14.4747,591.2287,1440,84,1440,8.1227,0.992612
E5_none,1,fixed_10bps,5337,10.0000,0.0000,10.0000,0.1969,0.6281,0.0207,0.6074,0.4312,604.9704,20.4923,625.4627,1440,86,1440,8.7045,1.017228
E5_none,1,fixed_10bps,5338,10.0000,0.0000,10.0000,0.2168,0.6184,0.0149,0.6036,0.4017,590.5814,14.5418,605.1232,1440,71,1440,8.4961,1.039068
E5_none,1,fixed_10bps,5339,10.0000,0.0000,10.0000,0.2027,0.6082,0.0174,0.5908,0.4055,601.5013,17.7156,619.2169,1440,93,1440,8.5233,0.991610
E5_none,1,fixed_10bps,5340,10.0000,0.0000,10.0000,0.2045,0.5975,0.0175,0.5801,0.3931,588.9931,17.7137,606.7068,1440,82,1440,8.3623,0.996492
E5_none,1,fixed_10bps,5341,10.0000,0.0000,10.0000,0.1985,0.6153,0.0191,0.5963,0.4168,614.7711,19.6300,634.4011,1440,96,1440,8.6778,0.981659
E5_none,1,fixed_10bps,5342,10.0000,0.0000,10.0000,0.2033,0.5953,0.0147,0.5806,0.3921,581.9624,14.7334,596.6959,1440,83,1440,8.2775,1.008360
E5_none,1,fixed_10bps,5343,10.0000,0.0000,10.0000,0.2129,0.6064,0.0160,0.5904,0.3934,564.7698,15.3788,580.1486,1440,82,1440,8.2369,1.076991
E5_none,1,fixed_10bps,5344,10.0000,0.0000,10.0000,0.2035,0.6118,0.0161,0.5957,0.4083,604.7001,16.3541,621.0542,1440,86,1440,8.5612,0.967990
E5_none,1,fixed_10bps,5345,10.0000,0.0000,10.0000,0.2109,0.5986,0.0131,0.5855,0.3877,594.1914,13.3155,607.5069,1440,78,1440,8.3755,0.969820
E5_none,1,fixed_10bps,5346,10.0000,0.0000,10.0000,0.2028,0.6251,0.0189,0.6062,0.4223,579.7848,18.1768,597.9616,1440,90,1440,8.4909,1.041572
E5_none,1,fixed_10bps,5347,10.0000,0.0000,10.0000,0.1977,0.5890,0.0164,0.5726,0.3913,616.6706,17.6741,634.3447,1440,85,1440,8.4885,0.874266
E5_none,1,fixed_10bps,5348,10.0000,0.0000,10.0000,0.2042,0.6022,0.0170,0.5852,0.3980,591.4321,17.1649,608.5970,1440,86,1440,8.4080,0.981629
E5_none,1,fixed_10bps,5349,10.0000,0.0000,10.0000,0.2103,0.5946,0.0152,0.5795,0.3843,574.2264,15.0630,589.2894,1440,81,1440,8.2212,1.028995
E5_none,1,fixed_10bps,5350,10.0000,0.0000,10.0000,0.1985,0.5868,0.0176,0.5691,0.3882,584.5192,18.0634,602.5826,1440,81,1440,8.2586,0.960534
E5_none,1,fixed_10bps,5351,10.0000,0.0000,10.0000,0.2159,0.5920,0.0113,0.5807,0.3761,589.4943,11.4459,600.9402,1440,70,1440,8.2836,0.945861
E5_none,1,fixed_10bps,5352,10.0000,0.0000,10.0000,0.2068,0.5798,0.0154,0.5644,0.3730,562.8568,15.3418,578.1986,1440,82,1440,8.0414,1.012013
E5_none,1,fixed_10bps,5353,10.0000,0.0000,10.0000,0.2144,0.5908,0.0123,0.5785,0.3764,568.4153,12.1060,580.5213,1440,65,1440,8.1337,1.022040
E5_none,1,fixed_10bps,5354,10.0000,0.0000,10.0000,0.2173,0.6179,0.0127,0.6052,0.4005,604.3629,12.6497,617.0126,1440,67,1440,8.5755,0.998929
E5_none,1,fixed_10bps,5355,10.0000,0.0000,10.0000,0.2001,0.5936,0.0175,0.5760,0.3934,568.3701,17.2811,585.6512,1440,89,1440,8.1884,1.021630
E5_none,1,fixed_10bps,5356,10.0000,0.0000,10.0000,0.2048,0.5772,0.0152,0.5620,0.3723,562.0903,15.1985,577.2889,1440,78,1440,8.0169,1.024701
E5_none,1,fixed_10bps,5357,10.0000,0.0000,10.0000,0.2020,0.6068,0.0180,0.5889,0.4048,596.2895,18.2445,614.5340,1440,90,1440,8.4815,0.969121
E5_none,1,fixed_10bps,5358,10.0000,0.0000,10.0000,0.2069,0.6056,0.0137,0.5919,0.3987,594.6546,13.7403,608.3949,1440,78,1440,8.4306,0.981652
E5_none,1,fixed_10bps,5359,10.0000,0.0000,10.0000,0.1974,0.5942,0.0176,0.5766,0.3968,602.7571,18.4863,621.2433,1440,87,1440,8.4384,0.933937
E5_none,1,fixed_10bps,5360,10.0000,0.0000,10.0000,0.1985,0.6110,0.0219,0.5891,0.4125,581.3994,21.6457,603.0451,1440,92,1440,8.4307,0.992397
E5_none,1,fixed_10bps,5361,10.0000,0.0000,10.0000,0.2150,0.6012,0.0131,0.5881,0.3861,574.5891,12.7392,587.3283,1440,71,1440,8.2526,1.051211
E5_none,1,fixed_10bps,5362,10.0000,0.0000,10.0000,0.2093,0.6169,0.0174,0.5995,0.4076,593.0954,17.2448,610.3402,1440,87,1440,8.5223,1.013498
E5_none,1,fixed_10bps,5363,10.0000,0.0000,10.0000,0.2146,0.6069,0.0121,0.5947,0.3923,594.2597,12.1373,606.3971,1440,70,1440,8.4252,1.010033
E5_none,1,fixed_10bps,5364,10.0000,0.0000,10.0000,0.1975,0.5837,0.0188,0.5650,0.3863,584.3523,19.4197,603.7720,1440,87,1440,8.2453,0.943132
E5_none,1,fixed_10bps,5365,10.0000,0.0000,10.0000,0.2086,0.5723,0.0134,0.5589,0.3637,572.9608,13.7318,586.6925,1440,67,1440,8.0484,0.957995
E5_none,1,fixed_10bps,5366,10.0000,0.0000,10.0000,0.2142,0.5986,0.0130,0.5856,0.3844,564.9924,12.5530,577.5454,1440,80,1440,8.1659,1.044697
E5_none,1,fixed_10bps,5367,10.0000,0.0000,10.0000,0.2027,0.6091,0.0170,0.5921,0.4064,577.4881,16.5947,594.0828,1440,91,1440,8.3540,1.061852
E5_none,1,fixed_10bps,5368,10.0000,0.0000,10.0000,0.2102,0.6212,0.0168,0.6045,0.4110,595.1251,16.3770,611.5021,1440,85,1440,8.5596,1.048184
E5_none,1,fixed_10bps,5369,10.0000,0.0000,10.0000,0.2059,0.6062,0.0168,0.5894,0.4003,581.2329,16.5235,597.7565,1440,84,1440,8.3602,1.028079
E5_none,1,fixed_10bps,5370,10.0000,0.0000,10.0000,0.1938,0.6248,0.0226,0.6021,0.4310,604.8324,22.7573,627.5897,1440,109,1440,8.6971,0.961136
E5_none,1,fixed_10bps,5371,10.0000,0.0000,10.0000,0.2078,0.5922,0.0155,0.5768,0.3844,576.1422,15.4321,591.5744,1440,72,1440,8.2205,1.003544
E5_none,1,fixed_10bps,5372,10.0000,0.0000,10.0000,0.2059,0.5998,0.0169,0.5829,0.3939,586.3569,17.0542,603.4111,1440,80,1440,8.3557,0.984178
E5_none,1,fixed_10bps,5373,10.0000,0.0000,10.0000,0.2042,0.6034,0.0172,0.5861,0.3991,591.9083,17.3936,609.3019,1440,85,1440,8.4211,0.978529
E5_none,1,fixed_10bps,5374,10.0000,0.0000,10.0000,0.2083,0.6038,0.0177,0.5860,0.3955,605.1962,18.2821,623.4783,1440,76,1440,8.5212,0.989932
E5_none,1,fixed_10bps,5375,10.0000,0.0000,10.0000,0.2109,0.5912,0.0136,0.5776,0.3803,584.2765,13.7500,598.0265,1440,73,1440,8.2583,0.993032
E5_none,1,fixed_10bps,5376,10.0000,0.0000,10.0000,0.2117,0.5995,0.0153,0.5842,0.3878,575.2037,15.0362,590.2399,1440,76,1440,8.2615,0.983636
E5_none,1,fixed_10bps,5377,10.0000,0.0000,10.0000,0.2154,0.5780,0.0109,0.5671,0.3626,573.5532,11.0008,584.5540,1440,59,1440,8.0734,0.980308
E5_none,1,fixed_10bps,5378,10.0000,0.0000,10.0000,0.2060,0.6212,0.0174,0.6038,0.4152,604.3700,17.4089,621.7789,1440,91,1440,8.6317,1.011380
E5_none,1,fixed_10bps,5379,10.0000,0.0000,10.0000,0.2003,0.6025,0.0164,0.5861,0.4022,590.6741,16.5553,607.2294,1440,89,1440,8.4012,0.969692
E5_none,1,fixed_10bps,5380,10.0000,0.0000,10.0000,0.2035,0.6245,0.0171,0.6074,0.4210,602.7904,16.9704,619.7607,1440,93,1440,8.6404,0.985922
E5_none,1,fixed_10bps,5381,10.0000,0.0000,10.0000,0.2023,0.6027,0.0195,0.5832,0.4004,571.6626,19.1695,590.8321,1440,84,1440,8.2875,1.042512
E5_none,1,fixed_10bps,5382,10.0000,0.0000,10.0000,0.2112,0.6068,0.0144,0.5924,0.3956,593.8762,14.4696,608.3458,1440,70,1440,8.4384,1.005976
E5_none,1,fixed_10bps,5383,10.0000,0.0000,10.0000,0.2060,0.6040,0.0154,0.5887,0.3980,600.8372,15.5522,616.3895,1440,75,1440,8.4740,0.938776
E5_none,1,fixed_10bps,5384,10.0000,0.0000,10.0000,0.2039,0.6125,0.0172,0.5953,0.4086,586.1939,16.9428,603.1367,1440,77,1440,8.4418,1.012620
E5_none,1,fixed_10bps,5385,10.0000,0.0000,10.0000,0.2104,0.6076,0.0146,0.5930,0.3972,606.4058,14.9134,621.3192,1440,83,1440,8.5337,0.986679
E5_none,1,fixed_10bps,5386,10.0000,0.0000,10.0000,0.2064,0.6000,0.0180,0.5820,0.3935,570.0622,17.5735,587.6357,1440,86,1440,8.2468,1.016255
E5_none,1,fixed_10bps,5387,10.0000,0.0000,10.0000,0.2057,0.6161,0.0184,0.5977,0.4103,590.3258,18.1761,608.5019,1440,92,1440,8.5032,1.040168
E5_none,1,fixed_10bps,5388,10.0000,0.0000,10.0000,0.2010,0.6074,0.0183,0.5891,0.4064,585.7387,18.2117,603.9504,1440,90,1440,8.4121,0.993589
E5_none,1,fixed_10bps,5389,10.0000,0.0000,10.0000,0.2035,0.6308,0.0197,0.6111,0.4272,594.5744,19.2222,613.7967,1440,95,1440,8.6414,1.051954
E5_none,1,fixed_10bps,5390,10.0000,0.0000,10.0000,0.2048,0.5880,0.0175,0.5705,0.3832,585.9220,18.0118,603.9338,1440,80,1440,8.2766,0.958722
E5_none,1,fixed_10bps,5391,10.0000,0.0000,10.0000,0.2010,0.6198,0.0195,0.6003,0.4188,589.0856,19.1740,608.2596,1440,93,1440,8.5276,1.005337
E5_none,1,fixed_10bps,5392,10.0000,0.0000,10.0000,0.2137,0.6167,0.0172,0.5995,0.4030,583.0332,16.7622,599.7953,1440,71,1440,8.4467,1.040799
E5_none,1,fixed_10bps,5393,10.0000,0.0000,10.0000,0.2036,0.6128,0.0184,0.5944,0.4092,595.7345,18.4065,614.1410,1440,86,1440,8.5202,1.005906
E5_none,1,fixed_10bps,5394,10.0000,0.0000,10.0000,0.2087,0.6132,0.0163,0.5969,0.4046,598.2780,16.3581,614.6361,1440,90,1440,8.5266,1.010848
E5_none,1,fixed_10bps,5395,10.0000,0.0000,10.0000,0.2039,0.6036,0.0179,0.5857,0.3997,596.0755,18.2874,614.3629,1440,84,1440,8.4574,0.958206
E5_none,1,fixed_10bps,5396,10.0000,0.0000,10.0000,0.2068,0.5908,0.0165,0.5743,0.3840,591.2508,16.9683,608.2190,1440,74,1440,8.3255,0.972310
E5_none,1,fixed_10bps,5397,10.0000,0.0000,10.0000,0.2051,0.6394,0.0182,0.6212,0.4343,598.4728,17.4953,615.9680,1440,98,1440,8.7158,1.026205
E5_none,1,fixed_10bps,5398,10.0000,0.0000,10.0000,0.2064,0.6130,0.0153,0.5977,0.4066,593.8446,15.1592,609.0038,1440,88,1440,8.4858,0.991429
E5_none,1,fixed_10bps,5399,10.0000,0.0000,10.0000,0.1932,0.5946,0.0209,0.5737,0.4013,592.3500,21.5770,613.9270,1440,98,1440,8.3911,0.944793
E5_none,1,fixed_10bps,5400,10.0000,0.0000,10.0000,0.2073,0.5952,0.0167,0.5784,0.3879,568.6422,16.4940,585.1362,1440,85,1440,8.1958,1.037683
E5_none,1,fixed_10bps,5401,10.0000,0.0000,10.0000,0.2028,0.6205,0.0178,0.6027,0.4176,604.2590,17.8943,622.1533,1440,88,1440,8.6295,0.998705
E5_none,1,fixed_10bps,5402,10.0000,0.0000,10.0000,0.2141,0.6236,0.0165,0.6070,0.4095,595.1252,16.1591,611.2842,1440,82,1440,8.5736,1.065066
E5_none,1,fixed_10bps,5403,10.0000,0.0000,10.0000,0.2047,0.6027,0.0177,0.5850,0.3980,616.9583,18.5739,635.5322,1440,87,1440,8.5953,0.916251
E5_none,1,fixed_10bps,5404,10.0000,0.0000,10.0000,0.2137,0.6151,0.0163,0.5987,0.4013,584.1954,15.9422,600.1376,1440,85,1440,8.4378,1.043006
E5_none,1,fixed_10bps,5405,10.0000,0.0000,10.0000,0.2104,0.6319,0.0164,0.6156,0.4215,599.2221,15.9559,615.1780,1440,80,1440,8.6593,1.025447
E5_none,1,fixed_10bps,5406,10.0000,0.0000,10.0000,0.2105,0.6065,0.0144,0.5921,0.3960,592.8312,14.4522,607.2834,1440,75,1440,8.4289,0.981388
E5_none,1,fixed_10bps,5407,10.0000,0.0000,10.0000,0.2047,0.5966,0.0151,0.5815,0.3919,586.8990,15.3712,602.2702,1440,79,1440,8.3256,0.952085
E5_none,1,fixed_10bps,5408,10.0000,0.0000,10.0000,0.2136,0.6143,0.0156,0.5987,0.4007,585.6867,15.2919,600.9786,1440,71,1440,8.4388,1.028929
E5_none,1,fixed_10bps,5409,10.0000,0.0000,10.0000,0.2068,0.5979,0.0172,0.5808,0.3912,588.9846,17.3960,606.3806,1440,74,1440,8.3632,0.989181
E5_none,1,fixed_10bps,5410,10.0000,0.0000,10.0000,0.1990,0.5940,0.0164,0.5776,0.3950,598.9564,16.9761,615.9325,1440,95,1440,8.4008,0.910576
E5_none,1,fixed_10bps,5411,10.0000,0.0000,10.0000,0.1893,0.5951,0.0224,0.5728,0.4058,586.4706,22.9381,609.4087,1440,97,1440,8.3644,0.958531
E5_none,1,fixed_10bps,5412,10.0000,0.0000,10.0000,0.2192,0.6024,0.0119,0.5905,0.3833,584.8657,11.7600,596.6257,1440,71,1440,8.3263,1.010040
E5_none,1,fixed_10bps,5413,10.0000,0.0000,10.0000,0.2131,0.5833,0.0137,0.5697,0.3702,573.4590,13.7496,587.2086,1440,71,1440,8.1286,0.972090
E5_none,1,fixed_10bps,5414,10.0000,0.0000,10.0000,0.2032,0.5977,0.0156,0.5821,0.3944,572.8218,15.3314,588.1533,1440,78,1440,8.2343,1.029293
E5_none,1,fixed_10bps,5415,10.0000,0.0000,10.0000,0.2022,0.6224,0.0186,0.6038,0.4201,599.3690,18.5107,617.8797,1440,98,1440,8.6126,1.031048
E5_none,1,fixed_10bps,5416,10.0000,0.0000,10.0000,0.1996,0.6145,0.0179,0.5966,0.4149,611.6266,18.2938,629.9204,1440,82,1440,8.6411,0.945264
E5_none,1,fixed_10bps,5417,10.0000,0.0000,10.0000,0.2072,0.6014,0.0147,0.5867,0.3943,592.3888,14.8045,607.1933,1440,87,1440,8.3931,0.939828
E5_none,1,fixed_10bps,5418,10.0000,0.0000,10.0000,0.2015,0.6107,0.0183,0.5924,0.4092,589.4031,18.2376,607.6407,1440,84,1440,8.4608,1.002994
E5_none,1,fixed_10bps,5419,10.0000,0.0000,10.0000,0.2057,0.6122,0.0166,0.5956,0.4065,582.6472,16.2095,598.8567,1440,91,1440,8.4080,1.085052
E5_none,1,fixed_10bps,5420,10.0000,0.0000,10.0000,0.2013,0.6129,0.0201,0.5928,0.4117,581.9306,19.7902,601.7208,1440,93,1440,8.4344,1.032717
E5_none,1,fixed_10bps,5421,10.0000,0.0000,10.0000,0.2157,0.6150,0.0137,0.6013,0.3992,570.9794,12.9408,583.9202,1440,78,1440,8.3206,1.112866
E5_none,1,fixed_10bps,5422,10.0000,0.0000,10.0000,0.2090,0.6402,0.0170,0.6233,0.4312,619.1176,16.8303,635.9479,1440,93,1440,8.8622,1.011338
E5_none,1,fixed_10bps,5423,10.0000,0.0000,10.0000,0.1952,0.6116,0.0221,0.5896,0.4164,581.1452,21.7172,602.8624,1440,85,1440,8.4339,0.996169
E5_none,1,fixed_10bps,5424,10.0000,0.0000,10.0000,0.1940,0.6073,0.0210,0.5863,0.4133,586.1184,20.9242,607.0426,1440,97,1440,8.4323,1.018998
E5_none,1,fixed_10bps,5425,10.0000,0.0000,10.0000,0.2115,0.5933,0.0142,0.5791,0.3818,588.1175,14.4853,602.6028,1440,69,1440,8.3044,0.947361
E5_none,1,fixed_10bps,5426,10.0000,0.0000,10.0000,0.2083,0.5965,0.0172,0.5793,0.3882,564.8424,16.7608,581.6032,1440,85,1440,8.1801,1.003818
E5_none,1,fixed_10bps,5427,10.0000,0.0000,10.0000,0.2072,0.5989,0.0162,0.5827,0.3917,591.5193,16.4251,607.9444,1440,84,1440,8.3805,0.954522
E5_none,1,fixed_10bps,5428,10.0000,0.0000,10.0000,0.2063,0.6031,0.0178,0.5853,0.3968,582.5098,17.7202,600.2299,1440,79,1440,8.3563,1.038487
E5_none,1,fixed_10bps,5429,10.0000,0.0000,10.0000,0.2083,0.5903,0.0164,0.5739,0.3820,567.0423,16.1574,583.1997,1440,74,1440,8.1491,0.998370
E5_none,1,fixed_10bps,5430,10.0000,0.0000,10.0000,0.2155,0.6205,0.0148,0.6057,0.4049,593.3606,14.4681,607.8287,1440,87,1440,8.5287,1.044491
E5_none,1,fixed_10bps,5431,10.0000,0.0000,10.0000,0.2114,0.6022,0.0145,0.5878,0.3908,579.6815,14.2527,593.9342,1440,71,1440,8.3064,0.994660
E5_none,1,fixed_10bps,5432,10.0000,0.0000,10.0000,0.1971,0.6247,0.0200,0.6048,0.4276,607.5217,20.0341,627.5558,1440,94,1440,8.6966,1.013609
E5_none,1,fixed_10bps,5433,10.0000,0.0000,10.0000,0.1956,0.6131,0.0207,0.5924,0.4175,589.3724,20.6038,609.9762,1440,102,1440,8.4937,1.005230
E5_none,1,fixed_10bps,5434,10.0000,0.0000,10.0000,0.2078,0.6118,0.0160,0.5958,0.4040,607.0657,16.3379,623.4037,1440,86,1440,8.5773,0.974150
E5_none,1,fixed_10bps,5435,10.0000,0.0000,10.0000,0.2079,0.6142,0.0174,0.5968,0.4062,596.6463,17.4336,614.0798,1440,79,1440,8.5294,1.002851
E5_none,1,fixed_10bps,5436,10.0000,0.0000,10.0000,0.2112,0.6128,0.0168,0.5960,0.4016,596.6308,16.8034,613.4342,1440,82,1440,8.5153,0.987016
E5_none,1,fixed_10bps,5437,10.0000,0.0000,10.0000,0.2071,0.5940,0.0136,0.5804,0.3869,583.8383,13.7374,597.5757,1440,75,1440,8.2747,1.012323
E5_none,1,fixed_10bps,5438,10.0000,0.0000,10.0000,0.2059,0.6064,0.0173,0.5891,0.4005,582.3151,17.1380,599.4531,1440,81,1440,8.3731,1.066954
E5_none,1,fixed_10bps,5439,10.0000,0.0000,10.0000,0.2129,0.6035,0.0163,0.5871,0.3905,580.3720,16.1454,596.5174,1440,74,1440,8.3330,1.015310
E5_none,1,fixed_10bps,5440,10.0000,0.0000,10.0000,0.2073,0.6086,0.0173,0.5914,0.4014,586.8920,17.1461,604.0381,1440,78,1440,8.4215,0.983272
E5_none,1,fixed_10bps,5441,10.0000,0.0000,10.0000,0.2098,0.5875,0.0134,0.5741,0.3777,589.4165,13.7801,603.1966,1440,79,1440,8.2677,0.950677
E5_none,1,fixed_10bps,5442,10.0000,0.0000,10.0000,0.2011,0.5968,0.0172,0.5796,0.3956,582.8363,17.2985,600.1348,1440,71,1440,8.3117,1.016541
E5_none,1,fixed_10bps,5443,10.0000,0.0000,10.0000,0.1992,0.5976,0.0176,0.5800,0.3984,602.6350,18.3091,620.9441,1440,81,1440,8.4600,0.974244
E5_none,1,fixed_10bps,5444,10.0000,0.0000,10.0000,0.2050,0.5913,0.0169,0.5744,0.3863,577.9584,17.0425,595.0009,1440,73,1440,8.2382,0.993138
E5_none,1,fixed_10bps,5445,10.0000,0.0000,10.0000,0.2089,0.6009,0.0165,0.5844,0.3920,587.2498,16.5258,603.7757,1440,87,1440,8.3656,0.996133
E5_none,1,fixed_10bps,5446,10.0000,0.0000,10.0000,0.1998,0.6194,0.0190,0.6003,0.4195,607.7585,19.3108,627.0693,1440,94,1440,8.6558,0.983033
E5_none,1,fixed_10bps,5447,10.0000,0.0000,10.0000,0.1993,0.6156,0.0202,0.5955,0.4163,604.0160,20.4095,624.4255,1440,94,1440,8.6113,0.997473
E5_none,1,fixed_10bps,5448,10.0000,0.0000,10.0000,0.1916,0.6106,0.0227,0.5879,0.4189,581.5468,22.4261,603.9730,1440,95,1440,8.4338,1.013467
E5_none,1,fixed_10bps,5449,10.0000,0.0000,10.0000,0.2092,0.6283,0.0196,0.6086,0.4190,571.2830,18.3144,589.5973,1440,84,1440,8.4515,1.102539
E5_none,1,fixed_10bps,5450,10.0000,0.0000,10.0000,0.2086,0.5998,0.0157,0.5841,0.3912,589.1263,15.7219,604.8482,1440,77,1440,8.3648,1.034382
E5_none,1,fixed_10bps,5451,10.0000,0.0000,10.0000,0.2145,0.5879,0.0143,0.5736,0.3734,574.4426,14.2657,588.7083,1440,75,1440,8.1709,0.992499
E5_none,1,fixed_10bps,5452,10.0000,0.0000,10.0000,0.2015,0.6016,0.0182,0.5834,0.4001,590.3936,18.3519,608.7455,1440,85,1440,8.4049,0.950620
E5_none,1,fixed_10bps,5453,10.0000,0.0000,10.0000,0.2059,0.5793,0.0153,0.5640,0.3734,570.3386,15.5013,585.8399,1440,77,1440,8.0909,0.990818
E5_none,1,fixed_10bps,5454,10.0000,0.0000,10.0000,0.1977,0.6174,0.0209,0.5966,0.4197,597.0203,20.8840,617.9043,1440,100,1440,8.5788,1.006324
E5_none,1,fixed_10bps,5455,10.0000,0.0000,10.0000,0.2095,0.6153,0.0175,0.5977,0.4057,595.2849,17.4437,612.7286,1440,90,1440,8.5274,1.015983
E5_none,1,fixed_10bps,5456,10.0000,0.0000,10.0000,0.2051,0.6055,0.0151,0.5904,0.4004,621.1170,15.8073,636.9243,1440,86,1440,8.6252,0.917549
E5_none,1,fixed_10bps,5457,10.0000,0.0000,10.0000,0.2036,0.5893,0.0163,0.5730,0.3858,595.8056,16.9223,612.7279,1440,82,1440,8.3459,0.968834
E5_none,1,fixed_10bps,5458,10.0000,0.0000,10.0000,0.2062,0.6089,0.0183,0.5907,0.4027,598.7108,18.5317,617.2425,1440,82,1440,8.5151,0.975006
E5_none,1,fixed_10bps,5459,10.0000,0.0000,10.0000,0.2112,0.5981,0.0135,0.5846,0.3869,582.9136,13.5228,596.4365,1440,79,1440,8.2954,1.025732
E5_none,1,fixed_10bps,5460,10.0000,0.0000,10.0000,0.1994,0.5986,0.0183,0.5803,0.3992,578.6621,18.1995,596.8616,1440,84,1440,8.3016,0.988338
E5_none,1,fixed_10bps,5461,10.0000,0.0000,10.0000,0.1946,0.6295,0.0214,0.6081,0.4349,605.3386,21.3556,626.6941,1440,93,1440,8.7236,1.034022
E5_none,1,fixed_10bps,5462,10.0000,0.0000,10.0000,0.2057,0.6164,0.0159,0.6006,0.4107,600.6172,15.8354,616.4526,1440,89,1440,8.5617,0.976111
E5_none,1,fixed_10bps,5463,10.0000,0.0000,10.0000,0.2120,0.6302,0.0175,0.6126,0.4182,592.8475,16.9315,609.7790,1440,93,1440,8.6087,1.061703
E5_none,1,fixed_10bps,5464,10.0000,0.0000,10.0000,0.2072,0.6140,0.0158,0.5982,0.4068,589.0459,15.5124,604.5583,1440,74,1440,8.4622,0.987235
E5_none,1,fixed_10bps,5465,10.0000,0.0000,10.0000,0.2127,0.6001,0.0148,0.5853,0.3874,574.8245,14.4751,589.2996,1440,72,1440,8.2589,1.021074
E5_none,1,fixed_10bps,5466,10.0000,0.0000,10.0000,0.2020,0.6108,0.0180,0.5928,0.4088,590.2782,17.8698,608.1479,1440,85,1440,8.4646,0.982819
E5_none,1,fixed_10bps,5467,10.0000,0.0000,10.0000,0.2035,0.6361,0.0208,0.6154,0.4326,593.3975,20.0185,613.4160,1440,104,1440,8.6753,1.036174
E5_none,1,fixed_10bps,5468,10.0000,0.0000,10.0000,0.1986,0.6008,0.0184,0.5824,0.4022,596.7243,18.8770,615.6013,1440,87,1440,8.4464,0.945339
