scenario,policy,seed,avg_fee_bps,hedged_pnl,lp_vs_hold,fee_revenue,lvr,volume,arb_count,fundamental_count,final_external_price,final_pool_price,normal_hedged_pnl,toxic_hedged_pnl,normal_steps,toxic_steps
campbell_rl_normal,inventory_gap,5047,6.0445,0.4149,-0.0108,0.8072,0.3923,1330.3085,231,1440,0.993413,0.993019,0.4149,0.0000,1440,0
campbell_rl_normal,inventory_gap,5048,6.0443,0.4135,-0.8036,0.7902,0.3767,1325.4028,214,1440,0.944106,0.943739,0.4135,0.0000,1440,0
campbell_rl_normal,inventory_gap,5049,6.0450,0.3964,-0.0345,0.8082,0.4118,1341.7616,235,1440,0.988278,0.987887,0.3964,0.0000,1440,0
campbell_rl_normal,inventory_gap,5050,6.0440,0.4102,-0.3421,0.7970,0.3868,1323.1760,204,1440,0.963346,0.962962,0.4102,0.0000,1440,0
campbell_rl_normal,inventory_gap,5051,6.0425,0.4234,-0.6895,0.7786,0.3552,1317.9029,186,1440,0.948170,0.947793,0.4234,0.0000,1440,0
campbell_rl_normal,inventory_gap,5052,6.0452,0.3973,-0.1671,0.8003,0.4030,1344.3158,225,1440,0.974313,0.973926,0.3973,0.0000,1440,0
campbell_rl_normal,inventory_gap,5053,6.0455,0.4143,-0.0162,0.8138,0.3995,1336.5651,215,1440,1.008077,1.007677,0.4143,0.0000,1440,0
campbell_rl_normal,inventory_gap,5054,6.0459,0.3899,-0.9710,0.7996,0.4098,1348.5778,223,1440,0.938648,0.938273,0.3899,0.0000,1440,0
campbell_rl_normal,inventory_gap,5055,6.0436,0.4139,-1.1914,0.7808,0.3669,1325.7869,193,1440,0.932158,0.931790,0.4139,0.0000,1440,0
campbell_rl_normal,inventory_gap,5056,6.0448,0.4248,-0.0498,0.8054,0.3807,1344.3175,210,1440,0.985930,0.985540,0.4248,0.0000,1440,0
campbell_rl_normal,inventory_gap,5057,6.0455,0.3901,-1.2129,0.7907,0.4005,1355.4123,230,1440,0.931559,0.931193,0.3901,0.0000,1440,0
campbell_rl_normal,inventory_gap,5058,6.0432,0.4092,-1.6123,0.7690,0.3598,1341.0252,197,1440,0.921305,0.920939,0.4092,0.0000,1440,0
campbell_rl_normal,inventory_gap,5059,6.0459,0.3944,-0.1230,0.8187,0.4243,1352.2685,250,1440,1.022308,1.021899,0.3944,0.0000,1440,0
campbell_rl_normal,inventory_gap,5060,6.0436,0.4053,-0.8587,0.7753,0.3699,1345.6728,200,1440,0.942252,0.941882,0.4053,0.0000,1440,0
campbell_rl_normal,inventory_gap,5061,6.0434,0.4180,-0.8916,0.7824,0.3643,1331.4062,196,1440,0.941172,0.940797,0.4180,0.0000,1440,0
campbell_rl_normal,inventory_gap,5062,6.0453,0.4074,-0.1173,0.8222,0.4148,1335.4316,242,1440,1.021784,1.021380,0.4074,0.0000,1440,0
campbell_rl_normal,inventory_gap,5063,6.0445,0.4158,-0.0019,0.8075,0.3917,1332.2167,219,1440,1.002799,1.002401,0.4158,0.0000,1440,0
campbell_rl_normal,inventory_gap,5064,6.0461,0.4062,-0.0036,0.8204,0.4142,1353.5750,225,1440,1.003824,1.003426,0.4062,0.0000,1440,0
campbell_rl_normal,inventory_gap,5065,6.0448,0.4135,0.0000,0.8105,0.3970,1334.5305,218,1440,1.000316,0.999920,0.4135,0.0000,1440,0
campbell_rl_normal,inventory_gap,5066,6.0456,0.4120,-0.4756,0.8269,0.4149,1340.6691,238,1440,1.044096,1.043680,0.4120,0.0000,1440,0
campbell_rl_normal,inventory_gap,5067,6.0457,0.4137,-0.4993,0.8302,0.4165,1333.1542,230,1440,1.045191,1.044779,0.4137,0.0000,1440,0
campbell_rl_normal,inventory_gap,5068,6.0431,0.4257,-0.1721,0.7889,0.3632,1325.1466,200,1440,0.973935,0.973548,0.4257,0.0000,1440,0
campbell_rl_normal,inventory_gap,5069,6.0445,0.3890,-0.1347,0.8082,0.4192,1337.1553,209,1440,0.976918,0.976535,0.3890,0.0000,1440,0
campbell_rl_normal,inventory_gap,5070,6.0451,0.4141,-0.0669,0.8154,0.4013,1347.5131,209,1440,1.016435,1.016030,0.4141,0.0000,1440,0
campbell_rl_normal,inventory_gap,5071,6.0474,0.3987,-3.3273,0.8616,0.4628,1335.3019,240,1440,1.118694,1.118254,0.3987,0.0000,1440,0
campbell_rl_normal,inventory_gap,5072,6.0459,0.4074,-0.0266,0.8229,0.4154,1335.3747,227,1440,1.010340,1.009941,0.4074,0.0000,1440,0
campbell_rl_normal,inventory_gap,5073,6.0457,0.4003,-0.0467,0.8204,0.4201,1341.0529,230,1440,1.013725,1.013323,0.4003,0.0000,1440,0
campbell_rl_normal,inventory_gap,5074,6.0456,0.3856,-0.3328,0.8030,0.4173,1343.2545,248,1440,0.963846,0.963463,0.3856,0.0000,1440,0
campbell_rl_normal,inventory_gap,5075,6.0446,0.4364,-1.2787,0.8359,0.3995,1313.4328,220,1440,1.072797,1.072368,0.4364,0.0000,1440,0
campbell_rl_normal,inventory_gap,5076,6.0464,0.3938,-0.0015,0.8179,0.4241,1353.5753,237,1440,1.002513,1.002114,0.3938,0.0000,1440,0
campbell_rl_normal,inventory_gap,5077,6.0442,0.4157,-0.2361,0.7941,0.3784,1342.6349,210,1440,0.969505,0.969119,0.4157,0.0000,1440,0
campbell_rl_normal,inventory_gap,5078,6.0467,0.4024,-0.5746,0.8310,0.4286,1362.7910,233,1440,1.048520,1.048101,0.4024,0.0000,1440,0
campbell_rl_normal,inventory_gap,5079,6.0441,0.4126,-0.0591,0.7979,0.3853,1325.1097,219,1440,0.984680,0.984292,0.4126,0.0000,1440,0
campbell_rl_normal,inventory_gap,5080,6.0431,0.4168,-0.1246,0.7909,0.3740,1320.3655,208,1440,0.977794,0.977410,0.4168,0.0000,1440,0
campbell_rl_normal,inventory_gap,5081,6.0459,0.3908,-0.1832,0.8022,0.4114,1354.4603,224,1440,0.973109,0.972721,0.3908,0.0000,1440,0
campbell_rl_normal,inventory_gap,5082,6.0455,0.4010,-0.3083,0.8001,0.3992,1349.2307,234,1440,0.965192,0.964809,0.4010,0.0000,1440,0
campbell_rl_normal,inventory_gap,5083,6.0465,0.3969,-0.0155,0.8269,0.4300,1349.1375,228,1440,1.007892,1.007490,0.3969,0.0000,1440,0
campbell_rl_normal,inventory_gap,5084,6.0435,0.4171,-0.3450,0.7935,0.3764,1315.0657,199,1440,0.963193,0.962808,0.4171,0.0000,1440,0
campbell_rl_normal,inventory_gap,5085,6.0452,0.4070,-0.0051,0.8104,0.4034,1345.9456,217,1440,0.995481,0.995089,0.4070,0.0000,1440,0
campbell_rl_normal,inventory_gap,5086,6.0443,0.4220,-0.0005,0.7974,0.3754,1354.5062,201,1440,0.998493,0.998095,0.4220,0.0000,1440,0
campbell_rl_normal,inventory_gap,5087,6.0440,0.4218,-0.2947,0.7889,0.3672,1343.3305,199,1440,0.965961,0.965585,0.4218,0.0000,1440,0
campbell_rl_normal,inventory_gap,5088,6.0448,0.4254,-1.5220,0.8413,0.4159,1315.6772,232,1440,1.079549,1.079121,0.4254,0.0000,1440,0
campbell_rl_normal,inventory_gap,5089,6.0449,0.4165,-0.0005,0.8063,0.3899,1343.6700,219,1440,0.998549,0.998153,0.4165,0.0000,1440,0
campbell_rl_normal,inventory_gap,5090,6.0459,0.4207,-2.1210,0.8418,0.4211,1339.0833,229,1440,1.094230,1.093793,0.4207,0.0000,1440,0
campbell_rl_normal,inventory_gap,5091,6.0455,0.4139,-0.0253,0.8178,0.4040,1336.8521,225,1440,1.010097,1.009693,0.4139,0.0000,1440,0
campbell_rl_normal,inventory_gap,5092,6.0446,0.4061,-0.1596,0.8063,0.4002,1331.2392,224,1440,0.974891,0.974508,0.4061,0.0000,1440,0
campbell_rl_normal,inventory_gap,5093,6.0455,0.4009,-0.0070,0.8146,0.4136,1334.7550,226,1440,0.994710,0.994316,0.4009,0.0000,1440,0
campbell_rl_normal,inventory_gap,5094,6.0458,0.4105,-0.3208,0.8195,0.4090,1343.9405,221,1440,1.036146,1.035741,0.4105,0.0000,1440,0
campbell_rl_normal,inventory_gap,5095,6.0447,0.4200,-1.0210,0.8281,0.4081,1315.7789,209,1440,1.064929,1.064503,0.4200,0.0000,1440,0
campbell_rl_normal,inventory_gap,5096,6.0441,0.4175,-0.2457,0.8010,0.3836,1327.1646,222,1440,0.968893,0.968509,0.4175,0.0000,1440,0
campbell_rl_normal,inventory_gap,5097,6.0452,0.4126,-0.0403,0.8125,0.3999,1334.3791,202,1440,1.012744,1.012350,0.4126,0.0000,1440,0
campbell_rl_normal,inventory_gap,5098,6.0450,0.4069,-0.0517,0.8183,0.4113,1329.5020,225,1440,1.014440,1.014034,0.4069,0.0000,1440,0
campbell_rl_normal,inventory_gap,5099,6.0464,0.3831,-0.4898,0.8045,0.4215,1362.3718,240,1440,0.956223,0.955841,0.3831,0.0000,1440,0
campbell_rl_normal,inventory_gap,5100,6.0444,0.4263,-0.0586,0.8141,0.3878,1318.9617,220,1440,0.984744,0.984354,0.4263,0.0000,1440,0
campbell_rl_normal,inventory_gap,5101,6.0464,0.3917,-0.0372,0.8158,0.4242,1342.0425,239,1440,0.987833,0.987440,0.3917,0.0000,1440,0
campbell_rl_normal,inventory_gap,5102,6.0468,0.3936,-0.5888,0.8342,0.4406,1353.8003,240,1440,1.049120,1.048703,0.3936,0.0000,1440,0
campbell_rl_normal,inventory_gap,5103,6.0452,0.4085,-0.0428,0.8039,0.3954,1350.2522,229,1440,0.986958,0.986572,0.4085,0.0000,1440,0
campbell_rl_normal,inventory_gap,5104,6.0461,0.4084,-0.4361,0.8401,0.4317,1328.3165,229,1440,1.042206,1.041796,0.4084,0.0000,1440,0
campbell_rl_normal,inventory_gap,5105,6.0452,0.4098,-0.2672,0.8184,0.4086,1346.2650,214,1440,1.032965,1.032562,0.4098,0.0000,1440,0
campbell_rl_normal,inventory_gap,5106,6.0442,0.4290,-0.0001,0.8127,0.3838,1328.2282,208,1440,1.000608,1.000210,0.4290,0.0000,1440,0
campbell_rl_normal,inventory_gap,5107,6.0448,0.4069,-0.7488,0.7899,0.3830,1350.8201,221,1440,0.946020,0.945646,0.4069,0.0000,1440,0
campbell_rl_normal,inventory_gap,5108,6.0462,0.3942,-0.0688,0.8167,0.4225,1353.6605,233,1440,1.016659,1.016256,0.3942,0.0000,1440,0
campbell_rl_normal,inventory_gap,5109,6.0459,0.4068,-1.2694,0.8370,0.4302,1333.5295,250,1440,1.072528,1.072102,0.4068,0.0000,1440,0
campbell_rl_normal,inventory_gap,5110,6.0459,0.4024,-0.0789,0.8167,0.4143,1356.9526,236,1440,1.017848,1.017443,0.4024,0.0000,1440,0
campbell_rl_normal,inventory_gap,5111,6.0456,0.4137,-0.8956,0.8316,0.4180,1329.2597,235,1440,1.060751,1.060327,0.4137,0.0000,1440,0
campbell_rl_normal,inventory_gap,5112,6.0437,0.4299,-0.3772,0.8049,0.3750,1329.0321,205,1440,1.039222,1.038807,0.4299,0.0000,1440,0
campbell_rl_normal,inventory_gap,5113,6.0450,0.4288,-0.0247,0.8224,0.3936,1336.4017,213,1440,1.009970,1.009570,0.4288,0.0000,1440,0
campbell_rl_normal,inventory_gap,5114,6.0445,0.4201,-0.0570,0.8081,0.3880,1324.9081,214,1440,0.984953,0.984560,0.4201,0.0000,1440,0
campbell_rl_normal,inventory_gap,5115,6.0451,0.4128,-1.3447,0.8282,0.4153,1332.0716,233,1440,1.074685,1.074260,0.4128,0.0000,1440,0
campbell_rl_normal,inventory_gap,5116,6.0450,0.4119,-0.3293,0.7989,0.3870,1344.4313,211,1440,0.964035,0.963651,0.4119,0.0000,1440,0
campbell_rl_normal,inventory_gap,5117,6.0469,0.3921,-0.0038,0.8314,0.4393,1358.0066,251,1440,1.003943,1.003544,0.3921,0.0000,1440,0
campbell_rl_normal,inventory_gap,5118,6.0447,0.4134,-0.1591,0.8018,0.3885,1336.8891,213,1440,0.974926,0.974537,0.4134,0.0000,1440,0
campbell_rl_normal,inventory_gap,5119,6.0452,0.4163,-0.5089,0.8234,0.4071,1338.7211,231,1440,1.045628,1.045214,0.4163,0.0000,1440,0
campbell_rl_normal,inventory_gap,5120,6.0450,0.4124,-0.1722,0.8180,0.4057,1341.0349,223,1440,1.026422,1.026017,0.4124,0.0000,1440,0
campbell_rl_normal,inventory_gap,5121,6.0450,0.4012,-0.0547,0.8094,0.4082,1336.3025,228,1440,0.985251,0.984858,0.4012,0.0000,1440,0
campbell_rl_normal,inventory_gap,5122,6.0444,0.4226,-0.0556,0.8040,0.3814,1348.4039,225,1440,1.014980,1.014575,0.4226,0.0000,1440,0
campbell_rl_normal,inventory_gap,5123,6.0454,0.4241,-1.0493,0.8344,0.4103,1331.4289,200,1440,1.065837,1.065416,0.4241,0.0000,1440,0
campbell_rl_normal,inventory_gap,5124,6.0444,0.4214,-0.1513,0.8148,0.3934,1335.4471,212,1440,1.024755,1.024349,0.4214,0.0000,1440,0
campbell_rl_normal,inventory_gap,5125,6.0455,0.4146,-2.6567,0.8394,0.4249,1325.8523,221,1440,1.105745,1.105303,0.4146,0.0000,1440,0
campbell_rl_normal,inventory_gap,5126,6.0445,0.3959,-0.3914,0.8000,0.4041,1341.1744,229,1440,0.960821,0.960448,0.3959,0.0000,1440,0
campbell_rl_normal,inventory_gap,5127,6.0437,0.4321,-0.0009,0.8128,0.3807,1315.5378,201,1440,0.998050,0.997651,0.4321,0.0000,1440,0
campbell_rl_normal,inventory_gap,5128,6.0428,0.4200,-0.1607,0.7831,0.3632,1319.5548,209,1440,0.974808,0.974421,0.4200,0.0000,1440,0
campbell_rl_normal,inventory_gap,5129,6.0436,0.4024,-1.0254,0.7820,0.3796,1341.4548,213,1440,0.936980,0.936607,0.4024,0.0000,1440,0
campbell_rl_normal,inventory_gap,5130,6.0448,0.4069,-0.0757,0.8044,0.3975,1334.9612,240,1440,0.982667,0.982278,0.4069,0.0000,1440,0
campbell_rl_normal,inventory_gap,5131,6.0448,0.4088,-1.1109,0.7948,0.3860,1344.5656,234,1440,0.934450,0.934076,0.4088,0.0000,1440,0
campbell_rl_normal,inventory_gap,5132,6.0467,0.3962,-0.2224,0.8245,0.4283,1361.2857,235,1440,1.030052,1.029643,0.3962,0.0000,1440,0
campbell_rl_normal,inventory_gap,5133,6.0450,0.4214,-0.0784,0.8132,0.3919,1331.1227,204,1440,0.982368,0.981979,0.4214,0.0000,1440,0
campbell_rl_normal,inventory_gap,5134,6.0433,0.4266,-1.6534,0.7773,0.3506,1346.4224,187,1440,0.920329,0.919964,0.4266,0.0000,1440,0
campbell_rl_normal,inventory_gap,5135,6.0454,0.4066,-0.0345,0.8109,0.4043,1345.5896,239,1440,1.011788,1.011396,0.4066,0.0000,1440,0
campbell_rl_normal,inventory_gap,5136,6.0449,0.4167,-0.0039,0.8118,0.3951,1339.7008,217,1440,1.003998,1.003597,0.4167,0.0000,1440,0
campbell_rl_normal,inventory_gap,5137,6.0446,0.4210,-0.0003,0.8150,0.3940,1332.2641,221,1440,0.998920,0.998524,0.4210,0.0000,1440,0
campbell_rl_normal,inventory_gap,5138,6.0452,0.4081,-0.0053,0.8141,0.4060,1351.4594,222,1440,1.004641,1.004249,0.4081,0.0000,1440,0
campbell_rl_normal,inventory_gap,5139,6.0436,0.4204,-0.4801,0.7883,0.3679,1334.0426,209,1440,0.956657,0.956286,0.4204,0.0000,1440,0
campbell_rl_normal,inventory_gap,5140,6.0435,0.4196,-0.5013,0.7821,0.3624,1327.5767,196,1440,0.955722,0.955346,0.4196,0.0000,1440,0
campbell_rl_normal,inventory_gap,5141,6.0442,0.4173,-0.0477,0.8061,0.3888,1329.7224,225,1440,1.013869,1.013474,0.4173,0.0000,1440,0
campbell_rl_normal,inventory_gap,5142,6.0460,0.4225,-1.3728,0.8375,0.4150,1338.9694,224,1440,1.075476,1.075051,0.4225,0.0000,1440,0
campbell_rl_normal,inventory_gap,5143,6.0440,0.4162,-0.0089,0.7963,0.3802,1334.4734,214,1440,1.005973,1.005582,0.4162,0.0000,1440,0
campbell_rl_normal,inventory_gap,5144,6.0457,0.3999,-0.0127,0.8150,0.4151,1345.8260,241,1440,1.007153,1.006757,0.3999,0.0000,1440,0
campbell_rl_normal,inventory_gap,5145,6.0453,0.4186,-0.1991,0.8298,0.4112,1327.3131,223,1440,1.028422,1.028011,0.4186,0.0000,1440,0
campbell_rl_normal,inventory_gap,5146,6.0443,0.4174,-0.1532,0.8067,0.3893,1335.6345,219,1440,0.975398,0.975011,0.4174,0.0000,1440,0
campbell_rl_normal,inventory_gap,5147,6.0440,0.4237,-0.0465,0.7981,0.3745,1337.5112,213,1440,0.986399,0.986008,0.4237,0.0000,1440,0
campbell_rl_normal,inventory_gap,5148,6.0452,0.4060,-0.6290,0.8012,0.3952,1346.6691,219,1440,0.950467,0.950090,0.4060,0.0000,1440,0
campbell_rl_normal,inventory_gap,5149,6.0450,0.3925,-2.1736,0.7806,0.3881,1360.3774,218,1440,0.908929,0.908567,0.3925,0.0000,1440,0
campbell_rl_normal,inventory_gap,5150,6.0457,0.3974,-0.0069,0.8107,0.4134,1361.8933,233,1440,0.994745,0.994347,0.3974,0.0000,1440,0
campbell_rl_normal,inventory_gap,5151,6.0440,0.4108,-1.9990,0.7871,0.3763,1326.0320,213,1440,0.912577,0.912216,0.4108,0.0000,1440,0
campbell_rl_normal,inventory_gap,5152,6.0440,0.4204,-0.0018,0.8029,0.3825,1329.0108,227,1440,1.002689,1.002295,0.4204,0.0000,1440,0
campbell_rl_normal,inventory_gap,5153,6.0464,0.3961,-0.6124,0.8421,0.4460,1335.5330,253,1440,1.050109,1.049692,0.3961,0.0000,1440,0
campbell_rl_normal,inventory_gap,5154,6.0457,0.4093,-0.0365,0.8162,0.4069,1345.0330,218,1440,0.987941,0.987554,0.4093,0.0000,1440,0
campbell_rl_normal,inventory_gap,5155,6.0436,0.4329,-0.0108,0.8069,0.3740,1312.8179,193,1440,1.006596,1.006195,0.4329,0.0000,1440,0
campbell_rl_normal,inventory_gap,5156,6.0437,0.4274,-0.0201,0.7993,0.3718,1330.4506,210,1440,0.991039,0.990654,0.4274,0.0000,1440,0
campbell_rl_normal,inventory_gap,5157,6.0450,0.4374,-0.4719,0.8341,0.3967,1324.0917,217,1440,1.043921,1.043510,0.4374,0.0000,1440,0
campbell_rl_normal,inventory_gap,5158,6.0456,0.4079,-0.6865,0.8306,0.4226,1334.7442,228,1440,1.053090,1.052672,0.4079,0.0000,1440,0
campbell_rl_normal,inventory_gap,5159,6.0438,0.4080,-0.9645,0.7883,0.3803,1333.9925,208,1440,0.938851,0.938478,0.4080,0.0000,1440,0
campbell_rl_normal,inventory_gap,5160,6.0446,0.4271,-0.2225,0.8292,0.4021,1327.0285,222,1440,1.030056,1.029648,0.4271,0.0000,1440,0
campbell_rl_normal,inventory_gap,5161,6.0434,0.4234,-0.9010,0.7798,0.3564,1328.5111,207,1440,0.940866,0.940492,0.4234,0.0000,1440,0
campbell_rl_normal,inventory_gap,5162,6.0449,0.4069,-0.0231,0.8171,0.4102,1332.9569,218,1440,1.009637,1.009247,0.4069,0.0000,1440,0
campbell_rl_normal,inventory_gap,5163,6.0468,0.4084,-0.4061,0.8382,0.4298,1357.6565,230,1440,1.040713,1.040303,0.4084,0.0000,1440,0
campbell_rl_normal,inventory_gap,5164,6.0459,0.4052,-0.1036,0.8222,0.4170,1353.2120,240,1440,1.020462,1.020056,0.4052,0.0000,1440,0
campbell_rl_normal,inventory_gap,5165,6.0448,0.4256,-0.0880,0.8054,0.3798,1339.2310,210,1440,0.981323,0.980931,0.4256,0.0000,1440,0
campbell_rl_normal,inventory_gap,5166,6.0456,0.4101,-0.1840,0.8295,0.4194,1338.3905,230,1440,1.027320,1.026911,0.4101,0.0000,1440,0
campbell_rl_normal,inventory_gap,5167,6.0444,0.4296,-0.0234,0.8139,0.3843,1318.9110,209,1440,1.009700,1.009305,0.4296,0.0000,1440,0
campbell_rl_normal,inventory_gap,5168,6.0444,0.4152,-1.0070,0.7915,0.3763,1333.9181,215,1440,0.937538,0.937164,0.4152,0.0000,1440,0
campbell_rl_normal,inventory_gap,5169,6.0439,0.4187,-0.1328,0.7989,0.3802,1326.1849,213,1440,0.977085,0.976700,0.4187,0.0000,1440,0
campbell_rl_normal,inventory_gap,5170,6.0461,0.4091,-0.9616,0.8364,0.4273,1341.6284,246,1440,1.062983,1.062560,0.4091,0.0000,1440,0
campbell_rl_normal,inventory_gap,5171,6.0446,0.4039,-0.2781,0.7931,0.3892,1347.5420,218,1440,0.966924,0.966538,0.4039,0.0000,1440,0
campbell_rl_normal,inventory_gap,5172,6.0449,0.3957,-0.0857,0.8050,0.4093,1338.6656,223,1440,0.981571,0.981187,0.3957,0.0000,1440,0
campbell_rl_normal,inventory_gap,5173,6.0452,0.4024,-0.0003,0.8133,0.4109,1331.0579,228,1440,0.998905,0.998507,0.4024,0.0000,1440,0
campbell_rl_normal,inventory_gap,5174,6.0449,0.4048,-0.0116,0.8067,0.4018,1342.6722,227,1440,1.006837,1.006440,0.4048,0.0000,1440,0
campbell_rl_normal,inventory_gap,5175,6.0445,0.4037,-0.3959,0.7906,0.3870,1350.2990,217,1440,0.960601,0.960225,0.4037,0.0000,1440,0
campbell_rl_normal,inventory_gap,5176,6.0464,0.3950,-0.0029,0.8132,0.4182,1366.4653,233,1440,0.996595,0.996200,0.3950,0.0000,1440,0
campbell_rl_normal,inventory_gap,5177,6.0437,0.4217,-0.1185,0.8061,0.3843,1326.9444,223,1440,0.978346,0.977958,0.4217,0.0000,1440,0
campbell_rl_normal,inventory_gap,5178,6.0446,0.4170,-0.0250,0.8025,0.3855,1335.8719,206,1440,1.010033,1.009629,0.4170,0.0000,1440,0
campbell_rl_normal,inventory_gap,5179,6.0455,0.4132,-0.0315,0.8205,0.4073,1343.3495,229,1440,1.011272,1.010869,0.4132,0.0000,1440,0
campbell_rl_normal,inventory_gap,5180,6.0450,0.4096,-0.0627,0.8151,0.4055,1334.2694,219,1440,1.015900,1.015494,0.4096,0.0000,1440,0
campbell_rl_normal,inventory_gap,5181,6.0463,0.3993,-0.7615,0.8262,0.4269,1359.8713,248,1440,1.055952,1.055539,0.3993,0.0000,1440,0
campbell_rl_normal,inventory_gap,5182,6.0439,0.4180,-0.1276,0.7907,0.3728,1348.9440,207,1440,0.977531,0.977141,0.4180,0.0000,1440,0
campbell_rl_normal,inventory_gap,5183,6.0439,0.4186,-0.1968,0.8011,0.3826,1318.5410,213,1440,0.972137,0.971748,0.4186,0.0000,1440,0
campbell_rl_normal,inventory_gap,5184,6.0446,0.3983,-1.4962,0.7744,0.3761,1358.0815,224,1440,0.924133,0.923767,0.3983,0.0000,1440,0
campbell_rl_normal,inventory_gap,5185,6.0449,0.4131,-0.0082,0.8107,0.3976,1347.2842,220,1440,0.994276,0.993882,0.4131,0.0000,1440,0
campbell_rl_normal,inventory_gap,5186,6.0444,0.4252,-0.3061,0.8208,0.3956,1321.6567,211,1440,1.035300,1.034894,0.4252,0.0000,1440,0
campbell_rl_normal,inventory_gap,5187,6.0439,0.4066,-0.6545,0.7801,0.3735,1332.5280,201,1440,0.949486,0.949109,0.4066,0.0000,1440,0
campbell_rl_normal,inventory_gap,5188,6.0434,0.4137,-0.1119,0.7875,0.3738,1334.8160,206,1440,0.978954,0.978569,0.4137,0.0000,1440,0
campbell_rl_normal,inventory_gap,5189,6.0469,0.3870,-0.2140,0.8329,0.4460,1350.2329,264,1440,1.029476,1.029067,0.3870,0.0000,1440,0
campbell_rl_normal,inventory_gap,5190,6.0441,0.4160,-0.2423,0.7970,0.3811,1324.4246,206,1440,0.969109,0.968730,0.4160,0.0000,1440,0
campbell_rl_normal,inventory_gap,5191,6.0450,0.4085,-0.0045,0.8119,0.4034,1330.8851,235,1440,0.995720,0.995322,0.4085,0.0000,1440,0
campbell_rl_normal,inventory_gap,5192,6.0451,0.4214,-0.2196,0.8234,0.4020,1330.6485,225,1440,1.029858,1.029455,0.4214,0.0000,1440,0
campbell_rl_normal,inventory_gap,5193,6.0445,0.3949,-0.9918,0.7871,0.3921,1340.3392,214,1440,0.938006,0.937633,0.3949,0.0000,1440,0
campbell_rl_normal,inventory_gap,5194,6.0439,0.4245,-0.1944,0.7906,0.3661,1349.6288,204,1440,0.972305,0.971920,0.4245,0.0000,1440,0
campbell_rl_normal,inventory_gap,5195,6.0437,0.4316,-0.0050,0.8113,0.3797,1323.6162,204,1440,1.004491,1.004096,0.4316,0.0000,1440,0
campbell_rl_normal,inventory_gap,5196,6.0432,0.4128,-1.3579,0.7768,0.3640,1330.1523,206,1440,0.927659,0.927300,0.4128,0.0000,1440,0
campbell_rl_normal,inventory_gap,5197,6.0444,0.4131,-0.0581,0.8023,0.3891,1338.2781,206,1440,0.984810,0.984418,0.4131,0.0000,1440,0
campbell_rl_normal,inventory_gap,5198,6.0454,0.4072,-0.5175,0.8230,0.4157,1327.4078,215,1440,1.046018,1.045600,0.4072,0.0000,1440,0
campbell_rl_normal,inventory_gap,5199,6.0443,0.4223,0.0000,0.8013,0.3790,1341.3651,219,1440,0.999840,0.999445,0.4223,0.0000,1440,0
campbell_rl_normal,inventory_gap,5200,6.0442,0.4159,-0.8263,0.7968,0.3809,1321.8337,213,1440,0.943333,0.942963,0.4159,0.0000,1440,0
campbell_rl_normal,inventory_gap,5201,6.0433,0.4232,-0.0075,0.8014,0.3782,1310.0985,200,1440,0.994501,0.994107,0.4232,0.0000,1440,0
campbell_rl_normal,inventory_gap,5202,6.0455,0.4039,-0.0024,0.8108,0.4069,1338.6468,218,1440,1.003129,1.002732,0.4039,0.0000,1440,0
campbell_rl_normal,inventory_gap,5203,6.0440,0.4034,-0.1585,0.7934,0.3899,1332.1650,226,1440,0.974974,0.974588,0.4034,0.0000,1440,0
campbell_rl_normal,inventory_gap,5204,6.0447,0.4112,-0.0089,0.8038,0.3926,1328.0914,212,1440,0.994026,0.993629,0.4112,0.0000,1440,0
campbell_rl_normal,inventory_gap,5205,6.0449,0.4188,-0.0010,0.8147,0.3959,1324.2879,218,1440,1.002030,1.001635,0.4188,0.0000,1440,0
campbell_rl_normal,inventory_gap,5206,6.0450,0.4168,-0.3252,0.8238,0.4070,1327.4627,221,1440,1.036392,1.035979,0.4168,0.0000,1440,0
campbell_rl_normal,inventory_gap,5207,6.0442,0.4160,-0.0123,0.8079,0.3919,1325.5712,216,1440,1.007039,1.006640,0.4160,0.0000,1440,0
campbell_rl_normal,inventory_gap,5208,6.0441,0.4171,-0.3175,0.7949,0.3778,1330.2568,206,1440,0.964679,0.964294,0.4171,0.0000,1440,0
campbell_rl_normal,inventory_gap,5209,6.0443,0.4227,-0.0668,0.8127,0.3900,1326.9881,216,1440,1.016414,1.016008,0.4227,0.0000,1440,0
campbell_rl_normal,inventory_gap,5210,6.0440,0.4093,-0.0348,0.7995,0.3902,1335.0146,215,1440,1.011841,1.011440,0.4093,0.0000,1440,0
campbell_rl_normal,inventory_gap,5211,6.0463,0.4005,-0.0640,0.8216,0.4211,1350.3409,227,1440,1.016072,1.015667,0.4005,0.0000,1440,0
campbell_rl_normal,inventory_gap,5212,6.0441,0.4182,-0.1432,0.7989,0.3807,1339.0927,214,1440,0.976210,0.975831,0.4182,0.0000,1440,0
campbell_rl_normal,inventory_gap,5213,6.0440,0.4109,-0.0041,0.8032,0.3923,1322.8325,216,1440,0.995940,0.995545,0.4109,0.0000,1440,0
campbell_rl_normal,inventory_gap,5214,6.0454,0.4079,-0.1947,0.8242,0.4163,1327.0550,217,1440,1.028102,1.027696,0.4079,0.0000,1440,0
campbell_rl_normal,inventory_gap,5215,6.0450,0.4101,-0.4679,0.8218,0.4116,1335.4131,232,1440,1.043734,1.043320,0.4101,0.0000,1440,0
