scenario,policy,seed,hedged_pnl,fee_revenue,lvr,volume,arb_volume,fund_volume,avg_fee_bps
campbell_rl_normal,fixed_100bps,5086,0.023994,0.604742,0.580749,62.351165,1.054386,61.296780,100.0000
campbell_rl_normal,fixed_100bps,5087,0.018074,0.455471,0.437396,46.843918,0.490505,46.353413,100.0000
campbell_rl_normal,fixed_100bps,5088,0.024771,0.754568,0.729797,72.038854,3.349150,68.689704,100.0000
campbell_rl_normal,fixed_100bps,5089,0.011668,0.288425,0.276757,29.200259,0.554408,28.645852,100.0000
campbell_rl_normal,fixed_100bps,5090,0.023621,0.581510,0.557889,55.909071,1.094604,54.814467,100.0000
campbell_rl_normal,fixed_100bps,5091,0.009266,0.198656,0.189390,19.616925,0.147729,19.469196,100.0000
campbell_rl_normal,fixed_100bps,5092,0.014091,0.334410,0.320319,33.447747,0.570037,32.877711,100.0000
campbell_rl_normal,fixed_100bps,5093,0.015443,0.365503,0.350061,36.215710,0.839618,35.376092,100.0000
campbell_rl_normal,fixed_100bps,5094,0.012201,0.370906,0.358705,36.602096,0.777132,35.824964,100.0000
campbell_rl_normal,fixed_100bps,5095,0.011926,0.316082,0.304156,30.646359,1.012560,29.633799,100.0000
campbell_rl_normal,fixed_100bps,5096,0.019036,0.412720,0.393685,41.578123,0.492794,41.085329,100.0000
campbell_rl_normal,fixed_100bps,5097,0.011717,0.314681,0.302964,31.405625,0.837969,30.567656,100.0000
campbell_rl_normal,fixed_100bps,5098,0.018837,0.453622,0.434786,44.747651,0.775139,43.972512,100.0000
campbell_rl_normal,fixed_100bps,5099,0.019865,0.517611,0.497746,52.860663,0.923470,51.937193,100.0000
campbell_rl_normal,fixed_100bps,5100,0.020700,0.490125,0.469425,48.170024,0.308416,47.861608,100.0000
campbell_rl_normal,fixed_100bps,5101,0.014190,0.430759,0.416569,42.924146,1.257150,41.666996,100.0000
campbell_rl_normal,fixed_100bps,5102,0.019030,0.466583,0.447553,45.864540,0.464790,45.399749,100.0000
campbell_rl_normal,fixed_100bps,5103,0.012222,0.248599,0.236378,25.245001,0.204818,25.040182,100.0000
campbell_rl_normal,fixed_100bps,5104,0.021654,0.542421,0.520768,52.180801,0.917118,51.263682,100.0000
campbell_rl_normal,fixed_100bps,5105,0.016602,0.467923,0.451321,46.686674,0.903370,45.783304,100.0000
campbell_rl_normal,fixed_100bps,5106,0.018215,0.408225,0.390009,40.530099,0.232014,40.298085,100.0000
campbell_rl_normal,fixed_100bps,5107,0.014379,0.346959,0.332580,35.827560,0.327107,35.500454,100.0000
campbell_rl_normal,fixed_100bps,5108,0.009625,0.195416,0.185791,19.600457,0.030145,19.570312,100.0000
campbell_rl_normal,fixed_100bps,5109,0.014243,0.400523,0.386280,38.587924,1.200463,37.387461,100.0000
campbell_rl_normal,fixed_100bps,5110,0.018397,0.412106,0.393709,41.547355,0.205773,41.341582,100.0000
campbell_rl_normal,fixed_100bps,5111,0.019506,0.498105,0.478599,47.743109,0.610814,47.132295,100.0000
campbell_rl_normal,fixed_100bps,5112,0.019738,0.387491,0.367753,38.774385,0.000000,38.774385,100.0000
campbell_rl_normal,fixed_100bps,5113,0.016048,0.376709,0.360661,36.930204,1.132357,35.797847,100.0000
campbell_rl_normal,fixed_100bps,5114,0.012350,0.313123,0.300773,31.080545,0.376349,30.704196,100.0000
campbell_rl_normal,fixed_100bps,5115,0.014198,0.404949,0.390751,39.370000,1.425228,37.944772,100.0000
campbell_rl_normal,fixed_100bps,5116,0.011519,0.290440,0.278921,29.569668,0.405992,29.163676,100.0000
campbell_rl_normal,fixed_100bps,5117,0.016914,0.471573,0.454660,46.561870,0.619310,45.942559,100.0000
campbell_rl_normal,fixed_100bps,5118,0.018620,0.409353,0.390733,41.224073,0.293796,40.930276,100.0000
campbell_rl_normal,fixed_100bps,5119,0.009744,0.279891,0.270147,27.497709,0.751954,26.745755,100.0000
campbell_rl_normal,fixed_100bps,5120,0.016580,0.394483,0.377903,39.227553,0.980905,38.246648,100.0000
campbell_rl_normal,fixed_100bps,5121,0.013184,0.339917,0.326732,34.075068,0.690304,33.384763,100.0000
campbell_rl_normal,fixed_100bps,5122,0.022804,0.486858,0.464054,49.541278,0.625644,48.915634,100.0000
campbell_rl_normal,fixed_100bps,5123,0.017019,0.466126,0.449107,45.277278,1.795608,43.481670,100.0000
campbell_rl_normal,fixed_100bps,5124,0.011427,0.260268,0.248840,25.910636,0.445901,25.464736,100.0000
campbell_rl_normal,fixed_100bps,5125,0.025123,0.653211,0.628088,63.111447,0.831632,62.279815,100.0000
campbell_rl_normal,fixed_100bps,5126,0.018536,0.519493,0.500957,52.716572,1.816480,50.900092,100.0000
campbell_rl_normal,fixed_100bps,5127,0.020344,0.479734,0.459390,46.843996,1.016051,45.827945,100.0000
campbell_rl_normal,fixed_100bps,5128,0.018943,0.435733,0.416790,44.834794,1.067316,43.767478,100.0000
campbell_rl_normal,fixed_100bps,5129,0.021908,0.604367,0.582459,62.451062,1.554306,60.896756,100.0000
campbell_rl_normal,fixed_100bps,5130,0.012205,0.314130,0.301925,31.599068,0.535154,31.063914,100.0000
campbell_rl_normal,fixed_100bps,5131,0.019234,0.424290,0.405057,43.505550,0.539005,42.966545,100.0000
campbell_rl_normal,fixed_100bps,5132,0.014850,0.417746,0.402895,41.948295,1.302193,40.646102,100.0000
campbell_rl_normal,fixed_100bps,5133,0.013966,0.367044,0.353078,36.331088,0.948460,35.382628,100.0000
campbell_rl_normal,fixed_100bps,5134,0.013566,0.404930,0.391364,42.113948,1.710862,40.403086,100.0000
campbell_rl_normal,fixed_100bps,5135,0.010032,0.237801,0.227768,23.935624,0.366283,23.569341,100.0000
campbell_rl_normal,fixed_100bps,5136,0.013738,0.319119,0.305381,32.079498,0.444338,31.635160,100.0000
campbell_rl_normal,fixed_100bps,5137,0.015520,0.393747,0.378227,38.898155,0.873395,38.024760,100.0000
campbell_rl_normal,fixed_100bps,5138,0.013278,0.315439,0.302161,31.776601,0.316135,31.460466,100.0000
campbell_rl_normal,fixed_100bps,5139,0.021103,0.495490,0.474387,50.648775,0.591903,50.056872,100.0000
campbell_rl_normal,fixed_100bps,5140,0.013881,0.363105,0.349224,37.029816,0.905441,36.124375,100.0000
campbell_rl_normal,fixed_100bps,5141,0.013661,0.275257,0.261597,27.459881,0.322516,27.137364,100.0000
campbell_rl_normal,fixed_100bps,5142,0.014042,0.392213,0.378171,38.069234,1.125712,36.943521,100.0000
campbell_rl_normal,fixed_100bps,5143,0.015918,0.399812,0.383895,40.719755,0.699968,40.019788,100.0000
campbell_rl_normal,fixed_100bps,5144,0.012510,0.263193,0.250683,26.371049,0.013551,26.357498,100.0000
campbell_rl_normal,fixed_100bps,5145,0.017252,0.395014,0.377762,38.317021,0.620567,37.696454,100.0000
campbell_rl_normal,fixed_100bps,5146,0.010622,0.244019,0.233397,24.494078,0.409792,24.084285,100.0000
campbell_rl_normal,fixed_100bps,5147,0.013188,0.291692,0.278504,29.568261,0.274884,29.293378,100.0000
campbell_rl_normal,fixed_100bps,5148,0.023950,0.555483,0.531533,56.955465,0.865590,56.089875,100.0000
campbell_rl_normal,fixed_100bps,5149,0.015236,0.469693,0.454457,49.284098,2.071976,47.212123,100.0000
campbell_rl_normal,fixed_100bps,5150,0.018539,0.475112,0.456573,48.191862,1.354257,46.837605,100.0000
campbell_rl_normal,fixed_100bps,5151,0.019143,0.528526,0.509382,54.583491,1.661091,52.922400,100.0000
campbell_rl_normal,fixed_100bps,5152,0.016401,0.396990,0.380590,39.925530,0.714858,39.210672,100.0000
campbell_rl_normal,fixed_100bps,5153,0.021412,0.534088,0.512676,51.282035,1.523927,49.758108,100.0000
campbell_rl_normal,fixed_100bps,5154,0.016394,0.372925,0.356530,37.456336,0.433153,37.023183,100.0000
campbell_rl_normal,fixed_100bps,5155,0.008921,0.196898,0.187977,19.407322,0.124532,19.282790,100.0000
campbell_rl_normal,fixed_100bps,5156,0.016602,0.358803,0.342201,36.125400,0.000000,36.125400,100.0000
campbell_rl_normal,fixed_100bps,5157,0.022543,0.535737,0.513194,51.473644,0.591638,50.882005,100.0000
campbell_rl_normal,fixed_100bps,5158,0.017835,0.520925,0.503090,51.046846,1.722779,49.324067,100.0000
campbell_rl_normal,fixed_100bps,5159,0.016670,0.424415,0.407744,43.375953,0.650723,42.725230,100.0000
campbell_rl_normal,fixed_100bps,5160,0.020126,0.520817,0.500690,50.435093,0.977315,49.457778,100.0000
campbell_rl_normal,fixed_100bps,5161,0.012510,0.281843,0.269334,28.962330,0.256652,28.705678,100.0000
campbell_rl_normal,fixed_100bps,5162,0.009692,0.250346,0.240655,24.798403,0.781563,24.016840,100.0000
campbell_rl_normal,fixed_100bps,5163,0.017248,0.483334,0.466086,47.645853,1.816505,45.829348,100.0000
campbell_rl_normal,fixed_100bps,5164,0.008926,0.230122,0.221196,22.869159,0.509141,22.360018,100.0000
campbell_rl_normal,fixed_100bps,5165,0.020161,0.462464,0.442303,46.477717,0.457913,46.019803,100.0000
campbell_rl_normal,fixed_100bps,5166,0.008559,0.243864,0.235305,23.959838,0.720121,23.239717,100.0000
campbell_rl_normal,fixed_100bps,5167,0.013001,0.330350,0.317349,32.398433,0.196921,32.201512,100.0000
campbell_rl_normal,fixed_100bps,5168,0.013156,0.420694,0.407538,43.483672,1.403549,42.080123,100.0000
campbell_rl_normal,fixed_100bps,5169,0.016123,0.388806,0.372682,39.091707,0.616739,38.474969,100.0000
campbell_rl_normal,fixed_100bps,5170,0.010619,0.330342,0.319723,32.173929,0.841777,31.332152,100.0000
campbell_rl_normal,fixed_100bps,5171,0.013762,0.318364,0.304602,32.582750,0.018978,32.563772,100.0000
campbell_rl_normal,fixed_100bps,5172,0.012033,0.314856,0.302823,31.737039,0.633304,31.103735,100.0000
campbell_rl_normal,fixed_100bps,5173,0.012250,0.347560,0.335310,34.261999,0.667210,33.594789,100.0000
campbell_rl_normal,fixed_100bps,5174,0.013503,0.332980,0.319477,33.520042,0.220881,33.299161,100.0000
campbell_rl_normal,fixed_100bps,5175,0.012001,0.287748,0.275747,29.572093,0.471039,29.101054,100.0000
campbell_rl_normal,fixed_100bps,5176,0.014010,0.351912,0.337902,35.996016,0.672312,35.323704,100.0000
campbell_rl_normal,fixed_100bps,5177,0.016572,0.531614,0.515042,53.105525,0.951574,52.153952,100.0000
campbell_rl_normal,fixed_100bps,5178,0.017222,0.400388,0.383166,40.354172,0.479885,39.874288,100.0000
campbell_rl_normal,fixed_100bps,5179,0.015984,0.389517,0.373533,38.633936,0.480871,38.153065,100.0000
campbell_rl_normal,fixed_100bps,5180,0.019527,0.486830,0.467303,48.554460,0.943073,47.611387,100.0000
campbell_rl_normal,fixed_100bps,5181,0.020583,0.478317,0.457734,47.432993,1.101341,46.331652,100.0000
campbell_rl_normal,fixed_100bps,5182,0.015816,0.419318,0.403503,43.274361,0.968189,42.306172,100.0000
campbell_rl_normal,fixed_100bps,5183,0.013906,0.441414,0.427509,44.052964,1.923764,42.129200,100.0000
campbell_rl_normal,fixed_100bps,5184,0.019714,0.500499,0.480786,52.627954,1.225037,51.402917,100.0000
campbell_rl_normal,fixed_100bps,5185,0.017764,0.397000,0.379236,40.007178,0.674357,39.332820,100.0000
campbell_rl_normal,fixed_100bps,5186,0.018652,0.466238,0.447586,45.203529,0.422826,44.780703,100.0000
campbell_rl_normal,fixed_100bps,5187,0.011775,0.278015,0.266239,28.536135,0.161936,28.374199,100.0000
campbell_rl_normal,fixed_100bps,5188,0.014455,0.355090,0.340635,36.436031,0.511138,35.924893,100.0000
campbell_rl_normal,fixed_100bps,5189,0.018160,0.499879,0.481718,49.186366,1.062870,48.123496,100.0000
campbell_rl_normal,fixed_100bps,5190,0.015182,0.397275,0.382093,39.983706,0.900612,39.083095,100.0000
campbell_rl_normal,fixed_100bps,5191,0.015032,0.429725,0.414693,42.551039,1.820476,40.730563,100.0000
campbell_rl_normal,fixed_100bps,5192,0.016631,0.385596,0.368965,37.833556,0.319884,37.513672,100.0000
campbell_rl_normal,fixed_100bps,5193,0.014270,0.379413,0.365143,39.094783,1.179710,37.915073,100.0000
campbell_rl_normal,fixed_100bps,5194,0.017669,0.424491,0.406822,43.909891,0.561260,43.348631,100.0000
campbell_rl_normal,fixed_100bps,5195,0.011385,0.263243,0.251858,26.054029,0.154077,25.899953,100.0000
campbell_rl_normal,fixed_100bps,5196,0.016753,0.361792,0.345039,37.510937,0.207417,37.303520,100.0000
campbell_rl_normal,fixed_100bps,5197,0.017011,0.550710,0.533700,55.468704,2.648732,52.819972,100.0000
campbell_rl_normal,fixed_100bps,5198,0.008402,0.277765,0.269363,27.143807,1.356874,25.786933,100.0000
campbell_rl_normal,fixed_100bps,5199,0.015142,0.435403,0.420261,44.281896,1.482101,42.799795,100.0000
campbell_rl_normal,fixed_100bps,5200,0.019509,0.462736,0.443227,46.832196,0.950900,45.881296,100.0000
campbell_rl_normal,fixed_100bps,5201,0.014019,0.317606,0.303587,31.479120,0.110114,31.369006,100.0000
campbell_rl_normal,fixed_100bps,5202,0.024632,0.627435,0.602802,62.954080,1.603689,61.350390,100.0000
campbell_rl_normal,fixed_100bps,5203,0.021290,0.614561,0.593271,62.632664,1.754592,60.878072,100.0000
campbell_rl_normal,fixed_100bps,5204,0.017799,0.415279,0.397480,41.671539,0.930019,40.741520,100.0000
campbell_rl_normal,fixed_100bps,5205,0.018299,0.382074,0.363775,37.618914,0.308039,37.310875,100.0000
campbell_rl_normal,fixed_100bps,5206,0.023487,0.541737,0.518250,52.608259,0.645052,51.963207,100.0000
campbell_rl_normal,fixed_100bps,5207,0.011617,0.317913,0.306296,31.563980,0.692420,30.871560,100.0000
campbell_rl_normal,fixed_100bps,5208,0.019849,0.422809,0.402959,42.799344,0.136016,42.663327,100.0000
campbell_rl_normal,fixed_100bps,5209,0.009766,0.204674,0.194908,20.287453,0.524448,19.763004,100.0000
campbell_rl_normal,fixed_100bps,5210,0.013561,0.359205,0.345644,36.287091,1.499146,34.787945,100.0000
campbell_rl_normal,fixed_100bps,5211,0.008151,0.183433,0.175282,18.282254,0.178480,18.103773,100.0000
campbell_rl_normal,fixed_100bps,5212,0.008254,0.241475,0.233221,24.376414,1.199030,23.177384,100.0000
campbell_rl_normal,fixed_100bps,5213,0.013115,0.326377,0.313262,32.598385,0.690487,31.907897,100.0000
campbell_rl_normal,fixed_100bps,5214,0.016884,0.439691,0.422807,42.965853,0.826185,42.139667,100.0000
campbell_rl_normal,fixed_100bps,5215,0.016334,0.415560,0.399226,41.100970,0.263114,40.837856,100.0000
campbell_rl_normal,fixed_100bps,5216,0.013037,0.317016,0.303979,32.352844,0.291229,32.061615,100.0000
campbell_rl_normal,fixed_100bps,5217,0.012419,0.317199,0.304780,30.908386,0.646772,30.261614,100.0000
campbell_rl_normal,fixed_100bps,5218,0.012178,0.284148,0.271971,28.013827,0.518968,27.494859,100.0000
campbell_rl_normal,fixed_100bps,5219,0.018962,0.480921,0.461959,47.151064,1.167410,45.983654,100.0000
campbell_rl_normal,fixed_100bps,5220,0.013844,0.286036,0.272191,27.992826,0.032237,27.960589,100.0000
campbell_rl_normal,fixed_100bps,5221,0.022948,0.639540,0.616592,60.531933,1.394840,59.137093,100.0000
campbell_rl_normal,fixed_100bps,5222,0.020885,0.501703,0.480819,50.918081,0.815300,50.102781,100.0000
campbell_rl_normal,fixed_100bps,5223,0.012700,0.300282,0.287581,30.035926,0.236913,29.799013,100.0000
campbell_rl_normal,fixed_100bps,5224,0.015650,0.576839,0.561189,55.444546,3.423323,52.021223,100.0000
campbell_rl_normal,fixed_100bps,5225,0.011656,0.242622,0.230966,23.777774,0.267015,23.510759,100.0000
campbell_rl_normal,fixed_100bps,5226,0.013784,0.402060,0.388275,41.676696,1.359433,40.317263,100.0000
campbell_rl_normal,fixed_100bps,5227,0.014219,0.401282,0.387063,39.439556,0.719827,38.719729,100.0000
campbell_rl_normal,fixed_100bps,5228,0.015702,0.541761,0.526059,52.219278,3.276639,48.942639,100.0000
campbell_rl_normal,fixed_100bps,5229,0.011459,0.399322,0.387863,40.091344,1.784581,38.306763,100.0000
campbell_rl_normal,fixed_100bps,5230,0.011107,0.272964,0.261857,27.342582,0.374492,26.968090,100.0000
campbell_rl_normal,fixed_100bps,5231,0.012712,0.337179,0.324467,33.666234,1.146937,32.519297,100.0000
campbell_rl_normal,fixed_100bps,5232,0.010378,0.345906,0.335528,34.620550,1.619717,33.000833,100.0000
campbell_rl_normal,fixed_100bps,5233,0.013559,0.419948,0.406390,42.294788,1.389059,40.905729,100.0000
campbell_rl_normal,fixed_100bps,5234,0.015763,0.500271,0.484508,51.333552,1.706729,49.626823,100.0000
campbell_rl_normal,fixed_100bps,5235,0.012934,0.421204,0.408271,41.445976,2.632667,38.813309,100.0000
campbell_rl_normal,fixed_100bps,5236,0.017021,0.420401,0.403380,42.835946,1.095348,41.740599,100.0000
campbell_rl_normal,fixed_100bps,5237,0.010330,0.369893,0.359564,38.194790,2.069690,36.125101,100.0000
campbell_rl_normal,fixed_100bps,5238,0.016924,0.508759,0.491835,52.228886,1.780715,50.448172,100.0000
campbell_rl_normal,fixed_100bps,5239,0.019975,0.532329,0.512354,55.229697,1.252183,53.977514,100.0000
campbell_rl_normal,fixed_100bps,5240,0.011556,0.271063,0.259507,27.663851,0.266490,27.397361,100.0000
campbell_rl_normal,fixed_100bps,5241,0.010065,0.242203,0.232138,23.749732,0.381564,23.368168,100.0000
campbell_rl_normal,fixed_100bps,5242,0.019318,0.406864,0.387547,39.969141,0.201364,39.767776,100.0000
campbell_rl_normal,fixed_100bps,5243,0.015942,0.482192,0.466250,49.722013,1.903079,47.818934,100.0000
campbell_rl_normal,fixed_100bps,5244,0.012529,0.350411,0.337882,35.371421,0.663742,34.707680,100.0000
campbell_rl_normal,fixed_100bps,5245,0.015585,0.469483,0.453898,45.709503,1.634598,44.074905,100.0000
campbell_rl_normal,fixed_100bps,5246,0.020488,0.633451,0.612962,67.204080,2.393324,64.810756,100.0000
campbell_rl_normal,fixed_100bps,5247,0.010126,0.223537,0.213411,22.529973,0.182356,22.347618,100.0000
campbell_rl_normal,fixed_100bps,5248,0.013856,0.396652,0.382796,40.948050,1.105469,39.842581,100.0000
campbell_rl_normal,fixed_100bps,5249,0.016411,0.442752,0.426341,43.822542,0.954039,42.868504,100.0000
campbell_rl_normal,fixed_100bps,5250,0.015115,0.350908,0.335793,34.484092,0.584655,33.899436,100.0000
campbell_rl_normal,fixed_100bps,5251,0.017135,0.439901,0.422766,43.024259,0.380274,42.643985,100.0000
campbell_rl_normal,fixed_100bps,5252,0.014458,0.352970,0.338513,34.264191,0.555401,33.708790,100.0000
campbell_rl_normal,fixed_100bps,5253,0.024720,0.641566,0.616846,67.267188,1.662344,65.604844,100.0000
campbell_rl_normal,fixed_100bps,5254,0.007962,0.192503,0.184541,19.192115,0.455396,18.736719,100.0000
campbell_rl_normal,fixed_100bps,5255,0.010966,0.220892,0.209926,22.058031,0.098292,21.959740,100.0000
campbell_rl_normal,fixed_100bps,5256,0.014935,0.353503,0.338568,34.174459,0.232964,33.941495,100.0000
campbell_rl_normal,fixed_100bps,5257,0.014455,0.412742,0.398287,41.455478,0.986377,40.469101,100.0000
campbell_rl_normal,fixed_100bps,5258,0.016027,0.521220,0.505193,51.885204,2.213775,49.671429,100.0000
campbell_rl_normal,fixed_100bps,5259,0.012898,0.331586,0.318688,32.637139,0.759583,31.877557,100.0000
campbell_rl_normal,fixed_100bps,5260,0.013095,0.336320,0.323226,32.952173,0.570988,32.381186,100.0000
campbell_rl_normal,fixed_100bps,5261,0.010795,0.254282,0.243487,25.090032,0.352967,24.737065,100.0000
campbell_rl_normal,fixed_100bps,5262,0.016116,0.440978,0.424861,45.112859,0.949098,44.163761,100.0000
campbell_rl_normal,fixed_100bps,5263,0.007801,0.208616,0.200815,20.811514,0.781406,20.030108,100.0000
campbell_rl_normal,fixed_100bps,5264,0.019102,0.556295,0.537193,57.173416,1.539238,55.634178,100.0000
campbell_rl_normal,fixed_100bps,5265,0.016365,0.471485,0.455120,48.854709,1.159990,47.694719,100.0000
campbell_rl_normal,fixed_100bps,5266,0.019250,0.476066,0.456816,47.442305,1.207032,46.235274,100.0000
campbell_rl_normal,fixed_100bps,5267,0.019416,0.428964,0.409547,43.325645,0.351679,42.973966,100.0000
campbell_rl_normal,fixed_100bps,5268,0.016973,0.460110,0.443138,44.664355,1.206697,43.457657,100.0000
campbell_rl_normal,fixed_100bps,5269,0.012798,0.431072,0.418274,42.611216,2.664491,39.946725,100.0000
campbell_rl_normal,fixed_100bps,5270,0.012451,0.380903,0.368452,36.844159,1.403418,35.440741,100.0000
campbell_rl_normal,fixed_100bps,5271,0.016246,0.506979,0.490733,50.883510,1.284807,49.598703,100.0000
campbell_rl_normal,fixed_100bps,5272,0.008762,0.213673,0.204911,21.365916,0.497144,20.868772,100.0000
campbell_rl_normal,fixed_100bps,5273,0.015648,0.361283,0.345635,35.558389,0.470575,35.087814,100.0000
campbell_rl_normal,fixed_100bps,5274,0.022968,0.627392,0.604424,60.229830,1.101458,59.128372,100.0000
campbell_rl_normal,fixed_100bps,5275,0.019678,0.504698,0.485020,51.733411,0.962732,50.770679,100.0000
campbell_rl_normal,fixed_100bps,5276,0.018050,0.524330,0.506280,51.960999,1.298318,50.662681,100.0000
campbell_rl_normal,fixed_100bps,5277,0.018982,0.546726,0.527745,57.463948,1.990690,55.473258,100.0000
campbell_rl_normal,fixed_100bps,5278,0.009756,0.322525,0.312769,32.139331,2.324062,29.815269,100.0000
campbell_rl_normal,fixed_100bps,5279,0.018306,0.413831,0.395525,41.963868,0.459853,41.504015,100.0000
campbell_rl_normal,fixed_100bps,5280,0.011943,0.381912,0.369969,37.165768,1.294325,35.871443,100.0000
campbell_rl_normal,fixed_100bps,5281,0.012385,0.303641,0.291256,30.775483,0.848402,29.927081,100.0000
campbell_rl_normal,fixed_100bps,5282,0.017889,0.468665,0.450776,46.658008,1.206873,45.451134,100.0000
campbell_rl_normal,fixed_100bps,5283,0.008621,0.275051,0.266430,27.850842,1.016388,26.834454,100.0000
campbell_rl_normal,fixed_100bps,5284,0.011661,0.332294,0.320633,32.991754,1.125409,31.866345,100.0000
campbell_rl_normal,fixed_100bps,5285,0.018620,0.418376,0.399756,40.755872,0.140812,40.615061,100.0000
campbell_rl_normal,fixed_100bps,5286,0.016470,0.370350,0.353880,35.780664,0.352660,35.428004,100.0000
campbell_rl_normal,fixed_100bps,5287,0.018024,0.452418,0.434395,44.881603,1.341003,43.540600,100.0000
campbell_rl_normal,fixed_100bps,5288,0.018192,0.500711,0.482519,50.382221,1.672668,48.709553,100.0000
campbell_rl_normal,fixed_100bps,5289,0.019240,0.581958,0.562718,57.499357,1.401226,56.098131,100.0000
campbell_rl_normal,fixed_100bps,5290,0.014502,0.462134,0.447632,45.779314,2.200189,43.579125,100.0000
campbell_rl_normal,fixed_100bps,5291,0.014128,0.327507,0.313379,33.269966,0.372300,32.897666,100.0000
campbell_rl_normal,fixed_100bps,5292,0.010953,0.296037,0.285084,30.003039,0.896951,29.106088,100.0000
campbell_rl_normal,fixed_100bps,5293,0.011509,0.284247,0.272739,28.246282,0.471333,27.774949,100.0000
campbell_rl_normal,fixed_100bps,5294,0.013510,0.254294,0.240784,24.934049,0.000000,24.934049,100.0000
campbell_rl_normal,fixed_100bps,5295,0.014433,0.363550,0.349116,37.098291,0.895430,36.202861,100.0000
campbell_rl_normal,fixed_100bps,5296,0.018255,0.471086,0.452831,46.850863,1.166478,45.684386,100.0000
campbell_rl_normal,fixed_100bps,5297,0.014883,0.361104,0.346220,36.780226,1.155543,35.624682,100.0000
campbell_rl_normal,fixed_100bps,5298,0.022528,0.522312,0.499784,55.045638,0.665376,54.380262,100.0000
campbell_rl_normal,fixed_100bps,5299,0.020777,0.462871,0.442094,47.289057,0.027550,47.261506,100.0000
campbell_rl_normal,fixed_100bps,5300,0.010930,0.245274,0.234344,24.385767,0.019648,24.366119,100.0000
campbell_rl_normal,fixed_100bps,5301,0.022678,0.538069,0.515391,51.314771,0.619663,50.695108,100.0000
campbell_rl_normal,fixed_100bps,5302,0.014643,0.325089,0.310446,31.774767,0.231638,31.543129,100.0000
campbell_rl_normal,fixed_100bps,5303,0.021330,0.532964,0.511634,52.464064,1.022553,51.441511,100.0000
campbell_rl_normal,fixed_100bps,5304,0.019448,0.525647,0.506199,53.607916,1.372867,52.235050,100.0000
campbell_rl_normal,fixed_100bps,5305,0.012805,0.336879,0.324074,34.443310,0.658359,33.784950,100.0000
campbell_rl_normal,fixed_100bps,5306,0.014107,0.325497,0.311389,31.803778,0.250400,31.553379,100.0000
campbell_rl_normal,fixed_100bps,5307,0.012852,0.355533,0.342681,35.081977,0.862694,34.219283,100.0000
campbell_rl_normal,fixed_100bps,5308,0.010146,0.256144,0.245997,25.772133,0.511731,25.260401,100.0000
campbell_rl_normal,fixed_100bps,5309,0.014907,0.378307,0.363400,36.700728,0.859673,35.841054,100.0000
campbell_rl_normal,fixed_100bps,5310,0.014187,0.398092,0.383905,41.130697,1.399644,39.731053,100.0000
campbell_rl_normal,fixed_100bps,5311,0.009979,0.242569,0.232591,24.430961,0.109258,24.321704,100.0000
campbell_rl_normal,fixed_100bps,5312,0.009152,0.215708,0.206556,21.162403,0.127399,21.035004,100.0000
campbell_rl_normal,fixed_100bps,5313,0.009486,0.292351,0.282865,29.967249,0.958890,29.008359,100.0000
campbell_rl_normal,fixed_100bps,5314,0.020769,0.447416,0.426647,44.750544,0.422583,44.327961,100.0000
campbell_rl_normal,fixed_100bps,5315,0.008404,0.190922,0.182518,19.273348,0.477187,18.796161,100.0000
campbell_rl_normal,fixed_100bps,5316,0.018419,0.412152,0.393733,41.637025,0.318523,41.318502,100.0000
campbell_rl_normal,fixed_100bps,5317,0.020946,0.487053,0.466107,48.407025,1.151310,47.255715,100.0000
campbell_rl_normal,fixed_100bps,5318,0.015619,0.437586,0.421967,43.761863,1.070565,42.691297,100.0000
campbell_rl_normal,fixed_100bps,5319,0.017038,0.503628,0.486590,51.356555,2.047064,49.309491,100.0000
campbell_rl_normal,fixed_100bps,5320,0.019800,0.572890,0.553089,57.325445,1.959947,55.365498,100.0000
campbell_rl_normal,fixed_100bps,5321,0.014244,0.426559,0.412315,43.267730,1.425582,41.842148,100.0000
campbell_rl_normal,fixed_100bps,5322,0.020298,0.568682,0.548384,56.245300,1.588430,54.656870,100.0000
campbell_rl_normal,fixed_100bps,5323,0.016454,0.418667,0.402213,41.023331,1.176958,39.846373,100.0000
campbell_rl_normal,fixed_100bps,5324,0.023579,0.647452,0.623873,63.724549,1.429315,62.295235,100.0000
campbell_rl_normal,fixed_100bps,5325,0.024901,0.701636,0.676735,71.069930,2.550575,68.519355,100.0000
campbell_rl_normal,fixed_100bps,5326,0.017758,0.485587,0.467829,50.834018,1.088907,49.745112,100.0000
campbell_rl_normal,fixed_100bps,5327,0.014036,0.340336,0.326300,33.244796,0.778767,32.466028,100.0000
campbell_rl_normal,fixed_100bps,5328,0.023385,0.575737,0.552352,55.338029,0.856062,54.481966,100.0000
campbell_rl_normal,fixed_100bps,5329,0.019947,0.571864,0.551917,56.739769,1.914176,54.825593,100.0000
campbell_rl_normal,fixed_100bps,5330,0.024763,0.710997,0.686234,67.038128,2.188061,64.850067,100.0000
campbell_rl_normal,fixed_100bps,5331,0.017564,0.527168,0.509604,50.644108,1.699941,48.944167,100.0000
campbell_rl_normal,fixed_100bps,5332,0.014580,0.384335,0.369755,39.969646,1.174164,38.795483,100.0000
campbell_rl_normal,fixed_100bps,5333,0.013932,0.344157,0.330225,34.642001,1.050185,33.591816,100.0000
campbell_rl_normal,fixed_100bps,5334,0.008702,0.232320,0.223618,23.413538,0.741690,22.671847,100.0000
