scenario,policy,seed,avg_fee_bps,fee_std_bps,fee_min_bps,fee_max_bps,hedged_pnl,fee_revenue,fee_revenue_arb,fee_revenue_fund,lvr,fundamental_volume,arb_volume,volume,fundamental_count,arb_count,avg_fundamental_size,avg_arb_size,final_external_price
campbell_rl_normal,inventory_gap,5177,6.0437,0.0338,6.0,6.1954,0.4217,0.8061,0.0329,0.7732,0.3843,1273.3004,53.644,1326.9444,1440,223,0.884236,0.240556,0.978346
campbell_rl_normal,inventory_gap,5178,6.0446,0.033,6.0,6.2036,0.417,0.8025,0.0313,0.7712,0.3855,1284.3643,51.5077,1335.8719,1440,206,0.89192,0.250037,1.010033
campbell_rl_normal,inventory_gap,5179,6.0455,0.0337,6.0,6.1847,0.4132,0.8205,0.0334,0.787,0.4073,1289.148,54.2015,1343.3495,1440,229,0.895242,0.236688,1.011272
campbell_rl_normal,inventory_gap,5180,6.045,0.0342,6.0001,6.1862,0.4096,0.8151,0.0364,0.7786,0.4055,1275.2666,59.0028,1334.2694,1440,219,0.885602,0.269419,1.0159
campbell_rl_normal,inventory_gap,5181,6.0463,0.0347,6.0,6.2457,0.3993,0.8262,0.0365,0.7897,0.4269,1300.2147,59.6566,1359.8713,1440,248,0.902927,0.240551,1.055952
campbell_rl_normal,inventory_gap,5182,6.0439,0.0331,6.0,6.1786,0.418,0.7907,0.0305,0.7603,0.3728,1297.5149,51.4291,1348.944,1440,207,0.901052,0.24845,0.977531
campbell_rl_normal,inventory_gap,5183,6.0439,0.0334,6.0,6.1755,0.4186,0.8011,0.032,0.7691,0.3826,1266.3926,52.1484,1318.541,1440,213,0.879439,0.244828,0.972137
campbell_rl_normal,inventory_gap,5184,6.0446,0.033,6.0003,6.1697,0.3983,0.7744,0.0301,0.7443,0.3761,1305.8516,52.2299,1358.0815,1440,224,0.906841,0.233169,0.924133
campbell_rl_normal,inventory_gap,5185,6.0449,0.0339,6.0,6.2617,0.4131,0.8107,0.0327,0.778,0.3976,1293.395,53.8892,1347.2842,1440,220,0.898191,0.244951,0.994276
campbell_rl_normal,inventory_gap,5186,6.0444,0.0336,6.0,6.1938,0.4252,0.8208,0.0327,0.7881,0.3956,1269.4833,52.1733,1321.6567,1440,211,0.881586,0.247267,1.0353
campbell_rl_normal,inventory_gap,5187,6.0439,0.0332,6.0,6.1997,0.4066,0.7801,0.031,0.749,0.3735,1279.9907,52.5373,1332.528,1440,201,0.888882,0.26138,0.949486
campbell_rl_normal,inventory_gap,5188,6.0434,0.0337,6.0001,6.2318,0.4137,0.7875,0.031,0.7565,0.3738,1282.7912,52.0248,1334.816,1440,206,0.890827,0.252548,0.978954
campbell_rl_normal,inventory_gap,5189,6.0469,0.0355,6.0,6.2383,0.387,0.8329,0.0406,0.7923,0.446,1285.0656,65.1673,1350.2329,1440,264,0.892407,0.246846,1.029476
campbell_rl_normal,inventory_gap,5190,6.0441,0.0331,6.0,6.1874,0.416,0.797,0.0307,0.7663,0.3811,1274.0644,50.3603,1324.4246,1440,206,0.884767,0.244467,0.969109
campbell_rl_normal,inventory_gap,5191,6.045,0.034,6.0001,6.1888,0.4085,0.8119,0.035,0.7768,0.4034,1274.0207,56.8644,1330.8851,1440,235,0.884737,0.241976,0.99572
campbell_rl_normal,inventory_gap,5192,6.0451,0.0335,6.0001,6.1725,0.4214,0.8234,0.0335,0.7899,0.402,1276.9778,53.6708,1330.6485,1440,225,0.88679,0.238537,1.029858
campbell_rl_normal,inventory_gap,5193,6.0445,0.0343,6.0001,6.1823,0.3949,0.7871,0.0343,0.7527,0.3921,1282.5972,57.742,1340.3392,1440,214,0.890693,0.269822,0.938006
campbell_rl_normal,inventory_gap,5194,6.0439,0.0324,6.0,6.1751,0.4245,0.7906,0.0286,0.762,0.3661,1301.3656,48.2632,1349.6288,1440,204,0.903726,0.236584,0.972305
campbell_rl_normal,inventory_gap,5195,6.0437,0.0332,6.0001,6.1911,0.4316,0.8113,0.0303,0.7811,0.3797,1274.7173,48.8989,1323.6162,1440,204,0.88522,0.2397,1.004491
campbell_rl_normal,inventory_gap,5196,6.0432,0.0332,6.0,6.1977,0.4128,0.7768,0.0296,0.7471,0.364,1279.8701,50.2822,1330.1523,1440,206,0.888799,0.244088,0.927659
campbell_rl_normal,inventory_gap,5197,6.0444,0.0338,6.0001,6.1787,0.4131,0.8023,0.0338,0.7685,0.3891,1282.5614,55.7167,1338.2781,1440,206,0.890668,0.27047,0.98481
campbell_rl_normal,inventory_gap,5198,6.0454,0.0344,6.0,6.2232,0.4072,0.823,0.0354,0.7875,0.4157,1270.9091,56.4987,1327.4078,1440,215,0.882576,0.262784,1.046018
campbell_rl_normal,inventory_gap,5199,6.0443,0.0329,6.0,6.1731,0.4223,0.8013,0.0305,0.7708,0.379,1290.9203,50.4448,1341.3651,1440,219,0.896472,0.230342,0.99984
campbell_rl_normal,inventory_gap,5200,6.0442,0.0329,6.0,6.1735,0.4159,0.7968,0.0304,0.7664,0.3809,1271.846,49.9877,1321.8337,1440,213,0.883226,0.234684,0.943333
campbell_rl_normal,inventory_gap,5201,6.0433,0.0336,6.0,6.2416,0.4232,0.8014,0.0315,0.7699,0.3782,1259.19,50.9085,1310.0985,1440,200,0.874438,0.254542,0.994501
campbell_rl_normal,inventory_gap,5202,6.0455,0.0339,6.0001,6.2084,0.4039,0.8108,0.0335,0.7773,0.4069,1283.8794,54.7673,1338.6468,1440,218,0.891583,0.251226,1.003129
campbell_rl_normal,inventory_gap,5203,6.044,0.0345,6.0,6.2042,0.4034,0.7934,0.0344,0.7589,0.3899,1274.9141,57.2509,1332.165,1440,226,0.885357,0.253323,0.974974
campbell_rl_normal,inventory_gap,5204,6.0447,0.0334,6.0001,6.2125,0.4112,0.8038,0.0317,0.772,0.3926,1276.1857,51.9056,1328.0914,1440,212,0.88624,0.244838,0.994026
campbell_rl_normal,inventory_gap,5205,6.0449,0.0332,6.0,6.1761,0.4188,0.8147,0.0331,0.7816,0.3959,1270.9718,53.316,1324.2879,1440,218,0.882619,0.244569,1.00203
campbell_rl_normal,inventory_gap,5206,6.045,0.034,6.0,6.1928,0.4168,0.8238,0.0334,0.7905,0.407,1274.159,53.3038,1327.4627,1440,221,0.884833,0.241194,1.036392
campbell_rl_normal,inventory_gap,5207,6.0442,0.034,6.0001,6.1803,0.416,0.8079,0.0341,0.7738,0.3919,1270.3525,55.2187,1325.5712,1440,216,0.882189,0.255642,1.007039
campbell_rl_normal,inventory_gap,5208,6.0441,0.033,6.0001,6.1682,0.4171,0.7949,0.0307,0.7642,0.3778,1279.432,50.8248,1330.2568,1440,206,0.888494,0.246722,0.964679
campbell_rl_normal,inventory_gap,5209,6.0443,0.0335,6.0,6.1891,0.4227,0.8127,0.0321,0.7806,0.39,1275.0564,51.9317,1326.9881,1440,216,0.885456,0.240425,1.016414
campbell_rl_normal,inventory_gap,5210,6.044,0.0343,6.0,6.2193,0.4093,0.7995,0.0355,0.764,0.3902,1276.4627,58.5519,1335.0146,1440,215,0.886432,0.272335,1.011841
campbell_rl_normal,inventory_gap,5211,6.0463,0.0341,6.0,6.1985,0.4005,0.8216,0.0357,0.7858,0.4211,1292.2028,58.1381,1350.3409,1440,227,0.897363,0.256115,1.016072
campbell_rl_normal,inventory_gap,5212,6.0441,0.0333,6.0,6.1707,0.4182,0.7989,0.0306,0.7682,0.3807,1288.1799,50.9128,1339.0927,1440,214,0.894569,0.23791,0.97621
campbell_rl_normal,inventory_gap,5213,6.044,0.0343,6.0,6.1945,0.4109,0.8032,0.0348,0.7684,0.3923,1266.1286,56.704,1322.8325,1440,216,0.879256,0.262518,0.99594
campbell_rl_normal,inventory_gap,5214,6.0454,0.0344,6.0,6.1882,0.4079,0.8242,0.0369,0.7873,0.4163,1268.229,58.826,1327.055,1440,217,0.880715,0.271088,1.028102
campbell_rl_normal,inventory_gap,5215,6.045,0.0347,6.0001,6.1844,0.4101,0.8218,0.0366,0.7852,0.4116,1276.4217,58.9914,1335.4131,1440,232,0.886404,0.254273,1.043734
campbell_rl_normal,inventory_gap,5216,6.0442,0.0342,6.0001,6.2162,0.4066,0.7953,0.0331,0.7622,0.3887,1283.9822,55.1809,1339.1631,1440,199,0.891654,0.277291,0.960811
campbell_rl_normal,inventory_gap,5217,6.0468,0.0352,6.0001,6.1863,0.3936,0.8374,0.0416,0.7959,0.4439,1275.564,65.955,1341.519,1440,229,0.885808,0.288013,1.032905
campbell_rl_normal,inventory_gap,5218,6.0455,0.034,6.0002,6.189,0.409,0.8195,0.0358,0.7838,0.4106,1276.1487,57.6298,1333.7785,1440,213,0.886214,0.270562,1.029186
campbell_rl_normal,inventory_gap,5219,6.0452,0.0331,6.0,6.1764,0.4233,0.8229,0.0318,0.7911,0.3996,1282.8694,51.1328,1334.0022,1440,224,0.890882,0.228271,1.014061
campbell_rl_normal,inventory_gap,5220,6.0475,0.0358,6.0,6.2027,0.3823,0.84,0.0432,0.7969,0.4577,1288.0074,69.1155,1357.123,1440,269,0.89445,0.256935,1.047923
campbell_rl_normal,inventory_gap,5221,6.0463,0.0347,6.0001,6.1799,0.4132,0.8523,0.04,0.8123,0.4391,1261.0477,61.5213,1322.5689,1440,239,0.875728,0.257411,1.057239
campbell_rl_normal,inventory_gap,5222,6.0446,0.0337,6.0,6.1942,0.4088,0.7992,0.0316,0.7676,0.3905,1285.4584,52.3488,1337.8072,1440,230,0.892679,0.227604,0.97951
campbell_rl_normal,inventory_gap,5223,6.0456,0.0341,6.0,6.1846,0.4072,0.8167,0.0352,0.7815,0.4095,1294.3035,57.6452,1351.9487,1440,230,0.898822,0.250631,1.0181
campbell_rl_normal,inventory_gap,5224,6.0456,0.0355,6.0001,6.2345,0.4084,0.8425,0.0392,0.8033,0.434,1267.1324,61.169,1328.3014,1440,233,0.879953,0.262528,1.072548
campbell_rl_normal,inventory_gap,5225,6.0453,0.0343,6.0001,6.1967,0.4119,0.8241,0.0361,0.788,0.4122,1273.5696,57.7787,1331.3483,1440,218,0.884423,0.26504,1.033572
campbell_rl_normal,inventory_gap,5226,6.0449,0.0337,6.0,6.205,0.4012,0.7942,0.0327,0.7614,0.393,1291.0226,54.8865,1345.9091,1440,218,0.896543,0.251773,0.939865
campbell_rl_normal,inventory_gap,5227,6.0446,0.0348,6.0,6.2243,0.4097,0.8177,0.0373,0.7803,0.4079,1267.7366,59.9193,1327.6559,1440,223,0.880373,0.268697,1.015405
campbell_rl_normal,inventory_gap,5228,6.0458,0.035,6.0,6.2085,0.4076,0.839,0.0388,0.8002,0.4314,1269.7858,60.9682,1330.754,1440,238,0.881796,0.256169,1.06863
campbell_rl_normal,inventory_gap,5229,6.0457,0.0346,6.0,6.1974,0.3995,0.8164,0.0356,0.7808,0.4169,1288.7258,58.172,1346.8978,1440,232,0.894948,0.250742,1.008324
campbell_rl_normal,inventory_gap,5230,6.044,0.0339,6.0,6.1862,0.4121,0.7975,0.0329,0.7646,0.3854,1275.5583,54.3134,1329.8717,1440,228,0.885804,0.238217,0.982263
campbell_rl_normal,inventory_gap,5231,6.0452,0.0339,6.0,6.2405,0.4068,0.8104,0.0349,0.7755,0.4036,1281.2771,56.9817,1338.2588,1440,221,0.889776,0.257836,1.003586
campbell_rl_normal,inventory_gap,5232,6.0459,0.0332,6.0001,6.1727,0.4094,0.8152,0.0337,0.7815,0.4058,1294.1382,55.3213,1349.4595,1440,229,0.898707,0.241578,1.000498
campbell_rl_normal,inventory_gap,5233,6.046,0.0347,6.0,6.2196,0.3939,0.8142,0.0366,0.7776,0.4204,1295.9031,60.3195,1356.2225,1440,232,0.899933,0.259998,1.001643
campbell_rl_normal,inventory_gap,5234,6.0451,0.0351,6.0,6.198,0.3913,0.8005,0.0378,0.7627,0.4092,1286.7701,63.1069,1349.877,1440,225,0.89359,0.280475,0.984271
campbell_rl_normal,inventory_gap,5235,6.046,0.0356,6.0001,6.2065,0.3943,0.8281,0.0407,0.7874,0.4338,1280.0361,65.5228,1345.559,1440,256,0.888914,0.255949,1.02584
campbell_rl_normal,inventory_gap,5236,6.0449,0.0341,6.0,6.2075,0.3983,0.7956,0.0342,0.7614,0.3973,1283.5258,57.0295,1340.5553,1440,208,0.891337,0.27418,0.965184
campbell_rl_normal,inventory_gap,5237,6.0429,0.0329,6.0001,6.1768,0.4244,0.7838,0.0282,0.7556,0.3594,1283.7012,47.4628,1331.164,1440,201,0.891459,0.236133,0.935267
campbell_rl_normal,inventory_gap,5238,6.0438,0.0337,6.0001,6.2174,0.4133,0.7917,0.0324,0.7593,0.3784,1283.5745,54.0969,1337.6714,1440,209,0.891371,0.258837,0.951126
campbell_rl_normal,inventory_gap,5239,6.0437,0.0324,6.0001,6.1695,0.4127,0.7749,0.0281,0.7468,0.3621,1290.2344,48.026,1338.2604,1440,207,0.895996,0.23201,0.919789
campbell_rl_normal,inventory_gap,5240,6.0442,0.0341,6.0,6.1763,0.4011,0.7882,0.0335,0.7547,0.3871,1279.9112,56.3191,1336.2303,1440,225,0.888827,0.250307,0.956788
campbell_rl_normal,inventory_gap,5241,6.0449,0.0344,6.0,6.1901,0.4084,0.8172,0.0371,0.78,0.4088,1259.1096,59.285,1318.3946,1440,230,0.874382,0.257761,1.017776
campbell_rl_normal,inventory_gap,5242,6.0455,0.0331,6.0,6.1753,0.4224,0.8254,0.0319,0.7935,0.4029,1284.2928,51.0699,1335.3628,1440,231,0.89187,0.221082,1.051661
campbell_rl_normal,inventory_gap,5243,6.0447,0.0333,6.0,6.1936,0.4079,0.7952,0.0313,0.7639,0.3873,1295.3198,52.2724,1347.5923,1440,203,0.899528,0.2575,0.96703
campbell_rl_normal,inventory_gap,5244,6.0451,0.0343,6.0001,6.1911,0.4019,0.8044,0.0342,0.7702,0.4025,1293.8425,56.8404,1350.6829,1440,232,0.898502,0.245002,0.977655
campbell_rl_normal,inventory_gap,5245,6.0458,0.0348,6.0,6.2243,0.4056,0.8322,0.0385,0.7937,0.4266,1273.1549,61.1534,1334.3083,1440,238,0.884135,0.256947,1.038202
campbell_rl_normal,inventory_gap,5246,6.0454,0.0336,6.0,6.1783,0.3896,0.7785,0.0317,0.7468,0.389,1324.6446,55.7408,1380.3855,1440,220,0.919892,0.253367,0.932911
campbell_rl_normal,inventory_gap,5247,6.0449,0.0333,6.0001,6.1717,0.4165,0.8092,0.0321,0.7771,0.3927,1289.37,52.6895,1342.0595,1440,222,0.895396,0.23734,1.008527
campbell_rl_normal,inventory_gap,5248,6.0439,0.0339,6.0,6.2437,0.4037,0.7829,0.0318,0.7512,0.3792,1284.8796,53.7352,1338.6148,1440,221,0.892277,0.243146,0.929928
campbell_rl_normal,inventory_gap,5249,6.0459,0.0347,6.0,6.2158,0.3984,0.8205,0.0364,0.7841,0.4221,1281.3998,58.8145,1340.2142,1440,239,0.889861,0.246086,1.014172
campbell_rl_normal,inventory_gap,5250,6.0447,0.0335,6.0,6.1858,0.424,0.8225,0.0334,0.789,0.3985,1273.1832,53.4307,1326.6139,1440,220,0.884155,0.242867,1.04812
campbell_rl_normal,inventory_gap,5251,6.0447,0.0346,6.0002,6.1982,0.4149,0.8229,0.0362,0.7867,0.408,1275.9976,57.9841,1333.9817,1440,221,0.886109,0.262371,1.066765
campbell_rl_normal,inventory_gap,5252,6.0442,0.0342,6.0,6.1848,0.4196,0.8195,0.0351,0.7845,0.3999,1251.0803,55.3442,1306.4246,1440,212,0.868806,0.261058,1.041374
campbell_rl_normal,inventory_gap,5253,6.0444,0.0332,6.0,6.2132,0.4063,0.7859,0.0298,0.7561,0.3796,1296.2385,50.5526,1346.7911,1440,213,0.900166,0.237336,0.95722
campbell_rl_normal,inventory_gap,5254,6.0462,0.034,6.0001,6.2098,0.4062,0.8255,0.035,0.7905,0.4194,1293.4573,56.7115,1350.1688,1440,227,0.898234,0.24983,1.013496
campbell_rl_normal,inventory_gap,5255,6.043,0.0332,6.0,6.187,0.4262,0.7947,0.0311,0.7636,0.3685,1263.444,50.7303,1314.1743,1440,197,0.877392,0.257514,0.98554
campbell_rl_normal,inventory_gap,5256,6.0455,0.0342,6.0,6.2102,0.4174,0.8365,0.0363,0.8002,0.4191,1267.7545,56.9518,1324.7063,1440,228,0.880385,0.249788,1.070021
campbell_rl_normal,inventory_gap,5257,6.0457,0.0339,6.0,6.1902,0.4056,0.8135,0.0342,0.7793,0.4079,1296.9313,56.3473,1353.2786,1440,223,0.900647,0.252679,1.037535
campbell_rl_normal,inventory_gap,5258,6.0443,0.0344,6.0,6.1875,0.4095,0.8068,0.0346,0.7722,0.3973,1271.6817,56.403,1328.0847,1440,211,0.883112,0.267313,0.976017
campbell_rl_normal,inventory_gap,5259,6.045,0.0335,6.0,6.1708,0.4186,0.8168,0.0324,0.7845,0.3982,1282.3155,52.4025,1334.718,1440,233,0.890497,0.224904,1.012765
campbell_rl_normal,inventory_gap,5260,6.0457,0.0348,6.0002,6.1948,0.404,0.8291,0.0392,0.7899,0.4251,1271.2959,62.4139,1333.7098,1440,232,0.882844,0.269026,1.034781
campbell_rl_normal,inventory_gap,5261,6.0441,0.0344,6.0,6.1957,0.4174,0.8144,0.0353,0.7791,0.397,1266.4504,56.8008,1323.2512,1440,217,0.879479,0.261755,1.02111
campbell_rl_normal,inventory_gap,5262,6.0452,0.0333,6.0,6.1863,0.4106,0.8046,0.0328,0.7718,0.3939,1294.6919,54.433,1349.1249,1440,211,0.899092,0.257976,0.992507
campbell_rl_normal,inventory_gap,5263,6.0443,0.0333,6.0001,6.1914,0.4178,0.8045,0.0323,0.7722,0.3867,1275.5346,52.7419,1328.2765,1440,207,0.885788,0.254792,0.998212
campbell_rl_normal,inventory_gap,5264,6.0443,0.0329,6.0001,6.1988,0.4172,0.7942,0.0295,0.7647,0.377,1298.4116,49.5095,1347.9211,1440,216,0.901675,0.229211,0.982489
campbell_rl_normal,inventory_gap,5265,6.044,0.0323,6.0,6.1809,0.411,0.7779,0.0289,0.7489,0.3669,1279.093,48.9116,1328.0046,1440,198,0.888259,0.247028,0.934786
campbell_rl_normal,inventory_gap,5266,6.0457,0.0347,6.0,6.1837,0.4039,0.8225,0.0368,0.7857,0.4187,1294.3485,60.1028,1354.4513,1440,240,0.898853,0.250428,1.025566
campbell_rl_normal,inventory_gap,5267,6.0452,0.0341,6.0001,6.2082,0.3987,0.8022,0.0355,0.7668,0.4036,1277.3409,58.4014,1335.7423,1440,230,0.887042,0.253919,0.956827
campbell_rl_normal,inventory_gap,5268,6.0461,0.0345,6.0,6.1948,0.4052,0.831,0.0374,0.7936,0.4259,1278.6507,59.5727,1338.2234,1440,240,0.887952,0.248219,1.026168
campbell_rl_normal,inventory_gap,5269,6.0473,0.0354,6.0001,6.2251,0.3879,0.8375,0.0404,0.7971,0.4495,1302.3484,65.2639,1367.6123,1440,226,0.904409,0.288778,1.022945
campbell_rl_normal,inventory_gap,5270,6.0463,0.0344,6.0,6.2277,0.4086,0.8396,0.0378,0.8018,0.4309,1275.4228,59.5027,1334.9255,1440,246,0.88571,0.241881,1.063996
campbell_rl_normal,inventory_gap,5271,6.0451,0.0343,6.0,6.2035,0.4063,0.8105,0.0341,0.7764,0.4043,1289.9447,56.0744,1346.0191,1440,233,0.895795,0.240663,1.006147
campbell_rl_normal,inventory_gap,5272,6.0455,0.0335,6.0001,6.1771,0.4083,0.8117,0.0339,0.7777,0.4034,1282.8392,55.4446,1338.2838,1440,217,0.890861,0.255505,1.002686
campbell_rl_normal,inventory_gap,5273,6.0444,0.0328,6.0,6.1649,0.4315,0.8168,0.0304,0.7864,0.3853,1277.816,48.9149,1326.7309,1440,220,0.887372,0.222341,1.045823
campbell_rl_normal,inventory_gap,5274,6.0469,0.0346,6.0001,6.1774,0.4056,0.8462,0.0385,0.8077,0.4406,1283.3535,60.7232,1344.0767,1440,233,0.891218,0.260615,1.077748
campbell_rl_normal,inventory_gap,5275,6.0421,0.0325,6.0,6.2004,0.4291,0.7756,0.0273,0.7483,0.3465,1269.9584,45.815,1315.7733,1440,194,0.881916,0.23616,0.978004
campbell_rl_normal,inventory_gap,5276,6.0439,0.0334,6.0001,6.1809,0.4209,0.8043,0.0327,0.7716,0.3835,1263.2851,53.0701,1316.3552,1440,214,0.877281,0.247991,0.997523
campbell_rl_normal,inventory_gap,5277,6.0442,0.0336,6.0001,6.2314,0.3975,0.7723,0.0317,0.7406,0.3749,1301.9508,55.0692,1357.02,1440,217,0.904133,0.253775,0.939605
campbell_rl_normal,inventory_gap,5278,6.0448,0.0351,6.0,6.2643,0.3987,0.8096,0.0379,0.7716,0.4108,1271.4758,61.8481,1333.3238,1440,209,0.882969,0.295924,1.021725
campbell_rl_normal,inventory_gap,5279,6.044,0.0326,6.0,6.1683,0.4243,0.796,0.0293,0.7667,0.3717,1287.7132,48.6832,1336.3963,1440,201,0.894245,0.242205,0.977925
campbell_rl_normal,inventory_gap,5280,6.0446,0.0342,6.0,6.1998,0.4179,0.8234,0.0353,0.7881,0.4055,1258.4372,55.8121,1314.2493,1440,215,0.873915,0.259591,1.034486
campbell_rl_normal,inventory_gap,5281,6.0445,0.0332,6.0001,6.1839,0.4151,0.8,0.0325,0.7675,0.3849,1286.6153,53.888,1340.5032,1440,202,0.893483,0.266772,0.977654
campbell_rl_normal,inventory_gap,5282,6.0439,0.0338,6.0001,6.1913,0.4152,0.8013,0.0319,0.7694,0.3861,1264.8193,51.8833,1316.7026,1440,214,0.878347,0.242445,0.965293
campbell_rl_normal,inventory_gap,5283,6.0439,0.0335,6.0001,6.1991,0.413,0.7923,0.0307,0.7615,0.3792,1280.3911,51.0948,1331.4859,1440,202,0.889161,0.252944,0.965419
campbell_rl_normal,inventory_gap,5284,6.0446,0.0341,6.0,6.2167,0.4067,0.8058,0.0351,0.7706,0.3991,1266.1662,56.9879,1323.1541,1440,217,0.879282,0.262617,0.999438
campbell_rl_normal,inventory_gap,5285,6.0457,0.034,6.0,6.1723,0.4164,0.8336,0.0356,0.798,0.4172,1279.7478,56.515,1336.2628,1440,225,0.888714,0.251178,1.055276
campbell_rl_normal,inventory_gap,5286,6.0447,0.0342,6.0002,6.1799,0.4246,0.8331,0.0357,0.7974,0.4084,1263.1997,56.0024,1319.2021,1440,217,0.877222,0.258075,1.068891
campbell_rl_normal,inventory_gap,5287,6.0453,0.0337,6.0001,6.2282,0.4151,0.8174,0.0322,0.7852,0.4024,1293.9781,52.4946,1346.4727,1440,229,0.898596,0.229234,1.045784
campbell_rl_normal,inventory_gap,5288,6.0445,0.0336,6.0,6.2225,0.4127,0.8031,0.0327,0.7704,0.3904,1281.4141,53.8071,1335.2212,1440,219,0.889871,0.245694,0.968011
campbell_rl_normal,inventory_gap,5289,6.0449,0.0346,6.0,6.2035,0.4074,0.8158,0.0359,0.7799,0.4084,1277.2796,58.1607,1335.4403,1440,218,0.887,0.266792,1.023979
campbell_rl_normal,inventory_gap,5290,6.0453,0.0344,6.0,6.173,0.402,0.8145,0.0355,0.779,0.4124,1269.5357,57.1978,1326.7334,1440,230,0.881622,0.248686,0.983465
campbell_rl_normal,inventory_gap,5291,6.045,0.034,6.0,6.1949,0.4034,0.8014,0.0341,0.7673,0.398,1285.9062,56.6145,1342.5207,1440,209,0.89299,0.270883,0.97349
campbell_rl_normal,inventory_gap,5292,6.0431,0.0336,6.0,6.174,0.4192,0.7915,0.0313,0.7602,0.3723,1271.8552,51.8023,1323.6574,1440,220,0.883233,0.235465,0.970767
campbell_rl_normal,inventory_gap,5293,6.0447,0.0353,6.0,6.1989,0.4043,0.8164,0.0374,0.779,0.412,1280.3468,60.691,1341.0378,1440,223,0.88913,0.272157,1.022039
campbell_rl_normal,inventory_gap,5294,6.0441,0.0335,6.0,6.2083,0.4281,0.8168,0.0334,0.7834,0.3887,1269.6668,53.5236,1323.1904,1440,208,0.881713,0.257325,1.038713
campbell_rl_normal,inventory_gap,5295,6.0443,0.0328,6.0001,6.2265,0.4172,0.794,0.0292,0.7648,0.3768,1293.0738,48.9423,1342.0161,1440,210,0.897968,0.233058,0.955684
campbell_rl_normal,inventory_gap,5296,6.0447,0.0345,6.0001,6.1911,0.4071,0.811,0.0357,0.7753,0.4039,1273.1735,57.9472,1331.1207,1440,243,0.884148,0.238466,1.026128
campbell_rl_normal,inventory_gap,5297,6.0428,0.0325,6.0001,6.1645,0.4277,0.7836,0.028,0.7555,0.3559,1276.6368,46.9164,1323.5532,1440,198,0.886553,0.236952,0.954662
campbell_rl_normal,inventory_gap,5298,6.0439,0.033,6.0001,6.1938,0.4051,0.7715,0.0288,0.7426,0.3664,1303.1323,50.1576,1353.2899,1440,208,0.904953,0.241142,0.914268
campbell_rl_normal,inventory_gap,5299,6.0463,0.0346,6.0002,6.1777,0.3886,0.8089,0.0372,0.7717,0.4203,1300.1137,62.1682,1362.2818,1440,248,0.902857,0.250678,0.962376
campbell_rl_normal,inventory_gap,5300,6.0445,0.0327,6.0001,6.1742,0.4246,0.8089,0.0293,0.7796,0.3843,1280.7591,47.6609,1328.4201,1440,204,0.889416,0.233632,0.996756
campbell_rl_normal,inventory_gap,5301,6.0452,0.0336,6.0001,6.1773,0.4314,0.8425,0.0354,0.8071,0.4111,1261.4925,55.0769,1316.5694,1440,225,0.876036,0.244786,1.081858
campbell_rl_normal,inventory_gap,5302,6.0443,0.0345,6.0,6.2171,0.416,0.8184,0.0356,0.7828,0.4023,1265.7998,56.8603,1322.6602,1440,219,0.879028,0.259636,1.045231
campbell_rl_normal,inventory_gap,5303,6.0452,0.0338,6.0001,6.2011,0.4177,0.8231,0.0334,0.7898,0.4055,1284.3155,53.6317,1337.9471,1440,224,0.891886,0.239427,1.048986
campbell_rl_normal,inventory_gap,5304,6.0457,0.0342,6.0,6.1886,0.3967,0.8047,0.0346,0.7702,0.4081,1297.5206,57.635,1355.1556,1440,240,0.901056,0.240146,0.98154
campbell_rl_normal,inventory_gap,5305,6.044,0.0329,6.0,6.2054,0.4152,0.7865,0.0293,0.7572,0.3713,1294.6573,49.6496,1344.307,1440,202,0.899068,0.24579,0.95816
campbell_rl_normal,inventory_gap,5306,6.0464,0.0355,6.0001,6.1949,0.396,0.8378,0.0402,0.7976,0.4417,1280.1227,63.8223,1343.9451,1440,268,0.888974,0.238143,1.042734
campbell_rl_normal,inventory_gap,5307,6.0456,0.0337,6.0,6.1915,0.4123,0.8212,0.0347,0.7865,0.4089,1282.3571,55.9654,1338.3226,1440,228,0.890526,0.245462,1.0189
campbell_rl_normal,inventory_gap,5308,6.0437,0.0339,6.0001,6.2027,0.4087,0.7919,0.0342,0.7577,0.3831,1257.8293,56.1155,1313.9448,1440,214,0.873493,0.262222,0.964408
campbell_rl_normal,inventory_gap,5309,6.0459,0.0345,6.0001,6.2186,0.41,0.8366,0.0364,0.8002,0.4266,1273.8154,57.1427,1330.9581,1440,217,0.884594,0.263331,1.05051
campbell_rl_normal,inventory_gap,5310,6.0438,0.0338,6.0001,6.1797,0.4062,0.7834,0.0321,0.7513,0.3771,1292.0846,54.6253,1346.7098,1440,224,0.897281,0.243863,0.961896
campbell_rl_normal,inventory_gap,5311,6.0443,0.0339,6.0,6.2162,0.4118,0.8026,0.0341,0.7685,0.3908,1277.2782,56.144,1333.4222,1440,217,0.886999,0.258728,1.004925
campbell_rl_normal,inventory_gap,5312,6.0458,0.0347,6.0001,6.1962,0.4009,0.8242,0.0381,0.7861,0.4232,1273.6617,60.9849,1334.6466,1440,233,0.884487,0.261738,1.031695
campbell_rl_normal,inventory_gap,5313,6.0447,0.0331,6.0,6.2134,0.413,0.7964,0.0292,0.7671,0.3834,1303.8379,49.1311,1352.969,1440,206,0.905443,0.2385,0.966579
campbell_rl_normal,inventory_gap,5314,6.0452,0.0344,6.0001,6.1913,0.4006,0.8099,0.0368,0.7731,0.4093,1276.3458,60.1279,1336.4737,1440,233,0.886351,0.25806,0.992433
