policy,step,external_price,amm_price,oracle_gap_bps,inventory_skew,recent_vol,fee_bps,trade_type,pool_x,pool_y,fee_revenue,lvr
inventory_gap,701,2013.671016,2012.875022,-9.8837,-0.000494,0.00098472,6.0494,fund,1003213.5919,498.3984,0.659667,194.4453
inventory_gap,702,2011.474707,2010.676634,6.9616,0.000348,0.00084427,6.0348,fund,1002665.6058,498.6707,0.330698,194.5273
inventory_gap,703,2014.046142,2013.256906,-16.7300,-0.000837,0.00086845,6.0837,arb+fund,1003308.7525,498.3511,0.869454,195.1921
inventory_gap,704,2015.919605,2015.126078,-13.2084,-0.000661,0.00087548,6.0661,fund,1003774.3964,498.1199,0.761629,195.5916
inventory_gap,705,2016.815731,2016.016974,-8.3778,-0.000419,0.00086285,6.0419,fund,1003996.2585,498.0098,0.614342,195.7286
inventory_gap,706,2018.533503,2017.738198,-12.4671,-0.000624,0.00087416,6.0624,fund,1004424.7602,497.7974,0.739408,196.0804
inventory_gap,707,2019.833818,2019.035885,-10.3752,-0.000519,0.00077384,6.0519,fund,1004747.7009,497.6374,0.675674,196.3119
inventory_gap,708,2018.983075,2018.175261,0.2616,0.000013,0.00078992,6.0013,fund,1004533.5387,497.7435,0.353695,196.2719
inventory_gap,709,2014.389720,2013.602394,18.7925,0.000939,0.00097138,6.0939,arb+fund,1003394.8361,498.3083,0.693911,197.1180
inventory_gap,710,2014.098343,2013.294700,-2.4624,-0.000123,0.00096710,6.0123,fund,1003318.1699,498.3464,0.435098,197.0932
inventory_gap,711,2013.229195,2012.423747,0.3254,0.000016,0.00097483,6.0016,fund,1003101.1283,498.4542,0.351260,197.0533
inventory_gap,712,2015.209400,2014.416773,-13.8231,-0.000692,0.00093002,6.0692,fund,1003597.7215,498.2076,0.780339,197.4947
inventory_gap,713,2015.174621,2014.371858,-3.7607,-0.000188,0.00091296,6.0188,fund,1003586.5329,498.2131,0.474321,197.4903
inventory_gap,714,2013.401323,2012.600331,4.8204,0.000241,0.00092074,6.0241,fund,1003145.1369,498.4324,0.265901,197.5089
inventory_gap,715,2015.479227,2014.686959,-14.2839,-0.000715,0.00094290,6.0715,fund,1003665.0235,498.1742,0.794529,197.9828
inventory_gap,716,2017.472212,2016.678677,-13.8057,-0.000691,0.00094136,6.0691,fund,1004161.0123,497.9281,0.780241,198.4232
inventory_gap,717,2019.522786,2018.728726,-14.0831,-0.000705,0.00090830,6.0705,fund,1004671.2711,497.6752,0.789156,198.8833
inventory_gap,718,2017.903772,2017.100250,4.0882,0.000204,0.00093084,6.0204,fund,1004265.9634,497.8761,0.244013,198.8854
inventory_gap,719,2019.304459,2018.507282,-10.9157,-0.000546,0.00094015,6.0546,fund,1004616.1660,497.7025,0.692090,199.1459
inventory_gap,720,2018.549031,2017.741335,-0.2068,-0.000010,0.00091031,6.0010,fund,1004425.5411,497.7970,0.367785,199.1058
inventory_gap,721,2021.426631,2020.636023,-18.2312,-0.000912,0.00094782,6.0912,arb+fund,1005145.7662,497.4403,0.917434,199.9042
inventory_gap,722,2023.816879,2023.022786,-15.7171,-0.000786,0.00092305,6.0786,fund,1005739.2272,497.1468,0.840305,200.4877
inventory_gap,723,2025.378728,2024.579880,-11.6321,-0.000582,0.00090278,6.0582,fund,1006126.2047,496.9555,0.715064,200.7893
inventory_gap,724,2026.230063,2025.427340,-8.1441,-0.000407,0.00089122,6.0407,fund,1006336.7578,496.8516,0.608654,200.9169
inventory_gap,725,2025.310245,2024.500220,0.5782,0.000029,0.00090311,6.0029,fund,1006106.4109,496.9653,0.344637,200.8775
inventory_gap,726,2025.334120,2024.527672,-4.1173,-0.000206,0.00089177,6.0206,fund,1006113.2321,496.9620,0.486300,200.8802
inventory_gap,727,2025.164746,2024.357380,-3.1458,-0.000157,0.00088644,6.0157,fund,1006070.9171,496.9829,0.456917,200.8651
inventory_gap,728,2023.423778,2022.618591,4.6140,0.000231,0.00090509,6.0231,fund,1005638.7500,497.1964,0.260297,200.8788
inventory_gap,729,2020.365541,2019.568171,11.1517,0.000557,0.00081506,6.0557,fund,1004880.1349,497.5718,0.459397,201.1518
inventory_gap,730,2018.427036,2017.624886,5.6536,0.000283,0.00084839,6.0283,fund,1004396.5566,497.8113,0.291514,201.1923
inventory_gap,731,2016.101823,2015.302512,7.5545,0.000378,0.00088505,6.0378,fund,1003818.3382,498.0981,0.349114,201.2960
inventory_gap,732,2016.705485,2015.905337,-6.9568,-0.000348,0.00086208,6.0348,fund,1003968.4599,498.0236,0.571174,201.3780
inventory_gap,733,2015.445862,2014.641498,2.2798,0.000114,0.00087408,6.0114,fund,1003653.6996,498.1798,0.292175,201.3511
inventory_gap,734,2013.815664,2013.013784,4.1008,0.000205,0.00087060,6.0205,fund,1003248.1706,498.3812,0.244149,201.3535
inventory_gap,735,2016.298469,2015.507906,-16.2907,-0.000815,0.00088337,6.0815,arb+fund,1003869.4900,498.0727,0.856401,201.9821
inventory_gap,736,2017.617041,2016.820063,-10.4536,-0.000523,0.00086791,6.0523,fund,1004196.2116,497.9107,0.677695,202.2176
inventory_gap,737,2019.993574,2019.200975,-15.7105,-0.000786,0.00087797,6.0786,fund,1004788.7776,497.6170,0.839307,202.8000
inventory_gap,738,2019.164949,2018.356979,0.1784,0.000009,0.00086386,6.0009,fund,1004578.7621,497.7211,0.356231,202.7599
inventory_gap,739,2021.492928,2020.699541,-15.5130,-0.000776,0.00088691,6.0776,fund,1005161.5644,497.4325,0.833535,203.3269
inventory_gap,740,2022.836721,2022.037794,-10.5653,-0.000529,0.00089071,6.0529,fund,1005494.3547,497.2678,0.681984,203.5686
inventory_gap,741,2022.550441,2021.743499,-2.5347,-0.000127,0.00083868,6.0127,fund,1005421.1801,497.3040,0.438188,203.5448
inventory_gap,742,2024.168234,2023.370214,-11.9789,-0.000599,0.00081622,6.0599,fund,1005825.5849,497.1041,0.725474,203.8670
inventory_gap,743,2024.351837,2023.546521,-4.8491,-0.000243,0.00079768,6.0243,fund,1005869.4052,497.0824,0.508324,203.8863
inventory_gap,744,2024.378271,2023.572194,-4.1087,-0.000205,0.00079122,6.0205,fund,1005875.7861,497.0793,0.485923,203.8889
inventory_gap,745,2023.619761,2022.810065,-0.2351,-0.000012,0.00078936,6.0012,fund,1005686.3489,497.1729,0.369094,203.8488
inventory_gap,746,2024.242899,2023.439884,-7.0784,-0.000354,0.00079299,6.0354,fund,1005842.9011,497.0955,0.575936,203.9353
inventory_gap,747,2022.147239,2021.344357,6.3924,0.000320,0.00082298,6.0320,fund,1005321.9277,497.3531,0.314249,203.9983
inventory_gap,748,2024.278076,2023.482560,-14.4927,-0.000725,0.00083719,6.0725,fund,1005853.5083,497.0903,0.802684,204.4885
inventory_gap,749,2023.304631,2022.495713,0.8794,0.000044,0.00077022,6.0044,fund,1005608.2022,497.2115,0.335320,204.4502
inventory_gap,750,2025.971997,2025.178521,-17.1586,-0.000859,0.00077745,6.0859,arb+fund,1006274.9429,496.8821,0.885271,205.1537
inventory_gap,751,2024.934764,2024.125523,1.2038,0.000060,0.00073357,6.0060,fund,1006013.3008,497.0113,0.325597,205.1171
inventory_gap,752,2026.561127,2025.762204,-12.0184,-0.000601,0.00074447,6.0601,fund,1006419.9431,496.8105,0.727114,205.4419
inventory_gap,753,2023.780319,2022.980228,9.7930,0.000489,0.00080364,6.0489,fund,1005728.6482,497.1520,0.418160,205.6436
inventory_gap,754,2018.243635,2017.459513,23.4689,0.001172,0.00100939,6.1172,arb+fund,1004355.3935,497.8317,0.840048,206.9856
inventory_gap,755,2022.791809,2022.008909,-26.3611,-0.001320,0.00108744,6.1320,arb+fund,1005487.1727,497.2714,1.171073,208.6997
inventory_gap,756,2025.758455,2024.966435,-18.5093,-0.000926,0.00111975,6.0926,arb+fund,1006222.2504,496.9081,0.927035,209.5248
inventory_gap,757,2027.975033,2027.178413,-14.8355,-0.000742,0.00111625,6.0742,fund,1006771.6754,496.6369,0.813978,210.0408
inventory_gap,758,2028.722051,2027.917798,-7.6089,-0.000381,0.00110794,6.0381,fund,1006955.2617,496.5464,0.592723,210.1471
inventory_gap,759,2031.148393,2030.351615,-15.9053,-0.000796,0.00110975,6.0796,fund,1007559.3320,496.2487,0.847638,210.7467
inventory_gap,760,2027.742074,2026.943533,12.8692,0.000643,0.00118001,6.0643,fund,1006713.3486,496.6657,0.513030,211.1240
inventory_gap,761,2026.400327,2025.591996,2.6806,0.000134,0.00119120,6.0134,fund,1006377.6618,496.8314,0.280753,211.1021
inventory_gap,762,2027.836638,2027.036248,-11.0691,-0.000554,0.00118867,6.0554,fund,1006736.3726,496.6544,0.698250,211.3716
inventory_gap,763,2028.577954,2027.773749,-7.5999,-0.000380,0.00119018,6.0380,fund,1006919.4975,496.5640,0.592428,211.4776
inventory_gap,764,2030.404881,2029.605399,-12.9587,-0.000648,0.00120242,6.0648,fund,1007374.1605,496.3399,0.756683,211.8620
inventory_gap,765,2028.472036,2027.665826,5.5873,0.000279,0.00122144,6.0279,fund,1006892.7018,496.5772,0.290220,211.9008
inventory_gap,766,2030.003693,2029.202903,-11.5166,-0.000576,0.00122874,6.0576,fund,1007274.2681,496.3891,0.712337,212.1960
inventory_gap,767,2031.364991,2030.562775,-10.6435,-0.000532,0.00120296,6.0532,fund,1007611.7247,496.2229,0.685817,212.4424
inventory_gap,768,2028.138075,2027.338452,11.9553,0.000597,0.00124926,6.0597,fund,1006811.4152,496.6173,0.484967,212.7627
inventory_gap,769,2026.948306,2026.138991,1.9248,0.000096,0.00125191,6.0096,fund,1006513.5347,496.7643,0.303819,212.7319
inventory_gap,770,2023.572296,2022.775209,12.6840,0.000634,0.00127437,6.0634,fund,1005677.6843,497.1772,0.506808,213.0969
inventory_gap,771,2022.230859,2021.424203,2.6918,0.000135,0.00127747,6.0135,fund,1005341.7834,497.3433,0.280123,213.0751
inventory_gap,772,2022.119590,2021.313735,-3.4389,-0.000172,0.00126186,6.0172,fund,1005314.3128,497.3569,0.465420,213.0649
inventory_gap,773,2020.150639,2019.347909,5.7575,0.000288,0.00124477,6.0288,fund,1004825.3353,497.5989,0.294794,213.1084
inventory_gap,774,2022.738736,2021.946126,-16.7635,-0.000839,0.00111885,6.0839,arb+fund,1005471.5626,497.2791,0.872363,213.7775
inventory_gap,775,2022.715793,2021.910071,-3.8051,-0.000190,0.00100541,6.0190,fund,1005462.5977,497.2835,0.476550,213.7740
inventory_gap,776,2020.799655,2019.996402,5.4949,0.000275,0.00096611,6.0275,fund,1004986.6670,497.5190,0.286866,213.8102
inventory_gap,777,2022.018444,2021.219269,-10.0001,-0.000500,0.00094081,6.0500,fund,1005290.8208,497.3685,0.664587,214.0225
inventory_gap,778,2020.457154,2019.652297,3.7720,0.000189,0.00094242,6.0189,fund,1004901.0639,497.5614,0.247095,214.0184
inventory_gap,779,2021.979266,2021.181632,-11.5084,-0.000576,0.00091409,6.0576,fund,1005281.4612,497.3731,0.710677,214.3125
inventory_gap,780,2022.544972,2021.742289,-6.7407,-0.000337,0.00085634,6.0337,fund,1005420.8792,497.3042,0.565440,214.3872
inventory_gap,781,2021.379653,2020.572429,1.7940,0.000090,0.00085388,6.0090,fund,1005129.9491,497.4481,0.307378,214.3552
inventory_gap,782,2019.739113,2018.934899,4.1259,0.000206,0.00084399,6.0206,fund,1004722.5735,497.6498,0.245266,214.3581
inventory_gap,783,2019.451401,2018.645718,-2.5576,-0.000128,0.00083418,6.0128,fund,1004650.6155,497.6855,0.438545,214.3346
inventory_gap,784,2017.519793,2016.717930,5.5807,0.000279,0.00080662,6.0279,fund,1004170.7847,497.9233,0.289237,214.3730
inventory_gap,785,2017.087348,2016.281876,-1.8314,-0.000092,0.00079354,6.0092,fund,1004062.2183,497.9771,0.416438,214.3414
inventory_gap,786,2014.066657,2013.271619,10.9987,0.000550,0.00079838,6.0550,fund,1003312.4188,498.3493,0.454001,214.6055
inventory_gap,787,2014.793916,2013.995130,-7.5556,-0.000378,0.00078040,6.0378,fund,1003492.6832,498.2597,0.589066,214.7093
inventory_gap,788,2014.218987,2013.413935,-1.1114,-0.000056,0.00073205,6.0056,fund,1003347.8796,498.3316,0.394517,214.6724
inventory_gap,789,2017.593533,2016.806935,-20.7158,-0.001037,0.00085080,6.1037,arb+fund,1004192.9433,497.9123,0.993526,215.7140
inventory_gap,790,2017.520797,2016.716875,-3.5383,-0.000177,0.00078489,6.0177,fund,1004170.5221,497.9234,0.467889,215.7055
inventory_gap,791,2017.377664,2016.573534,-3.2755,-0.000164,0.00077609,6.0164,fund,1004134.8350,497.9411,0.459947,215.6926
inventory_gap,792,2015.664899,2014.862692,4.5079,0.000225,0.00079190,6.0225,fund,1003708.7954,498.1525,0.256584,215.7038
inventory_gap,793,2015.802302,2015.000197,-4.6612,-0.000233,0.00077061,6.0233,fund,1003743.0441,498.1355,0.501575,215.7186
inventory_gap,794,2015.309885,2014.504826,-1.5367,-0.000077,0.00070187,6.0077,fund,1003619.6556,498.1967,0.407396,215.6845
inventory_gap,795,2016.072742,2015.273673,-7.7771,-0.000389,0.00071174,6.0389,fund,1003811.1558,498.1017,0.595978,215.7969
inventory_gap,796,2012.667725,2011.875199,12.9477,0.000647,0.00076872,6.0647,fund,1002964.4058,498.5222,0.513528,216.1779
inventory_gap,797,2012.993533,2012.193447,-5.5556,-0.000278,0.00075146,6.0278,fund,1003043.7296,498.4828,0.528241,216.2157
inventory_gap,798,2014.117544,2013.321040,-9.5531,-0.000478,0.00075879,6.0478,fund,1003324.7331,498.3431,0.649672,216.4057
inventory_gap,799,2012.504328,2011.702927,4.0582,0.000203,0.00074098,6.0203,fund,1002921.4642,498.5435,0.242779,216.4072
inventory_gap,800,2009.531458,2008.738017,10.8058,0.000540,0.00077807,6.0540,fund,1002182.1234,498.9113,0.447597,216.6604
inventory_gap,801,2013.703283,2012.922181,-24.6574,-0.001234,0.00093371,6.1234,arb+fund,1003225.3438,498.3925,1.115191,218.1516
inventory_gap,802,2015.079252,2014.283529,-10.7046,-0.000536,0.00094076,6.0536,fund,1003564.5294,498.2241,0.684926,218.4003
inventory_gap,803,2016.398925,2015.602466,-10.4910,-0.000525,0.00095554,6.0525,fund,1003893.0386,498.0610,0.678631,218.6377
inventory_gap,804,2017.895859,2017.099692,-11.3653,-0.000569,0.00094892,6.0569,fund,1004265.8244,497.8761,0.705585,218.9233
inventory_gap,805,2015.881290,2015.080545,6.0440,0.000302,0.00097325,6.0302,fund,1003763.0559,498.1255,0.303180,218.9753
inventory_gap,806,2009.080611,2008.306458,29.8641,0.001491,0.00117959,6.1491,arb+fund,1002074.4628,498.9649,1.038332,221.1661
inventory_gap,807,2010.690389,2009.897559,-11.8563,-0.000593,0.00119246,6.0593,fund,1002471.3361,498.7674,0.719310,221.4799
inventory_gap,808,2011.213558,2010.415173,-6.5433,-0.000327,0.00119419,6.0327,fund,1002600.4121,498.7032,0.557878,221.5478
inventory_gap,809,2009.218012,2008.419828,5.9583,0.000298,0.00113910,6.0298,fund,1002102.7461,498.9508,0.300082,221.5972
inventory_gap,810,2009.024003,2008.222932,-3.0073,-0.000150,0.00113872,6.0150,fund,1002053.6244,498.9753,0.450928,221.5800
inventory_gap,811,2009.741800,2008.945019,-7.5575,-0.000378,0.00114516,6.0378,fund,1002233.7600,498.8856,0.588386,221.6838
inventory_gap,812,2009.408321,2008.606392,-2.3057,-0.000115,0.00113512,6.0115,fund,1002149.2883,498.9277,0.429883,221.6572
inventory_gap,813,2010.493023,2009.697783,-9.3839,-0.000469,0.00114438,6.0469,fund,1002421.5138,498.7922,0.643944,221.8389
inventory_gap,814,2009.096319,2008.295205,2.9937,0.000150,0.00115079,6.0150,fund,1002071.6555,498.9663,0.270047,221.8215
inventory_gap,815,2010.213549,2009.418579,-9.5430,-0.000477,0.00115554,6.0477,fund,1002351.8791,498.8268,0.648736,222.0108
inventory_gap,816,2010.566997,2009.768032,-5.7119,-0.000286,0.00110109,6.0286,fund,1002439.0336,498.7835,0.532646,222.0530
inventory_gap,817,2006.250599,2005.465192,17.5324,0.000876,0.00119021,6.0876,arb+fund,1001365.3659,499.3182,0.653604,222.7829
inventory_gap,818,2005.111111,2004.310355,1.7659,0.000088,0.00118114,6.0088,fund,1001077.0089,499.4621,0.306989,222.7508
inventory_gap,819,2006.144080,2005.350316,-9.1405,-0.000457,0.00118382,6.0457,fund,1001336.6855,499.3325,0.635857,222.9210
inventory_gap,820,2006.008518,2005.208925,-3.2812,-0.000164,0.00114444,6.0164,fund,1001301.3844,499.3502,0.458819,222.9081
inventory_gap,821,2004.878110,2004.077331,1.6501,0.000082,0.00103443,6.0082,fund,1001018.8138,499.4911,0.310478,222.8750
inventory_gap,822,2002.576437,2001.782429,7.4948,0.000375,0.00103154,6.0375,fund,1000445.5079,499.7773,0.346131,222.9761
inventory_gap,823,2000.317626,1999.524342,7.3228,0.000366,0.00102122,6.0366,fund,999881.0784,500.0595,0.340724,223.0707
inventory_gap,824,1998.146736,1997.353885,6.8944,0.000345,0.00099638,6.0345,fund,999338.2522,500.3311,0.327566,223.1500
inventory_gap,825,2000.697927,1999.913906,-16.7144,-0.000836,0.00105982,6.0836,arb+fund,999978.4762,500.0108,0.866087,223.8113
inventory_gap,826,1999.450330,1998.652388,2.3185,0.000116,0.00081048,6.0116,fund,999663.0401,500.1685,0.289841,223.7849
inventory_gap,827,1998.085292,1997.288414,2.8382,0.000142,0.00077909,6.0142,fund,999321.8736,500.3393,0.274015,223.7653
inventory_gap,828,1998.729942,1997.937182,-7.2122,-0.000361,0.00078150,6.0361,fund,999484.1623,500.2581,0.576338,223.8561
inventory_gap,829,2000.230075,1999.440976,-11.4631,-0.000573,0.00079767,6.0573,fund,999860.2343,500.0699,0.705468,224.1460
inventory_gap,830,1996.564825,1995.780093,14.4055,0.000720,0.00087035,6.0720,fund,998944.4661,500.5283,0.556052,224.6251
inventory_gap,831,1999.647578,1998.866599,-19.3408,-0.000968,0.00095053,6.0968,arb+fund,999716.6096,500.1417,0.946659,225.5238
inventory_gap,832,2001.327036,2000.538337,-12.2940,-0.000615,0.00097988,6.0615,fund,1000134.5751,499.9327,0.730973,225.8634
inventory_gap,833,2002.214322,2001.421340,-8.3707,-0.000419,0.00097645,6.0419,fund,1000355.2720,499.8224,0.611897,225.9996
inventory_gap,834,2001.403572,2000.602619,0.0888,0.000004,0.00097123,6.0004,fund,1000150.6433,499.9247,0.357365,225.9595
inventory_gap,835,2000.025517,1999.227912,2.8855,0.000144,0.00096115,6.0144,fund,999806.9593,500.0965,0.272716,225.9405
inventory_gap,836,2000.789837,1999.996855,-7.8065,-0.000390,0.00096680,6.0390,fund,999999.2136,500.0004,0.594606,226.0538
inventory_gap,837,2001.119448,2000.324136,-5.6098,-0.000281,0.00086494,6.0281,fund,1000081.0306,499.9595,0.528316,226.0930
inventory_gap,838,2000.149599,1999.349932,0.8726,0.000044,0.00086301,6.0044,fund,999837.4697,500.0813,0.333600,226.0549
inventory_gap,839,2002.803186,2002.018868,-17.2421,-0.000863,0.00090984,6.0863,arb+fund,1000504.5897,499.7478,0.882762,226.7616
inventory_gap,840,2002.472342,2001.673141,-2.2646,-0.000113,0.00091000,6.0113,fund,1000418.1977,499.7910,0.427908,226.7345
inventory_gap,841,2001.417234,2000.617466,1.2786,0.000064,0.00090908,6.0064,fund,1000154.3545,499.9228,0.321439,226.6987
inventory_gap,842,2001.966346,2001.171826,-6.7378,-0.000337,0.00087832,6.0337,fund,1000292.9137,499.8536,0.562467,226.7729
inventory_gap,843,2002.574005,2001.779509,-7.0019,-0.000350,0.00084227,6.0350,fund,1000444.7784,499.7777,0.570533,226.8562
inventory_gap,844,2004.058208,2003.267505,-11.3704,-0.000569,0.00081195,6.0569,fund,1000816.5429,499.5921,0.703318,227.1412
inventory_gap,845,2001.228073,2000.437295,10.1909,0.000509,0.00083628,6.0509,fund,1000109.3178,499.9453,0.427937,227.3615
inventory_gap,846,2003.120877,2002.332577,-13.3970,-0.000670,0.00084638,6.0670,fund,1000582.9744,499.7087,0.764970,227.7724
inventory_gap,847,2002.800021,2002.000758,-2.3340,-0.000117,0.00082997,6.0117,fund,1000500.0646,499.7501,0.430024,227.7462
inventory_gap,848,2001.560122,2000.761221,2.2015,0.000110,0.00084362,6.0110,fund,1000190.2871,499.9049,0.293537,227.7185
inventory_gap,849,1999.754437,1998.959089,5.0345,0.000252,0.00085390,6.0252,fund,999739.7383,500.1302,0.271463,227.7422
inventory_gap,850,2001.185961,2000.396148,-11.1278,-0.000557,0.00075719,6.0557,fund,1000099.0322,499.9505,0.695430,228.0133
inventory_gap,851,1999.851583,1999.053885,2.7230,0.000136,0.00069993,6.0136,fund,999763.4433,500.1183,0.277624,227.9920
inventory_gap,852,2004.167325,2003.390782,-25.5140,-0.001277,0.00082584,6.1277,arb+fund,1000847.3366,499.5767,1.139240,229.5877
inventory_gap,853,2005.216542,2004.423109,-9.1051,-0.000455,0.00082783,6.0455,fund,1001105.1665,499.4480,0.634632,229.7562
inventory_gap,854,2001.086241,2000.302000,16.6753,0.000833,0.00094616,6.0833,arb+fund,1000075.4972,499.9623,0.626379,230.4120
inventory_gap,855,1995.382249,1994.608191,24.6557,0.001231,0.00112493,6.1231,arb+fund,998651.1379,500.6753,0.872153,231.8887
inventory_gap,856,1995.515916,1994.721771,-4.5488,-0.000227,0.00112004,6.0227,fund,998679.5709,500.6611,0.495667,231.9008
inventory_gap,857,1995.533700,1994.739069,-4.0687,-0.000203,0.00111849,6.0203,fund,998683.9012,500.6589,0.481250,231.9025
inventory_gap,858,1997.088896,1996.301339,-11.7663,-0.000589,0.00113282,6.0589,fund,999074.9070,500.4630,0.714134,232.2099
inventory_gap,859,2001.455212,2000.679958,-25.7506,-0.001289,0.00119942,6.1289,arb+fund,1000169.9750,499.9150,1.145842,233.8350
inventory_gap,860,2001.142456,2000.343831,-2.3112,-0.000116,0.00119937,6.0116,fund,1000085.9541,499.9570,0.429163,233.8085
inventory_gap,861,2004.252660,2003.470044,-19.5027,-0.000976,0.00124149,6.0976,arb+fund,1000867.1352,499.5668,0.952745,234.7241
inventory_gap,862,2001.403003,2000.612293,10.3280,0.000516,0.00128201,6.0516,fund,1000153.0615,499.9235,0.432130,234.9515
inventory_gap,863,1999.001355,1998.209328,8.0587,0.000403,0.00130509,6.0403,fund,999552.2317,500.2240,0.362918,235.0745
inventory_gap,864,1998.242658,1997.443048,-0.1668,-0.000008,0.00129224,6.0008,fund,999360.5575,500.3199,0.364735,235.0345
inventory_gap,865,1994.429086,1993.645897,15.1119,0.000755,0.00132085,6.0755,fund,998410.2106,500.7962,0.577383,235.5653
inventory_gap,866,1994.408194,1993.613764,-3.8222,-0.000191,0.00129669,6.0191,fund,998402.1646,500.8002,0.473715,235.5621
inventory_gap,867,1999.129726,1998.357218,-27.5918,-0.001381,0.00141378,6.1381,arb+fund,999589.2201,500.2055,1.202622,237.4329
inventory_gap,868,2001.291775,2000.505464,-14.6633,-0.000734,0.00143052,6.0734,fund,1000126.3580,499.9368,0.803335,237.9328
inventory_gap,869,2001.695868,2000.900664,-5.9470,-0.000297,0.00141612,6.0297,fund,1000225.1405,499.8875,0.538559,237.9818
inventory_gap,870,2001.703262,2000.906114,-4.0096,-0.000201,0.00140783,6.0201,fund,1000226.5029,499.8868,0.480214,237.9824
inventory_gap,871,2002.067321,2001.271823,-5.8000,-0.000290,0.00139946,6.0290,fund,1000317.9051,499.8411,0.534177,238.0270
inventory_gap,872,2005.867687,2005.087869,-22.9121,-0.001147,0.00138102,6.1147,arb+fund,1001271.1592,499.3652,1.058732,239.3065
inventory_gap,873,2009.524633,2008.742553,-22.0787,-0.001105,0.00143168,6.1105,arb+fund,1002183.2551,498.9108,1.033803,240.4928
inventory_gap,874,2013.801655,2013.020983,-25.1221,-0.001258,0.00140512,6.1258,arb+fund,1003249.9646,498.3803,1.129730,242.0424
inventory_gap,875,2012.727812,2011.923704,1.4566,0.000073,0.00122237,6.0073,fund,1002976.4962,498.5162,0.316952,242.0076
inventory_gap,876,2011.743600,2010.939320,0.8953,0.000045,0.00123661,6.0045,fund,1002731.1005,498.6382,0.333880,241.9695
inventory_gap,877,2012.747065,2011.950528,-8.9815,-0.000449,0.00123337,6.0449,fund,1002983.1823,498.5128,0.632066,242.1327
inventory_gap,878,2014.415386,2013.621471,-12.2361,-0.000612,0.00123412,6.0612,fund,1003399.5891,498.3060,0.731587,242.4699
inventory_gap,879,2011.825965,2011.029726,8.9248,0.000446,0.00121946,6.0446,fund,1002753.6404,498.6270,0.390450,242.6301
inventory_gap,880,2013.352734,2012.558533,-11.5380,-0.000577,0.00122020,6.0577,fund,1003134.7201,498.4375,0.710064,242.9254
inventory_gap,881,2012.772409,2011.967887,-1.0626,-0.000053,0.00119163,6.0053,fund,1002987.5091,498.5107,0.392912,242.8881
inventory_gap,882,2010.655355,2009.857172,6.5279,0.000326,0.00116874,6.0326,fund,1002461.2641,498.7724,0.317464,242.9554
inventory_gap,883,2008.254854,2007.459080,7.9787,0.000399,0.00116836,6.0399,fund,1001863.0345,499.0702,0.361323,243.0754
inventory_gap,884,2013.009186,2012.231294,-27.5712,-0.001380,0.00124709,6.1380,arb+fund,1003053.1625,498.4781,1.206143,244.9498
inventory_gap,885,2014.243817,2013.447705,-9.9915,-0.000500,0.00113259,6.0500,fund,1003356.2939,498.3275,0.663044,245.1613
inventory_gap,886,2015.733735,2014.938396,-11.3409,-0.000567,0.00112766,6.0567,fund,1003727.6514,498.1431,0.704463,245.4453
inventory_gap,887,2010.342886,2009.561222,22.8593,0.001142,0.00124709,6.1142,arb+fund,1002387.4556,498.8091,0.819418,246.7142
inventory_gap,888,2010.578299,2009.778673,-5.0586,-0.000253,0.00123374,6.0253,fund,1002441.6873,498.7821,0.512917,246.7387
inventory_gap,889,2012.720781,2011.929934,-14.6176,-0.000731,0.00124698,6.0731,fund,1002978.0490,498.5154,0.804222,247.2366
inventory_gap,890,2016.609251,2015.825552,-23.2039,-0.001162,0.00129578,6.1162,arb+fund,1003948.5923,498.0335,1.070652,248.5535
inventory_gap,891,2014.309283,2013.510655,7.5275,0.000376,0.00133686,6.0376,fund,1003371.9787,498.3197,0.348138,248.6561
inventory_gap,892,2010.537134,2009.747296,14.7897,0.000739,0.00136471,6.0739,fund,1002433.8622,498.7860,0.569802,249.1648
inventory_gap,893,2012.810910,2012.020635,-15.2206,-0.000762,0.00132939,6.0762,fund,1003000.6568,498.5042,0.822756,249.7081
inventory_gap,894,2014.249621,2013.454590,-11.0661,-0.000554,0.00125433,6.0554,fund,1003358.0095,498.3266,0.695813,249.9765
inventory_gap,895,2017.294973,2016.506795,-19.0373,-0.000953,0.00128861,6.0953,arb+fund,1004118.2189,497.9493,0.941430,250.8499
inventory_gap,896,2019.455419,2018.661909,-14.6011,-0.000731,0.00129695,6.0731,fund,1004654.6443,497.6835,0.805060,251.3474
inventory_gap,897,2017.354771,2016.553879,6.4795,0.000324,0.00132187,6.0324,fund,1004129.9416,497.9435,0.316521,251.4132
inventory_gap,898,2015.370365,2014.569650,5.8724,0.000294,0.00133189,6.0294,fund,1003635.8029,498.1887,0.297934,251.4601
inventory_gap,899,2014.387823,2013.582493,0.9026,0.000045,0.00130369,6.0045,fund,1003389.8776,498.3108,0.333876,251.4220
inventory_gap,900,2012.995210,2012.192465,2.9175,0.000146,0.00130335,6.0146,fund,1003043.4850,498.4829,0.272627,251.4034
inventory_gap,901,2011.742045,2010.939117,2.2390,0.000112,0.00130896,6.0112,fund,1002731.0500,498.6382,0.293145,251.3760
inventory_gap,902,2012.429642,2011.631644,-7.4066,-0.000370,0.00128940,6.0370,fund,1002903.6953,498.5524,0.584202,251.4743
inventory_gap,903,2013.743963,2012.948551,-10.4895,-0.000525,0.00126327,6.0525,fund,1003231.9152,498.3892,0.678139,251.7114
